#theta_0	N_0	probability

-0.000185	0.9025	0
-0.000155	0.9025	0
-0.000125	0.9025	6.62724e-66
-9.5e-05	0.9025	1.34389e-48
-6.5e-05	0.9025	3.54969e-36
-3.5e-05	0.9025	1.20316e-28
-5e-06	0.9025	2.10962e-23
2.5e-05	0.9025	5.03881e-23
5.5e-05	0.9025	2.07246e-25
8.5e-05	0.9025	6.50662e-33
0.000115	0.9025	0
0.000145	0.9025	0
0.000175	0.9025	0
0.000205	0.9025	0
0.000235	0.9025	0
0.000265	0.9025	0
0.000295	0.9025	0
0.000325	0.9025	0
0.000355	0.9025	0
0.000385	0.9025	0
-0.000185	0.9075	0
-0.000155	0.9075	0
-0.000125	0.9075	1.08877e-64
-9.5e-05	0.9075	9.8986e-47
-6.5e-05	0.9075	1.22216e-34
-3.5e-05	0.9075	2.98844e-27
-5e-06	0.9075	1.09646e-21
2.5e-05	0.9075	4.00511e-21
5.5e-05	0.9075	6.13526e-23
8.5e-05	0.9075	8.88564e-31
0.000115	0.9075	2.12207e-54
0.000145	0.9075	0
0.000175	0.9075	0
0.000205	0.9075	0
0.000235	0.9075	0
0.000265	0.9075	0
0.000295	0.9075	0
0.000325	0.9075	0
0.000355	0.9075	0
0.000385	0.9075	0
-0.000185	0.9125	0
-0.000155	0.9125	0
-0.000125	0.9125	1.0551e-63
-9.5e-05	0.9125	5.24784e-45
-6.5e-05	0.9125	2.32797e-33
-3.5e-05	0.9125	1.25142e-25
-5e-06	0.9125	6.37742e-20
2.5e-05	0.9125	4.91578e-19
5.5e-05	0.9125	1.66903e-21
8.5e-05	0.9125	1.30681e-28
0.000115	0.9125	1.27044e-44
0.000145	0.9125	0
0.000175	0.9125	0
0.000205	0.9125	0
0.000235	0.9125	0
0.000265	0.9125	0
0.000295	0.9125	0
0.000325	0.9125	0
0.000355	0.9125	0
0.000385	0.9125	0
-0.000185	0.9175	0
-0.000155	0.9175	0
-0.000125	0.9175	8.37391e-62
-9.5e-05	0.9175	5.23977e-44
-6.5e-05	0.9175	5.16412e-32
-3.5e-05	0.9175	9.19938e-24
-5e-06	0.9175	4.3396e-18
2.5e-05	0.9175	3.00751e-17
5.5e-05	0.9175	7.02479e-19
8.5e-05	0.9175	1.15408e-26
0.000115	0.9175	3.41517e-41
0.000145	0.9175	0
0.000175	0.9175	0
0.000205	0.9175	0
0.000235	0.9175	0
0.000265	0.9175	0
0.000295	0.9175	0
0.000325	0.9175	0
0.000355	0.9175	0
0.000385	0.9175	0
-0.000185	0.9225	0
-0.000155	0.9225	0
-0.000125	0.9225	5.36099e-60
-9.5e-05	0.9225	2.2432e-42
-6.5e-05	0.9225	6.63306e-31
-3.5e-05	0.9225	1.90536e-21
-5e-06	0.9225	2.31145e-16
2.5e-05	0.9225	7.26835e-15
5.5e-05	0.9225	1.71318e-16
8.5e-05	0.9225	9.1318e-25
0.000115	0.9225	1.23595e-36
0.000145	0.9225	0
0.000175	0.9225	0
0.000205	0.9225	0
0.000235	0.9225	0
0.000265	0.9225	0
0.000295	0.9225	0
0.000325	0.9225	0
0.000355	0.9225	0
0.000385	0.9225	0
-0.000185	0.9275	0
-0.000155	0.9275	0
-0.000125	0.9275	1.74966e-58
-9.5e-05	0.9275	3.30584e-41
-6.5e-05	0.9275	1.2671e-29
-3.5e-05	0.9275	1.23838e-19
-5e-06	0.9275	5.15554e-15
2.5e-05	0.9275	3.27342e-13
5.5e-05	0.9275	5.0955e-15
8.5e-05	0.9275	2.07774e-22
0.000115	0.9275	1.68104e-33
0.000145	0.9275	0
0.000175	0.9275	0
0.000205	0.9275	0
0.000235	0.9275	0
0.000265	0.9275	0
0.000295	0.9275	0
0.000325	0.9275	0
0.000355	0.9275	0
0.000385	0.9275	0
-0.000185	0.9325	0
-0.000155	0.9325	0
-0.000125	0.9325	1.96033e-58
-9.5e-05	0.9325	3.42611e-40
-6.5e-05	0.9325	5.15131e-28
-3.5e-05	0.9325	8.21324e-19
-5e-06	0.9325	2.11926e-13
2.5e-05	0.9325	5.56631e-12
5.5e-05	0.9325	2.60238e-13
8.5e-05	0.9325	3.26552e-20
0.000115	0.9325	4.37915e-31
0.000145	0.9325	0
0.000175	0.9325	0
0.000205	0.9325	0
0.000235	0.9325	0
0.000265	0.9325	0
0.000295	0.9325	0
0.000325	0.9325	0
0.000355	0.9325	0
0.000385	0.9325	0
-0.000185	0.9375	0
-0.000155	0.9375	0
-0.000125	0.9375	4.63724e-58
-9.5e-05	0.9375	5.60995e-39
-6.5e-05	0.9375	2.88664e-26
-3.5e-05	0.9375	8.6086e-18
-5e-06	0.9375	1.2286e-12
2.5e-05	0.9375	3.09654e-10
5.5e-05	0.9375	1.33816e-11
8.5e-05	0.9375	6.30512e-18
0.000115	0.9375	8.08813e-29
0.000145	0.9375	2.268e-58
0.000175	0.9375	0
0.000205	0.9375	0
0.000235	0.9375	0
0.000265	0.9375	0
0.000295	0.9375	0
0.000325	0.9375	0
0.000355	0.9375	0
0.000385	0.9375	0
-0.000185	0.9425	0
-0.000155	0.9425	0
-0.000125	0.9425	1.04976e-57
-9.5e-05	0.9425	6.71192e-38
-6.5e-05	0.9425	1.27342e-24
-3.5e-05	0.9425	2.12161e-16
-5e-06	0.9425	6.16937e-11
2.5e-05	0.9425	7.28808e-09
5.5e-05	0.9425	2.76827e-10
8.5e-05	0.9425	1.93923e-15
0.000115	0.9425	1.36485e-25
0.000145	0.9425	2.84789e-48
0.000175	0.9425	0
0.000205	0.9425	0
0.000235	0.9425	0
0.000265	0.9425	0
0.000295	0.9425	0
0.000325	0.9425	0
0.000355	0.9425	0
0.000385	0.9425	0
-0.000185	0.9475	0
-0.000155	0.9475	0
-0.000125	0.9475	9.87291e-57
-9.5e-05	0.9475	4.41078e-36
-6.5e-05	0.9475	2.42018e-23
-3.5e-05	0.9475	2.20281e-15
-5e-06	0.9475	9.1891e-10
2.5e-05	0.9475	1.20635e-07
5.5e-05	0.9475	6.89983e-09
8.5e-05	0.9475	2.51495e-13
0.000115	0.9475	7.90097e-24
0.000145	0.9475	1.03964e-40
0.000175	0.9475	0
0.000205	0.9475	0
0.000235	0.9475	0
0.000265	0.9475	0
0.000295	0.9475	0
0.000325	0.9475	0
0.000355	0.9475	0
0.000385	0.9475	0
-0.000185	0.9525	0
-0.000155	0.9525	0
-0.000125	0.9525	1.97866e-55
-9.5e-05	0.9525	1.17047e-33
-6.5e-05	0.9525	1.72843e-22
-3.5e-05	0.9525	4.60329e-14
