#theta_0	N_0	probability

0.000215	0.31	0
0.000245	0.31	0
0.000275	0.31	0
0.000305	0.31	0
0.000335	0.31	0
0.000365	0.31	0
0.000395	0.31	0
0.000425	0.31	0
0.000455	0.31	0
0.000485	0.31	0
0.000515	0.31	0
0.000545	0.31	0
0.000575	0.31	0
0.000605	0.31	0
0.000635	0.31	0
0.000665	0.31	0
0.000695	0.31	0
0.000725	0.31	0
0.000755	0.31	0
0.000785	0.31	0
0.000215	0.33	0
0.000245	0.33	0
0.000275	0.33	0
0.000305	0.33	0
0.000335	0.33	0
0.000365	0.33	0
0.000395	0.33	0
0.000425	0.33	0
0.000455	0.33	0
0.000485	0.33	0
0.000515	0.33	0
0.000545	0.33	0
0.000575	0.33	0
0.000605	0.33	0
0.000635	0.33	0
0.000665	0.33	0
0.000695	0.33	0
0.000725	0.33	0
0.000755	0.33	0
0.000785	0.33	0
0.000215	0.35	0
0.000245	0.35	0
0.000275	0.35	0
0.000305	0.35	0
0.000335	0.35	0
0.000365	0.35	0
0.000395	0.35	0
0.000425	0.35	0
0.000455	0.35	0
0.000485	0.35	0
0.000515	0.35	1.44609e-35
0.000545	0.35	0
0.000575	0.35	0
0.000605	0.35	0
0.000635	0.35	0
0.000665	0.35	0
0.000695	0.35	0
0.000725	0.35	0
0.000755	0.35	0
0.000785	0.35	0
0.000215	0.37	0
0.000245	0.37	0
0.000275	0.37	0
0.000305	0.37	0
0.000335	0.37	0
0.000365	0.37	0
0.000395	0.37	0
0.000425	0.37	0
0.000455	0.37	1.25553e-22
0.000485	0.37	1.02024e-17
0.000515	0.37	6.45758e-28
0.000545	0.37	0
0.000575	0.37	0
0.000605	0.37	0
0.000635	0.37	0
0.000665	0.37	0
0.000695	0.37	0
0.000725	0.37	0
0.000755	0.37	0
0.000785	0.37	0
0.000215	0.39	0
0.000245	0.39	0
0.000275	0.39	0
0.000305	0.39	0
0.000335	0.39	0
0.000365	0.39	0
0.000395	0.39	0
0.000425	0.39	2.21473e-16
0.000455	0.39	2.95117e-08
0.000485	0.39	1.05917e-09
0.000515	0.39	2.26348e-22
0.000545	0.39	0
0.000575	0.39	0
0.000605	0.39	0
0.000635	0.39	0
0.000665	0.39	0
0.000695	0.39	0
0.000725	0.39	0
0.000755	0.39	0
0.000785	0.39	0
0.000215	0.41	0
0.000245	0.41	0
0.000275	0.41	0
0.000305	0.41	0
0.000335	0.41	0
0.000365	0.41	0
0.000395	0.41	0
0.000425	0.41	0.000759009
0.000455	0.41	0.230476
0.000485	0.41	3.23079e-06
0.000515	0.41	2.6076e-19
0.000545	0.41	0
0.000575	0.41	0
0.000605	0.41	0
0.000635	0.41	0
0.000665	0.41	0
0.000695	0.41	0
0.000725	0.41	0
0.000755	0.41	0
0.000785	0.41	0
0.000215	0.43	0
0.000245	0.43	0
0.000275	0.43	0
0.000305	0.43	0
0.000335	0.43	0
0.000365	0.43	0
0.000395	0.43	0
0.000425	0.43	4025.2
0.000455	0.43	546.343
0.000485	0.43	0.0011512
0.000515	0.43	1.95402e-14
0.000545	0.43	0
0.000575	0.43	0
0.000605	0.43	0
0.000635	0.43	0
0.000665	0.43	0
0.000695	0.43	0
0.000725	0.43	0
0.000755	0.43	0
0.000785	0.43	0
0.000215	0.45	0
0.000245	0.45	0
0.000275	0.45	0
0.000305	0.45	0
0.000335	0.45	0
0.000365	0.45	0
0.000395	0.45	0.0115866
0.000425	0.45	977697
0.000455	0.45	9195.52
0.000485	0.45	0.112905
0.000515	0.45	1.78215e-13
0.000545	0.45	1.02146e-38
0.000575	0.45	0
0.000605	0.45	0
0.000635	0.45	0
0.000665	0.45	0
0.000695	0.45	0
0.000725	0.45	0
0.000755	0.45	0
0.000785	0.45	0
0.000215	0.47	0
0.000245	0.47	0
0.000275	0.47	0
0.000305	0.47	0
0.000335	0.47	0
0.000365	0.47	0
0.000395	0.47	12.5743
0.000425	0.47	485960
0.000455	0.47	23338.6
0.000485	0.47	0.605982
0.000515	0.47	6.07784e-13
0.000545	0.47	8.31106e-36
0.000575	0.47	0
0.000605	0.47	0
0.000635	0.47	0
0.000665	0.47	0
0.000695	0.47	0
0.000725	0.47	0
0.000755	0.47	0
0.000785	0.47	0
0.000215	0.49	0
0.000245	0.49	0
0.000275	0.49	0
0.000305	0.49	0
0.000335	0.49	0
0.000365	0.49	0
0.000395	0.49	1.44233
0.000425	0.49	10375.5
0.000455	0.49	115266
0.000485	0.49	0.390695
0.000515	0.49	3.27458e-11
0.000545	0.49	2.18685e-33
0.000575	0.49	0
0.000605	0.49	0
0.000635	0.49	0
0.000665	0.49	0
0.000695	0.49	0
