#theta_0	N_0	probability

0.00038825	0.0059375	1.62625e-22
0.00040475	0.0059375	1.19251e-16
0.00042125	0.0059375	9.79003e-11
0.00043775	0.0059375	1.71361e-07
0.00045425	0.0059375	0.00122026
0.00047075	0.0059375	0.345805
0.00048725	0.0059375	162.959
0.00050375	0.0059375	28257.3
0.00052025	0.0059375	101598
0.00053675	0.0059375	620242
0.00055325	0.0059375	732672
0.00056975	0.0059375	283459
0.00058625	0.0059375	144205
0.00060275	0.0059375	64453.9
0.00061925	0.0059375	302.268
0.00063575	0.0059375	1.80259
0.00065225	0.0059375	0.00229471
0.00066875	0.0059375	4.72069e-07
0.00068525	0.0059375	3.14072e-12
0.00070175	0.0059375	0
0.00038825	0.0178125	1.62266e-23
0.00040475	0.0178125	6.29728e-17
0.00042125	0.0178125	3.52561e-12
0.00043775	0.0178125	1.16589e-07
0.00045425	0.0178125	0.000663363
0.00047075	0.0178125	0.380865
0.00048725	0.0178125	39.4504
0.00050375	0.0178125	1570.16
0.00052025	0.0178125	44413.8
0.00053675	0.0178125	711151
0.00055325	0.0178125	581082
0.00056975	0.0178125	654296
0.00058625	0.0178125	70634.1
0.00060275	0.0178125	5672.05
0.00061925	0.0178125	156.431
0.00063575	0.0178125	0.436626
0.00065225	0.0178125	0.000513992
0.00066875	0.0178125	3.39127e-08
0.00068525	0.0178125	6.09883e-13
0.00070175	0.0178125	0
0.00038825	0.0296875	5.26829e-24
0.00040475	0.0296875	1.11942e-17
0.00042125	0.0296875	1.30886e-12
0.00043775	0.0296875	3.06897e-08
0.00045425	0.0296875	0.000218725
0.00047075	0.0296875	0.10787
0.00048725	0.0296875	39.1235
0.00050375	0.0296875	1053.84
0.00052025	0.0296875	26246.3
0.00053675	0.0296875	147260
0.00055325	0.0296875	321593
0.00056975	0.0296875	167889
0.00058625	0.0296875	71163.3
0.00060275	0.0296875	1064.93
0.00061925	0.0296875	12.0468
0.00063575	0.0296875	0.0734233
0.00065225	0.0296875	6.50506e-05
0.00066875	0.0296875	1.22004e-09
0.00068525	0.0296875	1.61383e-13
0.00070175	0.0296875	0
0.00038825	0.0415625	9.99688e-24
0.00040475	0.0415625	6.52803e-18
0.00042125	0.0415625	5.38552e-13
0.00043775	0.0415625	3.34419e-08
0.00045425	0.0415625	0.000115739
0.00047075	0.0415625	0.0810176
0.00048725	0.0415625	16.242
0.00050375	0.0415625	836.989
0.00052025	0.0415625	26561.4
0.00053675	0.0415625	60072.6
0.00055325	0.0415625	61140.9
0.00056975	0.0415625	81572.1
0.00058625	0.0415625	8948.64
0.00060275	0.0415625	191.509
0.00061925	0.0415625	1.7692
0.00063575	0.0415625	0.00791608
0.00065225	0.0415625	2.37975e-06
0.00066875	0.0415625	1.92452e-10
0.00068525	0.0415625	5.82536e-15
0.00070175	0.0415625	0
0.00038825	0.0534375	6.99011e-24
0.00040475	0.0534375	2.66579e-17
0.00042125	0.0534375	4.09442e-13
0.00043775	0.0534375	8.23455e-09
0.00045425	0.0534375	3.44014e-05
0.00047075	0.0534375	0.026888
0.00048725	0.0534375	8.66135
0.00050375	0.0534375	761.972
0.00052025	0.0534375	14097.6
0.00053675	0.0534375	30883.5
0.00055325	0.0534375	12407.3
0.00056975	0.0534375	6899.3
0.00058625	0.0534375	1021.03
0.00060275	0.0534375	34.45
0.00061925	0.0534375	0.57927
0.00063575	0.0534375	0.00104447
0.00065225	0.0534375	7.76799e-07
0.00066875	0.0534375	8.22167e-12
0.00068525	0.0534375	1.09645e-15
0.00070175	0.0534375	0
0.00038825	0.0653125	3.18071e-25
0.00040475	0.0653125	1.02117e-18
0.00042125	0.0653125	1.90609e-13
0.00043775	0.0653125	1.06989e-08
0.00045425	0.0653125	1.18478e-05
0.00047075	0.0653125	0.00786614
0.00048725	0.0653125	2.432
0.00050375	0.0653125	154.465
0.00052025	0.0653125	4300.36
0.00053675	0.0653125	4413.97
0.00055325	0.0653125	5677.6
0.00056975	0.0653125	487.171
0.00058625	0.0653125	147.378
0.00060275	0.0653125	14.1788
0.00061925	0.0653125	0.0782289
0.00063575	0.0653125	0.000139848
0.00065225	0.0653125	7.38367e-08
0.00066875	0.0653125	4.90019e-12
0.00068525	0.0653125	1.02462e-17
0.00070175	0.0653125	0
0.00038825	0.0771875	1.46373e-27
0.00040475	0.0771875	3.80342e-20
0.00042125	0.0771875	2.77214e-14
0.00043775	0.0771875	1.53514e-09
0.00045425	0.0771875	1.58322e-05
0.00047075	0.0771875	0.00328025
0.00048725	0.0771875	0.536496
0.00050375	0.0771875	19.5858
0.00052025	0.0771875	188.073
0.00053675	0.0771875	1434.59
0.00055325	0.0771875	351.66
0.00056975	0.0771875	131.681
0.00058625	0.0771875	9.55468
0.00060275	0.0771875	1.76487
0.00061925	0.0771875	0.0051464
0.00063575	0.0771875	3.20328e-05
0.00065225	0.0771875	7.85784e-09
0.00066875	0.0771875	9.63209e-14
0.00068525	0.0771875	4.62591e-19
0.00070175	0.0771875	0
0.00038825	0.0890625	2.0693e-28
0.00040475	0.0890625	3.70148e-21
0.00042125	0.0890625	3.21685e-15
0.00043775	0.0890625	7.90562e-11
0.00045425	0.0890625	8.14098e-07
0.00047075	0.0890625	0.000738225
0.00048725	0.0890625	0.0640979
0.00050375	0.0890625	1.62977
0.00052025	0.0890625	48.058
0.00053675	0.0890625	36.1622
0.00055325	0.0890625	59.3886
0.00056975	0.0890625	17.5148
0.00058625	0.0890625	2.3408
0.00060275	0.0890625	0.0540032
0.00061925	0.0890625	0.000232006
0.00063575	0.0890625	6.85963e-07
0.00065225	0.0890625	4.41812e-10
0.00066875	0.0890625	9.20648e-15
0.00068525	0.0890625	1.6291e-20
0.00070175	0.0890625	0
0.00038825	0.100937	4.41566e-29
0.00040475	0.100937	1.84012e-21
0.00042125	0.100937	5.73248e-16
0.00043775	0.100937	8.6091e-12
0.00045425	0.100937	2.52434e-08
0.00047075	0.100937	2.31121e-05
0.00048725	0.100937	0.00583681
0.00050375	0.100937	0.254664
0.00052025	0.100937	4.68604
0.00053675	0.100937	7.23379
0.00055325	0.100937	3.81917
0.00056975	0.100937	1.27453
0.00058625	0.100937	0.199353
0.00060275	0.100937	0.00227543
0.00061925	0.100937	1.53465e-05
0.00063575	0.100937	5.85028e-08
0.00065225	0.100937	4.15177e-12
0.00066875	0.100937	2.96909e-16
0.00068525	0.100937	5.65586e-22
0.00070175	0.100937	0
0.00038825	0.112812	5.99048e-30
0.00040475	0.112812	2.01773e-22
0.00042125	0.112812	2.04012e-16
0.00043775	0.112812	3.24201e-13
0.00045425	0.112812	1.71725e-09
0.00047075	0.112812	1.26938e-06
0.00048725	0.112812	0.000790584
0.00050375	0.112812	0.0326361
0.00052025	0.112812	0.404924
0.00053675	0.112812	0.733542
0.00055325	0.112812	1.01787
0.00056975	0.112812	0.151251
0.00058625	0.112812	0.00892808
0.00060275	0.112812	0.000121854
0.00061925	0.112812	2.06141e-06
0.00063575	0.112812	1.18351e-09
0.00065225	0.112812	3.20709e-13
0.00066875	0.112812	4.47263e-18
0.00068525	0.112812	8.74458e-24
0.00070175	0.112812	0
0.00038825	0.124687	5.52731e-32
0.00040475	0.124687	3.45924e-24
0.00042125	0.124687	2.86263e-18
0.00043775	0.124687	5.34453e-14
0.00045425	0.124687	1.13711e-10
0.00047075	0.124687	1.7213e-07
0.00048725	0.124687	4.77545e-05
0.00050375	0.124687	0.00454304
0.00052025	0.124687	0.0250133
0.00053675	0.124687	0.0751145
0.00055325	0.124687	0.0317726
0.00056975	0.124687	0.0119574
0.00058625	0.124687	0.000769727
0.00060275	0.124687	4.87573e-05
0.00061925	0.124687	5.54239e-08
0.00063575	0.124687	4.94464e-11
0.00065225	0.124687	2.32212e-14
0.00066875	0.124687	2.9835e-19
0.00068525	0.124687	2.9555e-25
0.00070175	0.124687	0
0.00038825	0.136562	1.07682e-33
0.00040475	0.136562	5.46424e-27
0.00042125	0.136562	1.25914e-20
0.00043775	0.136562	1.30612e-15
0.00045425	0.136562	3.21987e-11
0.00047075	0.136562	3.29558e-08
0.00048725	0.136562	3.16542e-06
0.00050375	0.136562	0.000102579
0.00052025	0.136562	0.00135186
0.00053675	0.136562	0.00414845
