#n_l	N_0	probability

1.44417	0.9175	7.75253e-21
1.44511	0.9175	2.95845e-21
1.44604	0.9175	1.27641e-21
1.44698	0.9175	7.42353e-22
1.44792	0.9175	3.24369e-22
1.44885	0.9175	2.48032e-22
1.44979	0.9175	6.22571e-23
1.45072	0.9175	2.69776e-24
1.45166	0.9175	2.69925e-25
1.4526	0.9175	1.65698e-26
1.45353	0.9175	2.42489e-28
1.40767	0.9225	0
1.4086	0.9225	0
1.40954	0.9225	3.35771e-36
1.41048	0.9225	8.26221e-30
1.41141	0.9225	1.00049e-27
1.41235	0.9225	6.47398e-28
1.41328	0.9225	3.24192e-26
1.41422	0.9225	1.03072e-24
1.41516	0.9225	2.84761e-23
1.41609	0.9225	9.67978e-23
1.41703	0.9225	3.07308e-22
1.41796	0.9225	1.16735e-22
1.4189	0.9225	6.18123e-22
1.41984	0.9225	8.76061e-22
1.42077	0.9225	2.34876e-21
1.42171	0.9225	5.56636e-21
1.42264	0.9225	5.47084e-20
1.42358	0.9225	7.50685e-20
1.42452	0.9225	1.65998e-19
1.42545	0.9225	4.6762e-19
1.42639	0.9225	2.53522e-18
1.42732	0.9225	3.97099e-18
1.42826	0.9225	5.80176e-18
1.4292	0.9225	3.14619e-17
1.43013	0.9225	1.19626e-17
1.43107	0.9225	1.24644e-17
1.432	0.9225	1.31073e-17
1.43294	0.9225	2.90214e-17
1.43388	0.9225	3.50746e-17
1.43481	0.9225	1.05551e-17
1.43575	0.9225	3.62777e-17
1.43668	0.9225	3.1765e-18
1.43762	0.9225	2.11014e-17
1.43856	0.9225	2.2453e-18
1.43949	0.9225	5.25488e-18
1.44043	0.9225	2.55975e-18
1.44136	0.9225	3.57114e-18
1.4423	0.9225	1.11973e-17
1.44324	0.9225	2.147e-18
1.44417	0.9225	3.9007e-19
1.44511	0.9225	8.31337e-19
1.44604	0.9225	2.76748e-19
1.44698	0.9225	8.52354e-20
1.44792	0.9225	1.41e-20
1.44885	0.9225	2.01136e-21
1.44979	0.9225	2.15297e-22
1.45072	0.9225	1.96507e-23
1.45166	0.9225	1.39651e-24
1.4526	0.9225	6.57868e-26
1.45353	0.9225	2.23258e-27
1.40767	0.9275	0
1.4086	0.9275	0
1.40954	0.9275	1.58176e-31
1.41048	0.9275	1.30376e-28
1.41141	0.9275	8.50797e-28
1.41235	0.9275	1.44992e-25
1.41328	0.9275	1.20966e-23
1.41422	0.9275	1.32036e-22
1.41516	0.9275	3.06556e-22
1.41609	0.9275	1.02524e-21
1.41703	0.9275	2.00798e-21
1.41796	0.9275	2.77505e-21
1.4189	0.9275	1.49366e-20
1.41984	0.9275	9.33046e-20
1.42077	0.9275	5.5917e-19
1.42171	0.9275	9.83584e-19
1.42264	0.9275	7.15101e-18
1.42358	0.9275	2.48676e-17
1.42452	0.9275	2.33077e-17
1.42545	0.9275	8.73355e-17
1.42639	0.9275	1.92288e-16
1.42732	0.9275	2.71246e-16
1.42826	0.9275	4.18329e-16
1.4292	0.9275	3.62209e-16
1.43013	0.9275	6.03282e-16
1.43107	0.9275	9.08621e-16
1.432	0.9275	1.75044e-15
1.43294	0.9275	6.068e-16
1.43388	0.9275	9.66088e-16
1.43481	0.9275	2.04614e-15
1.43575	0.9275	3.71524e-16
1.43668	0.9275	1.3362e-15
1.43762	0.9275	2.05763e-16
1.43856	0.9275	3.00946e-16
1.43949	0.9275	8.61192e-17
1.44043	0.9275	4.32054e-17
1.44136	0.9275	3.70215e-17
1.4423	0.9275	4.11476e-17
1.44324	0.9275	7.51871e-17
1.44417	0.9275	3.17038e-17
1.44511	0.9275	1.75532e-17
1.44604	0.9275	2.72895e-18
1.44698	0.9275	1.04882e-18
1.44792	0.9275	2.6913e-19
1.44885	0.9275	7.82602e-20
1.44979	0.9275	2.49091e-20
1.45072	0.9275	3.39055e-21
1.45166	0.9275	2.80966e-22
1.4526	0.9275	1.2556e-23
1.45353	0.9275	1.74738e-25
1.40767	0.9325	0
1.4086	0.9325	0
1.40954	0.9325	9.2666e-30
1.41048	0.9325	4.09535e-26
1.41141	0.9325	1.47375e-25
1.41235	0.9325	3.6296e-24
1.41328	0.9325	3.93116e-22
1.41422	0.9325	7.93786e-22
1.41516	0.9325	1.32536e-20
1.41609	0.9325	2.10018e-20
1.41703	0.9325	7.13166e-20
1.41796	0.9325	3.93521e-19
1.4189	0.9325	9.12179e-19
1.41984	0.9325	4.83057e-18
1.42077	0.9325	1.55132e-17
1.42171	0.9325	5.15994e-17
1.42264	0.9325	1.14526e-16
1.42358	0.9325	2.48635e-16
1.42452	0.9325	9.67649e-16
1.42545	0.9325	3.08183e-15
1.42639	0.9325	5.90432e-15
1.42732	0.9325	8.05843e-15
1.42826	0.9325	6.09761e-15
1.4292	0.9325	8.43805e-15
1.43013	0.9325	8.03646e-15
1.43107	0.9325	1.42162e-14
1.432	0.9325	2.28305e-14
1.43294	0.9325	3.58274e-14
1.43388	0.9325	2.11522e-14
1.43481	0.9325	1.70531e-14
1.43575	0.9325	5.75467e-15
1.43668	0.9325	1.16529e-14
1.43762	0.9325	5.2971e-15
1.43856	0.9325	5.61151e-15
1.43949	0.9325	5.37492e-15
1.44043	0.9325	3.69274e-15
1.44136	0.9325	1.27554e-15
1.4423	0.9325	9.95444e-16
1.44324	0.9325	7.52874e-16
1.44417	0.9325	3.31849e-16
1.44511	0.9325	4.79679e-16
1.44604	0.9325	1.52168e-16
1.44698	0.9325	5.49339e-17
1.44792	0.9325	1.21984e-17
1.44885	0.9325	1.61571e-18
1.44979	0.9325	4.44847e-19
1.45072	0.9325	5.62173e-20
1.45166	0.9325	5.22613e-21
1.4526	0.9325	1.07725e-21
1.45353	0.9325	2.19988e-22
1.40767	0.9375	0
1.4086	0.9375	3.96476e-57
1.40954	0.9375	9.15169e-28
1.41048	0.9375	5.41891e-26
1.41141	0.9375	3.09149e-24
1.41235	0.9375	9.35403e-22
1.41328	0.9375	1.35884e-20
1.41422	0.9375	1.21765e-19
1.41516	0.9375	2.80781e-19
1.41609	0.9375	5.54774e-19
1.41703	0.9375	1.07032e-18
1.41796	0.9375	1.53498e-17
1.4189	0.9375	1.07659e-16
1.41984	0.9375	3.5238e-16
1.42077	0.9375	1.38479e-15
1.42171	0.9375	1.01471e-14
1.42264	0.9375	9.09709e-15
1.42358	0.9375	3.24188e-14
1.42452	0.9375	2.53759e-14
1.42545	0.9375	8.40184e-14
1.42639	0.9375	2.64638e-13
1.42732	0.9375	1.53129e-13
1.42826	0.9375	2.47255e-13
1.4292	0.9375	3.87593e-13
1.43013	0.9375	3.08593e-13
1.43107	0.9375	1.0699e-12
1.432	0.9375	8.92788e-13
1.43294	0.9375	7.85483e-13
1.43388	0.9375	2.16665e-12
1.43481	0.9375	8.37607e-13
1.43575	0.9375	1.00294e-12
1.43668	0.9375	5.63685e-13
1.43762	0.9375	6.64151e-13
1.43856	0.9375	5.27852e-13
1.43949	0.9375	1.28115e-13
1.44043	0.9375	5.92032e-14
1.44136	0.9375	7.07179e-14
1.4423	0.9375	5.49794e-14
1.44324	0.9375	1.66913e-14
1.44417	0.9375	1.3215e-14
1.44511	0.9375	1.1277e-14
1.44604	0.9375	2.34396e-15
1.44698	0.9375	9.25894e-16
1.44792	0.9375	3.52808e-16
1.44885	0.9375	6.66861e-17
1.44979	0.9375	1.04253e-17
1.45072	0.9375	8.94118e-19
1.45166	0.9375	8.02466e-20
1.4526	0.9375	2.09419e-21
1.45353	0.9375	8.60925e-23
1.40767	0.9425	0
1.4086	0.9425	9.75018e-53
1.40954	0.9425	5.35448e-26
1.41048	0.9425	4.61673e-24
1.41141	0.9425	5.00316e-21
1.41235	0.9425	1.94533e-19
1.41328	0.9425	1.12029e-18
1.41422	0.9425	1.25234e-18
1.41516	0.9425	2.32278e-18
1.41609	0.9425	1.24148e-17
1.41703	0.9425	2.463e-16
1.41796	0.9425	1.9091e-15
1.4189	0.9425	8.69131e-15
1.41984	0.9425	1.6058e-14
1.42077	0.9425	9.7459e-14
1.42171	0.9425	1.70113e-13
1.42264	0.9425	3.24321e-13
1.42358	0.9425	4.98421e-13
1.42452	0.9425	7.59429e-13
1.42545	0.9425	1.2674e-12
1.42639	0.9425	1.58694e-12
1.42732	0.9425	2.46423e-12
1.42826	0.9425	3.36023e-12
1.4292	0.9425	5.76114e-12
1.43013	0.9425	1.08122e-11
1.43107	0.9425	9.8561e-12
1.432	0.9425	2.16189e-11
1.43294	0.9425	2.53559e-11
1.43388	0.9425	2.34085e-11
1.43481	0.9425	4.04503e-11
1.43575	0.9425	2.35563e-11
1.43668	0.9425	3.75007e-11
1.43762	0.9425	8.60489e-12
1.43856	0.9425	1.20943e-11
1.43949	0.9425	6.25638e-12
1.44043	0.9425	4.80014e-12
1.44136	0.9425	2.33408e-12
1.4423	0.9425	6.25374e-13
1.44324	0.9425	5.35069e-13
1.44417	0.9425	1.26006e-13
1.44511	0.9425	8.29601e-14
1.44604	0.9425	6.63796e-14
1.44698	0.9425	2.79338e-14
1.44792	0.9425	8.97539e-15
1.44885	0.9425	3.66207e-15
1.44979	0.9425	6.00167e-16
1.45072	0.9425	8.9197e-17
1.45166	0.9425	8.30141e-18
1.4526	0.9425	3.02157e-19
1.45353	0.9425	2.23272e-21
1.40767	0.9475	0
1.4086	0.9475	7.30793e-49
1.40954	0.9475	9.45446e-24
1.41048	0.9475	2.4869e-21
1.41141	0.9475	4.80413e-19
1.41235	0.9475	2.8954e-18
1.41328	0.9475	4.6212e-18
1.41422	0.9475	2.60863e-17
1.41516	0.9475	1.85878e-16
1.41609	0.9475	4.30543e-15
1.41703	0.9475	9.84536e-15
1.41796	0.9475	7.08116e-14
1.4189	0.9475	1.95744e-13
1.41984	0.9475	5.70255e-13
1.42077	0.9475	1.42517e-12
1.42171	0.9475	1.98748e-12
1.42264	0.9475	4.51792e-12
1.42358	0.9475	9.1161e-12
1.42452	0.9475	1.13763e-11
1.42545	0.9475	2.19116e-11
1.42639	0.9475	3.90767e-11
1.42732	0.9475	5.28701e-11
1.42826	0.9475	1.18176e-10
1.4292	0.9475	9.9226e-11
1.43013	0.9475	1.31838e-10
1.43107	0.9475	1.98861e-10
1.432	0.9475	5.54849e-10
1.43294	0.9475	3.97597e-10
1.43388	0.9475	2.17386e-10
1.43481	0.9475	5.62499e-10
1.43575	0.9475	3.09827e-10
1.43668	0.9475	3.68439e-10
1.43762	0.9475	4.22489e-10
1.43856	0.9475	1.90728e-10
1.43949	0.9475	1.72528e-10
1.44043	0.9475	1.29786e-10
1.44136	0.9475	5.20525e-11
1.4423	0.9475	2.36728e-11
1.44324	0.9475	1.40337e-11
1.44417	0.9475	5.84949e-12
1.44511	0.9475	2.82978e-12
1.44604	0.9475	7.86367e-13
1.44698	0.9475	3.4006e-13
1.44792	0.9475	1.40681e-13
1.44885	0.9475	4.37537e-14
1.44979	0.9475	7.65744e-15
1.45072	0.9475	9.42608e-16
1.45166	0.9475	8.84487e-17
1.4526	0.9475	1.68758e-17
1.45353	0.9475	5.38721e-21
1.40767	0.9525	0
1.4086	0.9525	1.91552e-43
1.40954	0.9525	5.83164e-22
1.41048	0.9525	1.74254e-19
1.41141	0.9525	1.04141e-17
1.41235	0.9525	3.3559e-17
1.41328	0.9525	2.02549e-16
1.41422	0.9525	8.65312e-16
1.41516	0.9525	5.97554e-15
1.41609	0.9525	5.34633e-14
1.41703	0.9525	3.89914e-13
1.41796	0.9525	1.48518e-12
1.4189	0.9525	3.78798e-12
1.41984	0.9525	1.04814e-11
1.42077	0.9525	2.12378e-11
1.42171	0.9525	3.66674e-11
1.42264	0.9525	1.09053e-10
1.42358	0.9525	3.36882e-10
1.42452	0.9525	2.62181e-10
1.42545	0.9525	6.0283e-10
1.42639	0.9525	9.47772e-10
1.42732	0.9525	1.36871e-09
1.42826	0.9525	2.52483e-09
1.4292	0.9525	3.62443e-09
1.43013	0.9525	5.77228e-09
1.43107	0.9525	6.47955e-09
1.432	0.9525	4.80259e-09
1.43294	0.9525	9.90904e-09
1.43388	0.9525	1.17754e-08
1.43481	0.9525	8.6953e-09
1.43575	0.9525	9.79875e-09
1.43668	0.9525	1.07586e-08
1.43762	0.9525	9.91901e-09
1.43856	0.9525	1.46034e-08
1.43949	0.9525	6.71282e-09
1.44043	0.9525	3.34157e-09
1.44136	0.9525	2.30504e-09
1.4423	0.9525	3.66407e-09
1.44324	0.9525	8.11358e-10
1.44417	0.9525	1.12311e-10
1.44511	0.9525	8.43328e-11
1.44604	0.9525	1.0795e-10
1.44698	0.9525	7.59771e-11
1.44792	0.9525	3.53512e-11
1.44885	0.9525	1.12908e-11
1.44979	0.9525	2.36221e-12
1.45072	0.9525	3.2094e-13
1.45166	0.9525	3.07837e-14
1.4526	0.9525	2.84344e-15
1.45353	0.9525	2.11826e-20
1.40767	0.9575	0
1.4086	0.9575	4.66094e-38
1.40954	0.9575	1.08812e-20
1.41048	0.9575	5.51116e-18
1.41141	0.9575	1.87547e-16
1.41235	0.9575	6.00289e-16
1.41328	0.9575	5.47119e-15
1.41422	0.9575	2.60819e-14
1.41516	0.9575	7.62792e-13
1.41609	0.9575	5.30071e-12
1.41703	0.9575	2.39754e-11
1.41796	0.9575	3.9285e-11
1.4189	0.9575	1.64503e-10
1.41984	0.9575	4.22306e-10
1.42077	0.9575	8.77335e-10
1.42171	0.9575	6.69871e-10
1.42264	0.9575	1.50061e-09
1.42358	0.9575	3.99674e-09
1.42452	0.9575	1.21911e-08
1.42545	0.9575	1.95238e-08
1.42639	0.9575	2.51388e-08
1.42732	0.9575	5.92686e-08
1.42826	0.9575	8.59067e-08
1.4292	0.9575	1.24899e-07
1.43013	0.9575	9.90216e-08
1.43107	0.9575	1.92525e-07
1.432	0.9575	3.41328e-07
1.43294	0.9575	2.30503e-07
1.43388	0.9575	2.01425e-07
1.43481	0.9575	3.03074e-07
1.43575	0.9575	1.44108e-07
1.43668	0.9575	1.48584e-07
1.43762	0.9575	2.37251e-07
1.43856	0.9575	1.26223e-07
1.43949	0.9575	1.24081e-07
1.44043	0.9575	1.50071e-07
1.44136	0.9575	4.25323e-08
1.4423	0.9575	1.87541e-08
1.44324	0.9575	1.76673e-08
1.44417	0.9575	9.72724e-09
1.44511	0.9575	3.08895e-09
1.44604	0.9575	7.83973e-10
1.44698	0.9575	2.37899e-10
1.44792	0.9575	6.92352e-11
1.44885	0.9575	1.19733e-11
1.44979	0.9575	2.22173e-12
1.45072	0.9575	7.52916e-13
1.45166	0.9575	6.77743e-14
1.4526	0.9575	7.0915e-15
1.45353	0.9575	4.06883e-20
1.40767	0.9625	0
1.4086	0.9625	2.34348e-36
1.40954	0.9625	6.92389e-18
1.41048	0.9625	3.33496e-16
1.41141	0.9625	6.60453e-16
1.41235	0.9625	3.07676e-14
1.41328	0.9625	2.76947e-13
1.41422	0.9625	3.19893e-12
1.41516	0.9625	2.05391e-11
1.41609	0.9625	1.67882e-10
1.41703	0.9625	1.08307e-10
1.41796	0.9625	3.40808e-10
1.4189	0.9625	8.08187e-10
1.41984	0.9625	1.69623e-09
1.42077	0.9625	9.22396e-09
1.42171	0.9625	2.35943e-08
1.42264	0.9625	5.5089e-08
1.42358	0.9625	1.86864e-07
1.42452	0.9625	3.87572e-07
1.42545	0.9625	6.71872e-07
1.42639	0.9625	1.05351e-06
1.42732	0.9625	1.43019e-06
1.42826	0.9625	2.18299e-06
1.4292	0.9625	3.00286e-06
1.43013	0.9625	5.30054e-06
1.43107	0.9625	5.66272e-06
1.432	0.9625	5.82268e-06
1.43294	0.9625	5.45997e-06
1.43388	0.9625	6.69453e-06
1.43481	0.9625	4.3185e-06
1.43575	0.9625	5.20967e-06
1.43668	0.9625	4.24123e-06
1.43762	0.9625	2.00709e-06
1.43856	0.9625	2.17082e-06
1.43949	0.9625	2.06089e-06
1.44043	0.9625	5.05506e-07
1.44136	0.9625	8.52403e-07
1.4423	0.9625	3.66265e-07
1.44324	0.9625	1.16184e-07
1.44417	0.9625	6.746e-08
1.44511	0.9625	2.57547e-08
1.44604	0.9625	1.7813e-08
1.44698	0.9625	6.24436e-09
1.44792	0.9625	2.8992e-09
1.44885	0.9625	5.87232e-10
1.44979	0.9625	9.18928e-11
1.45072	0.9625	1.07809e-11
1.45166	0.9625	1.7438e-12
1.4526	0.9625	1.07988e-13
1.45353	0.9625	4.4838e-19
1.40767	0.9675	0
1.4086	0.9675	3.02549e-29
1.40954	0.9675	2.04402e-17
1.41048	0.9675	9.13144e-16
1.41141	0.9675	4.51061e-14
1.41235	0.9675	1.76102e-12
1.41328	0.9675	8.74444e-12
1.41422	0.9675	3.24536e-11
1.41516	0.9675	1.10292e-10
1.41609	0.9675	2.84431e-10
1.41703	0.9675	2.32205e-09
1.41796	0.9675	1.20721e-08
1.4189	0.9675	2.5945e-08
1.41984	0.9675	1.44283e-07
1.42077	0.9675	3.64747e-07
1.42171	0.9675	1.03746e-06
1.42264	0.9675	2.17794e-06
1.42358	0.9675	7.39307e-06
1.42452	0.9675	1.23452e-05
1.42545	0.9675	1.56882e-05
1.42639	0.9675	2.35276e-05
1.42732	0.9675	3.81043e-05
1.42826	0.9675	8.81833e-05
1.4292	0.9675	7.17233e-05
1.43013	0.9675	6.10309e-05
1.43107	0.9675	0.000111464
1.432	0.9675	0.000287997
1.43294	0.9675	0.000128639
1.43388	0.9675	0.000170128
1.43481	0.9675	0.000548386
1.43575	0.9675	0.000173776
1.43668	0.9675	0.000603276
1.43762	0.9675	0.000154409
1.43856	0.9675	7.51295e-05
1.43949	0.9675	9.9957e-05
1.44043	0.9675	3.91511e-05
1.44136	0.9675	1.05434e-05
1.4423	0.9675	1.59833e-05
1.44324	0.9675	6.44086e-06
1.44417	0.9675	1.41299e-06
1.44511	0.9675	1.17249e-06
1.44604	0.9675	5.81777e-07
1.44698	0.9675	2.84668e-07
1.44792	0.9675	1.02093e-07
1.44885	0.9675	2.71551e-08
1.44979	0.9675	4.39355e-09
1.45072	0.9675	4.838e-10
1.45166	0.9675	3.10959e-11
1.4526	0.9675	1.86059e-12
1.45353	0.9675	3.99788e-17
1.40767	0.9725	0
1.4086	0.9725	8.99071e-27
1.40954	0.9725	3.23296e-16
1.41048	0.9725	1.79408e-13
1.41141	0.9725	5.66031e-11
1.41235	0.9725	6.17885e-11
1.41328	0.9725	5.84258e-11
1.41422	0.9725	9.0161e-10
1.41516	0.9725	6.05722e-09
1.41609	0.9725	9.20117e-08
1.41703	0.9725	8.27515e-07
1.41796	0.9725	1.26858e-06
1.4189	0.9725	6.12693e-06
1.41984	0.9725	1.25805e-05
1.42077	0.9725	6.43839e-05
1.42171	0.9725	5.66011e-05
1.42264	0.9725	0.000116123
1.42358	0.9725	0.000150735
1.42452	0.9725	0.000222245
1.42545	0.9725	0.000362481
1.42639	0.9725	0.000549692
1.42732	0.9725	0.000840918
1.42826	0.9725	0.00120762
1.4292	0.9725	0.00168741
1.43013	0.9725	0.0011642
1.43107	0.9725	0.00230702
1.432	0.9725	0.00398001
1.43294	0.9725	0.00284648
1.43388	0.9725	0.00350031
1.43481	0.9725	0.00513272
1.43575	0.9725	0.00312139
1.43668	0.9725	0.00603882
1.43762	0.9725	0.00544999
1.43856	0.9725	0.00327331
1.43949	0.9725	0.00489697
1.44043	0.9725	0.00148541
1.44136	0.9725	0.000699067
1.4423	0.9725	0.00100351
1.44324	0.9725	0.000376799
1.44417	0.9725	2.36744e-05
1.44511	0.9725	1.07728e-05
1.44604	0.9725	3.85751e-06
1.44698	0.9725	1.03995e-06
1.44792	0.9725	2.80104e-07
1.44885	0.9725	6.48618e-08
1.44979	0.9725	1.13477e-08
1.45072	0.9725	1.87631e-09
1.45166	0.9725	1.59542e-10
1.4526	0.9725	1.17295e-11
1.45353	0.9725	1.61213e-16
1.40767	0.9775	0
1.4086	0.9775	3.74022e-25
1.40954	0.9775	2.67604e-13
1.41048	0.9775	4.83786e-11
1.41141	0.9775	2.29728e-10
1.41235	0.9775	1.88099e-10
1.41328	0.9775	1.05902e-09
1.41422	0.9775	4.16157e-08
1.41516	0.9775	8.1477e-07
1.41609	0.9775	6.56547e-06
1.41703	0.9775	3.0377e-05
1.41796	0.9775	4.24853e-05
1.4189	0.9775	0.00012754
1.41984	0.9775	0.000163584
1.42077	0.9775	0.000359382
1.42171	0.9775	0.000280917
1.42264	0.9775	0.000526011
1.42358	0.9775	0.00137407
1.42452	0.9775	0.00251638
1.42545	0.9775	0.00635184
1.42639	0.9775	0.0116022
1.42732	0.9775	0.0191451
1.42826	0.9775	0.0299039
1.4292	0.9775	0.0594598
1.43013	0.9775	0.0595136
1.43107	0.9775	0.081748
1.432	0.9775	0.124174
1.43294	0.9775	0.0646794
1.43388	0.9775	0.0589009
1.43481	0.9775	0.0671179
1.43575	0.9775	0.0593562
1.43668	0.9775	0.0309869
1.43762	0.9775	0.0847218
1.43856	0.9775	0.0320164
1.43949	0.9775	0.0237592
1.44043	0.9775	0.0633407
1.44136	0.9775	0.0293575
1.4423	0.9775	0.00957537
1.44324	0.9775	0.0054411
1.44417	0.9775	0.0029592
1.44511	0.9775	0.0015996
1.44604	0.9775	0.000331699
