#theta_0	N_0	probability

-0.00019	0.0540625	9.26355e-43
-0.00017	0.0540625	3.57774e-27
-0.00015	0.0540625	0
-0.00013	0.0540625	0
-0.00011	0.0540625	0
-9e-05	0.0540625	0
-7e-05	0.0540625	0
-5e-05	0.0540625	0
-3e-05	0.0540625	0
-1e-05	0.0540625	0
1e-05	0.0540625	0
3e-05	0.0540625	0
5e-05	0.0540625	0
7e-05	0.0540625	0
9e-05	0.0540625	0
0.00011	0.0540625	0
0.00013	0.0540625	0
0.00015	0.0540625	0
0.00017	0.0540625	0
0.00019	0.0540625	0
-0.00019	0.0621875	2.457e-46
-0.00017	0.0621875	2.15366e-35
-0.00015	0.0621875	9.33374e-23
-0.00013	0.0621875	1.88909e-13
-0.00011	0.0621875	2.03624e-07
-9e-05	0.0621875	0.131036
-7e-05	0.0621875	75.9508
-5e-05	0.0621875	0
-3e-05	0.0621875	0
-1e-05	0.0621875	0
1e-05	0.0621875	0
3e-05	0.0621875	0
5e-05	0.0621875	0
7e-05	0.0621875	0
9e-05	0.0621875	0
0.00011	0.0621875	0
0.00013	0.0621875	0
0.00015	0.0621875	0
0.00017	0.0621875	0
0.00019	0.0621875	0
-0.00019	0.0703125	1.26067e-48
-0.00017	0.0703125	1.60683e-34
-0.00015	0.0703125	7.78436e-27
-0.00013	0.0703125	2.05771e-20
-0.00011	0.0703125	1.22703e-13
-9e-05	0.0703125	1.50355e-05
-7e-05	0.0703125	113.239
-5e-05	0.0703125	5516.94
-3e-05	0.0703125	6783.4
-1e-05	0.0703125	0
1e-05	0.0703125	0
3e-05	0.0703125	0
5e-05	0.0703125	0
7e-05	0.0703125	0
9e-05	0.0703125	0
0.00011	0.0703125	0
0.00013	0.0703125	0
0.00015	0.0703125	0
0.00017	0.0703125	0
0.00019	0.0703125	0
-0.00019	0.0784375	0
-0.00017	0.0784375	5.43903e-34
-0.00015	0.0784375	2.93027e-26
-0.00013	0.0784375	5.11925e-20
-0.00011	0.0784375	7.92034e-16
-9e-05	0.0784375	1.09734e-11
-7e-05	0.0784375	8.90523e-06
-5e-05	0.0784375	40.8449
-3e-05	0.0784375	5.73341e+06
-1e-05	0.0784375	18867.3
1e-05	0.0784375	2.72454
3e-05	0.0784375	0
5e-05	0.0784375	0
7e-05	0.0784375	0
9e-05	0.0784375	0
0.00011	0.0784375	0
0.00013	0.0784375	0
0.00015	0.0784375	0
0.00017	0.0784375	0
0.00019	0.0784375	0
-0.00019	0.0865625	0
-0.00017	0.0865625	1.5365e-32
-0.00015	0.0865625	4.35304e-23
-0.00013	0.0865625	1.21971e-18
-0.00011	0.0865625	8.9786e-15
-9e-05	0.0865625	6.70696e-11
-7e-05	0.0865625	8.25175e-09
-5e-05	0.0865625	3.72282e-06
-3e-05	0.0865625	0.00012373
-1e-05	0.0865625	2.83273
1e-05	0.0865625	173824
3e-05	0.0865625	2.67926
5e-05	0.0865625	0
7e-05	0.0865625	0
9e-05	0.0865625	0
0.00011	0.0865625	0
0.00013	0.0865625	0
0.00015	0.0865625	0
0.00017	0.0865625	0
0.00019	0.0865625	0
-0.00019	0.0946875	0
-0.00017	0.0946875	7.49772e-36
-0.00015	0.0946875	2.75426e-24
-0.00013	0.0946875	6.17597e-18
-0.00011	0.0946875	6.73466e-13
-9e-05	0.0946875	1.00099e-09
-7e-05	0.0946875	5.94848e-08
-5e-05	0.0946875	1.01955e-05
