#n_l	theta_0	probability

1.43978	0.00045425	0.000105527
1.44075	0.00045425	4.03708e-05
1.44171	0.00045425	2.24743e-05
1.44267	0.00045425	8.30988e-06
1.44364	0.00045425	3.04387e-06
1.4446	0.00045425	9.89733e-07
1.44557	0.00045425	1.70912e-07
1.44653	0.00045425	4.0512e-08
1.4475	0.00045425	5.63147e-09
1.44846	0.00045425	4.87609e-10
1.44942	0.00045425	8.68057e-11
1.45039	0.00045425	6.37034e-12
1.45135	0.00045425	0
1.45232	0.00045425	0
1.40507	0.00047075	3.4489e-20
1.40603	0.00047075	7.08426e-15
1.40699	0.00047075	2.88686e-12
1.40796	0.00047075	7.09842e-11
1.40892	0.00047075	2.00257e-09
1.40989	0.00047075	1.89603e-08
1.41085	0.00047075	9.60903e-08
1.41182	0.00047075	1.47177e-06
1.41278	0.00047075	4.91708e-06
1.41375	0.00047075	2.06567e-05
1.41471	0.00047075	6.09429e-05
1.41567	0.00047075	0.000176775
1.41664	0.00047075	0.00093486
1.4176	0.00047075	0.00280651
1.41857	0.00047075	0.00668015
1.41953	0.00047075	0.0118696
1.4205	0.00047075	0.0285512
1.42146	0.00047075	0.0446287
1.42242	0.00047075	0.0826502
1.42339	0.00047075	0.14206
1.42435	0.00047075	0.326238
1.42532	0.00047075	0.440513
1.42628	0.00047075	0.733306
1.42725	0.00047075	1.05195
1.42821	0.00047075	1.11334
1.42917	0.00047075	1.16162
1.43014	0.00047075	1.11061
1.4311	0.00047075	1.18001
1.43207	0.00047075	1.07159
1.43303	0.00047075	0.865683
1.434	0.00047075	0.703308
1.43496	0.00047075	0.563632
1.43592	0.00047075	0.469931
1.43689	0.00047075	0.236579
1.43785	0.00047075	0.194444
1.43882	0.00047075	0.0924662
1.43978	0.00047075	0.0516631
1.44075	0.00047075	0.043876
1.44171	0.00047075	0.0108709
1.44267	0.00047075	0.00673537
1.44364	0.00047075	0.00261229
1.4446	0.00047075	0.000543976
1.44557	0.00047075	0.000260646
1.44653	0.00047075	4.71527e-05
1.4475	0.00047075	7.67026e-06
1.44846	0.00047075	8.25277e-07
1.44942	0.00047075	6.80073e-08
1.45039	0.00047075	3.91083e-09
1.45135	0.00047075	0
1.45232	0.00047075	0
1.40507	0.00048725	1.25149e-17
1.40603	0.00048725	1.90584e-13
1.40699	0.00048725	3.84969e-10
1.40796	0.00048725	1.75961e-08
1.40892	0.00048725	2.40542e-07
1.40989	0.00048725	5.64293e-06
1.41085	0.00048725	6.82112e-05
1.41182	0.00048725	0.000207327
1.41278	0.00048725	0.00122143
1.41375	0.00048725	0.00962202
1.41471	0.00048725	0.0270076
1.41567	0.00048725	0.0945339
1.41664	0.00048725	0.408841
1.4176	0.00048725	0.577161
1.41857	0.00048725	1.07854
1.41953	0.00048725	3.38369
1.4205	0.00048725	7.84093
1.42146	0.00048725	17.0495
1.42242	0.00048725	296.813
1.42339	0.00048725	82.9446
1.42435	0.00048725	92.4199
1.42532	0.00048725	107.046
1.42628	0.00048725	384.246
1.42725	0.00048725	149.575
1.42821	0.00048725	153.081
1.42917	0.00048725	366.018
1.43014	0.00048725	261.177
1.4311	0.00048725	246.084
1.43207	0.00048725	273.744
1.43303	0.00048725	238.269
1.434	0.00048725	191.767
1.43496	0.00048725	133.07
1.43592	0.00048725	92.6124
1.43689	0.00048725	63.3142
1.43785	0.00048725	108.097
1.43882	0.00048725	25.0357
1.43978	0.00048725	11.6209
1.44075	0.00048725	6.43214
1.44171	0.00048725	3.28155
1.44267	0.00048725	0.69721
1.44364	0.00048725	0.480975
1.4446	0.00048725	0.0894086
1.44557	0.00048725	0.0306742
1.44653	0.00048725	0.00384268
1.4475	0.00048725	0.000947457
1.44846	0.00048725	7.07664e-05
1.44942	0.00048725	4.97445e-06
1.45039	0.00048725	3.69398e-07
1.45135	0.00048725	7.84046e-09
1.45232	0.00048725	0
1.40507	0.00050375	7.43426e-17
1.40603	0.00050375	5.3017e-13
1.40699	0.00050375	7.54988e-09
1.40796	0.00050375	1.75634e-06
1.40892	0.00050375	4.97567e-05
1.40989	0.00050375	0.000594561
1.41085	0.00050375	0.00533257
1.41182	0.00050375	0.0344779
1.41278	0.00050375	0.428315
1.41375	0.00050375	0.633529
1.41471	0.00050375	2.21775
1.41567	0.00050375	5.02531
1.41664	0.00050375	19.4319
1.4176	0.00050375	103.399
1.41857	0.00050375	262.046
1.41953	0.00050375	485.74
1.4205	0.00050375	584.146
1.42146	0.00050375	842.396
1.42242	0.00050375	2080.19
1.42339	0.00050375	2525.19
1.42435	0.00050375	5827.87
1.42532	0.00050375	9119.65
1.42628	0.00050375	13748.3
1.42725	0.00050375	29751.5
1.42821	0.00050375	18712.3
1.42917	0.00050375	35438.2
1.43014	0.00050375	36913
1.4311	0.00050375	69227.8
1.43207	0.00050375	56670.6
1.43303	0.00050375	46959
1.434	0.00050375	33699.1
1.43496	0.00050375	16534.7
1.43592	0.00050375	9545.98
1.43689	0.00050375	3746.74
1.43785	0.00050375	2137.83
1.43882	0.00050375	4489.91
1.43978	0.00050375	1671.61
1.44075	0.00050375	365.887
1.44171	0.00050375	505.057
1.44267	0.00050375	66.413
1.44364	0.00050375	76.0192
1.4446	0.00050375	15.3343
1.44557	0.00050375	6.56333
1.44653	0.00050375	0.557709
1.4475	0.00050375	0.271446
1.44846	0.00050375	0.0276092
1.44942	0.00050375	0.00566598
1.45039	0.00050375	0.000511206
1.45135	0.00050375	1.82513e-06
1.45232	0.00050375	0
1.40507	0.00052025	3.70642e-17
1.40603	0.00052025	1.12825e-11
1.40699	0.00052025	4.41741e-08
1.40796	0.00052025	1.68366e-05
1.40892	0.00052025	0.000191169
1.40989	0.00052025	0.00891081
1.41085	0.00052025	0.0660566
1.41182	0.00052025	0.605818
1.41278	0.00052025	2.27075
1.41375	0.00052025	9.64992
1.41471	0.00052025	40.6792
1.41567	0.00052025	175.004
1.41664	0.00052025	469.711
1.4176	0.00052025	1125
1.41857	0.00052025	2152.57
1.41953	0.00052025	5793.33
1.4205	0.00052025	9707.98
1.42146	0.00052025	24820.6
1.42242	0.00052025	64617.1
1.42339	0.00052025	96060.6
1.42435	0.00052025	170125
1.42532	0.00052025	208579
1.42628	0.00052025	159855
1.42725	0.00052025	235442
1.42821	0.00052025	307800
1.42917	0.00052025	341160
1.43014	0.00052025	246605
1.4311	0.00052025	187927
1.43207	0.00052025	148629
1.43303	0.00052025	122537
1.434	0.00052025	95398.8
1.43496	0.00052025	66366.4
1.43592	0.00052025	77337.9
1.43689	0.00052025	54622.3
1.43785	0.00052025	28056.7
1.43882	0.00052025	8742.1
1.43978	0.00052025	7506.51
1.44075	0.00052025	3986.98
1.44171	0.00052025	937.77
1.44267	0.00052025	927.658
1.44364	0.00052025	169.958
1.4446	0.00052025	144.323
1.44557	0.00052025	22.6823
1.44653	0.00052025	10.4764
1.4475	0.00052025	0.59652
1.44846	0.00052025	0.134898
1.44942	0.00052025	0.0111512
1.45039	0.00052025	0.000350294
1.45135	0.00052025	8.87209e-05
1.45232	0.00052025	0
1.40507	0.00053675	1.41335e-17
1.40603	0.00053675	1.17307e-12
1.40699	0.00053675	8.25747e-08
1.40796	0.00053675	1.01714e-05
1.40892	0.00053675	0.000681591
1.40989	0.00053675	0.0237524
1.41085	0.00053675	0.194426
1.41182	0.00053675	1.38558
1.41278	0.00053675	8.80692
1.41375	0.00053675	49.6778
1.41471	0.00053675	136.043
1.41567	0.00053675	706.249
1.41664	0.00053675	1630.53
1.4176	0.00053675	3680.37
1.41857	0.00053675	10126.8
1.41953	0.00053675	21899.6
1.4205	0.00053675	42646.3
1.42146	0.00053675	122341
1.42242	0.00053675	292714
1.42339	0.00053675	285299
1.42435	0.00053675	920440
1.42532	0.00053675	555868
1.42628	0.00053675	1.577e+06
1.42725	0.00053675	1.50787e+06
1.42821	0.00053675	1.24097e+06
1.42917	0.00053675	1.52473e+06
1.43014	0.00053675	2.40912e+06
1.4311	0.00053675	2.44332e+06
1.43207	0.00053675	1.79161e+06
1.43303	0.00053675	1.6079e+06
1.434	0.00053675	1.15112e+06
1.43496	0.00053675	836462
1.43592	0.00053675	497319
1.43689	0.00053675	220033
1.43785	0.00053675	141074
1.43882	0.00053675	113879
1.43978	0.00053675	46719.8
1.44075	0.00053675	16607
1.44171	0.00053675	11892.9
1.44267	0.00053675	4081.5
1.44364	0.00053675	1464.58
1.4446	0.00053675	434.955
1.44557	0.00053675	149.608
1.44653	0.00053675	26.9934
1.4475	0.00053675	9.95591
1.44846	0.00053675	0.519347
1.44942	0.00053675	0.077442
1.45039	0.00053675	0.00639797
1.45135	0.00053675	0.000150595
1.45232	0.00053675	4.32762e-08
1.40507	0.00055325	2.11431e-22
1.40603	0.00055325	2.9609e-13
1.40699	0.00055325	2.70273e-08
1.40796	0.00055325	3.17891e-05
1.40892	0.00055325	0.001847
1.40989	0.00055325	0.0280054
1.41085	0.00055325	0.517311
1.41182	0.00055325	7.04268
1.41278	0.00055325	33.5173
1.41375	0.00055325	136.29
1.41471	0.00055325	344.884
1.41567	0.00055325	1448.97
1.41664	0.00055325	5072.47
1.4176	0.00055325	12544.8
1.41857	0.00055325	27204.7
1.41953	0.00055325	54691.1
1.4205	0.00055325	89357
1.42146	0.00055325	170033
1.42242	0.00055325	290519
1.42339	0.00055325	650019
1.42435	0.00055325	1.21772e+06
1.42532	0.00055325	1.40756e+06
1.42628	0.00055325	1.09858e+06
1.42725	0.00055325	1.7895e+06
1.42821	0.00055325	1.95303e+06
1.42917	0.00055325	2.28451e+06
1.43014	0.00055325	2.28446e+06
1.4311	0.00055325	1.99968e+06
