#n_l	theta_0	probability

1.45514	-9e-05	2.26036e-10
1.45612	-9e-05	3.29521e-11
1.45711	-9e-05	0
1.40889	-7e-05	2.63707e-13
1.40988	-7e-05	2.15785e-09
1.41086	-7e-05	1.28741e-07
1.41184	-7e-05	4.49773e-06
1.41283	-7e-05	0.000103116
1.41381	-7e-05	0.00019934
1.4148	-7e-05	0.00127324
1.41578	-7e-05	0.0181809
1.41676	-7e-05	0.0612763
1.41775	-7e-05	0.0874513
1.41873	-7e-05	0.180249
1.41972	-7e-05	0.579203
1.4207	-7e-05	2.57248
1.42168	-7e-05	9.2082
1.42267	-7e-05	9.2348
1.42365	-7e-05	8.27926
1.42464	-7e-05	17.007
1.42562	-7e-05	40.9789
1.4266	-7e-05	107.251
1.42759	-7e-05	246.428
1.42857	-7e-05	284.954
1.42956	-7e-05	206.012
1.43054	-7e-05	112.193
1.43152	-7e-05	121.604
1.43251	-7e-05	138.551
1.43349	-7e-05	147.769
1.43448	-7e-05	179.411
1.43546	-7e-05	197.656
1.43644	-7e-05	188.782
1.43743	-7e-05	166.758
1.43841	-7e-05	103.291
1.4394	-7e-05	79.4821
1.44038	-7e-05	39.9535
1.44136	-7e-05	33.323
1.44235	-7e-05	18.075
1.44333	-7e-05	7.85937
1.44432	-7e-05	3.04068
1.4453	-7e-05	2.22013
1.44628	-7e-05	1.21978
1.44727	-7e-05	0.425782
1.44825	-7e-05	0.0756018
1.44924	-7e-05	0.0472826
1.45022	-7e-05	0.0130697
1.4512	-7e-05	0.00257701
1.45219	-7e-05	0.000993293
1.45317	-7e-05	5.5381e-05
1.45416	-7e-05	1.39637e-05
1.45514	-7e-05	7.48105e-07
1.45612	-7e-05	9.51126e-13
1.45711	-7e-05	0
1.40889	-5e-05	8.71711e-14
1.40988	-5e-05	3.06803e-07
1.41086	-5e-05	1.2653e-05
1.41184	-5e-05	0.000139786
1.41283	-5e-05	0.00229407
1.41381	-5e-05	0.0376372
1.4148	-5e-05	0.0637127
1.41578	-5e-05	0.460622
1.41676	-5e-05	2.19447
1.41775	-5e-05	6.11036
1.41873	-5e-05	16.6472
1.41972	-5e-05	21.1708
1.4207	-5e-05	56.0031
1.42168	-5e-05	181.391
1.42267	-5e-05	471.388
1.42365	-5e-05	1146.94
1.42464	-5e-05	1229.66
1.42562	-5e-05	1389.33
1.4266	-5e-05	1869.38
1.42759	-5e-05	3832.05
1.42857	-5e-05	6961.2
1.42956	-5e-05	9446.6
1.43054	-5e-05	10849.8
1.43152	-5e-05	12841.4
1.43251	-5e-05	12509.6
1.43349	-5e-05	10533.1
1.43448	-5e-05	6989.79
1.43546	-5e-05	5849.97
1.43644	-5e-05	4493.83
1.43743	-5e-05	3464.79
1.43841	-5e-05	4044.26
1.4394	-5e-05	2708.06
1.44038	-5e-05	1922.35
1.44136	-5e-05	1194.43
1.44235	-5e-05	813.399
1.44333	-5e-05	493.678
1.44432	-5e-05	311.289
1.4453	-5e-05	170.482
1.44628	-5e-05	44.4978
1.44727	-5e-05	16.0681
1.44825	-5e-05	8.0331
1.44924	-5e-05	2.96781
1.45022	-5e-05	0.517541
1.4512	-5e-05	0.227637
1.45219	-5e-05	0.0281416
1.45317	-5e-05	0.0085547
1.45416	-5e-05	0.000659578
1.45514	-5e-05	0.000117974
1.45612	-5e-05	7.47677e-06
1.45711	-5e-05	0
1.40889	-3e-05	6.0114e-14
1.40988	-3e-05	1.30707e-07
1.41086	-3e-05	1.96471e-05
1.41184	-3e-05	0.00489265
1.41283	-3e-05	0.004085
1.41381	-3e-05	0.110422
1.4148	-3e-05	0.590905
1.41578	-3e-05	9.3576
1.41676	-3e-05	65.179
1.41775	-3e-05	62.3002
1.41873	-3e-05	122.571
1.41972	-3e-05	1926.54
1.4207	-3e-05	12698.9
1.42168	-3e-05	26693.3
1.42267	-3e-05	58517.9
1.42365	-3e-05	21386.2
1.42464	-3e-05	47604.2
1.42562	-3e-05	247214
1.4266	-3e-05	1.02642e+06
1.42759	-3e-05	2.8484e+06
1.42857	-3e-05	4.40462e+06
1.42956	-3e-05	4.02247e+06
1.43054	-3e-05	1.45315e+06
1.43152	-3e-05	2.83982e+06
1.43251	-3e-05	1.41993e+06
1.43349	-3e-05	1.58709e+06
1.43448	-3e-05	2.7653e+06
1.43546	-3e-05	3.30999e+06
1.43644	-3e-05	5.53523e+06
1.43743	-3e-05	6.08215e+06
1.43841	-3e-05	4.58245e+06
1.4394	-3e-05	2.10245e+06
1.44038	-3e-05	1.42767e+06
1.44136	-3e-05	1.04203e+06
1.44235	-3e-05	538472
1.44333	-3e-05	293765
1.44432	-3e-05	136494
1.4453	-3e-05	154070
1.44628	-3e-05	73614.6
1.44727	-3e-05	13231.7
1.44825	-3e-05	3850.24
1.44924	-3e-05	3075.15
1.45022	-3e-05	367.288
1.4512	-3e-05	172.709
1.45219	-3e-05	24.4839
1.45317	-3e-05	3.37829
1.45416	-3e-05	0.563836
1.45514	-3e-05	0.0632349
1.45612	-3e-05	0.000106683
1.45711	-3e-05	1.18405e-06
1.40889	-1e-05	4.89413e-16
1.40988	-1e-05	1.91594e-08
1.41086	-1e-05	1.20104e-05
1.41184	-1e-05	0.000230289
1.41283	-1e-05	0.00543679
1.41381	-1e-05	0.0798696
1.4148	-1e-05	0.627807
1.41578	-1e-05	1.02208
1.41676	-1e-05	5.7466
1.41775	-1e-05	36.2127
1.41873	-1e-05	203.213
1.41972	-1e-05	277.976
1.4207	-1e-05	309.724
1.42168	-1e-05	805.483
1.42267	-1e-05	2272.43
1.42365	-1e-05	9463.27
1.42464	-1e-05	24333.4
1.42562	-1e-05	32336.1
1.4266	-1e-05	34555.5
1.42759	-1e-05	28352.9
1.42857	-1e-05	33263.8
1.42956	-1e-05	57618.3
1.43054	-1e-05	77744.8
1.43152	-1e-05	129872
1.43251	-1e-05	128226
1.43349	-1e-05	168035
1.43448	-1e-05	108292
1.43546	-1e-05	100105
1.43644	-1e-05	85728.5
1.43743	-1e-05	37196.3
1.43841	-1e-05	24250.3
1.4394	-1e-05	14373
1.44038	-1e-05	9162.85
1.44136	-1e-05	5804.81
1.44235	-1e-05	3364.29
1.44333	-1e-05	1623.84
1.44432	-1e-05	849.624
1.4453	-1e-05	434.483
1.44628	-1e-05	177.544
1.44727	-1e-05	72.2316
1.44825	-1e-05	32.6237
1.44924	-1e-05	9.78254
1.45022	-1e-05	2.63308
1.4512	-1e-05	0.938213
1.45219	-1e-05	0.149895
1.45317	-1e-05	0.0277866
1.45416	-1e-05	0.00265073
1.45514	-1e-05	0.000399447
1.45612	-1e-05	1.9397e-05
1.45711	-1e-05	4.97488e-07
1.40889	1e-05	1.07827e-16
1.40988	1e-05	2.37284e-08
1.41086	1e-05	4.17024e-06
1.41184	1e-05	1.87892e-05
1.41283	1e-05	0.000655007
1.41381	1e-05	0.0089587
1.4148	1e-05	0.0327714
1.41578	1e-05	0.12022
1.41676	1e-05	26.0181
1.41775	1e-05	2.50564
1.41873	1e-05	7.46899
1.41972	1e-05	15.6452
1.4207	1e-05	36.3048
1.42168	1e-05	103.805
1.42267	1e-05	253.757
1.42365	1e-05	541.072
1.42464	1e-05	982.821
1.42562	1e-05	1223.61
1.4266	1e-05	1718.38
1.42759	1e-05	2608.56
1.42857	1e-05	4232.64
1.42956	1e-05	6063.97
1.43054	1e-05	8030.16
1.43152	1e-05	9162.9
1.43251	1e-05	6244.58
1.43349	1e-05	87935.9
1.43448	1e-05	4692.3
1.43546	1e-05	3005.09
1.43644	1e-05	2738.66
1.43743	1e-05	1915.03
1.43841	1e-05	1.34562e+06
1.4394	1e-05	1156.51
1.44038	1e-05	631.338
1.44136	1e-05	425.964
1.44235	1e-05	228.497
1.44333	1e-05	134.005
1.44432	1e-05	79.4525
1.4453	1e-05	41.882
1.44628	1e-05	12.4463
1.44727	1e-05	5.59025
1.44825	1e-05	1.82893
1.44924	1e-05	1832.82
1.45022	1e-05	0.163455
1.4512	1e-05	0.0459762
1.45219	1e-05	0.00667936
1.45317	1e-05	0.00141924
1.45416	1e-05	0.00017043
1.45514	1e-05	3.87089e-05
1.45612	1e-05	4.90365e-06
1.45711	1e-05	1.34118e-11
1.40889	3e-05	2.62026e-20
1.40988	3e-05	9.41284e-11
1.41086	3e-05	9.90639e-08
1.41184	3e-05	3.83547e-06
1.41283	3e-05	5.31479e-05
1.41381	3e-05	0.000714196
1.4148	3e-05	0.00418963
1.41578	3e-05	0.0236814
1.41676	3e-05	0.0997572
1.41775	3e-05	0.361419
1.41873	3e-05	0.840553
1.41972	3e-05	2.71152
1.4207	3e-05	7.61886
1.42168	3e-05	14.6883
1.42267	3e-05	38.2549
1.42365	3e-05	75.1684
1.42464	3e-05	137.59
1.42562	3e-05	221.434
1.4266	3e-05	348.92
1.42759	3e-05	499.133
1.42857	3e-05	698.532
1.42956	3e-05	991.632
1.43054	3e-05	1172.8
1.43152	3e-05	1128.33
1.43251	3e-05	1259.83
1.43349	3e-05	1013.43
1.43448	3e-05	992.809
1.43546	3e-05	601.491
1.43644	3e-05	599.869
1.43743	3e-05	463.013
1.43841	3e-05	314.006
1.4394	3e-05	169.265
1.44038	3e-05	94.5635
1.44136	3e-05	51.5594
1.44235	3e-05	25.7713
1.44333	3e-05	14.2107
1.44432	3e-05	6.05326
1.4453	3e-05	2.81844
1.44628	3e-05	0.938662
1.44727	3e-05	0.281695
1.44825	3e-05	0.0931911
1.44924	3e-05	0.0253059
1.45022	3e-05	0.00445834
1.4512	3e-05	0.00133525
1.45219	3e-05	0.000204477
1.45317	3e-05	5.78566e-05
1.45416	3e-05	1.09241e-05
1.45514	3e-05	1.15369e-06
1.45612	3e-05	5.91188e-08
1.45711	3e-05	2.74967e-09
1.40889	5e-05	2.8584e-23
1.40988	5e-05	1.20977e-12
1.41086	5e-05	1.59136e-09
1.41184	5e-05	1.34338e-07
1.41283	5e-05	1.69306e-06
1.41381	5e-05	1.57541e-05
1.4148	5e-05	0.000131151
1.41578	5e-05	0.000956581
1.41676	5e-05	0.00228763
1.41775	5e-05	0.00798284
1.41873	5e-05	0.0171178
1.41972	5e-05	0.0861724
1.4207	5e-05	0.203609
1.42168	5e-05	0.358119
1.42267	5e-05	0.569664
1.42365	5e-05	1.24901
1.42464	5e-05	2.41447
1.42562	5e-05	4.39106
1.4266	5e-05	7.7188
1.42759	5e-05	11.3384
1.42857	5e-05	13.4074
1.42956	5e-05	18.2188
1.43054	5e-05	15.5207
1.43152	5e-05	14.3656
1.43251	5e-05	16.2824
1.43349	5e-05	13.1789
1.43448	5e-05	16.4982
1.43546	5e-05	10.3124
1.43644	5e-05	8.20446
1.43743	5e-05	9.40187
1.43841	5e-05	5.70846
1.4394	5e-05	3.29022
1.44038	5e-05	1.92329
1.44136	5e-05	0.901728
1.44235	5e-05	0.492273
1.44333	5e-05	0.248599
1.44432	5e-05	0.112553
1.4453	5e-05	0.0326379
1.44628	5e-05	0.0104901
1.44727	5e-05	0.00403047
1.44825	5e-05	0.00108719
1.44924	5e-05	0.000251956
1.45022	5e-05	4.70912e-05
1.4512	5e-05	5.18849e-06
1.45219	5e-05	8.8371e-07
1.45317	5e-05	2.97948e-08
1.45416	5e-05	1.37123e-09
1.45514	5e-05	7.71162e-13
1.45612	5e-05	1.7302e-15
1.45711	5e-05	1.73215e-18
1.40889	7e-05	1.23561e-24
1.40988	7e-05	1.8887e-15
1.41086	7e-05	1.504e-12
1.41184	7e-05	7.43526e-11
1.41283	7e-05	8.92271e-10
1.41381	7e-05	1.20007e-08
1.4148	7e-05	1.21575e-07
1.41578	7e-05	4.15354e-07
1.41676	7e-05	1.80925e-06
1.41775	7e-05	6.36199e-06
1.41873	7e-05	2.24765e-05
1.41972	7e-05	6.73739e-05
1.4207	7e-05	0.000181265
1.42168	7e-05	0.000326152
1.42267	7e-05	0.000626722
1.42365	7e-05	0.0015167
1.42464	7e-05	0.00316691
1.42562	7e-05	0.00600362
1.4266	7e-05	0.00884374
1.42759	7e-05	0.0121907
1.42857	7e-05	0.0150334
1.42956	7e-05	0.0169335
1.43054	7e-05	0.018253
1.43152	7e-05	0.0224034
1.43251	7e-05	0.0231284
1.43349	7e-05	0.0261664
1.43448	7e-05	0.0221408
1.43546	7e-05	0.0209173
1.43644	7e-05	0.0163367
1.43743	7e-05	0.0121122
1.43841	7e-05	0.00751806
1.4394	7e-05	0.00453397
1.44038	7e-05	0.00256387
1.44136	7e-05	0.00133641
1.44235	7e-05	0.000722439
1.44333	7e-05	0.000352889
1.44432	7e-05	0.000160841
1.4453	7e-05	5.91851e-05
1.44628	7e-05	2.0999e-05
1.44727	7e-05	6.21467e-06
1.44825	7e-05	2.2141e-06
1.44924	7e-05	6.1917e-07
1.45022	7e-05	1.04723e-07
1.4512	7e-05	1.21892e-08
1.45219	7e-05	1.04847e-09
1.45317	7e-05	7.92977e-11
1.45416	7e-05	5.64568e-12
1.45514	7e-05	2.72795e-14
1.45612	7e-05	3.35358e-16
1.45711	7e-05	5.36474e-20
1.40889	9e-05	4.71547e-24
1.40988	9e-05	2.41667e-19
1.41086	9e-05	1.06924e-14
1.41184	9e-05	7.17869e-13
1.41283	9e-05	8.65414e-12
1.41381	9e-05	1.04965e-10
1.4148	9e-05	1.33519e-09
1.41578	9e-05	3.94947e-09
1.41676	9e-05	2.96703e-08
1.41775	9e-05	7.90951e-08
1.41873	9e-05	3.15725e-07
1.41972	9e-05	5.20003e-07
1.4207	9e-05	1.15979e-06
1.42168	9e-05	3.18146e-06
1.42267	9e-05	2.77671e-05
1.42365	9e-05	5.85664e-05
1.42464	9e-05	5.9839e-05
1.42562	9e-05	4.16194e-05
1.4266	9e-05	5.27869e-05
1.42759	9e-05	0.000115937
1.42857	9e-05	0.000123116
1.42956	9e-05	0.000123096
1.43054	9e-05	0.000730737
1.43152	9e-05	0.000233087
1.43251	9e-05	0.000690719
1.43349	9e-05	0.000137833
1.43448	9e-05	0.000246518
1.43546	9e-05	5.73426e-05
1.43644	9e-05	5.19327e-05
1.43743	9e-05	4.26556e-05
1.43841	9e-05	3.2841e-05
1.4394	9e-05	2.37644e-05
1.44038	9e-05	1.53966e-05
1.44136	9e-05	5.71411e-06
1.44235	9e-05	4.49425e-06
1.44333	9e-05	2.45135e-06
1.44432	9e-05	8.80163e-07
1.4453	9e-05	4.42385e-07
1.44628	9e-05	6.95289e-08
1.44727	9e-05	2.37917e-08
1.44825	9e-05	1.10824e-08
1.44924	9e-05	1.73734e-09
1.45022	9e-05	4.0625e-10
1.4512	9e-05	7.17386e-11
1.45219	9e-05	5.8889e-12
1.45317	9e-05	7.44304e-13
1.45416	9e-05	2.05629e-14
1.45514	9e-05	1.96116e-16
1.45612	9e-05	4.08824e-21
1.45711	9e-05	2.5552e-23
1.40889	0.00011	0
1.40988	0.00011	2.74582e-22
1.41086	0.00011	1.06556e-16
1.41184	0.00011	6.13504e-15
1.41283	0.00011	4.50882e-14
1.41381	0.00011	1.59138e-12
1.4148	0.00011	1.02204e-11
1.41578	0.00011	4.23945e-11
1.41676	0.00011	3.47025e-10
1.41775	0.00011	1.05843e-09
1.41873	0.00011	2.04754e-09
1.41972	0.00011	7.4967e-09
1.4207	0.00011	1.68038e-08
1.42168	0.00011	4.15756e-08
1.42267	0.00011	1.07231e-07
1.42365	0.00011	2.27965e-07
1.42464	0.00011	3.55379e-07
1.42562	0.00011	5.42091e-07
1.4266	0.00011	9.17063e-07
1.42759	0.00011	1.30118e-06
1.42857	0.00011	1.92745e-06
1.42956	0.00011	1.96355e-06
1.43054	0.00011	3.36251e-06
1.43152	0.00011	3.50897e-06
1.43251	0.00011	3.01181e-06
1.43349	0.00011	3.01983e-06
1.43448	0.00011	2.2111e-06
1.43546	0.00011	1.72988e-06
1.43644	0.00011	1.26885e-06
1.43743	0.00011	1.03532e-06
1.43841	0.00011	7.4313e-07
1.4394	0.00011	4.38552e-07
1.44038	0.00011	2.51135e-07
1.44136	0.00011	1.23962e-07
1.44235	0.00011	6.54802e-08
1.44333	0.00011	3.83116e-08
1.44432	0.00011	1.61474e-08
1.4453	0.00011	5.85704e-09
1.44628	0.00011	2.11133e-09
1.44727	0.00011	6.44409e-10
1.44825	0.00011	2.38329e-10
1.44924	0.00011	5.28985e-11
1.45022	0.00011	1.36397e-11
1.4512	0.00011	1.94341e-12
1.45219	0.00011	3.02773e-13
1.45317	0.00011	3.28225e-14
1.45416	0.00011	1.84297e-15
1.45514	0.00011	1.94974e-19
1.45612	0.00011	3.11915e-25
1.45711	0.00011	3.39722e-30
1.40889	0.00013	0
1.40988	0.00013	8.35035e-28
1.41086	0.00013	1.18549e-20
1.41184	0.00013	1.43672e-18
1.41283	0.00013	2.0418e-17
1.41381	0.00013	1.98763e-16
1.4148	0.00013	3.19681e-15
1.41578	0.00013	1.74613e-14
1.41676	0.00013	4.74472e-14
1.41775	0.00013	1.55668e-13
1.41873	0.00013	8.76598e-13
1.41972	0.00013	2.68805e-12
1.4207	0.00013	5.85497e-12
1.42168	0.00013	1.11921e-11
1.42267	0.00013	2.69887e-11
1.42365	0.00013	4.4088e-11
1.42464	0.00013	8.68836e-11
