unknownMP	3
n_l	1.4024	1.44591	50
theta_0	0.00044	0.00059	20
N_0	0.94	1	20

0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	1.99161e-27	3.30171e-23	0	0	0	0	0	0	
0	0	0	0	2.41568e-22	0	7.67521e-23	0	0	0	0	0	0	0	0	0	0	6.52075e-26	1.12448e-24	3.13894e-24	
1.11833e-23	1.34247e-22	3.20784e-22	1.05271e-21	1.21745e-20	8.01655e-21	2.23185e-19	6.70549e-20	1.74806e-19	2.34058e-20	1.26066e-19	8.59912e-19	1.31899e-17	1.14067e-16	9.89377e-16	1.12921e-15	3.77129e-16	6.53941e-15	1.4195e-14	1.02309e-14	
3.61573e-16	2.33108e-14	7.91009e-15	4.2284e-13	6.64673e-15	1.23023e-14	1.41343e-13	9.56498e-16	5.45308e-15	2.02108e-14	4.80597e-16	6.05849e-15	2.33977e-18	1.8406e-17	5.18151e-19	5.41792e-18	1.81386e-17	3.74543e-21	0	0	
3.6383e-28	3.3608e-27	1.83087e-27	3.90522e-27	2.52119e-26	3.41524e-25	1.32813e-24	3.56159e-24	3.20172e-21	2.80684e-21	1.47252e-19	1.2381e-19	3.45422e-18	3.64261e-18	1.40344e-16	2.14663e-16	5.15698e-16	4.75783e-16	7.85398e-15	1.13994e-14	
1.5192e-14	5.72957e-15	1.01049e-15	3.48617e-16	6.67197e-15	1.27708e-14	1.63733e-14	1.99733e-13	3.3398e-12	6.87632e-12	5.16159e-14	4.18121e-13	1.33761e-13	1.87496e-14	2.26331e-13	1.16533e-13	5.81784e-14	8.64114e-15	1.16131e-15	5.2849e-15	
5.65637e-16	3.01054e-15	8.84876e-17	1.74532e-17	3.04783e-19	1.85049e-20	4.55049e-20	7.42785e-20	2.3894e-21	0	9.18763e-32	2.9374e-31	9.26228e-31	2.63926e-31	1.30967e-29	1.46011e-29	1.47582e-27	3.87407e-22	2.16263e-20	1.65874e-19	
5.89907e-18	1.75457e-19	5.91324e-18	2.85676e-19	9.96948e-18	4.69636e-18	1.11438e-16	1.1763e-16	4.22601e-16	4.0814e-15	3.05443e-15	7.66643e-15	9.21343e-15	3.10532e-14	1.84057e-14	3.31624e-14	1.64255e-14	5.41535e-15	1.02041e-13	1.68161e-13	
