#n_l	N_0	probability

1.42773	0.1275	2715.43
1.42867	0.1275	2182.43
1.4296	0.1275	4558.42
1.43054	0.1275	3447.3
1.43148	0.1275	1829.33
1.43241	0.1275	985.727
1.43335	0.1275	1626.17
1.43428	0.1275	382.161
1.43522	0.1275	288.771
1.43616	0.1275	112.087
1.43709	0.1275	52.2273
1.43803	0.1275	12.3099
1.43896	0.1275	9.24061
1.4399	0.1275	4.24955
1.44084	0.1275	2.89393
1.44177	0.1275	1.62746
1.44271	0.1275	0.859275
1.44364	0.1275	0.298229
1.44458	0.1275	0.0822163
1.44552	0.1275	0.0264823
1.44645	0.1275	0.00577689
1.44739	0.1275	0.000655056
1.44832	0.1275	0.000117662
1.44926	0.1275	8.49825e-06
1.4502	0.1275	0
1.45113	0.1275	0
1.40527	0.1425	0
1.4062	0.1425	2.17523e-17
1.40714	0.1425	6.83656e-09
1.40808	0.1425	6.39001e-08
1.40901	0.1425	4.40483e-09
1.40995	0.1425	1.18463e-05
1.41088	0.1425	0.00145707
1.41182	0.1425	0.00504483
1.41276	0.1425	0.0134311
1.41369	0.1425	0.0115093
1.41463	0.1425	0.0272601
1.41556	0.1425	0.0635668
1.4165	0.1425	0.327674
1.41744	0.1425	0.931323
1.41837	0.1425	4.26141
1.41931	0.1425	8.90827
1.42024	0.1425	13.9483
1.42118	0.1425	65.197
1.42212	0.1425	56.3444
1.42305	0.1425	43.6621
1.42399	0.1425	72.3115
1.42492	0.1425	118.224
1.42586	0.1425	198.712
1.4268	0.1425	198.056
1.42773	0.1425	191.75
1.42867	0.1425	142.824
1.4296	0.1425	136.944
1.43054	0.1425	229.303
1.43148	0.1425	183.663
1.43241	0.1425	143.77
1.43335	0.1425	116.039
1.43428	0.1425	65.3815
1.43522	0.1425	54.5004
1.43616	0.1425	26.6686
1.43709	0.1425	21.3376
1.43803	0.1425	5.53745
1.43896	0.1425	2.81021
1.4399	0.1425	2.34129
1.44084	0.1425	0.214575
1.44177	0.1425	0.274913
1.44271	0.1425	0.184505
1.44364	0.1425	0.0418862
1.44458	0.1425	0.0166201
1.44552	0.1425	0.00319331
1.44645	0.1425	0.000635255
1.44739	0.1425	0.000209814
1.44832	0.1425	2.0192e-05
1.44926	0.1425	2.21479e-06
1.4502	0.1425	0
1.45113	0.1425	0
1.40527	0.1575	0
1.4062	0.1575	1.15565e-13
1.40714	0.1575	3.98473e-11
1.40808	0.1575	3.28122e-08
1.40901	0.1575	4.77845e-06
1.40995	0.1575	0.000148259
1.41088	0.1575	0.00144476
1.41182	0.1575	0.00087787
1.41276	0.1575	0.00106845
1.41369	0.1575	0.00778788
1.41463	0.1575	0.065864
1.41556	0.1575	0.292951
1.4165	0.1575	1.3152
1.41744	0.1575	3.70984
1.41837	0.1575	13.2791
1.41931	0.1575	11.6454
1.42024	0.1575	27.8499
1.42118	0.1575	8.22341
1.42212	0.1575	14.0457
1.42305	0.1575	21.8796
1.42399	0.1575	21.0781
1.42492	0.1575	22.495
1.42586	0.1575	44.0194
1.4268	0.1575	44.0559
1.42773	0.1575	47.8324
1.42867	0.1575	179.382
1.4296	0.1575	95.0223
1.43054	0.1575	133.965
1.43148	0.1575	46.2536
1.43241	0.1575	50.9308
1.43335	0.1575	18.9462
1.43428	0.1575	14.0715
1.43522	0.1575	16.3061
1.43616	0.1575	7.48038
1.43709	0.1575	6.01448
1.43803	0.1575	4.2184
1.43896	0.1575	5.34276
1.4399	0.1575	1.86785
1.44084	0.1575	0.62439
1.44177	0.1575	0.239216
1.44271	0.1575	0.279337
1.44364	0.1575	0.0565784
1.44458	0.1575	0.00409693
1.44552	0.1575	0.000411756
1.44645	0.1575	0.000143978
1.44739	0.1575	7.3723e-06
1.44832	0.1575	1.37409e-06
1.44926	0.1575	2.98312e-10
1.4502	0.1575	0
1.45113	0.1575	0
1.40527	0.1725	0
1.4062	0.1725	3.2543e-11
1.40714	0.1725	9.08074e-07
1.40808	0.1725	7.85339e-06
1.40901	0.1725	4.14741e-05
1.40995	0.1725	3.69549e-05
1.41088	0.1725	0.000518668
1.41182	0.1725	0.0276363
1.41276	0.1725	0.144251
1.41369	0.1725	0.251227
1.41463	0.1725	0.445846
1.41556	0.1725	0.863008
1.4165	0.1725	0.657966
1.41744	0.1725	1.12893
1.41837	0.1725	2.12
1.41931	0.1725	18.5153
1.42024	0.1725	54.2254
1.42118	0.1725	189.254
1.42212	0.1725	402.724
1.42305	0.1725	448.709
1.42399	0.1725	770.104
1.42492	0.1725	1324.33
1.42586	0.1725	1808.01
1.4268	0.1725	1959.92
1.42773	0.1725	2605.17
1.42867	0.1725	3259.51
1.4296	0.1725	1520.76
1.43054	0.1725	1563.11
1.43148	0.1725	853.148
