1.40386	0
1.4048	4.32609e-30
1.40574	2.93288e-11
1.40667	1.61357e-08
1.40761	2.32311e-07
1.40854	6.29947e-06
1.40948	7.41802e-06
1.41042	0.000219937
1.41135	0.00130436
1.41229	0.0129142
1.41322	0.0472912
1.41416	0.172098
1.4151	0.125511
1.41603	0.323529
1.41697	0.719614
1.4179	1.44721
1.41884	5.36248
1.41978	8.18794
1.42071	14.0972
1.42165	19.5325
1.42258	32.3068
1.42352	47.6028
1.42446	72.4274
1.42539	88.8153
1.42633	97.2095
1.42726	104.029
1.4282	100.567
1.42914	106.929
1.43007	100.011
1.43101	66.0063
1.43194	52.0114
1.43288	49.634
1.43382	41.0158
1.43475	17.2309
1.43569	22.8826
1.43662	7.8882
1.43756	3.75684
1.4385	5.51953
1.43943	1.63699
1.44037	0.51735
1.4413	0.225907
1.44224	0.0980528
1.44318	0.0213464
1.44411	0.0029138
1.44505	0.000635751
1.44598	0.000126781
1.44692	2.36115e-05
1.44786	2.13146e-06
1.44879	1.61787e-07
1.44973	3.23005e-11
1.45066	0
1.45254	0
