#theta_0	N_0	probability

-0.000152	0.082625	0
-0.000136	0.082625	0
-0.00012	0.082625	0
-0.000104	0.082625	0
-8.8e-05	0.082625	0
-7.2e-05	0.082625	0
-5.6e-05	0.082625	1.15074e-25
-4e-05	0.082625	2.17138e-21
-2.4e-05	0.082625	8.89904e-19
-8e-06	0.082625	1.89665e-19
8e-06	0.082625	1.97359e-20
2.4e-05	0.082625	4.38523e-23
4e-05	0.082625	5.6886e-27
5.6e-05	0.082625	2.73285e-33
7.2e-05	0.082625	4.31701e-38
8.8e-05	0.082625	0
0.000104	0.082625	0
0.00012	0.082625	0
0.000136	0.082625	0
0.000152	0.082625	0
-0.000152	0.102875	0
-0.000136	0.102875	0
-0.00012	0.102875	0
-0.000104	0.102875	2.45258e-32
-8.8e-05	0.102875	1.9301e-24
-7.2e-05	0.102875	8.25886e-19
-5.6e-05	0.102875	1.62354e-16
-4e-05	0.102875	1.14182e-13
-2.4e-05	0.102875	1.42337e-13
-8e-06	0.102875	1.57857e-14
8e-06	0.102875	1.87982e-16
2.4e-05	0.102875	5.14892e-19
4e-05	0.102875	7.77728e-22
5.6e-05	0.102875	5.24776e-25
7.2e-05	0.102875	1.17169e-30
8.8e-05	0.102875	4.21514e-41
0.000104	0.102875	0
0.00012	0.102875	0
0.000136	0.102875	0
0.000152	0.102875	0
-0.000152	0.123125	2.63747e-51
-0.000136	0.123125	1.19587e-38
-0.00012	0.123125	2.24078e-29
-0.000104	0.123125	4.98409e-23
-8.8e-05	0.123125	1.08012e-16
-7.2e-05	0.123125	6.97029e-13
-5.6e-05	0.123125	3.40088e-11
-4e-05	0.123125	2.848e-09
-2.4e-05	0.123125	2.52592e-09
-8e-06	0.123125	3.24969e-10
8e-06	0.123125	1.85727e-10
2.4e-05	0.123125	2.62864e-13
4e-05	0.123125	5.32007e-16
5.6e-05	0.123125	6.24635e-20
7.2e-05	0.123125	7.47156e-26
8.8e-05	0.123125	1.14257e-35
0.000104	0.123125	0
0.00012	0.123125	0
0.000136	0.123125	0
0.000152	0.123125	0
-0.000152	0.143375	1.32857e-41
-0.000136	0.143375	1.21962e-30
-0.00012	0.143375	3.33241e-23
-0.000104	0.143375	9.26669e-17
-8.8e-05	0.143375	9.82992e-12
-7.2e-05	0.143375	5.12947e-09
-5.6e-05	0.143375	2.72008e-07
-4e-05	0.143375	1.55819e-05
-2.4e-05	0.143375	5.43188e-05
-8e-06	0.143375	2.94318e-06
8e-06	0.143375	6.61861e-08
2.4e-05	0.143375	2.69224e-09
4e-05	0.143375	2.25103e-11
5.6e-05	0.143375	2.1955e-15
7.2e-05	0.143375	1.03597e-21
8.8e-05	0.143375	4.48399e-28
0.000104	0.143375	0
0.00012	0.143375	0
0.000136	0.143375	0
0.000152	0.143375	0
-0.000152	0.163625	1.2189e-34
-0.000136	0.163625	2.11698e-25
-0.00012	0.163625	4.99251e-18
-0.000104	0.163625	1.06297e-13
-8.8e-05	0.163625	7.02605e-09
-7.2e-05	0.163625	1.72353e-05
-5.6e-05	0.163625	0.00147985
-4e-05	0.163625	0.00807701
-2.4e-05	0.163625	0.00936565
-8e-06	0.163625	0.00694938
8e-06	0.163625	0.00919265
2.4e-05	0.163625	4.3901e-05
4e-05	0.163625	7.03638e-08
5.6e-05	0.163625	2.61086e-12
7.2e-05	0.163625	1.07148e-17
8.8e-05	0.163625	1.92555e-23
0.000104	0.163625	1.0709e-34
0.00012	0.163625	0
0.000136	0.163625	0
0.000152	0.163625	0
-0.000152	0.183875	2.61178e-31
-0.000136	0.183875	2.16285e-22
-0.00012	0.183875	7.4041e-15
-0.000104	0.183875	1.12316e-09
-8.8e-05	0.183875	2.83418e-06
-7.2e-05	0.183875	0.00242125
-5.6e-05	0.183875	0.0946404
-4e-05	0.183875	2.41019
-2.4e-05	0.183875	86.0639
