#theta_0	N_0	probability

0.00044375	0.9415	0
0.00045125	0.9415	0
0.00045875	0.9415	3.05749e-25
0.00046625	0.9415	5.93077e-16
0.00047375	0.9415	1.00396e-14
0.00048125	0.9415	6.19376e-16
0.00048875	0.9415	1.24121e-16
0.00049625	0.9415	1.17692e-15
0.00050375	0.9415	5.30624e-16
0.00051125	0.9415	5.43614e-17
0.00051875	0.9415	6.10506e-20
0.00052625	0.9415	4.07972e-21
0.00053375	0.9415	7.35424e-26
0.00054125	0.9415	7.01426e-37
0.00054875	0.9415	0
0.00055625	0.9415	0
0.00056375	0.9415	0
0.00057125	0.9415	0
0.00057875	0.9415	0
0.00058625	0.9415	0
0.00044375	0.9445	0
0.00045125	0.9445	0
0.00045875	0.9445	0
0.00046625	0.9445	7.53973e-14
0.00047375	0.9445	7.46058e-14
0.00048125	0.9445	1.69476e-14
0.00048875	0.9445	5.83369e-15
0.00049625	0.9445	6.36745e-14
0.00050375	0.9445	2.37585e-14
0.00051125	0.9445	1.88769e-16
0.00051875	0.9445	2.17053e-18
0.00052625	0.9445	2.22364e-19
0.00053375	0.9445	1.28628e-22
0.00054125	0.9445	1.0926e-35
0.00054875	0.9445	0
0.00055625	0.9445	0
0.00056375	0.9445	0
0.00057125	0.9445	0
0.00057875	0.9445	0
0.00058625	0.9445	0
0.00044375	0.9475	0
0.00045125	0.9475	0
0.00045875	0.9475	0
0.00046625	0.9475	9.95893e-14
0.00047375	0.9475	5.81698e-13
0.00048125	0.9475	1.12174e-12
0.00048875	0.9475	8.97335e-14
0.00049625	0.9475	4.43513e-13
0.00050375	0.9475	3.25423e-13
0.00051125	0.9475	3.02532e-14
0.00051875	0.9475	1.84258e-16
0.00052625	0.9475	1.08232e-17
0.00053375	0.9475	1.90819e-20
0.00054125	0.9475	4.80949e-33
0.00054875	0.9475	0
0.00055625	0.9475	0
0.00056375	0.9475	0
0.00057125	0.9475	0
0.00057875	0.9475	0
0.00058625	0.9475	0
0.00044375	0.9505	0
0.00045125	0.9505	0
0.00045875	0.9505	0
0.00046625	0.9505	2.73249e-14
0.00047375	0.9505	3.24462e-12
0.00048125	0.9505	3.63448e-11
0.00048875	0.9505	2.02312e-12
0.00049625	0.9505	1.42136e-12
0.00050375	0.9505	6.95567e-12
0.00051125	0.9505	3.35994e-12
0.00051875	0.9505	2.54362e-14
0.00052625	0.9505	1.1184e-15
0.00053375	0.9505	8.29363e-20
0.00054125	0.9505	5.6884e-29
0.00054875	0.9505	0
0.00055625	0.9505	0
0.00056375	0.9505	0
0.00057125	0.9505	0
0.00057875	0.9505	0
0.00058625	0.9505	0
0.00044375	0.9535	0
0.00045125	0.9535	0
0.00045875	0.9535	0
0.00046625	0.9535	1.21429e-14
0.00047375	0.9535	1.45109e-10
0.00048125	0.9535	5.89567e-10
0.00048875	0.9535	2.72137e-10
0.00049625	0.9535	3.39547e-11
0.00050375	0.9535	7.02878e-11
0.00051125	0.9535	6.84504e-11
0.00051875	0.9535	4.41236e-12
0.00052625	0.9535	3.1928e-13
0.00053375	0.9535	3.90403e-18
0.00054125	0.9535	2.20392e-27
0.00054875	0.9535	0
0.00055625	0.9535	0
0.00056375	0.9535	0
0.00057125	0.9535	0
0.00057875	0.9535	0
0.00058625	0.9535	0
0.00044375	0.9565	0
0.00045125	0.9565	0
0.00045875	0.9565	0
0.00046625	0.9565	9.27887e-15
0.00047375	0.9565	5.55333e-09
0.00048125	0.9565	1.20828e-08
0.00048875	0.9565	3.98158e-09
0.00049625	0.9565	2.46424e-09
0.00050375	0.9565	1.56113e-09
0.00051125	0.9565	1.53521e-09
0.00051875	0.9565	2.85118e-10
0.00052625	0.9565	8.94338e-12
0.00053375	0.9565	1.21678e-16
0.00054125	0.9565	7.52645e-26
0.00054875	0.9565	0
0.00055625	0.9565	0
0.00056375	0.9565	0
0.00057125	0.9565	0
0.00057875	0.9565	0
0.00058625	0.9565	0
0.00044375	0.9595	0
0.00045125	0.9595	0
0.00045875	0.9595	0
0.00046625	0.9595	0
0.00047375	0.9595	1.31623e-08
0.00048125	0.9595	2.16435e-08
0.00048875	0.9595	1.25334e-07
0.00049625	0.9595	6.09424e-08
0.00050375	0.9595	1.57577e-07
0.00051125	0.9595	6.04745e-08
0.00051875	0.9595	3.41067e-08
0.00052625	0.9595	1.50569e-09
0.00053375	0.9595	2.29296e-15
0.00054125	0.9595	1.68198e-24
0.00054875	0.9595	0
0.00055625	0.9595	0
0.00056375	0.9595	0
0.00057125	0.9595	0
0.00057875	0.9595	0
0.00058625	0.9595	0
0.00044375	0.9625	0
0.00045125	0.9625	0
0.00045875	0.9625	0
0.00046625	0.9625	0
0.00047375	0.9625	9.63158e-09
0.00048125	0.9625	2.58615e-07
0.00048875	0.9625	3.57343e-06
0.00049625	0.9625	4.45146e-05
0.00050375	0.9625	5.78014e-05
0.00051125	0.9625	7.73066e-06
0.00051875	0.9625	3.74767e-07
0.00052625	0.9625	2.85016e-08
0.00053375	0.9625	5.41645e-14
0.00054125	0.9625	1.39234e-21
0.00054875	0.9625	0
0.00055625	0.9625	0
0.00056375	0.9625	0
0.00057125	0.9625	0
0.00057875	0.9625	0
0.00058625	0.9625	0
0.00044375	0.9655	0
0.00045125	0.9655	0
0.00045875	0.9655	0
0.00046625	0.9655	0
0.00047375	0.9655	1.34248e-08
0.00048125	0.9655	9.40205e-07
0.00048875	0.9655	0.000167264
0.00049625	0.9655	0.00478117
0.00050375	0.9655	0.00948152
0.00051125	0.9655	5.35192e-05
0.00051875	0.9655	1.97578e-05
0.00052625	0.9655	5.03406e-07
0.00053375	0.9655	4.32991e-13
0.00054125	0.9655	7.66011e-21
0.00054875	0.9655	0
0.00055625	0.9655	0
0.00056375	0.9655	0
0.00057125	0.9655	0
0.00057875	0.9655	0
0.00058625	0.9655	0
0.00044375	0.9685	0
0.00045125	0.9685	0
0.00045875	0.9685	0
0.00046625	0.9685	0
0.00047375	0.9685	3.03202e-10
0.00048125	0.9685	3.09381e-05
0.00048875	0.9685	0.113188
0.00049625	0.9685	0.356755
0.00050375	0.9685	0.80204
0.00051125	0.9685	0.000789159
0.00051875	0.9685	0.000137884
0.00052625	0.9685	3.76438e-06
0.00053375	0.9685	2.68516e-11
0.00054125	0.9685	1.99427e-17
0.00054875	0.9685	0
0.00055625	0.9685	0
0.00056375	0.9685	0
0.00057125	0.9685	0
0.00057875	0.9685	0
0.00058625	0.9685	0
0.00044375	0.9715	0
0.00045125	0.9715	0
0.00045875	0.9715	0
0.00046625	0.9715	0
0.00047375	0.9715	8.95165e-11
0.00048125	0.9715	0.000137527
0.00048875	0.9715	21.387
0.00049625	0.9715	25.1344
0.00050375	0.9715	14.8323
0.00051125	0.9715	0.111018
0.00051875	0.9715	0.000607121
0.00052625	0.9715	0.000161063
0.00053375	0.9715	3.26543e-11
0.00054125	0.9715	1.99198e-15
0.00054875	0.9715	0
0.00055625	0.9715	0
0.00056375	0.9715	0
0.00057125	0.9715	0
0.00057875	0.9715	0
0.00058625	0.9715	0
0.00044375	0.9745	0
0.00045125	0.9745	0
0.00045875	0.9745	0
0.00046625	0.9745	0
0.00047375	0.9745	1.24945e-11
0.00048125	0.9745	4.41723e-06
0.00048875	0.9745	50.7377
0.00049625	0.9745	175.576
0.00050375	0.9745	227.466
0.00051125	0.9745	0.443532
0.00051875	0.9745	0.00128122
0.00052625	0.9745	0.00078207
0.00053375	0.9745	2.37942e-10
0.00054125	0.9745	2.79698e-14
0.00054875	0.9745	0
0.00055625	0.9745	0
0.00056375	0.9745	0
0.00057125	0.9745	0
0.00057875	0.9745	0
0.00058625	0.9745	0
0.00044375	0.9775	0
0.00045125	0.9775	0
0.00045875	0.9775	0
0.00046625	0.9775	0
0.00047375	0.9775	0
0.00048125	0.9775	3.27019e-06
0.00048875	0.9775	15.8001
0.00049625	0.9775	1868.76
0.00050375	0.9775	1236.33
0.00051125	0.9775	98.7581
0.00051875	0.9775	0.0804194
0.00052625	0.9775	0.00128305
0.00053375	0.9775	5.78637e-09
0.00054125	0.9775	2.36923e-13
0.00054875	0.9775	6.76165e-26
0.00055625	0.9775	0
0.00056375	0.9775	0
0.00057125	0.9775	0
0.00057875	0.9775	0
0.00058625	0.9775	0
0.00044375	0.9805	0
0.00045125	0.9805	0
0.00045875	0.9805	0
0.00046625	0.9805	0
0.00047375	0.9805	0
0.00048125	0.9805	1.97397e-06
0.00048875	0.9805	54.935
0.00049625	0.9805	4149.97
0.00050375	0.9805	11882.6
0.00051125	0.9805	1040.93
0.00051875	0.9805	0.204319
0.00052625	0.9805	0.00420627
0.00053375	0.9805	4.05316e-08
0.00054125	0.9805	3.00304e-11
0.00054875	0.9805	4.90486e-25
0.00055625	0.9805	0
0.00056375	0.9805	0
0.00057125	0.9805	0
0.00057875	0.9805	0
0.00058625	0.9805	0
0.00044375	0.9835	0
0.00045125	0.9835	0
0.00045875	0.9835	0
0.00046625	0.9835	0
0.00047375	0.9835	0
0.00048125	0.9835	5.52559e-07
0.00048875	0.9835	0.589939
0.00049625	0.9835	14640.1
0.00050375	0.9835	45197
0.00051125	0.9835	49378.7
0.00051875	0.9835	2.02265
0.00052625	0.9835	0.00569932
0.00053375	0.9835	3.6741e-07
0.00054125	0.9835	9.7237e-10
0.00054875	0.9835	8.66315e-22
0.00055625	0.9835	0
0.00056375	0.9835	0
0.00057125	0.9835	0
0.00057875	0.9835	0
0.00058625	0.9835	0
0.00044375	0.9865	0
0.00045125	0.9865	0
0.00045875	0.9865	0
0.00046625	0.9865	0
0.00047375	0.9865	0
0.00048125	0.9865	6.32671e-06
0.00048875	0.9865	0.303086
0.00049625	0.9865	35426.1
0.00050375	0.9865	484790
0.00051125	0.9865	101748
0.00051875	0.9865	22.523
0.00052625	0.9865	0.0149767
0.00053375	0.9865	9.07199e-07
0.00054125	0.9865	4.68531e-08
0.00054875	0.9865	5.81051e-21
0.00055625	0.9865	0
0.00056375	0.9865	0
0.00057125	0.9865	0
0.00057875	0.9865	0
0.00058625	0.9865	0
0.00044375	0.9895	0
0.00045125	0.9895	0
0.00045875	0.9895	0
0.00046625	0.9895	0
0.00047375	0.9895	0
0.00048125	0.9895	6.83151e-08
0.00048875	0.9895	0.433914
0.00049625	0.9895	39928.6
0.00050375	0.9895	669911
0.00051125	0.9895	301461
0.00051875	0.9895	170.836
0.00052625	0.9895	0.135079
