-96.61150886130184	Digital	-0.10882382131077578	0.000213	0.0047
-96.1390198153388	Digital	-0.1083475733327758	0.000213	0.0047
-95.47146662384944	Digital	-0.1080493733327758	0.000213	0.0047
-94.85140583357588	Digital	-0.1077085733327758	0.000213	0.0047
-94.23302723075841	Digital	-0.10736777333277579	0.000213	0.0047
-93.61572910599759	Digital	-0.10702697333277579	0.000213	0.0047
-92.9984309812368	Digital	-0.10668617333277579	0.000213	0.0047
-92.38367940697023	Digital	-0.10632184109277579	0.000213	0.0047
-91.77270440134086	Digital	-0.10595384951277578	0.000213	0.0047
-91.13630454300404	Digital	-0.1055987188727758	0.000213	0.0047
-90.4938049573916	Digital	-0.10523120015277579	0.000213	0.0047
-89.81892098590146	Digital	-0.10489697333277578	0.000213	0.0047
-89.23276836579187	Digital	-0.10447097333277579	0.000213	0.0047
-88.60485369736125	Digital	-0.1040875733327758	0.000213	0.0047
-87.9355962143118	Digital	-0.1037467733327758	0.000213	0.0047
-87.30129149555782	Digital	-0.10336337333277579	0.000213	0.0047
-86.66564921386882	Digital	-0.1029799733327758	0.000213	0.0047
-86.02812694413228	Digital	-0.10259657333277579	0.000213	0.0047
-85.36965699877709	Digital	-0.1022131733327758	0.000213	0.0047
-84.7111870534219	Digital	-0.10182977333277579	0.000213	0.0047
-84.06187427542196	Digital	-0.10144637333277579	0.000213	0.0047
-83.46272943309165	Digital	-0.1010629733327758	0.000213	0.0047
-82.81904512879805	Digital	-0.10072217333277579	0.000213	0.0047
-82.2073670138088	Digital	-0.10033877333277579	0.000213	0.0047
-81.62737625401209	Digital	-0.09991277333277579	0.000213	0.0047
-81.00520931457837	Digital	-0.0995293733327758	0.000213	0.0047
-80.37091431254669	Digital	-0.09914597333277579	0.000213	0.0047
-79.75697688873522	Digital	-0.09874123073277578	0.000213	0.0047
-79.13821258030931	Digital	-0.09833657333277579	0.000213	0.0047
-78.49177769521799	Digital	-0.0979531733327758	0.000213	0.0047
-77.84534281012665	Digital	-0.09756977333277579	0.000213	0.0047
-77.28013311919118	Digital	-0.0971437733327758	0.000213	0.0047
-76.66448906079162	Digital	-0.0967893839327758	0.000213	0.0047
-76.10229180684033	Digital	-0.0963769733327758	0.000213	0.0047
-75.4828414897156	Digital	-0.09599357333277579	0.000213	0.0047
-74.86339117259087	Digital	-0.09561017333277579	0.000213	0.0047
-74.23300489627519	Digital	-0.0952267733327758	0.000213	0.0047
-73.63688211759991	Digital	-0.09480077333277578	0.000213	0.0047
-73.00035443882024	Digital	-0.09441737333277579	0.000213	0.0047
-72.34704164991425	Digital	-0.09403397333277579	0.000213	0.0047
-71.71302778242583	Digital	-0.09362923073277578	0.000213	0.0047
-71.11920255010844	Digital	-0.0931819733327758	0.000213	0.0047
-70.47103992305605	Digital	-0.09279857333277579	0.000213	0.0047
-69.86197033744229	Digital	-0.09237257333277579	0.000213	0.0047
-69.25419258278089	Digital	-0.0919465733327758	0.000213	0.0047
-68.68641262207362	Digital	-0.0914779733327758	0.000213	0.0047
-68.05264220637218	Digital	-0.0910733159327758	0.000213	0.0047
-67.41675455033891	Digital	-0.09062597333277579	0.000213	0.0047
-66.74983360720435	Digital	-0.0902167577327758	0.000213	0.0047
-66.13705244657109	Digital	-0.08974896713277579	0.000213	0.0047
-65.55237267946775	Digital	-0.0892627733327758	0.000213	0.0047
-65.00766211144048	Digital	-0.08872929353277578	0.000213	0.0047
-64.38431728385427	Digital	-0.0882639737327758	0.000213	0.0047
-63.78273107695772	Digital	-0.08777177333277579	0.000213	0.0047
-63.13127044825315	Digital	-0.0873457733327758	0.000213	0.0047
-62.49432935527941	Digital	-0.0869099327327758	0.000213	0.0047
-61.894187410637834	Digital	-0.08642991593277578	0.000213	0.0047
-61.243697209844164	Digital	-0.08596144373277578	0.000213	0.0047
-60.56306479877696	Digital	-0.08551397333277579	0.000213	0.0047
-59.89751295931208	Digital	-0.08504537333277579	0.000213	0.0047
-59.29172417957317	Digital	-0.08453417333277578	0.000213	0.0047
-58.664374619059316	Digital	-0.08406459353277577	0.000213	0.0047
-58.001577974078714	Digital	-0.08363957333277579	0.000213	0.0047
-57.342309212051774	Digital	-0.08318699093277578	0.000213	0.0047
-56.698434933668196	Digital	-0.08271396053277578	0.000213	0.0047
-56.073920042844314	Digital	-0.08222286773277579	0.000213	0.0047
-55.456041781974754	Digital	-0.08175486413277579	0.000213	0.0047
-54.83548526023562	Digital	-0.0812901407327758	0.000213	0.0047
-54.2005637899631	Digital	-0.08082797333277578	0.000213	0.0047
-53.56110131864222	Digital	-0.08035937333277578	0.000213	0.0047
-52.92163884732135	Digital	-0.07989077333277578	0.000213	0.0047
-52.22790349075083	Digital	-0.07950737333277579	0.000213	0.0047
-51.613627628681876	Digital	-0.07903084973277577	0.000213	0.0047
-51.021633566469255	Digital	-0.07852757333277578	0.000213	0.0047
-50.394573907378344	Digital	-0.07808018813277579	0.000213	0.0047
-49.83839493010562	Digital	-0.07754777333277578	0.000213	0.0047
-49.194604744471164	Digital	-0.07707917333277578	0.000213	0.0047
-48.54167776800767	Digital	-0.07658918813277578	0.000213	0.0047
-47.91880510657134	Digital	-0.07605677333277579	0.000213	0.0047
-47.29797087581331	Digital	-0.07552427333277578	0.000213	0.0047
-46.66267318444028	Digital	-0.0750128177327758	0.000213	0.0047
-46.07243034035679	Digital	-0.07443793073277578	0.000213	0.0047
-45.481430340356795	Digital	-0.07386295853277577	0.000213	0.0047
-44.875369734296186	Digital	-0.07330915853277578	0.000213	0.0047
-44.22710344428192	Digital	-0.07277657333277578	0.000213	0.0047
-43.565462946176886	Digital	-0.07224411593277578	0.000213	0.0047
-42.91741205283633	Digital	-0.07169027333277578	0.000213	0.0047
-42.26669252776443	Digital	-0.07117903073277579	0.000213	0.0047
-41.63912995327098	Digital	-0.07064657333277578	0.000213	0.0047
-41.040208731355776	Digital	-0.07007155853277577	0.000213	0.0047
-40.41690438352969	Digital	-0.06951792893277578	0.000213	0.0047
-39.793947861790556	Digital	-0.06896378813277579	0.000213	0.0047
-39.17219886642614	Digital	-0.06841007333277578	0.000213	0.0047
-38.56693570853141	Digital	-0.06783497333277579	0.000213	0.0047
-37.947052667595734	Digital	-0.06728117333277578	0.000213	0.0047
-37.31549800895477	Digital	-0.06670607333277578	0.000213	0.0047
-36.66637520193723	Digital	-0.06615227333277578	0.000213	0.0047
-36.01795509078018	Digital	-0.06559847333277578	0.000213	0.0047
-35.41121351774647	Digital	-0.06500207333277579	0.000213	0.0047
-34.77638205707231	Digital	-0.06444827333277578	0.000213	0.0047
-34.175322571152535	Digital	-0.06380927333277578	0.000213	0.0047
-33.49910837439039	Digital	-0.06325547333277579	0.000213	0.0047
-32.87270737812638	Digital	-0.06261647333277578	0.000213	0.0047
-32.25424319609462	Digital	-0.06199877333277578	0.000213	0.0047
-31.673956166579316	Digital	-0.061338473332775784	0.000213	0.0047
-31.01531691900514	Digital	-0.060805973332775785	0.000213	0.0047
-30.599039400659578	Digital	-0.06006047333277578	0.000213	0.0047
-30.05848451573958	Digital	-0.05942147333277578	0.000213	0.0047
-29.36276406030181	Digital	-0.05876117333277578	0.000213	0.0047
-28.66704360486404	Digital	-0.05810087333277578	0.000213	0.0047
-27.95404792367048	Digital	-0.05747806133277579	0.000213	0.0047
-27.319245490020613	Digital	-0.05680157333277578	0.000213	0.0047
-26.696515001928184	Digital	-0.05611997333277578	0.000213	0.0047
-26.133417527901052	Digital	-0.05531057333277578	0.000213	0.0047
-25.503465416451334	Digital	-0.05458637333277578	0.000213	0.0047
-24.851745782145716	Digital	-0.05390477333277578	0.000213	0.0047
-24.231900543663713	Digital	-0.053137973332775784	0.000213	0.0047
-23.558118160244028	Digital	-0.052467449332775785	0.000213	0.0047
-22.924128522938332	Digital	-0.051715133332775776	0.000213	0.0047
-22.27915622153892	Digital	-0.05102927333277578	0.000213	0.0047
-21.638222648827966	Digital	-0.05034767333277578	0.000213	0.0047
-21.01959877913005	Digital	-0.04962347333277578	0.000213	0.0047
-20.431992894154575	Digital	-0.04883537333277578	0.000213	0.0047
-19.866678582964205	Digital	-0.048004673332775784	0.000213	0.0047
-19.20747951587946	Digital	-0.047275787332775786	0.000213	0.0047
-18.61557049276238	Digital	-0.04634327333277578	0.000213	0.0047
-17.969783766438738	Digital	-0.04553387333277578	0.000213	0.0047
-17.33246384377677	Digital	-0.04469167133277578	0.000213	0.0047
-16.70322771994457	Digital	-0.04382944733277578	0.000213	0.0047
-16.085595238762302	Digital	-0.04291354733277579	0.000213	0.0047
-15.400407062377225	Digital	-0.04208327333277579	0.000213	0.0047
-14.741708952217316	Digital	-0.04118313533277578	0.000213	0.0047
-14.091165260562441	Digital	-0.040265957332775784	0.000213	0.0047
-13.448637281628933	Digital	-0.039340685332775786	0.000213	0.0047
-12.812692581168104	Digital	-0.038398373332775786	0.000213	0.0047
-12.220750488301658	Digital	-0.03731207333277579	0.000213	0.0047
-11.588167624011476	Digital	-0.03631097333277579	0.000213	0.0047
-10.96340214558746	Digital	-0.03528857333277579	0.000213	0.0047
-10.336970821651065	Digital	-0.03424487333277579	0.000213	0.0047
-9.747554763256908	Digital	-0.03309467333277579	0.000213	0.0047
-9.13150901282619	Digital	-0.03190187333277579	0.000213	0.0047
-8.471495168802193	Digital	-0.030646451332775788	0.000213	0.0047
-7.810673756711743	Digital	-0.029394011332775794	0.000213	0.0047
-7.160985698565758	Digital	-0.028110473332775786	0.000213	0.0047
-6.574503652097794	Digital	-0.026609249332775788	0.000213	0.0047
-5.97652195765987	Digital	-0.02514977333277579	0.000213	0.0047
-5.309045272558116	Digital	-0.023575277332775788	0.000213	0.0047
-4.671845838328977	Digital	-0.02182697333277579	0.000213	0.0047
