#gamma	theta_0	probability

3.54656e-05	-0.0002625	33.2337
3.54752e-05	-0.0002625	10.0156
3.54848e-05	-0.0002625	2366.75
3.54944e-05	-0.0002625	2.91172
3.5504e-05	-0.0002625	408.485
3.55136e-05	-0.0002625	90.3419
3.55232e-05	-0.0002625	27.3326
3.55328e-05	-0.0002625	2395.34
3.55424e-05	-0.0002625	5.98418
3.5552e-05	-0.0002625	409.437
3.55616e-05	-0.0002625	90.3517
3.55712e-05	-0.0002625	27.4358
3.55808e-05	-0.0002625	51.79
3.55904e-05	-0.0002625	5.9842
3.56e-05	-0.0002625	150.739
3.56096e-05	-0.0002625	33.2424
3.56192e-05	-0.0002625	487.889
3.56288e-05	-0.0002625	19.0564
3.56384e-05	-0.0002625	2.03986
3.5648e-05	-0.0002625	20.443
3.56576e-05	-0.0002625	1.5056
3.56672e-05	-0.0002625	25.1973
3.56768e-05	-0.0002625	2.49977
3.56864e-05	-0.0002625	0.251578
3.5696e-05	-0.0002625	1.02034
3.57056e-05	-0.0002625	0.0752797
3.57152e-05	-0.0002625	0.504663
3.57248e-05	-0.0002625	0.0458514
3.57344e-05	-0.0002625	0.00771328
3.5744e-05	-0.0002625	0.0135214
3.57536e-05	-0.0002625	0.00138599
3.57632e-05	-0.0002625	0.00125318
3.57728e-05	-0.0002625	0.000841521
3.57824e-05	-0.0002625	0.000102271
3.5792e-05	-0.0002625	3.00726e-06
3.58016e-05	-0.0002625	1.55374e-07
3.58112e-05	-0.0002625	7.7225e-09
3.58208e-05	-0.0002625	4.51087e-09
3.58304e-05	-0.0002625	1.25391e-09
3.584e-05	-0.0002625	3.51091e-10
3.58496e-05	-0.0002625	0
3.58592e-05	-0.0002625	0
3.58688e-05	-0.0002625	0
3.58784e-05	-0.0002625	0
3.5888e-05	-0.0002625	0
3.58976e-05	-0.0002625	0
3.59072e-05	-0.0002625	0
3.59168e-05	-0.0002625	0
3.59264e-05	-0.0002625	0
3.5936e-05	-0.0002625	0
3.59456e-05	-0.0002625	0
3.59552e-05	-0.0002625	0
3.50048e-05	-0.0002475	0
3.50144e-05	-0.0002475	0
3.5024e-05	-0.0002475	0
3.50336e-05	-0.0002475	0
3.50432e-05	-0.0002475	0
3.50528e-05	-0.0002475	0
3.50624e-05	-0.0002475	0
3.5072e-05	-0.0002475	0
3.50816e-05	-0.0002475	0
3.50912e-05	-0.0002475	0
3.51008e-05	-0.0002475	0
3.51104e-05	-0.0002475	0
3.512e-05	-0.0002475	0
3.51296e-05	-0.0002475	0
3.51392e-05	-0.0002475	0
3.51488e-05	-0.0002475	0
3.51584e-05	-0.0002475	0
3.5168e-05	-0.0002475	0
3.51776e-05	-0.0002475	0
3.51872e-05	-0.0002475	0
3.51968e-05	-0.0002475	0
3.52064e-05	-0.0002475	0
3.5216e-05	-0.0002475	0
3.52256e-05	-0.0002475	0
3.52352e-05	-0.0002475	0
3.52448e-05	-0.0002475	0
3.52544e-05	-0.0002475	46.3024
3.5264e-05	-0.0002475	47.1987
3.52736e-05	-0.0002475	16.5362
3.52832e-05	-0.0002475	68.6409
3.52928e-05	-0.0002475	12.5932
3.53024e-05	-0.0002475	2528.83
3.5312e-05	-0.0002475	2579.8
3.53216e-05	-0.0002475	905.074
3.53312e-05	-0.0002475	3703.91
3.53408e-05	-0.0002475	687.834
3.53504e-05	-0.0002475	50820.7
3.536e-05	-0.0002475	51832
3.53696e-05	-0.0002475	18190.2
3.53792e-05	-0.0002475	74398.4
3.53888e-05	-0.0002475	13824.1
3.53984e-05	-0.0002475	377450
3.5408e-05	-0.0002475	386213
3.54176e-05	-0.0002475	134682
3.54272e-05	-0.0002475	550850
3.54368e-05	-0.0002475	102333
3.54464e-05	-0.0002475	1.02948e+06
3.5456e-05	-0.0002475	823509
3.54656e-05	-0.0002475	368832
3.54752e-05	-0.0002475	558006
3.54848e-05	-0.0002475	279481
3.54944e-05	-0.0002475	1.04377e+06
3.5504e-05	-0.0002475	624825
3.55136e-05	-0.0002475	326577
3.55232e-05	-0.0002475	560300
3.55328e-05	-0.0002475	278716
3.55424e-05	-0.0002475	396836
3.5552e-05	-0.0002475	247415
3.55616e-05	-0.0002475	125750
3.55712e-05	-0.0002475	211360
3.55808e-05	-0.0002475	106116
3.55904e-05	-0.0002475	58831.7
3.56e-05	-0.0002475	40341.3
3.56096e-05	-0.0002475	17913.3
3.56192e-05	-0.0002475	27670.2
3.56288e-05	-0.0002475	15591.3
3.56384e-05	-0.0002475	4153.51
3.5648e-05	-0.0002475	2987.82
3.56576e-05	-0.0002475	1056.46
3.56672e-05	-0.0002475	1550.67
3.56768e-05	-0.0002475	684.077
3.56864e-05	-0.0002475	371.156
3.5696e-05	-0.0002475	116.762
3.57056e-05	-0.0002475	28.3153
3.57152e-05	-0.0002475	25.3781
3.57248e-05	-0.0002475	16.6557
3.57344e-05	-0.0002475	8.79443
3.5744e-05	-0.0002475	2.49128
3.57536e-05	-0.0002475	0.283321
3.57632e-05	-0.0002475	0.228758
3.57728e-05	-0.0002475	0.241992
3.57824e-05	-0.0002475	0.105343
3.5792e-05	-0.0002475	0.0251169
3.58016e-05	-0.0002475	0.000931859
3.58112e-05	-0.0002475	3.99905e-06
3.58208e-05	-0.0002475	6.81386e-07
3.58304e-05	-0.0002475	2.54216e-08
3.584e-05	-0.0002475	4.02095e-09
3.58496e-05	-0.0002475	4.48929e-09
3.58592e-05	-0.0002475	7.2085e-10
3.58688e-05	-0.0002475	0
3.58784e-05	-0.0002475	0
3.5888e-05	-0.0002475	0
3.58976e-05	-0.0002475	0
3.59072e-05	-0.0002475	0
3.59168e-05	-0.0002475	0
3.59264e-05	-0.0002475	0
3.5936e-05	-0.0002475	0
3.59456e-05	-0.0002475	0
3.59552e-05	-0.0002475	0
3.50048e-05	-0.0002325	0
3.50144e-05	-0.0002325	0
3.5024e-05	-0.0002325	0
3.50336e-05	-0.0002325	0
3.50432e-05	-0.0002325	0
3.50528e-05	-0.0002325	0
3.50624e-05	-0.0002325	0
3.5072e-05	-0.0002325	0
3.50816e-05	-0.0002325	0
3.50912e-05	-0.0002325	0
3.51008e-05	-0.0002325	0
3.51104e-05	-0.0002325	0
3.512e-05	-0.0002325	0
3.51296e-05	-0.0002325	0
3.51392e-05	-0.0002325	0
3.51488e-05	-0.0002325	0
3.51584e-05	-0.0002325	0
3.5168e-05	-0.0002325	0
3.51776e-05	-0.0002325	0
3.51872e-05	-0.0002325	0
3.51968e-05	-0.0002325	2399.08
3.52064e-05	-0.0002325	1470.56
3.5216e-05	-0.0002325	1499.16
3.52256e-05	-0.0002325	4088.03
3.52352e-05	-0.0002325	1407.92
3.52448e-05	-0.0002325	131934
3.52544e-05	-0.0002325	80891.5
3.5264e-05	-0.0002325	82118.5
3.52736e-05	-0.0002325	164793
3.52832e-05	-0.0002325	77285
3.52928e-05	-0.0002325	2.68429e+06
3.53024e-05	-0.0002325	1.64342e+06
3.5312e-05	-0.0002325	1.63252e+06
3.53216e-05	-0.0002325	1.84762e+06
3.53312e-05	-0.0002325	1.56689e+06
3.53408e-05	-0.0002325	1.23449e+07
3.53504e-05	-0.0002325	1.2519e+07
3.536e-05	-0.0002325	1.22605e+07
3.53696e-05	-0.0002325	1.40864e+07
3.53792e-05	-0.0002325	1.08672e+07
3.53888e-05	-0.0002325	3.64675e+07
3.53984e-05	-0.0002325	3.67028e+07
3.5408e-05	-0.0002325	3.39439e+07
3.54176e-05	-0.0002325	4.12197e+07
3.54272e-05	-0.0002325	3.12938e+07
3.54368e-05	-0.0002325	6.22367e+07
3.54464e-05	-0.0002325	4.43162e+07
3.5456e-05	-0.0002325	3.81793e+07
3.54656e-05	-0.0002325	4.91517e+07
3.54752e-05	-0.0002325	2.84273e+07
3.54848e-05	-0.0002325	4.25389e+07
3.54944e-05	-0.0002325	2.22529e+07
3.5504e-05	-0.0002325	1.86518e+07
3.55136e-05	-0.0002325	2.56525e+07
3.55232e-05	-0.0002325	1.52545e+07
3.55328e-05	-0.0002325	1.44586e+07
3.55424e-05	-0.0002325	6.07923e+06
3.5552e-05	-0.0002325	7.99936e+06
3.55616e-05	-0.0002325	6.43362e+06
3.55712e-05	-0.0002325	3.91377e+06
3.55808e-05	-0.0002325	2.24808e+06
3.55904e-05	-0.0002325	924688
3.56e-05	-0.0002325	789951
3.56096e-05	-0.0002325	652584
3.56192e-05	-0.0002325	477998
3.56288e-05	-0.0002325	191515
3.56384e-05	-0.0002325	88445
3.5648e-05	-0.0002325	49845.9
3.56576e-05	-0.0002325	36180.7
3.56672e-05	-0.0002325	20141.6
3.56768e-05	-0.0002325	7803.27
3.56864e-05	-0.0002325	4407.2
3.5696e-05	-0.0002325	2267.98
3.57056e-05	-0.0002325	1047.75
3.57152e-05	-0.0002325	534.211
3.57248e-05	-0.0002325	228.749
3.57344e-05	-0.0002325	115.976
3.5744e-05	-0.0002325	54.3671
3.57536e-05	-0.0002325	13.4114
3.57632e-05	-0.0002325	6.54462
3.57728e-05	-0.0002325	2.44848
3.57824e-05	-0.0002325	1.20702
3.5792e-05	-0.0002325	0.636632
3.58016e-05	-0.0002325	0.0630127
3.58112e-05	-0.0002325	0.029686
3.58208e-05	-0.0002325	0.00136892
3.58304e-05	-0.0002325	1.75316e-05
3.584e-05	-0.0002325	5.97228e-07
3.58496e-05	-0.0002325	2.45168e-08
3.58592e-05	-0.0002325	1.10448e-08
3.58688e-05	-0.0002325	1.8839e-09
3.58784e-05	-0.0002325	0
3.5888e-05	-0.0002325	0
3.58976e-05	-0.0002325	0
3.59072e-05	-0.0002325	0
3.59168e-05	-0.0002325	0
3.59264e-05	-0.0002325	0
3.5936e-05	-0.0002325	0
3.59456e-05	-0.0002325	0
3.59552e-05	-0.0002325	0
3.50048e-05	-0.0002175	0
3.50144e-05	-0.0002175	0
3.5024e-05	-0.0002175	0
3.50336e-05	-0.0002175	0
3.50432e-05	-0.0002175	0
3.50528e-05	-0.0002175	0
3.50624e-05	-0.0002175	0
3.5072e-05	-0.0002175	0
3.50816e-05	-0.0002175	0
3.50912e-05	-0.0002175	0
3.51008e-05	-0.0002175	0
3.51104e-05	-0.0002175	0
3.512e-05	-0.0002175	0
3.51296e-05	-0.0002175	0
3.51392e-05	-0.0002175	27106.1
3.51488e-05	-0.0002175	27537.6
3.51584e-05	-0.0002175	27976.2
3.5168e-05	-0.0002175	31071.1
3.51776e-05	-0.0002175	15271.7
3.51872e-05	-0.0002175	1.50427e+06
3.51968e-05	-0.0002175	1.53734e+06
3.52064e-05	-0.0002175	941981
3.5216e-05	-0.0002175	1.73645e+06
3.52256e-05	-0.0002175	852705
3.52352e-05	-0.0002175	3.10434e+07
3.52448e-05	-0.0002175	3.16121e+07
3.52544e-05	-0.0002175	1.97464e+07
3.5264e-05	-0.0002175	3.61063e+07
3.52736e-05	-0.0002175	1.71988e+07
3.52832e-05	-0.0002175	2.43722e+08
3.52928e-05	-0.0002175	2.5273e+08
3.53024e-05	-0.0002175	1.60992e+08
3.5312e-05	-0.0002175	2.75624e+08
3.53216e-05	-0.0002175	1.37131e+08
3.53312e-05	-0.0002175	8.87485e+08
3.53408e-05	-0.0002175	8.2876e+08
3.53504e-05	-0.0002175	1.23008e+09
3.536e-05	-0.0002175	7.50857e+08
3.53696e-05	-0.0002175	4.5407e+08
3.53792e-05	-0.0002175	1.46305e+09
3.53888e-05	-0.0002175	1.25373e+09
3.53984e-05	-0.0002175	1.62248e+09
3.5408e-05	-0.0002175	1.24049e+09
3.54176e-05	-0.0002175	8.96172e+08
3.54272e-05	-0.0002175	1.29953e+09
3.54368e-05	-0.0002175	9.96009e+08
3.54464e-05	-0.0002175	1.05016e+09
3.5456e-05	-0.0002175	7.75091e+08
3.54656e-05	-0.0002175	5.15438e+08
3.54752e-05	-0.0002175	6.46415e+08
3.54848e-05	-0.0002175	4.36286e+08
3.54944e-05	-0.0002175	3.47188e+08
3.5504e-05	-0.0002175	2.52229e+08
3.55136e-05	-0.0002175	1.63294e+08
3.55232e-05	-0.0002175	1.44082e+08
3.55328e-05	-0.0002175	1.11394e+08
3.55424e-05	-0.0002175	6.5734e+07
3.5552e-05	-0.0002175	4.00028e+07
3.55616e-05	-0.0002175	2.3564e+07
3.55712e-05	-0.0002175	3.05232e+07
3.55808e-05	-0.0002175	1.58063e+07
3.55904e-05	-0.0002175	8.84935e+06
3.56e-05	-0.0002175	3.52154e+06
3.56096e-05	-0.0002175	2.08925e+06
3.56192e-05	-0.0002175	1.79362e+06
3.56288e-05	-0.0002175	1.27375e+06
3.56384e-05	-0.0002175	686518
3.5648e-05	-0.0002175	209297
3.56576e-05	-0.0002175	135386
3.56672e-05	-0.0002175	96162.5
