#gamma	N_0	probability

3.56835e-05	0.026125	1.50884
3.56989e-05	0.026125	0.0156659
3.57142e-05	0.026125	4.88184e-05
3.57296e-05	0.026125	2.56081e-09
3.5745e-05	0.026125	3.52269e-321
3.57603e-05	0.026125	3.45846e-323
3.50077e-05	0.028875	0
3.5023e-05	0.028875	0
3.50384e-05	0.028875	0
3.50538e-05	0.028875	0
3.50691e-05	0.028875	0
3.50845e-05	0.028875	0
3.50998e-05	0.028875	0
3.51152e-05	0.028875	0
3.51306e-05	0.028875	0
3.51459e-05	0.028875	0
3.51613e-05	0.028875	0
3.51766e-05	0.028875	0
3.5192e-05	0.028875	0
3.52074e-05	0.028875	0
3.52227e-05	0.028875	0
3.52381e-05	0.028875	1.87641e-306
3.52534e-05	0.028875	3.37415e-306
3.52688e-05	0.028875	3.52172e-306
3.52842e-05	0.028875	7.2571e-306
3.52995e-05	0.028875	5.60966e-306
3.53149e-05	0.028875	5.70746e-306
3.53302e-05	0.028875	5.63736e-306
3.53456e-05	0.028875	6.36231e-306
3.5361e-05	0.028875	5.69527e-306
3.53763e-05	0.028875	5.49982e-306
3.53917e-05	0.028875	7.10088e-306
3.5407e-05	0.028875	1.8751e+08
3.54224e-05	0.028875	9.32579e+07
3.54378e-05	0.028875	6.93093e+07
3.54531e-05	0.028875	1.10224e+08
3.54685e-05	0.028875	4.44173e+07
3.54838e-05	0.028875	3.04092e+07
3.54992e-05	0.028875	5.49497e+06
3.55146e-05	0.028875	7.60067e+06
3.55299e-05	0.028875	114690
3.55453e-05	0.028875	27306.4
3.55606e-05	0.028875	51581.5
3.5576e-05	0.028875	18872.3
3.55914e-05	0.028875	15002.1
3.56067e-05	0.028875	6701.19
3.56221e-05	0.028875	5386.35
3.56374e-05	0.028875	480.63
3.56528e-05	0.028875	314.169
3.56682e-05	0.028875	26.8447
3.56835e-05	0.028875	0.4836
3.56989e-05	0.028875	0.00710297
3.57142e-05	0.028875	7.86286e-05
3.57296e-05	0.028875	1.48559e-08
3.5745e-05	0.028875	4.2467e-10
3.57603e-05	0.028875	0
3.50077e-05	0.031625	0
3.5023e-05	0.031625	0
3.50384e-05	0.031625	0
3.50538e-05	0.031625	0
3.50691e-05	0.031625	0
3.50845e-05	0.031625	0
3.50998e-05	0.031625	0
3.51152e-05	0.031625	0
3.51306e-05	0.031625	0
3.51459e-05	0.031625	0
3.51613e-05	0.031625	0
3.51766e-05	0.031625	0
3.5192e-05	0.031625	0
3.52074e-05	0.031625	0
3.52227e-05	0.031625	0
3.52381e-05	0.031625	0
3.52534e-05	0.031625	0
3.52688e-05	0.031625	4.31193e-306
3.52842e-05	0.031625	3.36878e-306
3.52995e-05	0.031625	3.45599e-306
3.53149e-05	0.031625	3.63195e-306
3.53302e-05	0.031625	5.83547e-306
3.53456e-05	0.031625	5.42905e-306
3.5361e-05	0.031625	5.75192e-306
3.53763e-05	0.031625	5.55392e-306
3.53917e-05	0.031625	5.18843e-306
3.5407e-05	0.031625	4.96175e-306
3.54224e-05	0.031625	2.00574e+07
3.54378e-05	0.031625	7.44915e+07
3.54531e-05	0.031625	3.40261e+07
3.54685e-05	0.031625	5.06821e+07
3.54838e-05	0.031625	1.07281e+07
3.54992e-05	0.031625	2.05549e+07
3.55146e-05	0.031625	1.4162e+06
3.55299e-05	0.031625	157557
3.55453e-05	0.031625	56114.4
3.55606e-05	0.031625	8156.68
3.5576e-05	0.031625	4444.36
3.55914e-05	0.031625	783.219
3.56067e-05	0.031625	7051.2
3.56221e-05	0.031625	662.154
3.56374e-05	0.031625	633.052
3.56528e-05	0.031625	317.341
3.56682e-05	0.031625	8.50069
3.56835e-05	0.031625	0.286871
3.56989e-05	0.031625	0.00129999
3.57142e-05	0.031625	0.000709827
3.57296e-05	0.031625	1.08101e-06
3.5745e-05	0.031625	5.9264e-10
3.57603e-05	0.031625	9.88131e-324
3.50077e-05	0.034375	0
3.5023e-05	0.034375	0
3.50384e-05	0.034375	0
3.50538e-05	0.034375	0
3.50691e-05	0.034375	0
3.50845e-05	0.034375	0
3.50998e-05	0.034375	0
3.51152e-05	0.034375	0
3.51306e-05	0.034375	0
3.51459e-05	0.034375	0
3.51613e-05	0.034375	0
3.51766e-05	0.034375	0
3.5192e-05	0.034375	0
3.52074e-05	0.034375	0
3.52227e-05	0.034375	0
3.52381e-05	0.034375	0
3.52534e-05	0.034375	0
3.52688e-05	0.034375	0
3.52842e-05	0.034375	1.2729e-306
3.52995e-05	0.034375	1.03716e-306
3.53149e-05	0.034375	2.79924e-306
3.53302e-05	0.034375	3.93988e-306
3.53456e-05	0.034375	4.11636e-306
3.5361e-05	0.034375	4.65597e-306
3.53763e-05	0.034375	5.12018e-306
3.53917e-05	0.034375	5.2162e-306
3.5407e-05	0.034375	4.94942e-306
3.54224e-05	0.034375	4.46179e-306
3.54378e-05	0.034375	3.691e-306
3.54531e-05	0.034375	3.44763e+07
3.54685e-05	0.034375	4.84329e+07
3.54838e-05	0.034375	2.03577e+07
3.54992e-05	0.034375	4.00812e+06
3.55146e-05	0.034375	85300
3.55299e-05	0.034375	163245
3.55453e-05	0.034375	30227.7
3.55606e-05	0.034375	20918.1
3.5576e-05	0.034375	6439.81
3.55914e-05	0.034375	1137.34
3.56067e-05	0.034375	224.235
3.56221e-05	0.034375	210.382
3.56374e-05	0.034375	669.254
3.56528e-05	0.034375	44.2096
3.56682e-05	0.034375	1.57674
3.56835e-05	0.034375	2.17271
3.56989e-05	0.034375	0.00644727
3.57142e-05	0.034375	1.5388e-05
3.57296e-05	0.034375	8.38988e-09
3.5745e-05	0.034375	1.59177e-08
3.57603e-05	0.034375	0
3.50077e-05	0.037125	0
3.5023e-05	0.037125	0
3.50384e-05	0.037125	0
3.50538e-05	0.037125	0
3.50691e-05	0.037125	0
3.50845e-05	0.037125	0
3.50998e-05	0.037125	0
3.51152e-05	0.037125	0
3.51306e-05	0.037125	0
3.51459e-05	0.037125	0
3.51613e-05	0.037125	0
3.51766e-05	0.037125	0
3.5192e-05	0.037125	0
3.52074e-05	0.037125	0
3.52227e-05	0.037125	0
3.52381e-05	0.037125	0
3.52534e-05	0.037125	0
3.52688e-05	0.037125	0
3.52842e-05	0.037125	0
3.52995e-05	0.037125	0
3.53149e-05	0.037125	8.22515e-307
3.53302e-05	0.037125	8.29153e-307
3.53456e-05	0.037125	3.20161e-306
3.5361e-05	0.037125	3.30997e-306
3.53763e-05	0.037125	3.34542e-306
3.53917e-05	0.037125	5.01948e-306
