#gamma	N_0	probability

2.62644e-05	0.27475	0.00125457
2.62796e-05	0.27475	0.00283642
2.62948e-05	0.27475	0.000296297
2.631e-05	0.27475	0.000776377
2.63252e-05	0.27475	0
2.63404e-05	0.27475	0
2.63556e-05	0.27475	0.0302724
2.63708e-05	0.27475	0.0435146
2.6386e-05	0.27475	0.0400847
2.64012e-05	0.27475	0.1029
2.64164e-05	0.27475	0.00497889
2.64316e-05	0.27475	0
2.64468e-05	0.27475	0
2.6462e-05	0.27475	0
2.64772e-05	0.27475	0
2.64924e-05	0.27475	0.307091
2.65076e-05	0.27475	0.35457
2.65228e-05	0.27475	1.33712
2.6538e-05	0.27475	0.261843
2.65532e-05	0.27475	0
2.65684e-05	0.27475	0
2.65836e-05	0.27475	0
2.65988e-05	0.27475	0
2.6614e-05	0.27475	1.45932
2.66292e-05	0.27475	0.537392
2.66444e-05	0.27475	3.76663
2.66596e-05	0.27475	0.931047
2.66748e-05	0.27475	0.713192
2.669e-05	0.27475	0
2.67052e-05	0.27475	0
2.67204e-05	0.27475	0
2.67356e-05	0.27475	0
2.67508e-05	0.27475	0.971864
2.6766e-05	0.27475	4.69067
2.67812e-05	0.27475	1.59646
2.67964e-05	0.27475	1.38507
2.68116e-05	0.27475	1.61384
2.68268e-05	0.27475	3.73276
2.6842e-05	0.27475	0
2.68572e-05	0.27475	0
2.68724e-05	0.27475	0
2.68876e-05	0.27475	1.06469
2.69028e-05	0.27475	0.78353
2.6918e-05	0.27475	1.02599
2.69332e-05	0.27475	1.48774
2.69484e-05	0.27475	0.0866216
2.69636e-05	0.27475	2.14649
2.69788e-05	0.27475	0
2.6994e-05	0.27475	0
2.70092e-05	0.27475	0
2.70244e-05	0.27475	1.47545
2.70396e-05	0.27475	0.320561
2.70548e-05	0.27475	0.358327
2.707e-05	0.27475	0.546982
2.70852e-05	0.27475	0.0322214
2.71004e-05	0.27475	0.106091
2.71156e-05	0.27475	0
2.71308e-05	0.27475	0
2.7146e-05	0.27475	0
2.71612e-05	0.27475	0.023597
2.71764e-05	0.27475	0.020782
2.71916e-05	0.27475	0.0525107
2.72068e-05	0.27475	0.00575883
2.7222e-05	0.27475	0.00447882
2.72372e-05	0.27475	0
2.72524e-05	0.27475	0.0359309
2.72676e-05	0.27475	0
2.72828e-05	0.27475	0
2.7298e-05	0.27475	0
2.73132e-05	0.27475	0.00222233
2.73284e-05	0.27475	0.00281034
2.73436e-05	0.27475	0.000235006
2.73588e-05	0.27475	0.000132254
2.7374e-05	0.27475	0
2.73892e-05	0.27475	0
2.74044e-05	0.27475	0.000217806
2.74196e-05	0.27475	0.000576593
2.74348e-05	0.27475	0
2.745e-05	0.27475	0
2.74652e-05	0.27475	0
2.74804e-05	0.27475	0
2.74956e-05	0.27475	0
2.75108e-05	0.27475	0
2.7526e-05	0.27475	0
2.75412e-05	0.27475	0
2.75564e-05	0.27475	0
2.75716e-05	0.27475	0
2.75868e-05	0.27475	0
2.7602e-05	0.27475	0
2.76172e-05	0.27475	0
2.76324e-05	0.27475	0
2.61276e-05	0.27665	0
2.61428e-05	0.27665	0
2.6158e-05	0.27665	5.10671e-05
2.61732e-05	0.27665	7.46505e-05
2.61884e-05	0.27665	7.10718e-05
2.62036e-05	0.27665	0.00140325
2.62188e-05	0.27665	0.00468327
2.6234e-05	0.27665	0.110033
2.62492e-05	0.27665	0.00108137
2.62644e-05	0.27665	0.0194808
2.62796e-05	0.27665	0.00132571
2.62948e-05	0.27665	0.00616185
2.631e-05	0.27665	0.00542666
2.63252e-05	0.27665	0.0777758
2.63404e-05	0.27665	0.0135617
2.63556e-05	0.27665	2.77053
2.63708e-05	0.27665	0.0153046
2.6386e-05	0.27665	0.155011
2.64012e-05	0.27665	0.86483
2.64164e-05	0.27665	0.00667896
2.64316e-05	0.27665	0.0710918
2.64468e-05	0.27665	0.853369
2.6462e-05	0.27665	0.167806
2.64772e-05	0.27665	3.46681
2.64924e-05	0.27665	0.333833
2.65076e-05	0.27665	0.915406
2.65228e-05	0.27665	7.4381
2.6538e-05	0.27665	0.0510766
2.65532e-05	0.27665	0.703924
2.65684e-05	0.27665	0.40962
2.65836e-05	0.27665	0.67672
2.65988e-05	0.27665	0.283146
2.6614e-05	0.27665	0.950801
2.66292e-05	0.27665	4.40738
2.66444e-05	0.27665	2.32736
2.66596e-05	0.27665	39.7115
2.66748e-05	0.27665	10.1924
2.669e-05	0.27665	1.08574
2.67052e-05	0.27665	1.1277
2.67204e-05	0.27665	2.44311
2.67356e-05	0.27665	2.92361
2.67508e-05	0.27665	10.7696
2.6766e-05	0.27665	3.6046
2.67812e-05	0.27665	47.6698
2.67964e-05	0.27665	10.9656
2.68116e-05	0.27665	22.4606
2.68268e-05	0.27665	0.093542
2.6842e-05	0.27665	2.45815
2.68572e-05	0.27665	0.694507
2.68724e-05	0.27665	9.51601
2.68876e-05	0.27665	2.56888
2.69028e-05	0.27665	3.52493
2.6918e-05	0.27665	26.744
2.69332e-05	0.27665	13.6049
2.69484e-05	0.27665	27.3043
2.69636e-05	0.27665	1143.82
2.69788e-05	0.27665	0.303741
2.6994e-05	0.27665	0.367866
2.70092e-05	0.27665	0.923236
2.70244e-05	0.27665	1.4398
2.70396e-05	0.27665	1.30469
2.70548e-05	0.27665	0.247618
2.707e-05	0.27665	4.32008
2.70852e-05	0.27665	0.488643
2.71004e-05	0.27665	360.194
2.71156e-05	0.27665	621.473
2.71308e-05	0.27665	0.211925
2.7146e-05	0.27665	0.147594
2.71612e-05	0.27665	0.168791
2.71764e-05	0.27665	0.142369
2.71916e-05	0.27665	0.0372507
2.72068e-05	0.27665	0.473028
2.7222e-05	0.27665	0.0908035
2.72372e-05	0.27665	3.52373
2.72524e-05	0.27665	0.00323226
2.72676e-05	0.27665	8.72497
2.72828e-05	0.27665	0.00463482
2.7298e-05	0.27665	0.0167664
2.73132e-05	0.27665	0.0128005
2.73284e-05	0.27665	0.00607993
2.73436e-05	0.27665	0.0039269
2.73588e-05	0.27665	0.00354745
2.7374e-05	0.27665	0.00546663
2.73892e-05	0.27665	0.0797245
2.74044e-05	0.27665	0.0726026
2.74196e-05	0.27665	0.184652
2.74348e-05	0.27665	9.1747e-05
2.745e-05	0.27665	0.000219157
2.74652e-05	0.27665	0
2.74804e-05	0.27665	0
2.74956e-05	0.27665	0
2.75108e-05	0.27665	0
2.7526e-05	0.27665	0
2.75412e-05	0.27665	0
2.75564e-05	0.27665	0
2.75716e-05	0.27665	0
2.75868e-05	0.27665	0
2.7602e-05	0.27665	0
2.76172e-05	0.27665	0
2.76324e-05	0.27665	0
2.61276e-05	0.27855	0
2.61428e-05	0.27855	0
2.6158e-05	0.27855	0.00108273
2.61732e-05	0.27855	0.00137243
2.61884e-05	0.27855	0.00219159
2.62036e-05	0.27855	0.165479
2.62188e-05	0.27855	0.936402
2.6234e-05	0.27855	0.114943
2.62492e-05	0.27855	1.08424
2.62644e-05	0.27855	2.67445
2.62796e-05	0.27855	0.0261743
2.62948e-05	0.27855	0.0648007
2.631e-05	0.27855	0.164449
2.63252e-05	0.27855	5.81914
2.63404e-05	0.27855	49.7402
2.63556e-05	0.27855	4.85282
2.63708e-05	0.27855	34.349
2.6386e-05	0.27855	8.12901
2.64012e-05	0.27855	59.2701
2.64164e-05	0.27855	1.55376
2.64316e-05	0.27855	2.10306
2.64468e-05	0.27855	111.25
2.6462e-05	0.27855	585.872
2.64772e-05	0.27855	69.3203
2.64924e-05	0.27855	440.279
2.65076e-05	0.27855	65.5636
2.65228e-05	0.27855	259.631
2.6538e-05	0.27855	6.02746
2.65532e-05	0.27855	11.05
2.65684e-05	0.27855	57.065
2.65836e-05	0.27855	98.2298
2.65988e-05	0.27855	610.089
2.6614e-05	0.27855	2193.39
2.66292e-05	0.27855	257.69
2.66444e-05	0.27855	301.332
2.66596e-05	0.27855	421.533
2.66748e-05	0.27855	33.8498
2.669e-05	0.27855	10.2612
2.67052e-05	0.27855	2085.56
2.67204e-05	0.27855	1061.69
2.67356e-05	0.27855	5232.62
2.67508e-05	0.27855	561.791
2.6766e-05	0.27855	617.919
2.67812e-05	0.27855	48.2182
2.67964e-05	0.27855	4221.94
2.68116e-05	0.27855	21.7154
2.68268e-05	0.27855	31.6238
2.6842e-05	0.27855	421.028
2.68572e-05	0.27855	3787.7
2.68724e-05	0.27855	9001.86
2.68876e-05	0.27855	484.763
2.69028e-05	0.27855	3.58014
2.6918e-05	0.27855	102.84
2.69332e-05	0.27855	4332.31
2.69484e-05	0.27855	12108.5
2.69636e-05	0.27855	1.44604
2.69788e-05	0.27855	1066.57
2.6994e-05	0.27855	2266.52
2.70092e-05	0.27855	182.844
2.70244e-05	0.27855	249.674
2.70396e-05	0.27855	1.73682
2.70548e-05	0.27855	80.5144
2.707e-05	0.27855	834.396
2.70852e-05	0.27855	2555.95
2.71004e-05	0.27855	2098.35
2.71156e-05	0.27855	22.1024
2.71308e-05	0.27855	439.619
2.7146e-05	0.27855	45.9241
2.71612e-05	0.27855	37.1342
2.71764e-05	0.27855	0.683458
2.71916e-05	0.27855	1.30998
2.72068e-05	0.27855	103.87
2.7222e-05	0.27855	259.999
2.72372e-05	0.27855	251.534
2.72524e-05	0.27855	0.006432
2.72676e-05	0.27855	89.1253
2.72828e-05	0.27855	2.24119
2.7298e-05	0.27855	3.13872
2.73132e-05	0.27855	0.0591726
2.73284e-05	0.27855	0.129315
2.73436e-05	0.27855	0.370815
2.73588e-05	0.27855	1.71926
2.7374e-05	0.27855	5.20502
2.73892e-05	0.27855	1.32526
2.74044e-05	0.27855	1.11584
2.74196e-05	0.27855	0.113538
2.74348e-05	0.27855	0.0481999
2.745e-05	0.27855	0.000287427
2.74652e-05	0.27855	0
2.74804e-05	0.27855	0
2.74956e-05	0.27855	0
2.75108e-05	0.27855	0
2.7526e-05	0.27855	0
2.75412e-05	0.27855	0
2.75564e-05	0.27855	0
2.75716e-05	0.27855	0
2.75868e-05	0.27855	0
2.7602e-05	0.27855	0
2.76172e-05	0.27855	0
2.76324e-05	0.27855	0
2.61276e-05	0.28045	0
2.61428e-05	0.28045	1.04301e-09
2.6158e-05	0.28045	0.00213862
2.61732e-05	0.28045	0.102249
2.61884e-05	0.28045	0.0600908
2.62036e-05	0.28045	0.175574
2.62188e-05	0.28045	1.28875
2.6234e-05	0.28045	2.50939
2.62492e-05	0.28045	1.75258
2.62644e-05	0.28045	1.25783
2.62796e-05	0.28045	0.380627
2.62948e-05	0.28045	4.24748
2.631e-05	0.28045	4.32213
2.63252e-05	0.28045	7.84829
2.63404e-05	0.28045	66.1652
2.63556e-05	0.28045	41.5466
2.63708e-05	0.28045	102.279
2.6386e-05	0.28045	1171.95
2.64012e-05	0.28045	7.61183
2.64164e-05	0.28045	54.1272
2.64316e-05	0.28045	60.3502
2.64468e-05	0.28045	168.767
2.6462e-05	0.28045	821.762
2.64772e-05	0.28045	549.865
2.64924e-05	0.28045	1779.62
2.65076e-05	0.28045	2314.69
2.65228e-05	0.28045	9090.05
2.6538e-05	0.28045	83.0703
2.65532e-05	0.28045	319.809
2.65684e-05	0.28045	284.447
2.65836e-05	0.28045	1820.75
2.65988e-05	0.28045	3275.52
2.6614e-05	0.28045	9618.57
2.66292e-05	0.28045	14820
2.66444e-05	0.28045	4369.38
2.66596e-05	0.28045	154064
2.66748e-05	0.28045	20663.2
2.669e-05	0.28045	966.99
2.67052e-05	0.28045	4339.13
2.67204e-05	0.28045	10846.4
2.67356e-05	0.28045	8154.66
2.67508e-05	0.28045	30756.3
2.6766e-05	0.28045	3963.06
2.67812e-05	0.28045	23280.7
2.67964e-05	0.28045	475195
2.68116e-05	0.28045	42066.8
2.68268e-05	0.28045	6093.97
2.6842e-05	0.28045	9647.7
2.68572e-05	0.28045	4114.16
2.68724e-05	0.28045	12487
2.68876e-05	0.28045	3468.3
2.69028e-05	0.28045	5713.87
2.6918e-05	0.28045	36294.5
2.69332e-05	0.28045	41308.1
2.69484e-05	0.28045	43706.1
2.69636e-05	0.28045	7779.61
2.69788e-05	0.28045	5916.37
2.6994e-05	0.28045	1861.88
2.70092e-05	0.28045	7957.72
2.70244e-05	0.28045	978.765
2.70396e-05	0.28045	4277.93
2.70548e-05	0.28045	21972.1
2.707e-05	0.28045	12688.6
2.70852e-05	0.28045	457.756
2.71004e-05	0.28045	1640.96
2.71156e-05	0.28045	378.923
2.71308e-05	0.28045	235.67
2.7146e-05	0.28045	638.526
2.71612e-05	0.28045	125.258
2.71764e-05	0.28045	472.859
2.71916e-05	0.28045	90.1104
2.72068e-05	0.28045	1825.08
2.7222e-05	0.28045	20.1752
2.72372e-05	0.28045	111.212
2.72524e-05	0.28045	0.00561659
2.72676e-05	0.28045	26.7141
2.72828e-05	0.28045	6.92019
2.7298e-05	0.28045	8.25717
2.73132e-05	0.28045	6.55694
2.73284e-05	0.28045	30.5644
2.73436e-05	0.28045	4.70108
2.73588e-05	0.28045	0.26797
2.7374e-05	0.28045	2.17591
2.73892e-05	0.28045	1.29364
2.74044e-05	0.28045	4.68967
2.74196e-05	0.28045	3.04111
2.74348e-05	0.28045	0.0642672
2.745e-05	0.28045	0.315618
2.74652e-05	0.28045	0.161056
2.74804e-05	0.28045	0
2.74956e-05	0.28045	0
2.75108e-05	0.28045	0
2.7526e-05	0.28045	0
2.75412e-05	0.28045	0
2.75564e-05	0.28045	0
2.75716e-05	0.28045	0
2.75868e-05	0.28045	0
2.7602e-05	0.28045	0
2.76172e-05	0.28045	0
2.76324e-05	0.28045	0
2.61276e-05	0.28235	0
2.61428e-05	0.28235	4.04768e-11
2.6158e-05	0.28235	0.00332431
2.61732e-05	0.28235	0.944499
2.61884e-05	0.28235	2.12364
2.62036e-05	0.28235	13.1293
2.62188e-05	0.28235	4.36122
2.6234e-05	0.28235	20.025
2.62492e-05	0.28235	43.1942
2.62644e-05	0.28235	3.85635
2.62796e-05	0.28235	48.9397
2.62948e-05	0.28235	44.6595
2.631e-05	0.28235	169.285
2.63252e-05	0.28235	83.9104
2.63404e-05	0.28235	191.129
2.63556e-05	0.28235	351.117
2.63708e-05	0.28235	1501.52
2.6386e-05	0.28235	151.11
2.64012e-05	0.28235	405.432
2.64164e-05	0.28235	1338.32
2.64316e-05	0.28235	2389.49
2.64468e-05	0.28235	1449.85
2.6462e-05	0.28235	2173.57
2.64772e-05	0.28235	3167.25
2.64924e-05	0.28235	23040
2.65076e-05	0.28235	22874.4
2.65228e-05	0.28235	249.664
2.6538e-05	0.28235	11113.7
2.65532e-05	0.28235	44499.4
2.65684e-05	0.28235	7725.1
2.65836e-05	0.28235	15374.8
2.65988e-05	0.28235	9064.63
2.6614e-05	0.28235	66391.1
2.66292e-05	0.28235	91678.5
2.66444e-05	0.28235	351972
2.66596e-05	0.28235	110284
2.66748e-05	0.28235	168026
2.669e-05	0.28235	20609.5
2.67052e-05	0.28235	27435.8
2.67204e-05	0.28235	24051.5
2.67356e-05	0.28235	27784.1
2.67508e-05	0.28235	156161
2.6766e-05	0.28235	847805
2.67812e-05	0.28235	194246
2.67964e-05	0.28235	270109
2.68116e-05	0.28235	26362.1
2.68268e-05	0.28235	28113.1
2.6842e-05	0.28235	32504.7
2.68572e-05	0.28235	30537.7
2.68724e-05	0.28235	11949.9
2.68876e-05	0.28235	775074
2.69028e-05	0.28235	734252
2.6918e-05	0.28235	174168
2.69332e-05	0.28235	166517
2.69484e-05	0.28235	32466.5
2.69636e-05	0.28235	19176.8
2.69788e-05	0.28235	14097.1
2.6994e-05	0.28235	6931.23
2.70092e-05	0.28235	10499.8
2.70244e-05	0.28235	270181
2.70396e-05	0.28235	76798
2.70548e-05	0.28235	68325.5
2.707e-05	0.28235	3604.77
2.70852e-05	0.28235	27166.6
2.71004e-05	0.28235	11919.5
2.71156e-05	0.28235	1731.94
2.71308e-05	0.28235	1492.17
2.7146e-05	0.28235	1901.04
2.71612e-05	0.28235	6132.82
2.71764e-05	0.28235	9323.98
2.71916e-05	0.28235	9880.29
2.72068e-05	0.28235	710.861
2.7222e-05	0.28235	1630.77
2.72372e-05	0.28235	1979.77
2.72524e-05	0.28235	177.727
2.72676e-05	0.28235	146.127
2.72828e-05	0.28235	243.743
2.7298e-05	0.28235	122.923
2.73132e-05	0.28235	351.57
2.73284e-05	0.28235	672.484
2.73436e-05	0.28235	34.4628
2.73588e-05	0.28235	56.8231
2.7374e-05	0.28235	76.4216
2.73892e-05	0.28235	8.31107
2.74044e-05	0.28235	33.9336
2.74196e-05	0.28235	2.92978
2.74348e-05	0.28235	2.17598
2.745e-05	0.28235	0.441215
2.74652e-05	0.28235	8.78127
2.74804e-05	0.28235	0
2.74956e-05	0.28235	0
2.75108e-05	0.28235	0
2.7526e-05	0.28235	0
2.75412e-05	0.28235	0
2.75564e-05	0.28235	0
2.75716e-05	0.28235	0
2.75868e-05	0.28235	0
2.7602e-05	0.28235	0
2.76172e-05	0.28235	0
2.76324e-05	0.28235	0
2.61276e-05	0.28425	0
2.61428e-05	0.28425	1.10651e-10
2.6158e-05	0.28425	0.00405929
2.61732e-05	0.28425	17.1924
2.61884e-05	0.28425	19.6421
2.62036e-05	0.28425	19.094
2.62188e-05	0.28425	6.62237
2.6234e-05	0.28425	74.125
2.62492e-05	0.28425	219.367
2.62644e-05	0.28425	49.9687
2.62796e-05	0.28425	86.2058
2.62948e-05	0.28425	530.606
2.631e-05	0.28425	446.841
2.63252e-05	0.28425	956.81
2.63404e-05	0.28425	531.824
2.63556e-05	0.28425	2945.57
2.63708e-05	0.28425	1393.32
2.6386e-05	0.28425	5000.2
2.64012e-05	0.28425	2712.38
2.64164e-05	0.28425	13978.6
2.64316e-05	0.28425	14246.9
2.64468e-05	0.28425	23004.8
2.6462e-05	0.28425	8232.98
2.64772e-05	0.28425	11824.8
2.64924e-05	0.28425	25723.8
2.65076e-05	0.28425	44761.9
2.65228e-05	0.28425	29294.5
2.6538e-05	0.28425	103058
2.65532e-05	0.28425	39262.9
2.65684e-05	0.28425	259656
2.65836e-05	0.28425	45339.5
2.65988e-05	0.28425	27617.8
2.6614e-05	0.28425	89788.2
2.66292e-05	0.28425	201833
2.66444e-05	0.28425	121352
2.66596e-05	0.28425	291125
2.66748e-05	0.28425	109238
2.669e-05	0.28425	911318
2.67052e-05	0.28425	100466
2.67204e-05	0.28425	65290.5
2.67356e-05	0.28425	141635
2.67508e-05	0.28425	344705
2.6766e-05	0.28425	621949
2.67812e-05	0.28425	3.22611e+06
2.67964e-05	0.28425	201898
2.68116e-05	0.28425	292014
2.68268e-05	0.28425	140123
2.6842e-05	0.28425	170088
2.68572e-05	0.28425	349135
2.68724e-05	0.28425	183944
2.68876e-05	0.28425	66171.1
2.69028e-05	0.28425	2.46458e+06
2.6918e-05	0.28425	770691
2.69332e-05	0.28425	407743
2.69484e-05	0.28425	14232.4
2.69636e-05	0.28425	97131.2
2.69788e-05	0.28425	39457.7
2.6994e-05	0.28425	107202
2.70092e-05	0.28425	77575.4
2.70244e-05	0.28425	49763
2.70396e-05	0.28425	133641
2.70548e-05	0.28425	190044
2.707e-05	0.28425	300811
2.70852e-05	0.28425	102243
2.71004e-05	0.28425	29239.5
2.71156e-05	0.28425	11316.8
2.71308e-05	0.28425	18791.3
2.7146e-05	0.28425	16644.7
2.71612e-05	0.28425	7892.66
2.71764e-05	0.28425	7559.86
2.71916e-05	0.28425	24264
2.72068e-05	0.28425	28455.4
2.7222e-05	0.28425	5597.72
2.72372e-05	0.28425	4801.44
2.72524e-05	0.28425	26374.7
2.72676e-05	0.28425	506.176
2.72828e-05	0.28425	805.012
2.7298e-05	0.28425	905.537
2.73132e-05	0.28425	539.298
2.73284e-05	0.28425	401.648
2.73436e-05	0.28425	1701.15
2.73588e-05	0.28425	378.703
2.7374e-05	0.28425	116.812
2.73892e-05	0.28425	233.851
2.74044e-05	0.28425	77.6093
2.74196e-05	0.28425	127.816
2.74348e-05	0.28425	13.5571
2.745e-05	0.28425	12.1279
2.74652e-05	0.28425	3.61374
2.74804e-05	0.28425	0
2.74956e-05	0.28425	0
2.75108e-05	0.28425	0
2.7526e-05	0.28425	0
2.75412e-05	0.28425	0
2.75564e-05	0.28425	0
2.75716e-05	0.28425	0
2.75868e-05	0.28425	0
2.7602e-05	0.28425	0
2.76172e-05	0.28425	0
2.76324e-05	0.28425	0
2.61276e-05	0.28615	0
2.61428e-05	0.28615	7.41186e-12
2.6158e-05	0.28615	0.00190268
2.61732e-05	0.28615	10.0509
2.61884e-05	0.28615	38.151
2.62036e-05	0.28615	61.0687
2.62188e-05	0.28615	133.569
2.6234e-05	0.28615	289.993
2.62492e-05	0.28615	325.024
2.62644e-05	0.28615	90.8708
2.62796e-05	0.28615	443.843
2.62948e-05	0.28615	329.027
2.631e-05	0.28615	2117.01
2.63252e-05	0.28615	3873.4
2.63404e-05	0.28615	6969.82
2.63556e-05	0.28615	6905.3
2.63708e-05	0.28615	16443.7
2.6386e-05	0.28615	7995.34
2.64012e-05	0.28615	7800.06
2.64164e-05	0.28615	10313.7
2.64316e-05	0.28615	16109.6
2.64468e-05	0.28615	66637.4
2.6462e-05	0.28615	77667.6
2.64772e-05	0.28615	103563
2.64924e-05	0.28615	143968
2.65076e-05	0.28615	89913.6
2.65228e-05	0.28615	181777
2.6538e-05	0.28615	99561.8
2.65532e-05	0.28615	122369
2.65684e-05	0.28615	227135
2.65836e-05	0.28615	497611
2.65988e-05	0.28615	505282
2.6614e-05	0.28615	803486
