#theta_0	N_0	probability

0.000145536	0.2916	2.96401e-29
0.000148608	0.2916	1.30741e-26
0.00015168	0.2916	1.4078e-23
0.000154752	0.2916	3.08603e-21
0.000157824	0.2916	7.78505e-19
0.000160896	0.2916	4.75685e-17
0.000163968	0.2916	2.21857e-15
0.00016704	0.2916	8.36019e-14
0.000170112	0.2916	4.80742e-13
0.000173184	0.2916	1.59122e-11
0.000176256	0.2916	2.23181e-11
0.000179328	0.2916	1.72357e-10
0.0001824	0.2916	3.24698e-11
0.000185472	0.2916	0
0.000188544	0.2916	0
0.000191616	0.2916	0
0.000194688	0.2916	0
0.00019776	0.2916	0
0.000200832	0.2916	0
0.000203904	0.2916	0
0.000206976	0.2916	0
0.000210048	0.2916	0
0.00021312	0.2916	0
0.000216192	0.2916	0
0.000219264	0.2916	0
0.000222336	0.2916	0
0.000225408	0.2916	0
0.00022848	0.2916	0
0.000231552	0.2916	0
0.000234624	0.2916	0
0.000237696	0.2916	0
0.000240768	0.2916	0
0.00024384	0.2916	0
0.000246912	0.2916	0
0.000249984	0.2916	0
0.000253056	0.2916	0
0.000256128	0.2916	0
0.0002592	0.2916	0
0.000262272	0.2916	0
0.000265344	0.2916	0
0.000268416	0.2916	0
0.000271488	0.2916	0
0.00027456	0.2916	0
0.000277632	0.2916	0
0.000280704	0.2916	0
0.000283776	0.2916	0
0.000286848	0.2916	0
0.00028992	0.2916	0
0.000292992	0.2916	0
0.000296064	0.2916	0
0.000145536	0.2948	1.29265e-29
0.000148608	0.2948	6.13508e-27
0.00015168	0.2948	5.7245e-24
0.000154752	0.2948	1.17502e-21
0.000157824	0.2948	3.03888e-19
0.000160896	0.2948	5.59851e-17
0.000163968	0.2948	2.727e-15
0.00016704	0.2948	2.21776e-13
0.000170112	0.2948	4.21217e-12
0.000173184	0.2948	5.89544e-11
0.000176256	0.2948	4.80008e-10
0.000179328	0.2948	1.90139e-09
0.0001824	0.2948	3.73714e-09
0.000185472	0.2948	2.02536e-08
0.000188544	0.2948	0
0.000191616	0.2948	1.65392e-11
0.000194688	0.2948	0
0.00019776	0.2948	0
0.000200832	0.2948	0
0.000203904	0.2948	0
0.000206976	0.2948	0
0.000210048	0.2948	0
0.00021312	0.2948	0
0.000216192	0.2948	0
0.000219264	0.2948	0
0.000222336	0.2948	0
0.000225408	0.2948	0
0.00022848	0.2948	0
0.000231552	0.2948	0
0.000234624	0.2948	0
0.000237696	0.2948	0
0.000240768	0.2948	0
0.00024384	0.2948	0
0.000246912	0.2948	0
0.000249984	0.2948	0
0.000253056	0.2948	0
0.000256128	0.2948	0
0.0002592	0.2948	0
0.000262272	0.2948	0
0.000265344	0.2948	0
0.000268416	0.2948	0
0.000271488	0.2948	0
0.00027456	0.2948	0
0.000277632	0.2948	0
0.000280704	0.2948	0
0.000283776	0.2948	0
0.000286848	0.2948	0
0.00028992	0.2948	0
0.000292992	0.2948	0
0.000296064	0.2948	0
0.000145536	0.298	1.44006e-29
0.000148608	0.298	3.34253e-27
0.00015168	0.298	1.21199e-24
0.000154752	0.298	5.27278e-22
0.000157824	0.298	1.36226e-19
0.000160896	0.298	2.85587e-17
0.000163968	0.298	8.34201e-16
0.00016704	0.298	1.38421e-13
0.000170112	0.298	2.52451e-12
0.000173184	0.298	1.19321e-10
0.000176256	0.298	1.52789e-09
0.000179328	0.298	1.18257e-08
0.0001824	0.298	4.9621e-08
0.000185472	0.298	2.59515e-07
0.000188544	0.298	9.24215e-08
0.000191616	0.298	3.96494e-07
0.000194688	0.298	1.63954e-10
0.00019776	0.298	0
0.000200832	0.298	0
0.000203904	0.298	0
0.000206976	0.298	0
0.000210048	0.298	0
0.00021312	0.298	0
0.000216192	0.298	0
0.000219264	0.298	0
0.000222336	0.298	0
0.000225408	0.298	0
0.00022848	0.298	0
0.000231552	0.298	0
0.000234624	0.298	0
0.000237696	0.298	0
0.000240768	0.298	0
0.00024384	0.298	0
0.000246912	0.298	0
0.000249984	0.298	0
0.000253056	0.298	0
0.000256128	0.298	0
0.0002592	0.298	0
0.000262272	0.298	0
0.000265344	0.298	0
0.000268416	0.298	0
0.000271488	0.298	0
0.00027456	0.298	0
0.000277632	0.298	0
0.000280704	0.298	0
0.000283776	0.298	0
0.000286848	0.298	0
0.00028992	0.298	0
0.000292992	0.298	0
0.000296064	0.298	0
0.000145536	0.3012	2.56258e-29
0.000148608	0.3012	5.08262e-27
0.00015168	0.3012	2.06564e-24
0.000154752	0.3012	4.65439e-22
0.000157824	0.3012	1.17865e-19
0.000160896	0.3012	2.95854e-17
0.000163968	0.3012	1.41378e-15
0.00016704	0.3012	1.40634e-13
0.000170112	0.3012	3.27569e-12
0.000173184	0.3012	1.07364e-10
0.000176256	0.3012	1.65973e-09
0.000179328	0.3012	1.69717e-08
0.0001824	0.3012	1.87218e-07
0.000185472	0.3012	2.04824e-06
0.000188544	0.3012	1.54845e-06
0.000191616	0.3012	3.28771e-06
0.000194688	0.3012	1.3893e-06
0.00019776	0.3012	1.46599e-06
0.000200832	0.3012	5.0092e-07
0.000203904	0.3012	0
0.000206976	0.3012	0
0.000210048	0.3012	0
0.00021312	0.3012	0
0.000216192	0.3012	0
0.000219264	0.3012	0
0.000222336	0.3012	0
0.000225408	0.3012	0
0.00022848	0.3012	0
0.000231552	0.3012	0
0.000234624	0.3012	0
0.000237696	0.3012	0
0.000240768	0.3012	0
0.00024384	0.3012	0
0.000246912	0.3012	0
0.000249984	0.3012	0
0.000253056	0.3012	0
0.000256128	0.3012	0
0.0002592	0.3012	0
0.000262272	0.3012	0
0.000265344	0.3012	0
0.000268416	0.3012	0
0.000271488	0.3012	0
0.00027456	0.3012	0
0.000277632	0.3012	0
0.000280704	0.3012	0
0.000283776	0.3012	0
0.000286848	0.3012	0
0.00028992	0.3012	0
0.000292992	0.3012	0
0.000296064	0.3012	0
0.000145536	0.3044	1.599e-28
0.000148608	0.3044	5.24747e-26
0.00015168	0.3044	4.54169e-24
0.000154752	0.3044	7.79693e-22
0.000157824	0.3044	1.22371e-19
0.000160896	0.3044	1.87664e-17
0.000163968	0.3044	1.90276e-15
0.00016704	0.3044	2.13745e-13
0.000170112	0.3044	4.67845e-12
0.000173184	0.3044	1.0387e-10
0.000176256	0.3044	1.0707e-09
0.000179328	0.3044	1.53676e-08
0.0001824	0.3044	2.28295e-07
0.000185472	0.3044	1.53799e-06
0.000188544	0.3044	2.62822e-06
0.000191616	0.3044	1.55243e-05
0.000194688	0.3044	1.1996e-05
0.00019776	0.3044	2.57444e-05
0.000200832	0.3044	4.33256e-06
0.000203904	0.3044	8.57659e-07
0.000206976	0.3044	2.24047e-07
0.000210048	0.3044	5.13507e-10
0.00021312	0.3044	0
0.000216192	0.3044	0
0.000219264	0.3044	0
0.000222336	0.3044	0
0.000225408	0.3044	0
0.00022848	0.3044	0
0.000231552	0.3044	0
0.000234624	0.3044	0
0.000237696	0.3044	0
0.000240768	0.3044	0
0.00024384	0.3044	0
0.000246912	0.3044	0
0.000249984	0.3044	0
0.000253056	0.3044	0
0.000256128	0.3044	0
0.0002592	0.3044	0
0.000262272	0.3044	0
0.000265344	0.3044	0
0.000268416	0.3044	0
0.000271488	0.3044	0
0.00027456	0.3044	0
0.000277632	0.3044	0
0.000280704	0.3044	0
0.000283776	0.3044	0
0.000286848	0.3044	0
0.00028992	0.3044	0
0.000292992	0.3044	0
0.000296064	0.3044	0
0.000145536	0.3076	5.02244e-29
0.000148608	0.3076	1.17533e-25
0.00015168	0.3076	2.26109e-23
0.000154752	0.3076	2.72991e-21
0.000157824	0.3076	4.39731e-19
0.000160896	0.3076	2.30562e-17
0.000163968	0.3076	2.42367e-15
0.00016704	0.3076	1.13421e-13
0.000170112	0.3076	2.46944e-12
0.000173184	0.3076	1.34353e-10
0.000176256	0.3076	2.77837e-09
0.000179328	0.3076	1.9699e-08
0.0001824	0.3076	2.73448e-07
0.000185472	0.3076	1.14094e-06
0.000188544	0.3076	3.12127e-06
0.000191616	0.3076	1.59084e-05
0.000194688	0.3076	2.90446e-05
0.00019776	0.3076	6.22157e-05
0.000200832	0.3076	3.33741e-05
0.000203904	0.3076	2.49107e-05
0.000206976	0.3076	7.64886e-06
0.000210048	0.3076	7.75144e-07
0.00021312	0.3076	6.97278e-08
0.000216192	0.3076	9.80294e-11
0.000219264	0.3076	0
0.000222336	0.3076	0
0.000225408	0.3076	0
0.00022848	0.3076	0
0.000231552	0.3076	0
0.000234624	0.3076	0
0.000237696	0.3076	0
0.000240768	0.3076	0
0.00024384	0.3076	0
0.000246912	0.3076	0
0.000249984	0.3076	0
0.000253056	0.3076	0
0.000256128	0.3076	0
0.0002592	0.3076	0
0.000262272	0.3076	0
0.000265344	0.3076	0
0.000268416	0.3076	0
0.000271488	0.3076	0
0.00027456	0.3076	0
0.000277632	0.3076	0
0.000280704	0.3076	0
0.000283776	0.3076	0
0.000286848	0.3076	0
0.00028992	0.3076	0
0.000292992	0.3076	0
0.000296064	0.3076	0
0.000145536	0.3108	1.33621e-28
0.000148608	0.3108	1.49448e-25
0.00015168	0.3108	6.58427e-23
0.000154752	0.3108	9.2826e-21
0.000157824	0.3108	1.2497e-18
0.000160896	0.3108	8.40487e-17
0.000163968	0.3108	2.35828e-15
0.00016704	0.3108	4.45362e-13
0.000170112	0.3108	1.04895e-11
0.000173184	0.3108	1.20882e-10
0.000176256	0.3108	2.70994e-09
0.000179328	0.3108	3.35471e-08
0.0001824	0.3108	4.07459e-07
0.000185472	0.3108	1.86592e-06
0.000188544	0.3108	9.17468e-06
0.000191616	0.3108	2.94182e-05
0.000194688	0.3108	5.39155e-05
0.00019776	0.3108	4.29165e-05
0.000200832	0.3108	8.60695e-05
0.000203904	0.3108	0.000132359
0.000206976	0.3108	4.69025e-05
0.000210048	0.3108	8.09479e-06
0.00021312	0.3108	2.84361e-06
0.000216192	0.3108	2.71529e-07
0.000219264	0.3108	9.53868e-09
0.000222336	0.3108	0
0.000225408	0.3108	0
0.00022848	0.3108	0
0.000231552	0.3108	0
0.000234624	0.3108	0
0.000237696	0.3108	0
0.000240768	0.3108	0
0.00024384	0.3108	0
0.000246912	0.3108	0
0.000249984	0.3108	0
0.000253056	0.3108	0
0.000256128	0.3108	0
0.0002592	0.3108	0
0.000262272	0.3108	0
0.000265344	0.3108	0
0.000268416	0.3108	0
0.000271488	0.3108	0
0.00027456	0.3108	0
0.000277632	0.3108	0
0.000280704	0.3108	0
0.000283776	0.3108	0
0.000286848	0.3108	0
0.00028992	0.3108	0
0.000292992	0.3108	0
0.000296064	0.3108	0
0.000145536	0.314	1.41682e-28
0.000148608	0.314	5.09994e-26
0.00015168	0.314	2.4475e-23
0.000154752	0.314	1.22068e-20
0.000157824	0.314	1.12435e-18
0.000160896	0.314	1.49498e-16
0.000163968	0.314	1.28669e-14
0.00016704	0.314	5.46005e-13
0.000170112	0.314	1.17112e-11
0.000173184	0.314	7.12466e-10
0.000176256	0.314	3.33028e-09
0.000179328	0.314	1.05567e-07
0.0001824	0.314	8.28386e-07
0.000185472	0.314	4.10808e-06
0.000188544	0.314	2.00768e-05
0.000191616	0.314	0.000105297
0.000194688	0.314	0.000133771
0.00019776	0.314	0.000316919
0.000200832	0.314	0.000457583
0.000203904	0.314	0.000234774
0.000206976	0.314	8.7417e-05
0.000210048	0.314	2.6441e-05
0.00021312	0.314	1.06923e-05
0.000216192	0.314	1.81249e-06
0.000219264	0.314	1.60633e-07
0.000222336	0.314	3.25984e-09
0.000225408	0.314	3.34089e-10
0.00022848	0.314	5.4488e-13
0.000231552	0.314	0
0.000234624	0.314	0
0.000237696	0.314	0
0.000240768	0.314	0
0.00024384	0.314	0
0.000246912	0.314	0
0.000249984	0.314	0
0.000253056	0.314	0
0.000256128	0.314	0
0.0002592	0.314	0
0.000262272	0.314	0
0.000265344	0.314	0
0.000268416	0.314	0
0.000271488	0.314	0
0.00027456	0.314	0
0.000277632	0.314	0
0.000280704	0.314	0
0.000283776	0.314	0
0.000286848	0.314	0
0.00028992	0.314	0
0.000292992	0.314	0
0.000296064	0.314	0
0.000145536	0.3172	2.47672e-29
0.000148608	0.3172	1.99798e-26
0.00015168	0.3172	9.61195e-24
0.000154752	0.3172	7.93253e-21
0.000157824	0.3172	1.15523e-18
0.000160896	0.3172	2.34464e-16
0.000163968	0.3172	9.50526e-15
0.00016704	0.3172	1.51546e-12
0.000170112	0.3172	4.6716e-11
0.000173184	0.3172	5.13182e-09
0.000176256	0.3172	5.18384e-08
0.000179328	0.3172	3.23224e-07
0.0001824	0.3172	3.97539e-06
0.000185472	0.3172	1.22694e-05
0.000188544	0.3172	3.92742e-05
0.000191616	0.3172	0.000254261
0.000194688	0.3172	0.000297016
0.00019776	0.3172	0.000787825
0.000200832	0.3172	0.000845762
0.000203904	0.3172	0.000413717
0.000206976	0.3172	0.00051956
0.000210048	0.3172	0.000145989
0.00021312	0.3172	4.74603e-05
0.000216192	0.3172	5.89448e-06
0.000219264	0.3172	6.4854e-07
0.000222336	0.3172	8.61989e-08
0.000225408	0.3172	3.97482e-09
0.00022848	0.3172	1.08908e-10
0.000231552	0.3172	2.6127e-12
0.000234624	0.3172	6.09558e-15
0.000237696	0.3172	2.40827e-16
0.000240768	0.3172	0
0.00024384	0.3172	0
0.000246912	0.3172	0
0.000249984	0.3172	0
0.000253056	0.3172	0
0.000256128	0.3172	0
0.0002592	0.3172	0
0.000262272	0.3172	0
0.000265344	0.3172	0
0.000268416	0.3172	0
0.000271488	0.3172	0
0.00027456	0.3172	0
0.000277632	0.3172	0
0.000280704	0.3172	0
0.000283776	0.3172	0
0.000286848	0.3172	0
0.00028992	0.3172	0
0.000292992	0.3172	0
0.000296064	0.3172	0
0.000145536	0.3204	5.39662e-30
0.000148608	0.3204	5.30083e-27
0.00015168	0.3204	5.09449e-24
0.000154752	0.3204	4.18397e-21
0.000157824	0.3204	3.32119e-19
0.000160896	0.3204	7.45544e-17
0.000163968	0.3204	9.55708e-15
0.00016704	0.3204	2.05269e-12
0.000170112	0.3204	7.84428e-11
0.000173184	0.3204	7.84426e-09
0.000176256	0.3204	1.1114e-07
0.000179328	0.3204	2.32063e-06
0.0001824	0.3204	3.14547e-05
0.000185472	0.3204	9.48287e-05
0.000188544	0.3204	5.70956e-05
0.000191616	0.3204	0.000868911
0.000194688	0.3204	0.000516534
0.00019776	0.3204	0.00190872
0.000200832	0.3204	0.00187302
0.000203904	0.3204	0.00133398
0.000206976	0.3204	0.00115559
0.000210048	0.3204	0.000323964
0.00021312	0.3204	9.70347e-05
0.000216192	0.3204	2.75373e-05
0.000219264	0.3204	2.91287e-06
0.000222336	0.3204	2.35232e-07
0.000225408	0.3204	2.84904e-08
0.00022848	0.3204	7.8405e-10
0.000231552	0.3204	2.5891e-11
0.000234624	0.3204	4.45307e-13
0.000237696	0.3204	1.07466e-15
0.000240768	0.3204	4.02111e-17
0.00024384	0.3204	1.15155e-24
0.000246912	0.3204	0
0.000249984	0.3204	0
0.000253056	0.3204	0
0.000256128	0.3204	0
0.0002592	0.3204	0
0.000262272	0.3204	0
0.000265344	0.3204	0
0.000268416	0.3204	0
0.000271488	0.3204	0
0.00027456	0.3204	0
0.000277632	0.3204	0
0.000280704	0.3204	0
0.000283776	0.3204	0
0.000286848	0.3204	0
0.00028992	0.3204	0
0.000292992	0.3204	0
0.000296064	0.3204	0
0.000145536	0.3236	1.27666e-29
0.000148608	0.3236	1.11546e-26
