#n_l	theta_0	probability

1.46018	-0.000108186	0.00842634
1.46119	-0.000108186	0.052952
1.4622	-0.000108186	0.0267815
1.46321	-0.000108186	0.042625
1.46422	-0.000108186	0.293297
1.46522	-0.000108186	0.0520007
1.46623	-0.000108186	0.928752
1.46724	-0.000108186	0.00886144
1.46825	-0.000108186	1.74737
1.46926	-0.000108186	0.0915993
1.47026	-0.000108186	2.27233
1.47127	-0.000108186	0.970246
1.47228	-0.000108186	0.0517241
1.47329	-0.000108186	2.50166
1.4743	-0.000108186	0.0036231
1.4753	-0.000108186	0.478953
1.47631	-0.000108186	0.0145629
1.47732	-0.000108186	0.054425
1.47833	-0.000108186	0.0827916
1.47934	-0.000108186	0.00142868
1.48034	-0.000108186	0.0662478
1.48135	-0.000108186	0.00362358
1.48236	-0.000108186	0.00119736
1.48337	-0.000108186	0.00818677
1.48438	-0.000108186	5.44906e-05
1.48538	-0.000108186	0.00136914
1.48639	-0.000108186	4.78295e-05
1.4874	-0.000108186	2.91412e-06
1.48841	-0.000108186	1.95766e-05
1.48942	-0.000108186	2.32029e-06
1.49042	-0.000108186	1.56377e-07
1.49143	-0.000108186	3.90176e-06
1.49244	-0.000108186	1.36757e-08
1.49345	-0.000108186	6.42783e-09
1.49446	-0.000108186	8.24429e-09
1.49546	-0.000108186	1.63608e-11
1.49647	-0.000108186	1.10747e-11
1.49748	-0.000108186	6.28999e-10
1.49849	-0.000108186	1.51596e-17
1.4995	-0.000108186	2.5233e-15
1.4501	-0.000103484	0
1.45111	-0.000103484	2.21334e-12
1.45212	-0.000103484	3.0077e-06
1.45313	-0.000103484	1.29686e-07
1.45414	-0.000103484	0.0112292
1.45514	-0.000103484	0.00117194
1.45615	-0.000103484	0.0809059
1.45716	-0.000103484	0.807793
1.45817	-0.000103484	0.520697
1.45918	-0.000103484	0.917288
1.46018	-0.000103484	2.08778
1.46119	-0.000103484	2.25873
1.4622	-0.000103484	24.0851
1.46321	-0.000103484	6.88695
1.46422	-0.000103484	16.4706
1.46522	-0.000103484	2.25491
1.46623	-0.000103484	84.5706
1.46724	-0.000103484	0.844937
1.46825	-0.000103484	58.1222
1.46926	-0.000103484	4.31826
1.47026	-0.000103484	37.6492
1.47127	-0.000103484	41.6701
1.47228	-0.000103484	13.0248
1.47329	-0.000103484	135.326
1.4743	-0.000103484	1.56579
1.4753	-0.000103484	38.0522
1.47631	-0.000103484	3.23701
1.47732	-0.000103484	6.12641
1.47833	-0.000103484	8.41945
1.47934	-0.000103484	0.283277
1.48034	-0.000103484	4.764
1.48135	-0.000103484	6.19197
1.48236	-0.000103484	1.45728
1.48337	-0.000103484	0.989514
1.48438	-0.000103484	0.00330247
1.48538	-0.000103484	0.124052
1.48639	-0.000103484	0.107711
1.4874	-0.000103484	0.000252268
1.48841	-0.000103484	0.00425371
1.48942	-0.000103484	0.00778198
1.49042	-0.000103484	1.74304e-05
1.49143	-0.000103484	4.96394e-05
1.49244	-0.000103484	8.45397e-06
1.49345	-0.000103484	2.28096e-07
1.49446	-0.000103484	3.35472e-06
1.49546	-0.000103484	1.61551e-09
1.49647	-0.000103484	1.15499e-08
1.49748	-0.000103484	1.7445e-08
1.49849	-0.000103484	2.004e-15
1.4995	-0.000103484	6.26471e-12
1.4501	-9.87813e-05	0
1.45111	-9.87813e-05	3.10783e-11
1.45212	-9.87813e-05	0.000538329
1.45313	-9.87813e-05	7.74598e-06
1.45414	-9.87813e-05	0.10512
1.45514	-9.87813e-05	0.157314
1.45615	-9.87813e-05	9.45508
1.45716	-9.87813e-05	36.8033
1.45817	-9.87813e-05	58.2413
1.45918	-9.87813e-05	364.994
