#theta_0	N_0	probability

-6.11613e-05	0.07	3.20476e-14
-5.64588e-05	0.07	1.75948e-18
-5.17563e-05	0.07	4.38574e-21
-4.70538e-05	0.07	6.55184e-26
-4.23513e-05	0.07	2.47076e-29
-0.000131699	0.074	2.14055e-36
-0.000126996	0.074	6.25754e-32
-0.000122294	0.074	3.2131e-27
-0.000117591	0.074	4.77605e-24
-0.000112889	0.074	4.75965e-21
-0.000108186	0.074	2.26403e-18
-0.000103484	0.074	4.636e-16
-9.87813e-05	0.074	4.92558e-15
-9.40788e-05	0.074	3.80852e-14
-8.93763e-05	0.074	4.29717e-13
-8.46738e-05	0.074	2.89025e-12
-7.99713e-05	0.074	1.83259e-12
-7.52688e-05	0.074	5.97389e-13
-7.05663e-05	0.074	1.2952e-13
-6.58638e-05	0.074	2.59725e-14
-6.11613e-05	0.074	1.42056e-16
-5.64588e-05	0.074	3.31653e-19
-5.17563e-05	0.074	2.27604e-22
-4.70538e-05	0.074	6.27082e-28
-4.23513e-05	0.074	9.30192e-30
-0.000131699	0.078	4.02015e-38
-0.000126996	0.078	4.81142e-32
-0.000122294	0.078	9.94904e-29
-0.000117591	0.078	5.4999e-25
-0.000112889	0.078	9.92488e-22
-0.000108186	0.078	4.77696e-19
-0.000103484	0.078	1.6595e-17
-9.87813e-05	0.078	6.65505e-17
-9.40788e-05	0.078	2.50983e-15
-8.93763e-05	0.078	2.02149e-14
-8.46738e-05	0.078	6.73885e-14
-7.99713e-05	0.078	6.73777e-14
-7.52688e-05	0.078	3.28666e-14
-7.05663e-05	0.078	4.16004e-14
-6.58638e-05	0.078	2.02262e-16
-6.11613e-05	0.078	1.33446e-18
-5.64588e-05	0.078	2.87324e-21
-5.17563e-05	0.078	5.25573e-24
-4.70538e-05	0.078	7.00916e-29
-4.23513e-05	0.078	2.25228e-31
