#n_l	N_0	probability

1.48337	0.05	4.01983e-11
1.48438	0.05	2.61214e-10
1.48538	0.05	7.34144e-12
1.48639	0.05	6.82503e-12
1.4874	0.05	1.0068e-11
1.48841	0.05	6.53421e-14
1.48942	0.05	2.12859e-13
1.49042	0.05	7.46385e-14
1.49143	0.05	2.52029e-15
1.49244	0.05	7.72389e-15
1.49345	0.05	1.43131e-15
1.49446	0.05	3.07619e-18
1.49546	0.05	9.08819e-17
1.49647	0.05	1.41257e-18
1.49748	0.05	6.4123e-21
1.49849	0.05	1.33952e-19
1.4995	0.05	6.0259e-28
1.4501	0.054	0
1.45111	0.054	9.56431e-16
1.45212	0.054	2.78659e-18
1.45313	0.054	2.48414e-14
1.45414	0.054	2.28569e-13
1.45514	0.054	5.2086e-14
1.45615	0.054	4.44944e-11
1.45716	0.054	1.81892e-13
1.45817	0.054	4.22164e-10
1.45918	0.054	2.49437e-12
1.46018	0.054	7.70688e-10
1.46119	0.054	1.59634e-11
1.4622	0.054	5.87061e-09
1.46321	0.054	1.04081e-10
1.46422	0.054	3.48773e-09
1.46522	0.054	1.14652e-09
1.46623	0.054	6.49263e-10
1.46724	0.054	5.04962e-09
1.46825	0.054	4.05918e-10
1.46926	0.054	1.12083e-08
1.47026	0.054	6.98903e-11
1.47127	0.054	6.42315e-09
1.47228	0.054	4.44413e-10
1.47329	0.054	5.59333e-10
1.4743	0.054	1.13788e-09
1.4753	0.054	3.31301e-11
1.47631	0.054	8.72307e-10
1.47732	0.054	5.29636e-11
1.47833	0.054	9.80741e-10
1.47934	0.054	6.60653e-11
1.48034	0.054	2.13536e-12
1.48135	0.054	6.1927e-11
1.48236	0.054	7.11825e-12
1.48337	0.054	1.60018e-12
1.48438	0.054	7.08547e-12
1.48538	0.054	1.28774e-13
1.48639	0.054	4.63012e-13
1.4874	0.054	1.56806e-13
1.48841	0.054	3.14828e-15
1.48942	0.054	1.20463e-14
1.49042	0.054	2.15291e-15
1.49143	0.054	2.39043e-17
1.49244	0.054	4.98983e-16
1.49345	0.054	5.68103e-17
1.49446	0.054	4.81692e-19
1.49546	0.054	5.64609e-18
1.49647	0.054	5.31902e-21
1.49748	0.054	5.58411e-21
1.49849	0.054	8.96926e-22
1.4995	0.054	1.60482e-30
1.4501	0.058	0
1.45111	0.058	2.71747e-17
