#n_l	N_0	probability

1.4889	0.525	0
1.4915	0.525	0
1.4941	0.525	0
1.4967	0.525	0
1.4993	0.525	0
1.5019	0.525	0
1.5045	0.525	0
1.5071	0.525	0
1.5097	0.525	0
1.5123	0.525	0
1.5149	0.525	0
1.5175	0.525	0
1.5201	0.525	0
1.5227	0.525	0
1.5253	0.525	0
1.5279	0.525	0
1.5305	0.525	0
1.5331	0.525	0
1.5357	0.525	0
1.5383	0.525	0
1.5409	0.525	0
1.5435	0.525	0
1.5461	0.525	0
1.5487	0.525	0
1.4213	0.575	0
1.4239	0.575	0
1.4265	0.575	0
1.4291	0.575	0
1.4317	0.575	0
1.4343	0.575	0
1.4369	0.575	0
1.4395	0.575	0
1.4421	0.575	0
1.4447	0.575	0
1.4473	0.575	0
1.4499	0.575	0
1.4525	0.575	0
1.4551	0.575	0
1.4577	0.575	0
1.4603	0.575	0
1.4629	0.575	0
1.4655	0.575	0
1.4681	0.575	0
1.4707	0.575	0
1.4733	0.575	0
1.4759	0.575	0
1.4785	0.575	0
1.4811	0.575	0
1.4837	0.575	0
1.4863	0.575	0
1.4889	0.575	0
1.4915	0.575	0
1.4941	0.575	0
1.4967	0.575	0
1.4993	0.575	0
1.5019	0.575	0
1.5045	0.575	0
1.5071	0.575	0
1.5097	0.575	0
1.5123	0.575	0
1.5149	0.575	0
1.5175	0.575	0
1.5201	0.575	0
1.5227	0.575	0
1.5253	0.575	0
1.5279	0.575	0
1.5305	0.575	0
1.5331	0.575	0
1.5357	0.575	0
1.5383	0.575	0
1.5409	0.575	0
1.5435	0.575	0
1.5461	0.575	0
1.5487	0.575	0
1.4213	0.625	0
1.4239	0.625	0
1.4265	0.625	0
1.4291	0.625	0
1.4317	0.625	0
1.4343	0.625	0
1.4369	0.625	0
1.4395	0.625	0
1.4421	0.625	0
1.4447	0.625	0
1.4473	0.625	0
1.4499	0.625	0
1.4525	0.625	0
1.4551	0.625	0
1.4577	0.625	0
1.4603	0.625	0
1.4629	0.625	0
1.4655	0.625	0
1.4681	0.625	0
1.4707	0.625	0
1.4733	0.625	0
1.4759	0.625	0
1.4785	0.625	0
1.4811	0.625	0
1.4837	0.625	0
1.4863	0.625	0
1.4889	0.625	0
1.4915	0.625	0
1.4941	0.625	0
1.4967	0.625	0
1.4993	0.625	0
1.5019	0.625	0
1.5045	0.625	0
1.5071	0.625	0
1.5097	0.625	0
1.5123	0.625	0
1.5149	0.625	0
1.5175	0.625	0
1.5201	0.625	0
1.5227	0.625	0
1.5253	0.625	0
1.5279	0.625	0
1.5305	0.625	0
1.5331	0.625	0
1.5357	0.625	0
1.5383	0.625	0
1.5409	0.625	0
1.5435	0.625	0
1.5461	0.625	0
1.5487	0.625	0
1.4213	0.675	0
1.4239	0.675	0
1.4265	0.675	0
1.4291	0.675	0
1.4317	0.675	0
1.4343	0.675	0
1.4369	0.675	0
1.4395	0.675	0
1.4421	0.675	0
1.4447	0.675	0
1.4473	0.675	0
1.4499	0.675	0
1.4525	0.675	0
1.4551	0.675	0
1.4577	0.675	0
