#gamma	theta_0	probability

2.66479e-05	-6.08e-05	4.8676e-25
2.66541e-05	-6.08e-05	2.89428e-25
2.66603e-05	-6.08e-05	2.33584e-24
2.66665e-05	-6.08e-05	3.22887e-23
2.66727e-05	-6.08e-05	2.31627e-22
2.66789e-05	-6.08e-05	2.49397e-21
2.66851e-05	-6.08e-05	5.98848e-20
2.66913e-05	-6.08e-05	5.52064e-19
2.66975e-05	-6.08e-05	6.63277e-20
2.67037e-05	-6.08e-05	4.46657e-20
2.67099e-05	-6.08e-05	6.59413e-20
2.67161e-05	-6.08e-05	1.36017e-19
2.67223e-05	-6.08e-05	1.11899e-18
2.67285e-05	-6.08e-05	2.9969e-18
2.67347e-05	-6.08e-05	2.37074e-18
2.67409e-05	-6.08e-05	2.73651e-18
2.67471e-05	-6.08e-05	1.54493e-17
2.67533e-05	-6.08e-05	2.40671e-17
2.67595e-05	-6.08e-05	4.01697e-17
2.67657e-05	-6.08e-05	1.50998e-16
2.67719e-05	-6.08e-05	1.77523e-16
2.67781e-05	-6.08e-05	1.78127e-16
2.67843e-05	-6.08e-05	1.0664e-16
2.67905e-05	-6.08e-05	1.22996e-16
2.67967e-05	-6.08e-05	1.0682e-16
2.68029e-05	-6.08e-05	1.10939e-16
2.68091e-05	-6.08e-05	2.04073e-16
2.68153e-05	-6.08e-05	3.98843e-16
2.68215e-05	-6.08e-05	5.53098e-16
2.68277e-05	-6.08e-05	6.41907e-16
2.68339e-05	-6.08e-05	5.41801e-16
2.68401e-05	-6.08e-05	4.82296e-16
2.68463e-05	-6.08e-05	3.30047e-16
2.68525e-05	-6.08e-05	5.02598e-16
2.68587e-05	-6.08e-05	8.76058e-16
2.68649e-05	-6.08e-05	2.52678e-15
2.68711e-05	-6.08e-05	7.88764e-15
2.68773e-05	-6.08e-05	3.7985e-15
2.68835e-05	-6.08e-05	8.22054e-15
2.68897e-05	-6.08e-05	4.2575e-15
2.68959e-05	-6.08e-05	3.57736e-15
2.69021e-05	-6.08e-05	2.42669e-15
2.69083e-05	-6.08e-05	6.38922e-16
2.69145e-05	-6.08e-05	4.93122e-16
2.69207e-05	-6.08e-05	1.2751e-16
2.69269e-05	-6.08e-05	1.40472e-16
2.69331e-05	-6.08e-05	2.4347e-16
2.69393e-05	-6.08e-05	4.9094e-16
2.69455e-05	-6.08e-05	8.01782e-17
2.69517e-05	-6.08e-05	4.00166e-17
2.69579e-05	-6.08e-05	1.21822e-16
2.69641e-05	-6.08e-05	9.26244e-17
2.69703e-05	-6.08e-05	1.77305e-16
2.69765e-05	-6.08e-05	1.58213e-16
2.69827e-05	-6.08e-05	6.21097e-17
2.69889e-05	-6.08e-05	2.02518e-17
2.69951e-05	-6.08e-05	1.90103e-17
2.70013e-05	-6.08e-05	2.87176e-18
2.70075e-05	-6.08e-05	1.07411e-18
2.70137e-05	-6.08e-05	5.91991e-19
2.70199e-05	-6.08e-05	3.68461e-19
2.70261e-05	-6.08e-05	3.33819e-19
2.70323e-05	-6.08e-05	1.66563e-19
2.70385e-05	-6.08e-05	1.11888e-19
2.70447e-05	-6.08e-05	3.47397e-20
2.70509e-05	-6.08e-05	1.07813e-20
2.70571e-05	-6.08e-05	5.01641e-22
2.70633e-05	-6.08e-05	1.7281e-22
2.70695e-05	-6.08e-05	1.59966e-22
2.70757e-05	-6.08e-05	7.67222e-23
2.70819e-05	-6.08e-05	7.48343e-23
2.70881e-05	-6.08e-05	7.42074e-24
2.70943e-05	-6.08e-05	6.95391e-25
2.71005e-05	-6.08e-05	1.2261e-25
2.71067e-05	-6.08e-05	3.25035e-26
2.71129e-05	-6.08e-05	8.40098e-27
2.71191e-05	-6.08e-05	2.67853e-27
2.71253e-05	-6.08e-05	1.65319e-27
2.71315e-05	-6.08e-05	1.10688e-28
2.71377e-05	-6.08e-05	6.10152e-29
2.71439e-05	-6.08e-05	4.51882e-29
2.71501e-05	-6.08e-05	1.54445e-29
2.71563e-05	-6.08e-05	6.54947e-30
2.71625e-05	-6.08e-05	3.56204e-30
2.71687e-05	-6.08e-05	3.49838e-31
2.71749e-05	-6.08e-05	1.05668e-30
2.71811e-05	-6.08e-05	3.33394e-31
2.71873e-05	-6.08e-05	1.12218e-32
2.71935e-05	-6.08e-05	1.23078e-33
2.71997e-05	-6.08e-05	2.13386e-34
2.72059e-05	-6.08e-05	4.87732e-35
2.72121e-05	-6.08e-05	1.2093e-35
2.72183e-05	-6.08e-05	1.44183e-36
2.72245e-05	-6.08e-05	7.62058e-38
2.72307e-05	-6.08e-05	6.99445e-38
2.72369e-05	-6.08e-05	7.05967e-40
2.66231e-05	-4.8e-05	1.6681e-25
2.66293e-05	-4.8e-05	1.30395e-24
2.66355e-05	-4.8e-05	6.71421e-24
2.66417e-05	-4.8e-05	8.90001e-24
2.66479e-05	-4.8e-05	4.04195e-23
2.66541e-05	-4.8e-05	6.843e-23
2.66603e-05	-4.8e-05	1.77315e-22
2.66665e-05	-4.8e-05	1.68641e-21
2.66727e-05	-4.8e-05	6.5925e-20
2.66789e-05	-4.8e-05	9.63525e-19
2.66851e-05	-4.8e-05	4.46436e-18
2.66913e-05	-4.8e-05	5.12089e-18
2.66975e-05	-4.8e-05	8.96498e-18
2.67037e-05	-4.8e-05	1.16421e-17
2.67099e-05	-4.8e-05	3.88189e-17
2.67161e-05	-4.8e-05	1.11757e-16
2.67223e-05	-4.8e-05	2.03746e-16
2.67285e-05	-4.8e-05	5.10731e-16
2.67347e-05	-4.8e-05	4.02013e-16
2.67409e-05	-4.8e-05	1.08028e-14
2.67471e-05	-4.8e-05	7.83921e-16
2.67533e-05	-4.8e-05	7.93728e-16
2.67595e-05	-4.8e-05	2.79813e-15
2.67657e-05	-4.8e-05	1.56355e-15
2.67719e-05	-4.8e-05	4.89476e-15
2.67781e-05	-4.8e-05	7.63924e-15
2.67843e-05	-4.8e-05	6.81824e-15
2.67905e-05	-4.8e-05	2.0168e-14
2.67967e-05	-4.8e-05	2.16206e-14
2.68029e-05	-4.8e-05	4.51256e-14
2.68091e-05	-4.8e-05	2.53637e-14
2.68153e-05	-4.8e-05	2.09351e-14
2.68215e-05	-4.8e-05	2.16778e-14
2.68277e-05	-4.8e-05	2.48362e-14
2.68339e-05	-4.8e-05	5.91426e-14
2.68401e-05	-4.8e-05	4.32991e-14
2.68463e-05	-4.8e-05	6.29187e-14
2.68525e-05	-4.8e-05	9.04978e-14
2.68587e-05	-4.8e-05	1.91244e-13
2.68649e-05	-4.8e-05	6.65525e-13
2.68711e-05	-4.8e-05	1.6841e-12
2.68773e-05	-4.8e-05	2.34214e-12
2.68835e-05	-4.8e-05	5.51529e-12
2.68897e-05	-4.8e-05	3.36181e-12
2.68959e-05	-4.8e-05	1.36635e-12
2.69021e-05	-4.8e-05	8.03777e-13
2.69083e-05	-4.8e-05	1.48781e-13
2.69145e-05	-4.8e-05	1.01351e-13
2.69207e-05	-4.8e-05	1.61394e-13
2.69269e-05	-4.8e-05	3.91003e-13
2.69331e-05	-4.8e-05	1.80905e-13
2.69393e-05	-4.8e-05	8.13033e-14
2.69455e-05	-4.8e-05	8.52414e-14
2.69517e-05	-4.8e-05	1.03654e-13
2.69579e-05	-4.8e-05	1.5255e-14
2.69641e-05	-4.8e-05	4.42704e-15
2.69703e-05	-4.8e-05	1.19474e-14
2.69765e-05	-4.8e-05	1.20913e-14
2.69827e-05	-4.8e-05	7.28834e-15
2.69889e-05	-4.8e-05	3.57486e-15
2.69951e-05	-4.8e-05	1.06182e-15
2.70013e-05	-4.8e-05	9.26961e-16
2.70075e-05	-4.8e-05	2.17529e-16
2.70137e-05	-4.8e-05	8.83492e-17
2.70199e-05	-4.8e-05	4.67359e-17
2.70261e-05	-4.8e-05	4.0144e-17
2.70323e-05	-4.8e-05	1.55132e-17
2.70385e-05	-4.8e-05	2.00685e-17
2.70447e-05	-4.8e-05	9.49037e-18
2.70509e-05	-4.8e-05	1.76284e-18
2.70571e-05	-4.8e-05	5.19684e-19
2.70633e-05	-4.8e-05	2.11669e-19
2.70695e-05	-4.8e-05	3.86652e-20
2.70757e-05	-4.8e-05	2.20672e-20
2.70819e-05	-4.8e-05	3.92895e-21
2.70881e-05	-4.8e-05	9.13054e-22
2.70943e-05	-4.8e-05	2.32885e-22
2.71005e-05	-4.8e-05	3.70637e-23
2.71067e-05	-4.8e-05	2.43436e-23
2.71129e-05	-4.8e-05	1.34909e-23
2.71191e-05	-4.8e-05	9.74518e-24
2.71253e-05	-4.8e-05	6.37909e-24
2.71315e-05	-4.8e-05	1.05559e-25
2.71377e-05	-4.8e-05	4.58923e-26
2.71439e-05	-4.8e-05	1.97087e-27
2.71501e-05	-4.8e-05	1.52899e-27
2.71563e-05	-4.8e-05	5.18324e-28
2.71625e-05	-4.8e-05	1.27499e-28
2.71687e-05	-4.8e-05	5.0864e-29
2.71749e-05	-4.8e-05	9.39896e-30
2.71811e-05	-4.8e-05	5.77198e-30
2.71873e-05	-4.8e-05	1.71632e-30
2.71935e-05	-4.8e-05	2.24383e-31
2.71997e-05	-4.8e-05	2.11379e-32
2.72059e-05	-4.8e-05	1.11805e-32
2.72121e-05	-4.8e-05	2.10168e-33
2.72183e-05	-4.8e-05	9.09973e-34
2.72245e-05	-4.8e-05	4.50862e-35
2.72307e-05	-4.8e-05	1.29462e-36
2.72369e-05	-4.8e-05	7.36855e-37
2.66231e-05	-3.52e-05	5.80464e-24
2.66293e-05	-3.52e-05	5.33131e-23
2.66355e-05	-3.52e-05	2.46997e-22
2.66417e-05	-3.52e-05	2.01457e-21
2.66479e-05	-3.52e-05	5.15088e-21
2.66541e-05	-3.52e-05	1.0252e-20
2.66603e-05	-3.52e-05	9.57237e-20
2.66665e-05	-3.52e-05	1.20455e-19
2.66727e-05	-3.52e-05	3.49613e-18
2.66789e-05	-3.52e-05	4.88501e-18
2.66851e-05	-3.52e-05	1.54796e-17
2.66913e-05	-3.52e-05	4.16934e-17
2.66975e-05	-3.52e-05	9.01827e-17
2.67037e-05	-3.52e-05	3.14076e-15
2.67099e-05	-3.52e-05	4.40207e-15
2.67161e-05	-3.52e-05	1.60064e-15
2.67223e-05	-3.52e-05	4.05727e-15
2.67285e-05	-3.52e-05	8.73125e-15
2.67347e-05	-3.52e-05	4.10247e-14
2.67409e-05	-3.52e-05	1.27496e-13
2.67471e-05	-3.52e-05	1.13605e-13
2.67533e-05	-3.52e-05	4.99069e-13
2.67595e-05	-3.52e-05	1.2244e-13
2.67657e-05	-3.52e-05	1.04045e-13
2.67719e-05	-3.52e-05	1.08014e-13
2.67781e-05	-3.52e-05	2.46443e-13
2.67843e-05	-3.52e-05	1.23641e-12
2.67905e-05	-3.52e-05	5.81595e-12
2.67967e-05	-3.52e-05	3.7749e-12
2.68029e-05	-3.52e-05	5.02164e-12
2.68091e-05	-3.52e-05	4.05393e-12
2.68153e-05	-3.52e-05	3.16498e-12
2.68215e-05	-3.52e-05	5.32304e-12
2.68277e-05	-3.52e-05	1.56049e-11
2.68339e-05	-3.52e-05	1.28048e-10
2.68401e-05	-3.52e-05	3.81869e-11
2.68463e-05	-3.52e-05	1.45904e-10
2.68525e-05	-3.52e-05	7.38965e-10
2.68587e-05	-3.52e-05	3.38068e-10
2.68649e-05	-3.52e-05	4.23171e-10
2.68711e-05	-3.52e-05	2.3554e-10
2.68773e-05	-3.52e-05	1.38017e-10
2.68835e-05	-3.52e-05	7.68606e-11
2.68897e-05	-3.52e-05	7.38758e-11
2.68959e-05	-3.52e-05	4.75706e-11
2.69021e-05	-3.52e-05	3.09237e-11
2.69083e-05	-3.52e-05	4.03146e-11
2.69145e-05	-3.52e-05	3.2172e-11
2.69207e-05	-3.52e-05	3.36959e-11
2.69269e-05	-3.52e-05	6.55851e-11
2.69331e-05	-3.52e-05	6.20183e-11
2.69393e-05	-3.52e-05	1.11417e-10
2.69455e-05	-3.52e-05	1.2675e-11
2.69517e-05	-3.52e-05	2.5032e-11
2.69579e-05	-3.52e-05	1.58831e-11
2.69641e-05	-3.52e-05	2.71412e-12
2.69703e-05	-3.52e-05	3.96532e-13
2.69765e-05	-3.52e-05	3.94849e-13
2.69827e-05	-3.52e-05	3.23385e-13
2.69889e-05	-3.52e-05	2.92938e-13
2.69951e-05	-3.52e-05	1.05451e-13
2.70013e-05	-3.52e-05	1.05298e-13
2.70075e-05	-3.52e-05	4.31093e-14
2.70137e-05	-3.52e-05	2.06859e-14
2.70199e-05	-3.52e-05	7.2046e-15
2.70261e-05	-3.52e-05	6.14562e-15
2.70323e-05	-3.52e-05	2.87224e-15
2.70385e-05	-3.52e-05	8.85676e-16
2.70447e-05	-3.52e-05	1.60419e-15
2.70509e-05	-3.52e-05	1.79122e-15
2.70571e-05	-3.52e-05	1.99537e-15
2.70633e-05	-3.52e-05	4.22175e-16
2.70695e-05	-3.52e-05	4.26213e-17
2.70757e-05	-3.52e-05	1.01387e-17
2.70819e-05	-3.52e-05	5.23926e-18
2.70881e-05	-3.52e-05	2.75873e-18
2.70943e-05	-3.52e-05	2.84773e-19
2.71005e-05	-3.52e-05	1.13235e-19
2.71067e-05	-3.52e-05	9.95804e-20
2.71129e-05	-3.52e-05	4.71672e-21
2.71191e-05	-3.52e-05	4.51677e-22
2.71253e-05	-3.52e-05	2.20171e-22
2.71315e-05	-3.52e-05	1.13561e-23
2.71377e-05	-3.52e-05	3.36855e-24
2.71439e-05	-3.52e-05	2.28236e-25
2.71501e-05	-3.52e-05	1.0603e-25
2.71563e-05	-3.52e-05	2.89594e-26
2.71625e-05	-3.52e-05	1.51547e-26
2.71687e-05	-3.52e-05	2.79611e-27
2.71749e-05	-3.52e-05	4.16868e-28
2.71811e-05	-3.52e-05	1.01011e-28
2.71873e-05	-3.52e-05	3.90206e-29
2.71935e-05	-3.52e-05	1.24737e-29
2.71997e-05	-3.52e-05	1.68501e-30
2.72059e-05	-3.52e-05	2.88122e-31
2.72121e-05	-3.52e-05	1.33207e-31
2.72183e-05	-3.52e-05	4.19771e-32
2.72245e-05	-3.52e-05	1.6194e-32
2.72307e-05	-3.52e-05	3.53605e-34
2.72369e-05	-3.52e-05	2.79377e-35
2.66231e-05	-2.24e-05	3.20042e-22
2.66293e-05	-2.24e-05	2.3862e-21
2.66355e-05	-2.24e-05	4.24418e-21
2.66417e-05	-2.24e-05	3.54183e-20
2.66479e-05	-2.24e-05	8.45851e-19
2.66541e-05	-2.24e-05	2.61167e-18
2.66603e-05	-2.24e-05	2.11492e-17
2.66665e-05	-2.24e-05	3.96217e-16
2.66727e-05	-2.24e-05	9.56928e-16
2.66789e-05	-2.24e-05	2.06126e-15
2.66851e-05	-2.24e-05	1.6058e-15
2.66913e-05	-2.24e-05	3.58937e-15
2.66975e-05	-2.24e-05	8.56362e-15
2.67037e-05	-2.24e-05	4.59435e-14
2.67099e-05	-2.24e-05	6.32352e-14
2.67161e-05	-2.24e-05	1.60659e-13
2.67223e-05	-2.24e-05	2.45486e-13
2.67285e-05	-2.24e-05	2.0202e-13
2.67347e-05	-2.24e-05	3.97491e-13
2.67409e-05	-2.24e-05	1.83191e-12
2.67471e-05	-2.24e-05	4.07608e-12
2.67533e-05	-2.24e-05	3.87046e-12
2.67595e-05	-2.24e-05	6.18478e-12
2.67657e-05	-2.24e-05	1.75297e-11
2.67719e-05	-2.24e-05	2.62864e-11
2.67781e-05	-2.24e-05	2.15869e-11
2.67843e-05	-2.24e-05	3.134e-11
2.67905e-05	-2.24e-05	7.5167e-11
2.67967e-05	-2.24e-05	1.64081e-10
2.68029e-05	-2.24e-05	2.13932e-10
2.68091e-05	-2.24e-05	2.27868e-10
2.68153e-05	-2.24e-05	2.00352e-10
2.68215e-05	-2.24e-05	8.16064e-10
2.68277e-05	-2.24e-05	3.34707e-09
2.68339e-05	-2.24e-05	2.1022e-08
2.68401e-05	-2.24e-05	1.3355e-08
2.68463e-05	-2.24e-05	3.17073e-08
2.68525e-05	-2.24e-05	5.52429e-08
2.68587e-05	-2.24e-05	8.73604e-08
2.68649e-05	-2.24e-05	8.0394e-07
2.68711e-05	-2.24e-05	2.32592e-07
2.68773e-05	-2.24e-05	8.31168e-08
2.68835e-05	-2.24e-05	3.39013e-08
2.68897e-05	-2.24e-05	1.79739e-08
2.68959e-05	-2.24e-05	4.23694e-09
2.69021e-05	-2.24e-05	2.56098e-09
2.69083e-05	-2.24e-05	4.49034e-09
2.69145e-05	-2.24e-05	5.03487e-09
2.69207e-05	-2.24e-05	8.64089e-09
2.69269e-05	-2.24e-05	2.31054e-09
2.69331e-05	-2.24e-05	1.2904e-08
2.69393e-05	-2.24e-05	1.5153e-08
2.69455e-05	-2.24e-05	9.75165e-09
2.69517e-05	-2.24e-05	2.17612e-08
2.69579e-05	-2.24e-05	1.86011e-09
2.69641e-05	-2.24e-05	7.7131e-10
2.69703e-05	-2.24e-05	2.40415e-10
2.69765e-05	-2.24e-05	3.70899e-11
2.69827e-05	-2.24e-05	2.23691e-11
2.69889e-05	-2.24e-05	1.21583e-11
2.69951e-05	-2.24e-05	2.46802e-11
2.70013e-05	-2.24e-05	1.1622e-11
2.70075e-05	-2.24e-05	2.84362e-12
2.70137e-05	-2.24e-05	1.79446e-12
2.70199e-05	-2.24e-05	8.5436e-13
2.70261e-05	-2.24e-05	4.3468e-13
2.70323e-05	-2.24e-05	1.75236e-13
2.70385e-05	-2.24e-05	2.0353e-13
2.70447e-05	-2.24e-05	9.51761e-14
2.70509e-05	-2.24e-05	4.77838e-14
2.70571e-05	-2.24e-05	2.40219e-14
2.70633e-05	-2.24e-05	1.27505e-14
2.70695e-05	-2.24e-05	1.24125e-14
2.70757e-05	-2.24e-05	1.04872e-14
2.70819e-05	-2.24e-05	8.96806e-16
2.70881e-05	-2.24e-05	2.00228e-16
2.70943e-05	-2.24e-05	7.01243e-17
2.71005e-05	-2.24e-05	2.03675e-17
2.71067e-05	-2.24e-05	2.05023e-18
2.71129e-05	-2.24e-05	5.44074e-19
2.71191e-05	-2.24e-05	1.61848e-19
2.71253e-05	-2.24e-05	6.58968e-21
2.71315e-05	-2.24e-05	5.79665e-21
2.71377e-05	-2.24e-05	5.75227e-22
2.71439e-05	-2.24e-05	7.41406e-23
2.71501e-05	-2.24e-05	1.10571e-23
2.71563e-05	-2.24e-05	1.0513e-24
2.71625e-05	-2.24e-05	4.47197e-25
2.71687e-05	-2.24e-05	1.64494e-25
2.71749e-05	-2.24e-05	2.87897e-26
2.71811e-05	-2.24e-05	6.926e-27
2.71873e-05	-2.24e-05	9.32859e-28
2.71935e-05	-2.24e-05	5.00144e-28
2.71997e-05	-2.24e-05	1.6429e-28
2.72059e-05	-2.24e-05	1.38393e-29
2.72121e-05	-2.24e-05	5.50375e-30
2.72183e-05	-2.24e-05	1.14864e-30
2.72245e-05	-2.24e-05	3.58586e-31
2.72307e-05	-2.24e-05	1.89238e-31
2.72369e-05	-2.24e-05	3.67229e-32
2.66231e-05	-9.6e-06	6.26719e-21
2.66293e-05	-9.6e-06	1.77303e-20
2.66355e-05	-9.6e-06	2.64771e-19
2.66417e-05	-9.6e-06	1.484e-18
2.66479e-05	-9.6e-06	1.75273e-17
2.66541e-05	-9.6e-06	9.04526e-16
2.66603e-05	-9.6e-06	1.08252e-14
2.66665e-05	-9.6e-06	4.59908e-14
2.66727e-05	-9.6e-06	6.78801e-14
2.66789e-05	-9.6e-06	1.96617e-14
2.66851e-05	-9.6e-06	1.00656e-13
2.66913e-05	-9.6e-06	8.66123e-14
2.66975e-05	-9.6e-06	2.64935e-13
2.67037e-05	-9.6e-06	7.24534e-13
2.67099e-05	-9.6e-06	1.05784e-12
2.67161e-05	-9.6e-06	2.27118e-12
2.67223e-05	-9.6e-06	5.87804e-12
2.67285e-05	-9.6e-06	2.54311e-11
2.67347e-05	-9.6e-06	1.2935e-11
2.67409e-05	-9.6e-06	2.53495e-11
2.67471e-05	-9.6e-06	9.83449e-11
2.67533e-05	-9.6e-06	1.56959e-10
2.67595e-05	-9.6e-06	5.97647e-10
2.67657e-05	-9.6e-06	2.31927e-09
2.67719e-05	-9.6e-06	5.34895e-09
2.67781e-05	-9.6e-06	1.11556e-08
2.67843e-05	-9.6e-06	7.96476e-08
2.67905e-05	-9.6e-06	2.78664e-08
2.67967e-05	-9.6e-06	2.62338e-08
2.68029e-05	-9.6e-06	3.26529e-08
2.68091e-05	-9.6e-06	3.04145e-08
2.68153e-05	-9.6e-06	3.15657e-08
2.68215e-05	-9.6e-06	3.77736e-08
2.68277e-05	-9.6e-06	5.30769e-08
2.68339e-05	-9.6e-06	4.80082e-08
2.68401e-05	-9.6e-06	2.35794e-07
2.68463e-05	-9.6e-06	6.82633e-07
2.68525e-05	-9.6e-06	2.3628e-06
2.68587e-05	-9.6e-06	5.49838e-06
2.68649e-05	-9.6e-06	1.24843e-05
2.68711e-05	-9.6e-06	4.36371e-06
2.68773e-05	-9.6e-06	3.57402e-06
2.68835e-05	-9.6e-06	3.66372e-06
2.68897e-05	-9.6e-06	1.24597e-06
2.68959e-05	-9.6e-06	9.29258e-07
2.69021e-05	-9.6e-06	9.75982e-07
2.69083e-05	-9.6e-06	1.12543e-06
2.69145e-05	-9.6e-06	7.11487e-07
2.69207e-05	-9.6e-06	6.95227e-07
2.69269e-05	-9.6e-06	1.24456e-06
2.69331e-05	-9.6e-06	7.57909e-07
2.69393e-05	-9.6e-06	1.02838e-06
2.69455e-05	-9.6e-06	1.37611e-07
2.69517e-05	-9.6e-06	2.04683e-07
2.69579e-05	-9.6e-06	2.24813e-07
2.69641e-05	-9.6e-06	9.9392e-08
2.69703e-05	-9.6e-06	5.0622e-08
2.69765e-05	-9.6e-06	1.20892e-08
2.69827e-05	-9.6e-06	3.91e-09
2.69889e-05	-9.6e-06	8.93268e-10
2.69951e-05	-9.6e-06	3.8855e-10
2.70013e-05	-9.6e-06	3.83234e-10
2.70075e-05	-9.6e-06	2.80983e-10
2.70137e-05	-9.6e-06	5.90953e-11
2.70199e-05	-9.6e-06	2.95864e-11
2.70261e-05	-9.6e-06	3.03485e-11
2.70323e-05	-9.6e-06	1.40716e-11
2.70385e-05	-9.6e-06	8.63204e-12
2.70447e-05	-9.6e-06	4.62235e-12
2.70509e-05	-9.6e-06	4.44301e-12
2.70571e-05	-9.6e-06	9.55412e-13
2.70633e-05	-9.6e-06	4.04244e-13
2.70695e-05	-9.6e-06	3.18502e-13
2.70757e-05	-9.6e-06	1.23116e-13
2.70819e-05	-9.6e-06	2.47952e-14
2.70881e-05	-9.6e-06	9.16415e-15
2.70943e-05	-9.6e-06	3.4995e-15
2.71005e-05	-9.6e-06	1.44132e-15
2.71067e-05	-9.6e-06	2.36991e-16
2.71129e-05	-9.6e-06	5.00076e-17
2.71191e-05	-9.6e-06	9.00344e-18
2.71253e-05	-9.6e-06	1.74874e-18
