#gamma	theta_0	probability

2.68285e-05	3.2e-05	1.94094e-32
2.68339e-05	3.2e-05	8.39623e-32
2.68393e-05	3.2e-05	3.57689e-31
2.68447e-05	3.2e-05	1.03663e-30
2.68501e-05	3.2e-05	2.54185e-29
2.68555e-05	3.2e-05	1.51651e-28
2.68609e-05	3.2e-05	3.29622e-27
2.68663e-05	3.2e-05	2.40854e-26
2.68717e-05	3.2e-05	3.86684e-26
2.68771e-05	3.2e-05	9.28618e-26
2.68825e-05	3.2e-05	1.3162e-25
2.68879e-05	3.2e-05	3.78903e-25
2.68933e-05	3.2e-05	7.88731e-25
2.68987e-05	3.2e-05	2.96736e-24
2.69041e-05	3.2e-05	7.0918e-24
2.69095e-05	3.2e-05	9.42631e-24
2.69149e-05	3.2e-05	1.7126e-23
2.69203e-05	3.2e-05	2.71472e-23
2.69257e-05	3.2e-05	1.2053e-22
2.69311e-05	3.2e-05	1.86684e-22
2.69365e-05	3.2e-05	3.65729e-22
2.69419e-05	3.2e-05	4.62277e-22
2.69473e-05	3.2e-05	5.67669e-22
2.69527e-05	3.2e-05	6.55066e-22
2.69581e-05	3.2e-05	7.99166e-22
2.69635e-05	3.2e-05	1.06727e-21
2.69689e-05	3.2e-05	2.48796e-21
2.69743e-05	3.2e-05	7.40156e-21
2.69797e-05	3.2e-05	1.425e-20
2.69851e-05	3.2e-05	3.84747e-20
2.69905e-05	3.2e-05	1.62814e-19
2.69959e-05	3.2e-05	1.81474e-19
2.70013e-05	3.2e-05	1.64231e-19
2.70067e-05	3.2e-05	2.38223e-19
2.70121e-05	3.2e-05	2.1253e-19
2.70175e-05	3.2e-05	1.05624e-19
2.70229e-05	3.2e-05	4.85352e-20
2.70283e-05	3.2e-05	3.97392e-20
2.70337e-05	3.2e-05	3.49651e-20
2.70391e-05	3.2e-05	1.91208e-21
2.70445e-05	3.2e-05	1.28327e-21
2.70499e-05	3.2e-05	8.46967e-22
2.70553e-05	3.2e-05	1.2364e-22
2.70607e-05	3.2e-05	7.33672e-23
2.70661e-05	3.2e-05	1.06537e-23
2.70715e-05	3.2e-05	1.21136e-24
2.70769e-05	3.2e-05	3.61643e-25
2.70823e-05	3.2e-05	2.8256e-25
2.70877e-05	3.2e-05	3.67802e-25
2.70931e-05	3.2e-05	5.34281e-25
2.70985e-05	3.2e-05	2.83368e-25
2.71039e-05	3.2e-05	1.63283e-25
2.71093e-05	3.2e-05	1.11847e-25
2.71147e-05	3.2e-05	6.27283e-26
2.71201e-05	3.2e-05	9.2132e-27
2.71255e-05	3.2e-05	2.97559e-27
2.71309e-05	3.2e-05	3.5973e-28
2.71363e-05	3.2e-05	1.61046e-28
2.71417e-05	3.2e-05	1.52832e-29
2.71471e-05	3.2e-05	1.62468e-30
2.71525e-05	3.2e-05	4.54877e-31
2.71579e-05	3.2e-05	1.10447e-31
2.71633e-05	3.2e-05	5.54565e-33
2.71687e-05	3.2e-05	9.23735e-34
2.71741e-05	3.2e-05	2.68625e-34
2.71795e-05	3.2e-05	6.42612e-35
2.71849e-05	3.2e-05	1.58227e-35
2.71903e-05	3.2e-05	6.35361e-36
2.71957e-05	3.2e-05	1.31076e-36
2.72011e-05	3.2e-05	1.57739e-37
2.72065e-05	3.2e-05	5.08814e-38
2.72119e-05	3.2e-05	1.54915e-38
2.72173e-05	3.2e-05	6.79623e-39
2.66827e-05	4.48e-05	1.98061e-63
2.66881e-05	4.48e-05	1.45528e-62
2.66935e-05	4.48e-05	1.5555e-59
2.66989e-05	4.48e-05	5.85714e-59
2.67043e-05	4.48e-05	1.32605e-57
2.67097e-05	4.48e-05	2.28605e-55
2.67151e-05	4.48e-05	4.64836e-53
2.67205e-05	4.48e-05	3.85952e-52
2.67259e-05	4.48e-05	2.27181e-51
2.67313e-05	4.48e-05	9.80829e-51
2.67367e-05	4.48e-05	5.70108e-50
2.67421e-05	4.48e-05	2.92791e-48
2.67475e-05	4.48e-05	2.00204e-43
2.67529e-05	4.48e-05	4.36256e-42
2.67583e-05	4.48e-05	7.60887e-40
2.67637e-05	4.48e-05	1.45172e-38
2.67691e-05	4.48e-05	8.41558e-38
2.67745e-05	4.48e-05	5.12259e-37
2.67799e-05	4.48e-05	1.81315e-36
2.67853e-05	4.48e-05	4.6813e-35
2.67907e-05	4.48e-05	1.46291e-34
2.67961e-05	4.48e-05	4.00352e-34
2.68015e-05	4.48e-05	2.56873e-32
2.68069e-05	4.48e-05	2.84543e-32
2.68123e-05	4.48e-05	2.38442e-31
2.68177e-05	4.48e-05	1.0051e-30
2.68231e-05	4.48e-05	5.16742e-30
2.68285e-05	4.48e-05	2.03709e-29
2.68339e-05	4.48e-05	8.31845e-29
2.68393e-05	4.48e-05	4.40813e-28
2.68447e-05	4.48e-05	2.56653e-27
2.68501e-05	4.48e-05	1.2607e-26
2.68555e-05	4.48e-05	6.0349e-26
2.68609e-05	4.48e-05	4.86268e-25
2.68663e-05	4.48e-05	3.80827e-24
2.68717e-05	4.48e-05	4.87575e-23
2.68771e-05	4.48e-05	1.06737e-22
2.68825e-05	4.48e-05	1.92764e-22
2.68879e-05	4.48e-05	4.58398e-22
2.68933e-05	4.48e-05	3.68935e-22
2.68987e-05	4.48e-05	1.82962e-21
2.69041e-05	4.48e-05	1.5155e-21
2.69095e-05	4.48e-05	2.83009e-21
2.69149e-05	4.48e-05	4.03136e-21
2.69203e-05	4.48e-05	8.46787e-21
2.69257e-05	4.48e-05	1.7131e-20
2.69311e-05	4.48e-05	2.96238e-20
2.69365e-05	4.48e-05	1.13393e-19
2.69419e-05	4.48e-05	1.78377e-19
2.69473e-05	4.48e-05	2.06604e-19
2.69527e-05	4.48e-05	4.186e-19
2.69581e-05	4.48e-05	5.86801e-19
2.69635e-05	4.48e-05	1.43562e-18
2.69689e-05	4.48e-05	3.19495e-18
2.69743e-05	4.48e-05	5.18642e-18
2.69797e-05	4.48e-05	2.19587e-17
2.69851e-05	4.48e-05	3.36399e-17
2.69905e-05	4.48e-05	8.45261e-17
2.69959e-05	4.48e-05	8.31887e-17
2.70013e-05	4.48e-05	1.02034e-16
2.70067e-05	4.48e-05	8.62648e-17
2.70121e-05	4.48e-05	5.97238e-17
2.70175e-05	4.48e-05	7.58445e-17
2.70229e-05	4.48e-05	3.50234e-17
2.70283e-05	4.48e-05	1.52811e-17
2.70337e-05	4.48e-05	6.69275e-18
2.70391e-05	4.48e-05	6.70516e-18
2.70445e-05	4.48e-05	3.54505e-18
2.70499e-05	4.48e-05	5.56531e-18
2.70553e-05	4.48e-05	4.25249e-19
2.70607e-05	4.48e-05	7.90694e-20
2.70661e-05	4.48e-05	1.46001e-20
2.70715e-05	4.48e-05	3.40261e-21
2.70769e-05	4.48e-05	2.80207e-22
2.70823e-05	4.48e-05	1.12139e-22
2.70877e-05	4.48e-05	1.23398e-22
2.70931e-05	4.48e-05	6.07277e-23
2.70985e-05	4.48e-05	4.67939e-23
2.71039e-05	4.48e-05	3.87617e-23
2.71093e-05	4.48e-05	1.44149e-23
2.71147e-05	4.48e-05	4.21642e-24
2.71201e-05	4.48e-05	3.79973e-25
2.71255e-05	4.48e-05	1.42684e-25
2.71309e-05	4.48e-05	2.02537e-26
2.71363e-05	4.48e-05	2.95163e-27
2.71417e-05	4.48e-05	8.81238e-28
2.71471e-05	4.48e-05	4.03607e-28
2.71525e-05	4.48e-05	1.12885e-28
2.71579e-05	4.48e-05	7.4205e-30
2.71633e-05	4.48e-05	2.40502e-30
2.71687e-05	4.48e-05	3.45821e-31
2.71741e-05	4.48e-05	6.34599e-32
2.71795e-05	4.48e-05	1.54365e-32
2.71849e-05	4.48e-05	3.72284e-33
2.71903e-05	4.48e-05	2.62982e-33
2.71957e-05	4.48e-05	3.59984e-34
2.72011e-05	4.48e-05	4.91229e-35
2.72065e-05	4.48e-05	2.23496e-35
2.72119e-05	4.48e-05	8.22869e-36
2.72173e-05	4.48e-05	9.65605e-37
2.66827e-05	5.76e-05	2.17875e-61
2.66881e-05	5.76e-05	4.46089e-59
2.66935e-05	5.76e-05	5.64186e-58
2.66989e-05	5.76e-05	9.16771e-55
2.67043e-05	5.76e-05	1.62273e-53
2.67097e-05	5.76e-05	5.5429e-51
2.67151e-05	5.76e-05	1.57318e-50
2.67205e-05	5.76e-05	4.76787e-50
2.67259e-05	5.76e-05	1.19666e-49
2.67313e-05	5.76e-05	7.6814e-49
2.67367e-05	5.76e-05	5.45832e-46
2.67421e-05	5.76e-05	9.82243e-43
2.67475e-05	5.76e-05	1.43248e-40
2.67529e-05	5.76e-05	2.00739e-39
2.67583e-05	5.76e-05	1.124e-37
2.67637e-05	5.76e-05	1.40967e-36
2.67691e-05	5.76e-05	1.28884e-35
2.67745e-05	5.76e-05	5.32301e-35
2.67799e-05	5.76e-05	4.78093e-34
2.67853e-05	5.76e-05	6.6167e-33
2.67907e-05	5.76e-05	1.8603e-32
2.67961e-05	5.76e-05	2.63637e-31
2.68015e-05	5.76e-05	2.28114e-30
2.68069e-05	5.76e-05	4.52843e-29
2.68123e-05	5.76e-05	5.33733e-28
2.68177e-05	5.76e-05	5.41449e-28
2.68231e-05	5.76e-05	1.88559e-27
2.68285e-05	5.76e-05	8.6745e-27
2.68339e-05	5.76e-05	5.50748e-26
2.68393e-05	5.76e-05	4.106e-25
2.68447e-05	5.76e-05	2.73731e-24
2.68501e-05	5.76e-05	3.11151e-23
2.68555e-05	5.76e-05	1.4908e-22
2.68609e-05	5.76e-05	1.33362e-21
2.68663e-05	5.76e-05	4.74772e-21
2.68717e-05	5.76e-05	6.13336e-20
2.68771e-05	5.76e-05	6.41234e-20
2.68825e-05	5.76e-05	3.81171e-19
2.68879e-05	5.76e-05	3.99461e-19
2.68933e-05	5.76e-05	3.48636e-19
2.68987e-05	5.76e-05	7.18848e-19
2.69041e-05	5.76e-05	9.26998e-19
2.69095e-05	5.76e-05	5.09985e-19
2.69149e-05	5.76e-05	1.73976e-18
2.69203e-05	5.76e-05	2.24769e-18
2.69257e-05	5.76e-05	4.039e-18
2.69311e-05	5.76e-05	9.79626e-18
2.69365e-05	5.76e-05	2.04881e-17
2.69419e-05	5.76e-05	3.1472e-17
2.69473e-05	5.76e-05	9.82342e-17
2.69527e-05	5.76e-05	2.26088e-16
2.69581e-05	5.76e-05	1.05274e-15
2.69635e-05	5.76e-05	2.70282e-15
2.69689e-05	5.76e-05	6.45299e-15
2.69743e-05	5.76e-05	1.51474e-14
2.69797e-05	5.76e-05	1.99826e-14
2.69851e-05	5.76e-05	6.82304e-14
2.69905e-05	5.76e-05	4.67994e-14
2.69959e-05	5.76e-05	4.31593e-14
2.70013e-05	5.76e-05	2.15925e-14
2.70067e-05	5.76e-05	1.67526e-14
2.70121e-05	5.76e-05	1.91205e-14
2.70175e-05	5.76e-05	8.82655e-15
2.70229e-05	5.76e-05	8.77389e-15
2.70283e-05	5.76e-05	8.32802e-15
2.70337e-05	5.76e-05	1.03092e-14
2.70391e-05	5.76e-05	8.48185e-15
2.70445e-05	5.76e-05	1.88075e-15
2.70499e-05	5.76e-05	6.46933e-16
2.70553e-05	5.76e-05	7.85517e-17
2.70607e-05	5.76e-05	1.28034e-17
2.70661e-05	5.76e-05	1.43598e-17
2.70715e-05	5.76e-05	1.15354e-18
2.70769e-05	5.76e-05	3.23604e-19
2.70823e-05	5.76e-05	1.50961e-19
2.70877e-05	5.76e-05	6.92681e-20
2.70931e-05	5.76e-05	4.4574e-20
2.70985e-05	5.76e-05	7.14962e-21
2.71039e-05	5.76e-05	1.90727e-21
2.71093e-05	5.76e-05	5.74218e-22
2.71147e-05	5.76e-05	1.5087e-22
2.71201e-05	5.76e-05	2.91454e-23
2.71255e-05	5.76e-05	6.89641e-24
2.71309e-05	5.76e-05	4.6585e-24
2.71363e-05	5.76e-05	9.06829e-25
2.71417e-05	5.76e-05	1.9196e-25
2.71471e-05	5.76e-05	5.29155e-26
2.71525e-05	5.76e-05	1.98725e-26
2.71579e-05	5.76e-05	2.99773e-27
2.71633e-05	5.76e-05	1.17418e-27
2.71687e-05	5.76e-05	4.11308e-29
2.71741e-05	5.76e-05	2.42238e-29
2.71795e-05	5.76e-05	5.85499e-30
2.71849e-05	5.76e-05	3.34625e-30
2.71903e-05	5.76e-05	4.27864e-31
2.71957e-05	5.76e-05	1.9906e-31
2.72011e-05	5.76e-05	3.46102e-32
2.72065e-05	5.76e-05	7.84691e-33
2.72119e-05	5.76e-05	1.79558e-33
2.72173e-05	5.76e-05	1.59545e-33
2.66827e-05	7.04e-05	5.72157e-57
2.66881e-05	7.04e-05	2.42868e-55
2.66935e-05	7.04e-05	3.19149e-53
2.66989e-05	7.04e-05	1.04559e-51
2.67043e-05	7.04e-05	3.24066e-50
2.67097e-05	7.04e-05	7.5398e-49
2.67151e-05	7.04e-05	9.62622e-49
2.67205e-05	7.04e-05	2.50487e-48
2.67259e-05	7.04e-05	2.18723e-45
2.67313e-05	7.04e-05	2.79082e-41
2.67367e-05	7.04e-05	1.73269e-39
2.67421e-05	7.04e-05	1.42347e-38
2.67475e-05	7.04e-05	1.68941e-36
2.67529e-05	7.04e-05	2.63544e-35
2.67583e-05	7.04e-05	3.27079e-35
2.67637e-05	7.04e-05	7.57756e-35
2.67691e-05	7.04e-05	6.8187e-34
2.67745e-05	7.04e-05	6.53662e-32
2.67799e-05	7.04e-05	1.08513e-31
2.67853e-05	7.04e-05	4.12819e-30
2.67907e-05	7.04e-05	1.95129e-29
2.67961e-05	7.04e-05	8.53679e-29
2.68015e-05	7.04e-05	5.72403e-28
2.68069e-05	7.04e-05	8.19917e-27
2.68123e-05	7.04e-05	6.19167e-26
2.68177e-05	7.04e-05	1.76329e-25
2.68231e-05	7.04e-05	1.76711e-24
2.68285e-05	7.04e-05	2.0673e-23
2.68339e-05	7.04e-05	4.33092e-22
2.68393e-05	7.04e-05	2.47872e-21
2.68447e-05	7.04e-05	6.71912e-21
2.68501e-05	7.04e-05	4.23158e-20
2.68555e-05	7.04e-05	2.27596e-19
2.68609e-05	7.04e-05	8.44875e-19
2.68663e-05	7.04e-05	3.39645e-18
2.68717e-05	7.04e-05	4.45135e-18
2.68771e-05	7.04e-05	1.79489e-17
2.68825e-05	7.04e-05	3.61988e-17
2.68879e-05	7.04e-05	4.11631e-17
2.68933e-05	7.04e-05	5.00625e-17
2.68987e-05	7.04e-05	1.38071e-16
2.69041e-05	7.04e-05	2.82022e-16
2.69095e-05	7.04e-05	4.51565e-16
2.69149e-05	7.04e-05	7.44129e-16
2.69203e-05	7.04e-05	1.08983e-15
2.69257e-05	7.04e-05	9.23663e-16
2.69311e-05	7.04e-05	1.84403e-15
2.69365e-05	7.04e-05	3.63457e-15
2.69419e-05	7.04e-05	7.1531e-15
2.69473e-05	7.04e-05	3.40773e-14
2.69527e-05	7.04e-05	1.38375e-13
2.69581e-05	7.04e-05	4.32579e-13
2.69635e-05	7.04e-05	1.96132e-12
2.69689e-05	7.04e-05	8.90474e-12
2.69743e-05	7.04e-05	1.11553e-11
2.69797e-05	7.04e-05	4.33979e-11
2.69851e-05	7.04e-05	5.88876e-11
2.69905e-05	7.04e-05	2.60139e-11
2.69959e-05	7.04e-05	1.83049e-11
2.70013e-05	7.04e-05	7.73081e-12
2.70067e-05	7.04e-05	6.80381e-12
2.70121e-05	7.04e-05	2.72876e-12
2.70175e-05	7.04e-05	3.50674e-12
2.70229e-05	7.04e-05	2.60004e-12
2.70283e-05	7.04e-05	7.4136e-12
2.70337e-05	7.04e-05	3.58857e-12
2.70391e-05	7.04e-05	2.59791e-12
2.70445e-05	7.04e-05	2.17979e-13
2.70499e-05	7.04e-05	1.14268e-13
2.70553e-05	7.04e-05	2.92632e-14
2.70607e-05	7.04e-05	2.44662e-15
2.70661e-05	7.04e-05	2.22588e-15
2.70715e-05	7.04e-05	5.577e-15
2.70769e-05	7.04e-05	2.17917e-15
2.70823e-05	7.04e-05	1.34094e-16
2.70877e-05	7.04e-05	6.99234e-17
2.70931e-05	7.04e-05	9.81399e-18
2.70985e-05	7.04e-05	9.84189e-19
2.71039e-05	7.04e-05	5.75308e-19
2.71093e-05	7.04e-05	3.76794e-19
2.71147e-05	7.04e-05	1.13967e-19
2.71201e-05	7.04e-05	2.91733e-20
2.71255e-05	7.04e-05	1.70346e-20
2.71309e-05	7.04e-05	1.12404e-20
2.71363e-05	7.04e-05	5.14309e-22
2.71417e-05	7.04e-05	6.98993e-23
2.71471e-05	7.04e-05	2.36339e-23
2.71525e-05	7.04e-05	2.16354e-24
2.71579e-05	7.04e-05	4.81517e-25
2.71633e-05	7.04e-05	1.12075e-25
2.71687e-05	7.04e-05	1.66358e-26
2.71741e-05	7.04e-05	7.83182e-27
2.71795e-05	7.04e-05	2.89777e-27
2.71849e-05	7.04e-05	3.02636e-28
2.71903e-05	7.04e-05	1.06828e-28
2.71957e-05	7.04e-05	2.35109e-29
2.72011e-05	7.04e-05	1.1083e-29
2.72065e-05	7.04e-05	2.55763e-30
2.72119e-05	7.04e-05	1.49569e-30
2.72173e-05	7.04e-05	8.66299e-32
2.66827e-05	8.32e-05	5.92308e-55
2.66881e-05	8.32e-05	1.84846e-51
2.66935e-05	8.32e-05	1.64652e-50
2.66989e-05	8.32e-05	2.18895e-49
2.67043e-05	8.32e-05	1.17533e-48
2.67097e-05	8.32e-05	4.60076e-47
2.67151e-05	8.32e-05	1.30866e-45
