#theta_0	N_0	probability

6.4e-06	0.5023	0
1.92e-05	0.5023	0
3.2e-05	0.5023	0
4.48e-05	0.5023	0
5.76e-05	0.5023	0
7.04e-05	0.5023	0
8.32e-05	0.5023	0
9.6e-05	0.5023	0
0.0001088	0.5023	0
0.0001216	0.5023	0
0.0001344	0.5023	0
0.0001472	0.5023	0
0.00016	0.5023	0
0.0001728	0.5023	0
0.0001856	0.5023	0
0.0001984	0.5023	0
0.0002112	0.5023	0
0.000224	0.5023	0
0.0002368	0.5023	0
0.0002496	0.5023	0
0.0002624	0.5023	0
0.0002752	0.5023	0
0.000288	0.5023	0
0.0003008	0.5023	0
0.0003136	0.5023	0
0.0003264	0.5023	0
0.0003392	0.5023	0
0.000352	0.5023	0
0.0003648	0.5023	0
0.0003776	0.5023	0
0.0003904	0.5023	0
0.0004032	0.5023	0
0.000416	0.5023	0
0.0004288	0.5023	0
0.0004416	0.5023	0
0.0004544	0.5023	0
0.0004672	0.5023	0
0.00048	0.5023	0
0.0004928	0.5023	0
0.0005056	0.5023	0
0.0005184	0.5023	0
0.0005312	0.5023	0
0.000544	0.5023	0
0.0005568	0.5023	0
0.0005696	0.5023	0
0.0005824	0.5023	0
0.0005952	0.5023	0
0.000608	0.5023	0
0.0006208	0.5023	0
0.0006336	0.5023	0
6.4e-06	0.5069	0
1.92e-05	0.5069	0
3.2e-05	0.5069	0
4.48e-05	0.5069	0
5.76e-05	0.5069	0
7.04e-05	0.5069	0
8.32e-05	0.5069	0
9.6e-05	0.5069	0
0.0001088	0.5069	0
0.0001216	0.5069	0
0.0001344	0.5069	0
0.0001472	0.5069	0
0.00016	0.5069	0
0.0001728	0.5069	0
0.0001856	0.5069	0
0.0001984	0.5069	0
0.0002112	0.5069	0
0.000224	0.5069	0
0.0002368	0.5069	0
0.0002496	0.5069	0
0.0002624	0.5069	0
0.0002752	0.5069	0
0.000288	0.5069	0
0.0003008	0.5069	0
0.0003136	0.5069	0
0.0003264	0.5069	0
0.0003392	0.5069	0
0.000352	0.5069	0
0.0003648	0.5069	0
0.0003776	0.5069	0
0.0003904	0.5069	0
0.0004032	0.5069	0
0.000416	0.5069	0
0.0004288	0.5069	0
0.0004416	0.5069	0
0.0004544	0.5069	0
0.0004672	0.5069	0
0.00048	0.5069	0
0.0004928	0.5069	0
0.0005056	0.5069	0
0.0005184	0.5069	0
0.0005312	0.5069	0
0.000544	0.5069	0
0.0005568	0.5069	0
0.0005696	0.5069	0
0.0005824	0.5069	0
0.0005952	0.5069	0
0.000608	0.5069	0
0.0006208	0.5069	0
0.0006336	0.5069	0
6.4e-06	0.5115	0
1.92e-05	0.5115	0
3.2e-05	0.5115	0
4.48e-05	0.5115	0
5.76e-05	0.5115	0
7.04e-05	0.5115	0
8.32e-05	0.5115	0
9.6e-05	0.5115	0
0.0001088	0.5115	0
0.0001216	0.5115	0
0.0001344	0.5115	0
0.0001472	0.5115	0
0.00016	0.5115	0
0.0001728	0.5115	0
0.0001856	0.5115	0
0.0001984	0.5115	0
0.0002112	0.5115	0
0.000224	0.5115	0
0.0002368	0.5115	0
0.0002496	0.5115	0
0.0002624	0.5115	0
0.0002752	0.5115	0
0.000288	0.5115	0
0.0003008	0.5115	0
0.0003136	0.5115	0
0.0003264	0.5115	0
0.0003392	0.5115	0
0.000352	0.5115	0
0.0003648	0.5115	0
0.0003776	0.5115	0
0.0003904	0.5115	0
0.0004032	0.5115	0
0.000416	0.5115	0
0.0004288	0.5115	0
0.0004416	0.5115	0
0.0004544	0.5115	0
0.0004672	0.5115	0
0.00048	0.5115	0
0.0004928	0.5115	0
0.0005056	0.5115	0
0.0005184	0.5115	0
0.0005312	0.5115	0
0.000544	0.5115	0
0.0005568	0.5115	0
0.0005696	0.5115	0
0.0005824	0.5115	0
0.0005952	0.5115	0
0.000608	0.5115	0
0.0006208	0.5115	0
0.0006336	0.5115	0
6.4e-06	0.5161	0
1.92e-05	0.5161	0
3.2e-05	0.5161	0
4.48e-05	0.5161	0
5.76e-05	0.5161	0
7.04e-05	0.5161	0
8.32e-05	0.5161	0
9.6e-05	0.5161	0
0.0001088	0.5161	0
0.0001216	0.5161	0
0.0001344	0.5161	0
0.0001472	0.5161	0
0.00016	0.5161	0
0.0001728	0.5161	0
0.0001856	0.5161	0
0.0001984	0.5161	0
0.0002112	0.5161	0
0.000224	0.5161	0
0.0002368	0.5161	0
0.0002496	0.5161	0
0.0002624	0.5161	0
0.0002752	0.5161	0
0.000288	0.5161	0
0.0003008	0.5161	0
0.0003136	0.5161	0
0.0003264	0.5161	0
0.0003392	0.5161	0
0.000352	0.5161	0
0.0003648	0.5161	0
0.0003776	0.5161	0
0.0003904	0.5161	0
0.0004032	0.5161	0
0.000416	0.5161	0
0.0004288	0.5161	0
0.0004416	0.5161	0
0.0004544	0.5161	0
0.0004672	0.5161	0
0.00048	0.5161	0
0.0004928	0.5161	0
0.0005056	0.5161	0
0.0005184	0.5161	0
0.0005312	0.5161	0
0.000544	0.5161	0
0.0005568	0.5161	0
0.0005696	0.5161	0
0.0005824	0.5161	0
0.0005952	0.5161	0
0.000608	0.5161	0
0.0006208	0.5161	0
0.0006336	0.5161	0
6.4e-06	0.5207	0
1.92e-05	0.5207	0
3.2e-05	0.5207	0
4.48e-05	0.5207	0
5.76e-05	0.5207	0
7.04e-05	0.5207	0
8.32e-05	0.5207	0
9.6e-05	0.5207	0
0.0001088	0.5207	0
0.0001216	0.5207	0
0.0001344	0.5207	0
0.0001472	0.5207	0
0.00016	0.5207	0
0.0001728	0.5207	0
0.0001856	0.5207	0
0.0001984	0.5207	0
0.0002112	0.5207	0
0.000224	0.5207	0
0.0002368	0.5207	0
0.0002496	0.5207	0
0.0002624	0.5207	0
0.0002752	0.5207	0
0.000288	0.5207	0
0.0003008	0.5207	0
0.0003136	0.5207	0
0.0003264	0.5207	0
0.0003392	0.5207	0
0.000352	0.5207	0
0.0003648	0.5207	0
0.0003776	0.5207	0
0.0003904	0.5207	0
0.0004032	0.5207	0
0.000416	0.5207	0
