#theta_0	N_0	probability

0.0001672	0.3125	1.85086e-49
0.0001816	0.3125	1.42294e-46
0.000196	0.3125	4.86929e-43
0.0002104	0.3125	2.41622e-41
0.0002248	0.3125	3.19801e-38
0.0002392	0.3125	2.12606e-35
0.0002536	0.3125	2.35155e-33
0.000268	0.3125	1.46828e-30
0.0002824	0.3125	3.41715e-28
0.0002968	0.3125	1.68474e-26
0.0003112	0.3125	8.82249e-26
0.0003256	0.3125	2.52713e-24
0.00034	0.3125	1.2434e-23
0.0003544	0.3125	1.5386e-22
0.0003688	0.3125	5.43111e-20
0.0003832	0.3125	4.81869e-19
0.0003976	0.3125	8.37376e-18
0.000412	0.3125	4.08805e-17
0.0004264	0.3125	1.79492e-16
0.0004408	0.3125	6.01823e-16
0.0004552	0.3125	7.73074e-15
0.0004696	0.3125	2.94e-18
0.000484	0.3125	3.7482e-18
0.0004984	0.3125	2.18202e-17
0.0005128	0.3125	4.7827e-17
0.0005272	0.3125	1.36892e-16
0.0005416	0.3125	3.19365e-16
0.000556	0.3125	8.88508e-18
0.0005704	0.3125	1.91605e-19
0.0005848	0.3125	7.75368e-21
0.0005992	0.3125	1.75955e-22
0.0006136	0.3125	5.95739e-23
0.000628	0.3125	6.33263e-24
0.0006424	0.3125	2.75598e-25
0.0006568	0.3125	1.18481e-27
0.0006712	0.3125	1.6746e-28
0.0006856	0.3125	3.23123e-31
0.0007	0.3125	5.00598e-36
0.0007144	0.3125	1.24387e-38
0.0007288	0.3125	0
0.0007432	0.3125	0
0.0007576	0.3125	0
0.000772	0.3125	0
0.0007864	0.3125	0
0.0008008	0.3125	0
0.0008152	0.3125	0
0.0008296	0.3125	0
0.000844	0.3125	0
0.0008584	0.3125	0
0.0008728	0.3125	0
0.0001672	0.3175	3.41799e-48
0.0001816	0.3175	8.86235e-46
0.000196	0.3175	9.34623e-43
0.0002104	0.3175	2.0899e-39
0.0002248	0.3175	6.41913e-38
0.0002392	0.3175	1.17423e-35
0.0002536	0.3175	8.04931e-33
0.000268	0.3175	9.72065e-31
0.0002824	0.3175	4.56028e-28
0.0002968	0.3175	5.38097e-26
0.0003112	0.3175	1.00618e-24
0.0003256	0.3175	2.88128e-23
0.00034	0.3175	2.24457e-22
0.0003544	0.3175	1.9801e-21
0.0003688	0.3175	2.09484e-19
0.0003832	0.3175	1.23568e-18
0.0003976	0.3175	1.39764e-17
0.000412	0.3175	6.31287e-17
0.0004264	0.3175	2.4924e-16
0.0004408	0.3175	2.12214e-15
0.0004552	0.3175	1.56044e-14
0.0004696	0.3175	2.58284e-14
0.000484	0.3175	1.65539e-15
0.0004984	0.3175	5.90313e-17
0.0005128	0.3175	4.53943e-17
0.0005272	0.3175	1.09485e-16
0.0005416	0.3175	9.88771e-16
0.000556	0.3175	3.92677e-16
0.0005704	0.3175	4.38937e-17
0.0005848	0.3175	3.25607e-19
0.0005992	0.3175	4.95659e-21
0.0006136	0.3175	3.05268e-22
0.000628	0.3175	2.69802e-23
0.0006424	0.3175	2.56826e-24
0.0006568	0.3175	1.27784e-25
0.0006712	0.3175	7.58164e-28
0.0006856	0.3175	1.87216e-29
0.0007	0.3175	3.11754e-33
0.0007144	0.3175	9.74307e-37
0.0007288	0.3175	4.69034e-40
0.0007432	0.3175	0
0.0007576	0.3175	0
0.000772	0.3175	0
0.0007864	0.3175	0
0.0008008	0.3175	0
0.0008152	0.3175	0
0.0008296	0.3175	0
0.000844	0.3175	0
0.0008584	0.3175	0
0.0008728	0.3175	0
0.0001672	0.3225	8.22107e-48
0.0001816	0.3225	3.55294e-44
0.000196	0.3225	6.78934e-41
0.0002104	0.3225	6.25277e-39
0.0002248	0.3225	2.23066e-36
0.0002392	0.3225	4.62788e-33
0.0002536	0.3225	6.2439e-33
0.000268	0.3225	1.62614e-30
0.0002824	0.3225	3.0702e-28
0.0002968	0.3225	4.06232e-26
0.0003112	0.3225	2.04974e-23
0.0003256	0.3225	9.36011e-23
0.00034	0.3225	6.1289e-21
0.0003544	0.3225	8.75091e-21
0.0003688	0.3225	4.87705e-19
0.0003832	0.3225	8.13468e-18
0.0003976	0.3225	8.4241e-17
0.000412	0.3225	1.32501e-16
0.0004264	0.3225	8.60007e-16
0.0004408	0.3225	4.4799e-15
0.0004552	0.3225	3.58344e-14
0.0004696	0.3225	5.49228e-14
0.000484	0.3225	3.62344e-14
0.0004984	0.3225	3.04721e-15
0.0005128	0.3225	7.51108e-17
0.0005272	0.3225	1.89311e-16
0.0005416	0.3225	1.31484e-15
0.000556	0.3225	8.81368e-16
0.0005704	0.3225	2.92189e-16
0.0005848	0.3225	1.31455e-17
0.0005992	0.3225	1.23034e-19
0.0006136	0.3225	8.71558e-21
0.000628	0.3225	1.01905e-22
0.0006424	0.3225	1.59087e-23
0.0006568	0.3225	2.44339e-24
0.0006712	0.3225	5.64595e-26
0.0006856	0.3225	6.63219e-28
0.0007	0.3225	1.91343e-30
0.0007144	0.3225	4.10721e-33
0.0007288	0.3225	1.64506e-37
0.0007432	0.3225	4.3167e-41
0.0007576	0.3225	0
0.000772	0.3225	0
0.0007864	0.3225	0
0.0008008	0.3225	0
0.0008152	0.3225	0
0.0008296	0.3225	0
0.000844	0.3225	0
0.0008584	0.3225	0
0.0008728	0.3225	0
0.0001672	0.3275	6.43337e-47
0.0001816	0.3275	1.43883e-44
0.000196	0.3275	4.05839e-41
0.0002104	0.3275	1.77566e-37
0.0002248	0.3275	8.95974e-35
0.0002392	0.3275	2.35479e-33
0.0002536	0.3275	7.44636e-31
0.000268	0.3275	5.4628e-29
0.0002824	0.3275	3.06795e-28
0.0002968	0.3275	5.42052e-26
0.0003112	0.3275	3.22924e-23
0.0003256	0.3275	1.7981e-20
0.00034	0.3275	2.73653e-19
0.0003544	0.3275	9.77751e-19
0.0003688	0.3275	6.8394e-18
0.0003832	0.3275	1.83749e-17
0.0003976	0.3275	3.11487e-16
0.000412	0.3275	1.36324e-15
0.0004264	0.3275	2.36095e-15
0.0004408	0.3275	2.09081e-14
