#gamma	N_0	probability

2.71129e-05	0.1721	3.63779e-120
2.71191e-05	0.1721	3.3585e-123
2.71253e-05	0.1721	6.35982e-128
2.71315e-05	0.1721	1.72505e-128
2.71377e-05	0.1721	2.65741e-132
2.71439e-05	0.1721	1.33877e-137
2.71501e-05	0.1721	3.21195e-138
2.71563e-05	0.1721	5.00851e-143
2.71625e-05	0.1721	1.02333e-147
2.71687e-05	0.1721	1.64102e-154
2.71749e-05	0.1721	0
2.71811e-05	0.1721	0
2.71873e-05	0.1721	0
2.71935e-05	0.1721	0
2.71997e-05	0.1721	0
2.72059e-05	0.1721	0
2.72121e-05	0.1721	0
2.72183e-05	0.1721	0
2.72245e-05	0.1721	0
2.72307e-05	0.1721	0
2.72369e-05	0.1721	0
2.66231e-05	0.1763	1.77838e-11
2.66293e-05	0.1763	2.77224e-11
2.66355e-05	0.1763	2.03701e-11
2.66417e-05	0.1763	7.82549e-11
2.66479e-05	0.1763	3.41871e-10
2.66541e-05	0.1763	7.50047e-11
2.66603e-05	0.1763	1.8954e-11
2.66665e-05	0.1763	1.07494e-10
2.66727e-05	0.1763	3.54036e-10
2.66789e-05	0.1763	2.4992e-10
2.66851e-05	0.1763	8.12119e-10
2.66913e-05	0.1763	8.43061e-10
2.66975e-05	0.1763	3.24487e-10
2.67037e-05	0.1763	1.7568e-10
2.67099e-05	0.1763	1.10351e-10
2.67161e-05	0.1763	6.06412e-11
2.67223e-05	0.1763	1.32876e-10
2.67285e-05	0.1763	1.22609e-11
2.67347e-05	0.1763	6.0212e-12
2.67409e-05	0.1763	4.20757e-12
2.67471e-05	0.1763	8.43473e-13
2.67533e-05	0.1763	3.22703e-13
2.67595e-05	0.1763	1.43253e-13
2.67657e-05	0.1763	8.05458e-15
2.67719e-05	0.1763	4.81128e-15
2.67781e-05	0.1763	1.09861e-15
2.67843e-05	0.1763	1.49519e-15
2.67905e-05	0.1763	2.73629e-15
2.67967e-05	0.1763	1.00671e-15
2.68029e-05	0.1763	1.25963e-17
2.68091e-05	0.1763	3.77546e-18
2.68153e-05	0.1763	1.57278e-18
2.68215e-05	0.1763	4.7194e-19
2.68277e-05	0.1763	1.78795e-19
2.68339e-05	0.1763	7.46546e-21
2.68401e-05	0.1763	5.29858e-23
2.68463e-05	0.1763	5.6402e-24
2.68525e-05	0.1763	1.29126e-24
2.68587e-05	0.1763	6.56269e-25
2.68649e-05	0.1763	2.25602e-27
2.68711e-05	0.1763	1.43052e-26
2.68773e-05	0.1763	4.36949e-30
2.68835e-05	0.1763	5.49856e-31
2.68897e-05	0.1763	3.28168e-33
2.68959e-05	0.1763	3.70395e-34
2.69021e-05	0.1763	3.72516e-35
2.69083e-05	0.1763	3.4582e-36
2.69145e-05	0.1763	1.37191e-37
2.69207e-05	0.1763	1.66488e-37
2.69269e-05	0.1763	3.85769e-41
2.69331e-05	0.1763	8.56555e-43
2.69393e-05	0.1763	6.23613e-44
2.69455e-05	0.1763	8.79308e-45
2.69517e-05	0.1763	1.41213e-47
2.69579e-05	0.1763	5.74383e-49
2.69641e-05	0.1763	2.06149e-52
2.69703e-05	0.1763	1.17168e-53
2.69765e-05	0.1763	2.57013e-54
2.69827e-05	0.1763	2.45089e-56
2.69889e-05	0.1763	4.61349e-58
2.69951e-05	0.1763	4.56243e-62
2.70013e-05	0.1763	3.87694e-64
2.70075e-05	0.1763	3.85267e-65
2.70137e-05	0.1763	2.79474e-68
2.70199e-05	0.1763	8.21832e-71
2.70261e-05	0.1763	1.32436e-73
2.70323e-05	0.1763	2.69248e-76
2.70385e-05	0.1763	3.80429e-81
2.70447e-05	0.1763	1.24597e-82
2.70509e-05	0.1763	2.94584e-85
2.70571e-05	0.1763	1.02844e-88
2.70633e-05	0.1763	2.89354e-91
2.70695e-05	0.1763	1.34873e-93
2.70757e-05	0.1763	2.60743e-95
2.70819e-05	0.1763	1.20093e-99
2.70881e-05	0.1763	7.98457e-101
2.70943e-05	0.1763	1.31801e-104
2.71005e-05	0.1763	1.53204e-108
2.71067e-05	0.1763	8.55126e-114
2.71129e-05	0.1763	2.76339e-116
2.71191e-05	0.1763	1.08663e-117
2.71253e-05	0.1763	1.57866e-122
2.71315e-05	0.1763	4.41096e-123
2.71377e-05	0.1763	5.24017e-126
2.71439e-05	0.1763	2.38595e-133
2.71501e-05	0.1763	2.26203e-136
2.71563e-05	0.1763	2.48761e-137
2.71625e-05	0.1763	1.08564e-138
2.71687e-05	0.1763	1.16315e-145
2.71749e-05	0.1763	2.18488e-150
2.71811e-05	0.1763	1.06678e-157
2.71873e-05	0.1763	0
2.71935e-05	0.1763	0
2.71997e-05	0.1763	0
2.72059e-05	0.1763	0
2.72121e-05	0.1763	0
2.72183e-05	0.1763	0
2.72245e-05	0.1763	0
2.72307e-05	0.1763	0
2.72369e-05	0.1763	0
2.66231e-05	0.1805	8.97847e-11
2.66293e-05	0.1805	5.46309e-10
2.66355e-05	0.1805	3.35824e-10
2.66417e-05	0.1805	3.12039e-10
2.66479e-05	0.1805	2.1712e-10
2.66541e-05	0.1805	3.2086e-09
2.66603e-05	0.1805	4.44937e-09
2.66665e-05	0.1805	3.77042e-09
2.66727e-05	0.1805	2.83557e-09
2.66789e-05	0.1805	4.26168e-09
2.66851e-05	0.1805	3.27976e-09
2.66913e-05	0.1805	6.44293e-09
2.66975e-05	0.1805	2.31643e-09
2.67037e-05	0.1805	3.11419e-09
2.67099e-05	0.1805	8.47359e-10
2.67161e-05	0.1805	2.03051e-09
2.67223e-05	0.1805	1.50923e-10
2.67285e-05	0.1805	1.15543e-10
2.67347e-05	0.1805	6.73247e-11
2.67409e-05	0.1805	1.44989e-11
2.67471e-05	0.1805	1.24033e-11
2.67533e-05	0.1805	7.11259e-12
2.67595e-05	0.1805	1.63793e-12
2.67657e-05	0.1805	4.31496e-13
2.67719e-05	0.1805	6.82491e-13
2.67781e-05	0.1805	7.66802e-14
2.67843e-05	0.1805	6.28351e-14
2.67905e-05	0.1805	1.79842e-14
2.67967e-05	0.1805	1.06831e-14
2.68029e-05	0.1805	2.69263e-14
2.68091e-05	0.1805	6.97719e-16
2.68153e-05	0.1805	6.85791e-17
2.68215e-05	0.1805	1.54561e-17
2.68277e-05	0.1805	2.04387e-18
2.68339e-05	0.1805	5.37693e-19
2.68401e-05	0.1805	2.32769e-20
2.68463e-05	0.1805	4.01692e-21
2.68525e-05	0.1805	1.85795e-22
2.68587e-05	0.1805	2.29207e-24
2.68649e-05	0.1805	2.2984e-24
2.68711e-05	0.1805	5.7705e-26
2.68773e-05	0.1805	6.98459e-27
2.68835e-05	0.1805	2.7088e-28
2.68897e-05	0.1805	1.7277e-30
2.68959e-05	0.1805	3.74343e-32
2.69021e-05	0.1805	1.06523e-32
2.69083e-05	0.1805	4.79201e-34
2.69145e-05	0.1805	1.96713e-35
2.69207e-05	0.1805	4.79355e-37
2.69269e-05	0.1805	3.48131e-38
2.69331e-05	0.1805	2.2386e-41
2.69393e-05	0.1805	1.56825e-42
2.69455e-05	0.1805	6.35351e-44
2.69517e-05	0.1805	2.70635e-45
2.69579e-05	0.1805	2.38667e-46
2.69641e-05	0.1805	7.70688e-49
2.69703e-05	0.1805	2.73216e-51
2.69765e-05	0.1805	2.99003e-53
2.69827e-05	0.1805	1.72243e-54
2.69889e-05	0.1805	5.17928e-56
2.69951e-05	0.1805	2.4705e-58
2.70013e-05	0.1805	9.92459e-61
2.70075e-05	0.1805	5.19717e-64
2.70137e-05	0.1805	1.06513e-65
2.70199e-05	0.1805	1.15526e-68
2.70261e-05	0.1805	3.07786e-71
2.70323e-05	0.1805	3.46574e-74
2.70385e-05	0.1805	2.97283e-76
2.70447e-05	0.1805	1.15677e-80
2.70509e-05	0.1805	5.58844e-83
2.70571e-05	0.1805	9.50079e-85
2.70633e-05	0.1805	3.3191e-88
2.70695e-05	0.1805	3.25266e-89
2.70757e-05	0.1805	8.04071e-92
2.70819e-05	0.1805	2.51705e-97
2.70881e-05	0.1805	3.04044e-98
2.70943e-05	0.1805	2.06573e-100
2.71005e-05	0.1805	1.61238e-101
2.71067e-05	0.1805	5.62647e-107
2.71129e-05	0.1805	2.09966e-109
2.71191e-05	0.1805	1.2536e-114
2.71253e-05	0.1805	1.08774e-117
2.71315e-05	0.1805	2.37648e-119
2.71377e-05	0.1805	1.25221e-122
2.71439e-05	0.1805	1.52872e-123
2.71501e-05	0.1805	6.22591e-132
2.71563e-05	0.1805	1.36675e-136
2.71625e-05	0.1805	7.19824e-137
2.71687e-05	0.1805	2.77823e-141
2.71749e-05	0.1805	2.39007e-145
2.71811e-05	0.1805	1.84737e-149
2.71873e-05	0.1805	1.0978e-157
2.71935e-05	0.1805	0
2.71997e-05	0.1805	0
2.72059e-05	0.1805	0
2.72121e-05	0.1805	0
2.72183e-05	0.1805	0
2.72245e-05	0.1805	0
2.72307e-05	0.1805	0
2.72369e-05	0.1805	0
2.66231e-05	0.1847	7.70936e-11
2.66293e-05	0.1847	2.2206e-10
2.66355e-05	0.1847	3.0543e-10
2.66417e-05	0.1847	1.87548e-09
2.66479e-05	0.1847	1.78285e-09
2.66541e-05	0.1847	1.31655e-09
2.66603e-05	0.1847	5.18086e-08
2.66665e-05	0.1847	8.90727e-08
2.66727e-05	0.1847	6.60703e-08
2.66789e-05	0.1847	5.77181e-08
2.66851e-05	0.1847	1.18969e-08
2.66913e-05	0.1847	1.63389e-08
2.66975e-05	0.1847	2.06109e-08
2.67037e-05	0.1847	1.65188e-08
2.67099e-05	0.1847	2.21849e-08
2.67161e-05	0.1847	7.46289e-09
2.67223e-05	0.1847	9.40091e-09
2.67285e-05	0.1847	6.13128e-09
2.67347e-05	0.1847	1.09569e-09
2.67409e-05	0.1847	7.4128e-10
2.67471e-05	0.1847	1.18214e-10
2.67533e-05	0.1847	3.58926e-09
2.67595e-05	0.1847	2.59251e-10
2.67657e-05	0.1847	9.32879e-11
2.67719e-05	0.1847	1.91367e-11
2.67781e-05	0.1847	5.70734e-12
2.67843e-05	0.1847	2.03578e-12
2.67905e-05	0.1847	3.58577e-13
2.67967e-05	0.1847	6.07206e-14
2.68029e-05	0.1847	4.95446e-14
2.68091e-05	0.1847	1.54211e-14
2.68153e-05	0.1847	1.82731e-15
2.68215e-05	0.1847	7.59187e-17
2.68277e-05	0.1847	7.90822e-18
2.68339e-05	0.1847	3.2468e-18
2.68401e-05	0.1847	9.46834e-19
2.68463e-05	0.1847	1.66425e-19
2.68525e-05	0.1847	5.27098e-21
2.68587e-05	0.1847	3.98381e-23
2.68649e-05	0.1847	5.89106e-24
2.68711e-05	0.1847	3.13126e-24
2.68773e-05	0.1847	5.94296e-25
2.68835e-05	0.1847	2.87187e-26
2.68897e-05	0.1847	1.24143e-26
2.68959e-05	0.1847	1.02804e-29
2.69021e-05	0.1847	1.03388e-31
2.69083e-05	0.1847	1.28594e-32
2.69145e-05	0.1847	3.05271e-34
2.69207e-05	0.1847	1.01442e-35
2.69269e-05	0.1847	3.08181e-37
2.69331e-05	0.1847	9.46538e-39
2.69393e-05	0.1847	2.07264e-40
2.69455e-05	0.1847	1.67064e-42
2.69517e-05	0.1847	5.56403e-43
2.69579e-05	0.1847	7.80224e-45
2.69641e-05	0.1847	1.76262e-46
2.69703e-05	0.1847	2.02342e-48
2.69765e-05	0.1847	2.35149e-51
2.69827e-05	0.1847	1.20017e-53
2.69889e-05	0.1847	2.71887e-55
2.69951e-05	0.1847	2.45139e-56
2.70013e-05	0.1847	1.29599e-59
2.70075e-05	0.1847	7.161e-62
2.70137e-05	0.1847	2.43669e-64
2.70199e-05	0.1847	5.96895e-66
2.70261e-05	0.1847	8.21962e-69
2.70323e-05	0.1847	2.6516e-70
2.70385e-05	0.1847	6.46957e-74
2.70447e-05	0.1847	3.05207e-76
2.70509e-05	0.1847	5.09958e-80
2.70571e-05	0.1847	5.01911e-82
2.70633e-05	0.1847	7.21734e-85
2.70695e-05	0.1847	7.00558e-87
2.70757e-05	0.1847	7.06382e-88
2.70819e-05	0.1847	1.44559e-90
2.70881e-05	0.1847	1.88271e-95
2.70943e-05	0.1847	2.41485e-97
2.71005e-05	0.1847	5.60547e-98
2.71067e-05	0.1847	8.6179e-104
2.71129e-05	0.1847	1.46196e-104
2.71191e-05	0.1847	2.1083e-107
2.71253e-05	0.1847	6.30678e-115
2.71315e-05	0.1847	3.27332e-117
2.71377e-05	0.1847	7.82251e-118
2.71439e-05	0.1847	2.16669e-123
2.71501e-05	0.1847	5.98472e-126
2.71563e-05	0.1847	2.37394e-128
2.71625e-05	0.1847	6.21458e-135
2.71687e-05	0.1847	2.90804e-136
2.71749e-05	0.1847	4.35777e-141
2.71811e-05	0.1847	9.80161e-145
2.71873e-05	0.1847	1.74815e-150
2.71935e-05	0.1847	4.63039e-158
2.71997e-05	0.1847	0
2.72059e-05	0.1847	0
2.72121e-05	0.1847	0
2.72183e-05	0.1847	0
2.72245e-05	0.1847	0
2.72307e-05	0.1847	0
2.72369e-05	0.1847	0
2.66231e-05	0.1889	2.72288e-11
2.66293e-05	0.1889	1.29882e-10
2.66355e-05	0.1889	6.36987e-10
2.66417e-05	0.1889	4.47394e-09
2.66479e-05	0.1889	6.73374e-09
2.66541e-05	0.1889	1.82582e-08
2.66603e-05	0.1889	3.89173e-08
2.66665e-05	0.1889	7.65839e-08
2.66727e-05	0.1889	2.12008e-07
2.66789e-05	0.1889	9.86749e-08
2.66851e-05	0.1889	7.3058e-08
2.66913e-05	0.1889	3.58702e-08
2.66975e-05	0.1889	6.50234e-08
2.67037e-05	0.1889	1.23079e-07
2.67099e-05	0.1889	1.81498e-07
2.67161e-05	0.1889	3.23798e-07
2.67223e-05	0.1889	3.14871e-08
2.67285e-05	0.1889	7.76287e-08
2.67347e-05	0.1889	1.07659e-08
2.67409e-05	0.1889	8.37627e-09
2.67471e-05	0.1889	1.15279e-08
2.67533e-05	0.1889	6.85926e-09
2.67595e-05	0.1889	8.68818e-08
2.67657e-05	0.1889	1.262e-09
2.67719e-05	0.1889	1.78624e-10
2.67781e-05	0.1889	8.29548e-11
2.67843e-05	0.1889	4.7322e-11
2.67905e-05	0.1889	9.01527e-12
2.67967e-05	0.1889	7.83762e-13
2.68029e-05	0.1889	1.58597e-13
2.68091e-05	0.1889	2.0635e-14
2.68153e-05	0.1889	1.08865e-14
2.68215e-05	0.1889	1.2209e-15
2.68277e-05	0.1889	8.7024e-16
2.68339e-05	0.1889	2.60597e-17
2.68401e-05	0.1889	2.3502e-18
2.68463e-05	0.1889	6.75875e-19
2.68525e-05	0.1889	2.53256e-19
2.68587e-05	0.1889	9.18531e-21
2.68649e-05	0.1889	3.31184e-21
2.68711e-05	0.1889	4.34578e-23
2.68773e-05	0.1889	1.95852e-24
2.68835e-05	0.1889	9.96359e-25
2.68897e-05	0.1889	4.69979e-26
2.68959e-05	0.1889	6.5225e-27
2.69021e-05	0.1889	4.66731e-30
2.69083e-05	0.1889	3.20845e-31
2.69145e-05	0.1889	2.4417e-32
2.69207e-05	0.1889	2.29231e-32
2.69269e-05	0.1889	8.53861e-36
2.69331e-05	0.1889	3.46781e-36
2.69393e-05	0.1889	1.29357e-37
2.69455e-05	0.1889	1.19961e-40
2.69517e-05	0.1889	8.71728e-42
2.69579e-05	0.1889	1.31807e-43
2.69641e-05	0.1889	6.82203e-45
2.69703e-05	0.1889	1.09446e-46
2.69765e-05	0.1889	2.30684e-48
2.69827e-05	0.1889	1.67702e-51
2.69889e-05	0.1889	4.36391e-53
2.69951e-05	0.1889	4.39024e-55
2.70013e-05	0.1889	1.18609e-56
2.70075e-05	0.1889	9.97151e-59
2.70137e-05	0.1889	3.40678e-60
2.70199e-05	0.1889	4.72171e-63
2.70261e-05	0.1889	1.03522e-65
2.70323e-05	0.1889	4.08513e-69
2.70385e-05	0.1889	2.10129e-70
2.70447e-05	0.1889	7.18295e-74
2.70509e-05	0.1889	8.10947e-76
2.70571e-05	0.1889	9.04116e-77
2.70633e-05	0.1889	6.7817e-82
2.70695e-05	0.1889	5.17319e-84
2.70757e-05	0.1889	2.75995e-85
2.70819e-05	0.1889	9.37477e-87
2.70881e-05	0.1889	9.2087e-91
2.70943e-05	0.1889	2.04497e-93
2.71005e-05	0.1889	4.85464e-96
2.71067e-05	0.1889	5.58657e-98
2.71129e-05	0.1889	7.32895e-100
2.71191e-05	0.1889	9.17341e-104
2.71253e-05	0.1889	1.47964e-105
2.71315e-05	0.1889	3.65404e-112
2.71377e-05	0.1889	3.59054e-116
2.71439e-05	0.1889	2.38249e-118
2.71501e-05	0.1889	6.87518e-122
2.71563e-05	0.1889	2.569e-125
2.71625e-05	0.1889	1.0284e-129
2.71687e-05	0.1889	3.92582e-135
2.71749e-05	0.1889	6.54817e-137
2.71811e-05	0.1889	6.06342e-141
2.71873e-05	0.1889	1.05237e-143
2.71935e-05	0.1889	7.05038e-149
2.71997e-05	0.1889	1.64008e-154
2.72059e-05	0.1889	0
2.72121e-05	0.1889	0
2.72183e-05	0.1889	0
2.72245e-05	0.1889	0
2.72307e-05	0.1889	0
2.72369e-05	0.1889	0
2.66231e-05	0.1931	4.20287e-11
2.66293e-05	0.1931	2.14823e-10
2.66355e-05	0.1931	2.13559e-10
2.66417e-05	0.1931	1.37546e-08
2.66479e-05	0.1931	2.42472e-08
2.66541e-05	0.1931	2.79375e-08
2.66603e-05	0.1931	4.74362e-08
2.66665e-05	0.1931	1.11661e-07
2.66727e-05	0.1931	1.10067e-07
2.66789e-05	0.1931	4.01143e-07
2.66851e-05	0.1931	3.55813e-07
2.66913e-05	0.1931	9.70132e-07
2.66975e-05	0.1931	1.94265e-06
2.67037e-05	0.1931	2.35754e-07
2.67099e-05	0.1931	2.49333e-07
2.67161e-05	0.1931	6.04568e-07
2.67223e-05	0.1931	2.40759e-06
2.67285e-05	0.1931	2.31574e-05
2.67347e-05	0.1931	3.81858e-06
2.67409e-05	0.1931	6.99768e-07
2.67471e-05	0.1931	4.93544e-07
2.67533e-05	0.1931	2.8294e-07
2.67595e-05	0.1931	4.10391e-07
2.67657e-05	0.1931	2.87869e-07
2.67719e-05	0.1931	5.3022e-08
2.67781e-05	0.1931	5.15307e-09
2.67843e-05	0.1931	1.52021e-10
2.67905e-05	0.1931	8.73325e-11
2.67967e-05	0.1931	6.99764e-11
2.68029e-05	0.1931	4.62503e-11
2.68091e-05	0.1931	2.00602e-12
2.68153e-05	0.1931	2.76392e-13
2.68215e-05	0.1931	1.49381e-14
2.68277e-05	0.1931	7.7151e-15
2.68339e-05	0.1931	1.6398e-15
2.68401e-05	0.1931	2.53561e-17
2.68463e-05	0.1931	5.08478e-18
2.68525e-05	0.1931	4.57621e-18
2.68587e-05	0.1931	2.97271e-19
2.68649e-05	0.1931	1.82913e-20
2.68711e-05	0.1931	6.35095e-21
2.68773e-05	0.1931	2.70291e-22
2.68835e-05	0.1931	2.37184e-24
2.68897e-05	0.1931	1.66751e-24
2.68959e-05	0.1931	1.17359e-25
2.69021e-05	0.1931	1.61906e-26
2.69083e-05	0.1931	3.28749e-29
2.69145e-05	0.1931	1.55921e-30
2.69207e-05	0.1931	4.92228e-32
2.69269e-05	0.1931	2.22927e-32
2.69331e-05	0.1931	2.18204e-33
2.69393e-05	0.1931	1.1737e-36
2.69455e-05	0.1931	1.9859e-37
2.69517e-05	0.1931	1.28608e-40
2.69579e-05	0.1931	1.67976e-41
2.69641e-05	0.1931	1.34551e-42
2.69703e-05	0.1931	4.67624e-44
2.69765e-05	0.1931	1.70424e-46
2.69827e-05	0.1931	1.74196e-48
2.69889e-05	0.1931	7.7888e-50
2.69951e-05	0.1931	1.18019e-51
2.70013e-05	0.1931	4.28978e-54
2.70075e-05	0.1931	1.86628e-56
2.70137e-05	0.1931	6.56248e-58
2.70199e-05	0.1931	1.0339e-60
2.70261e-05	0.1931	2.04846e-62
2.70323e-05	0.1931	1.41148e-65
2.70385e-05	0.1931	2.75408e-68
2.70447e-05	0.1931	1.08934e-70
2.70509e-05	0.1931	2.1632e-73
2.70571e-05	0.1931	7.4999e-74
2.70633e-05	0.1931	9.8573e-76
2.70695e-05	0.1931	1.04817e-81
2.70757e-05	0.1931	5.51311e-82
2.70819e-05	0.1931	2.80394e-84
2.70881e-05	0.1931	1.09503e-86
2.70943e-05	0.1931	2.4575e-89
2.71005e-05	0.1931	2.20111e-90
2.71067e-05	0.1931	6.27558e-94
2.71129e-05	0.1931	2.22091e-96
2.71191e-05	0.1931	1.12357e-97
2.71253e-05	0.1931	7.15632e-103
2.71315e-05	0.1931	5.04907e-106
2.71377e-05	0.1931	1.05058e-112
2.71439e-05	0.1931	2.46163e-115
2.71501e-05	0.1931	1.50575e-118
2.71563e-05	0.1931	1.47939e-120
2.71625e-05	0.1931	3.4553e-126
2.71687e-05	0.1931	7.60077e-130
2.71749e-05	0.1931	9.02016e-134
2.71811e-05	0.1931	8.33672e-136
2.71873e-05	0.1931	3.03275e-141
2.71935e-05	0.1931	3.96595e-144
2.71997e-05	0.1931	1.89485e-147
2.72059e-05	0.1931	1.65759e-151
2.72121e-05	0.1931	1.98046e-156
2.72183e-05	0.1931	0
2.72245e-05	0.1931	0
2.72307e-05	0.1931	0
2.72369e-05	0.1931	0
2.66231e-05	0.1973	2.78175e-10
2.66293e-05	0.1973	3.11663e-10
2.66355e-05	0.1973	5.89141e-10
2.66417e-05	0.1973	4.25725e-09
2.66479e-05	0.1973	2.45466e-08
2.66541e-05	0.1973	3.52494e-08
2.66603e-05	0.1973	5.22153e-08
2.66665e-05	0.1973	3.98718e-08
2.66727e-05	0.1973	1.45934e-07
2.66789e-05	0.1973	5.03027e-07
2.66851e-05	0.1973	1.34827e-06
2.66913e-05	0.1973	1.66764e-06
2.66975e-05	0.1973	3.47236e-06
2.67037e-05	0.1973	3.17855e-06
2.67099e-05	0.1973	8.696e-05
2.67161e-05	0.1973	5.48409e-06
2.67223e-05	0.1973	2.93939e-05
2.67285e-05	0.1973	5.48634e-05
2.67347e-05	0.1973	0.00239004
2.67409e-05	0.1973	0.000195787
2.67471e-05	0.1973	4.73516e-05
2.67533e-05	0.1973	1.99684e-06
2.67595e-05	0.1973	1.59841e-06
2.67657e-05	0.1973	4.80789e-07
2.67719e-05	0.1973	3.19483e-07
2.67781e-05	0.1973	4.19677e-08
2.67843e-05	0.1973	1.05308e-07
2.67905e-05	0.1973	4.43492e-10
2.67967e-05	0.1973	4.83394e-10
2.68029e-05	0.1973	1.1956e-10
2.68091e-05	0.1973	1.71306e-10
2.68153e-05	0.1973	4.54832e-12
2.68215e-05	0.1973	1.73023e-12
2.68277e-05	0.1973	4.00821e-14
2.68339e-05	0.1973	1.45089e-14
2.68401e-05	0.1973	1.71021e-15
2.68463e-05	0.1973	5.88839e-17
2.68525e-05	0.1973	7.76301e-18
2.68587e-05	0.1973	1.49856e-18
2.68649e-05	0.1973	3.46068e-19
2.68711e-05	0.1973	3.36196e-20
2.68773e-05	0.1973	1.06829e-20
2.68835e-05	0.1973	9.01597e-22
2.68897e-05	0.1973	4.29441e-24
2.68959e-05	0.1973	6.74958e-25
2.69021e-05	0.1973	8.57519e-25
2.69083e-05	0.1973	9.14749e-27
2.69145e-05	0.1973	1.08256e-27
2.69207e-05	0.1973	4.31351e-30
2.69269e-05	0.1973	1.04603e-31
2.69331e-05	0.1973	6.76695e-33
2.69393e-05	0.1973	2.30959e-34
2.69455e-05	0.1973	1.588e-35
2.69517e-05	0.1973	5.02678e-37
2.69579e-05	0.1973	4.16371e-40
2.69641e-05	0.1973	1.24767e-41
2.69703e-05	0.1973	4.41729e-43
2.69765e-05	0.1973	4.04238e-44
2.69827e-05	0.1973	1.08771e-45
2.69889e-05	0.1973	5.43192e-47
2.69951e-05	0.1973	7.08155e-49
2.70013e-05	0.1973	1.27875e-51
2.70075e-05	0.1973	3.96171e-53
2.70137e-05	0.1973	1.81745e-55
2.70199e-05	0.1973	6.57347e-58
2.70261e-05	0.1973	7.66529e-61
2.70323e-05	0.1973	2.29526e-62
2.70385e-05	0.1973	3.25723e-65
2.70447e-05	0.1973	2.64693e-67
2.70509e-05	0.1973	1.41649e-69
2.70571e-05	0.1973	2.50054e-71
2.70633e-05	0.1973	6.30879e-74
2.70695e-05	0.1973	3.8546e-76
2.70757e-05	0.1973	5.89584e-80
2.70819e-05	0.1973	1.83694e-81
2.70881e-05	0.1973	5.97302e-83
2.70943e-05	0.1973	3.66885e-85
2.71005e-05	0.1973	1.65558e-86
