#gamma	N_0	probability

2.67802e-05	0.22475	6.30467e-30
2.67846e-05	0.22475	3.51299e-31
2.6789e-05	0.22475	1.31597e-32
2.67934e-05	0.22475	6.971e-34
2.67978e-05	0.22475	1.80747e-35
2.68022e-05	0.22475	9.26267e-38
2.68066e-05	0.22475	2.13058e-39
2.6811e-05	0.22475	7.73942e-41
2.68154e-05	0.22475	8.28879e-43
2.68198e-05	0.22475	3.62401e-45
2.68242e-05	0.22475	4.38052e-47
2.68286e-05	0.22475	1.15326e-49
2.6833e-05	0.22475	1.02459e-51
2.68374e-05	0.22475	1.5544e-54
2.68418e-05	0.22475	9.7845e-57
2.68462e-05	0.22475	4.66447e-59
2.68506e-05	0.22475	1.18766e-61
2.6855e-05	0.22475	4.80568e-64
2.68594e-05	0.22475	3.02842e-66
2.68638e-05	0.22475	2.52899e-68
2.68682e-05	0.22475	9.2486e-71
2.68726e-05	0.22475	2.5809e-73
2.6877e-05	0.22475	5.06263e-76
2.68814e-05	0.22475	2.40688e-79
2.68858e-05	0.22475	7.04923e-82
2.68902e-05	0.22475	1.08204e-84
2.68946e-05	0.22475	1.04702e-87
2.6899e-05	0.22475	2.24138e-90
2.69034e-05	0.22475	4.25183e-93
2.69078e-05	0.22475	7.09917e-97
2.69122e-05	0.22475	2.98778e-99
2.69166e-05	0.22475	2.06647e-102
2.6921e-05	0.22475	5.87609e-105
2.69254e-05	0.22475	3.08096e-109
2.69298e-05	0.22475	5.12706e-113
2.69342e-05	0.22475	4.88288e-116
2.69386e-05	0.22475	2.80084e-120
2.6943e-05	0.22475	6.47044e-125
2.69474e-05	0.22475	2.91123e-128
2.69518e-05	0.22475	2.3325e-132
2.69562e-05	0.22475	3.32043e-136
2.69606e-05	0.22475	2.26088e-140
2.6965e-05	0.22475	1.13166e-143
2.69694e-05	0.22475	3.09931e-147
2.69738e-05	0.22475	3.1168e-151
2.69782e-05	0.22475	8.79672e-156
2.69826e-05	0.22475	1.32572e-159
2.6987e-05	0.22475	5.12306e-162
2.69914e-05	0.22475	1.31154e-166
2.69958e-05	0.22475	1.25541e-170
2.70002e-05	0.22475	2.73141e-176
2.70046e-05	0.22475	8.05521e-180
2.7009e-05	0.22475	5.80867e-185
2.70134e-05	0.22475	5.47117e-189
2.70178e-05	0.22475	3.4434e-192
2.65822e-05	0.22925	2.21887e-17
2.65866e-05	0.22925	2.03394e-16
2.6591e-05	0.22925	2.36775e-15
2.65954e-05	0.22925	1.9211e-14
2.65998e-05	0.22925	2.65108e-13
2.66042e-05	0.22925	2.22189e-13
2.66086e-05	0.22925	3.08883e-13
2.6613e-05	0.22925	2.22087e-12
2.66174e-05	0.22925	3.40872e-12
2.66218e-05	0.22925	6.81458e-12
2.66262e-05	0.22925	3.82251e-11
2.66306e-05	0.22925	3.97773e-11
2.6635e-05	0.22925	1.29254e-10
2.66394e-05	0.22925	6.51593e-10
2.66438e-05	0.22925	2.40512e-09
2.66482e-05	0.22925	8.02324e-09
2.66526e-05	0.22925	3.18587e-08
2.6657e-05	0.22925	7.81223e-08
2.66614e-05	0.22925	2.86655e-07
2.66658e-05	0.22925	2.31814e-07
2.66702e-05	0.22925	1.19513e-07
2.66746e-05	0.22925	1.89238e-07
2.6679e-05	0.22925	4.52168e-08
2.66834e-05	0.22925	1.85915e-08
2.66878e-05	0.22925	2.24412e-08
2.66922e-05	0.22925	1.83266e-09
2.66966e-05	0.22925	5.19584e-10
2.6701e-05	0.22925	1.93828e-10
2.67054e-05	0.22925	9.01214e-11
2.67098e-05	0.22925	2.82718e-11
2.67142e-05	0.22925	3.75533e-12
2.67186e-05	0.22925	1.50926e-12
2.6723e-05	0.22925	3.02945e-13
2.67274e-05	0.22925	6.11599e-14
2.67318e-05	0.22925	1.1089e-14
2.67362e-05	0.22925	6.14392e-16
2.67406e-05	0.22925	6.50112e-17
2.6745e-05	0.22925	3.30634e-18
2.67494e-05	0.22925	5.34709e-19
2.67538e-05	0.22925	2.86918e-20
2.67582e-05	0.22925	3.42245e-21
2.67626e-05	0.22925	1.51072e-22
2.6767e-05	0.22925	1.84714e-23
2.67714e-05	0.22925	2.72865e-25
2.67758e-05	0.22925	4.9404e-27
2.67802e-05	0.22925	3.54057e-28
2.67846e-05	0.22925	1.37964e-29
2.6789e-05	0.22925	7.29902e-31
2.67934e-05	0.22925	9.60837e-32
2.67978e-05	0.22925	2.41924e-33
2.68022e-05	0.22925	3.70157e-35
2.68066e-05	0.22925	7.37775e-37
2.6811e-05	0.22925	3.82533e-39
2.68154e-05	0.22925	8.74511e-41
2.68198e-05	0.22925	1.86182e-42
2.68242e-05	0.22925	6.06886e-45
2.68286e-05	0.22925	2.1208e-47
2.6833e-05	0.22925	1.45601e-49
2.68374e-05	0.22925	1.56919e-51
2.68418e-05	0.22925	2.11268e-54
2.68462e-05	0.22925	3.60126e-56
2.68506e-05	0.22925	8.47218e-59
2.6855e-05	0.22925	1.08023e-61
2.68594e-05	0.22925	3.48369e-64
2.68638e-05	0.22925	3.27035e-66
2.68682e-05	0.22925	4.73699e-68
