#gamma	N_0	probability

2.6539e-05	0.00645	5.7259e-10
2.65442e-05	0.00645	2.69256e-09
2.65494e-05	0.00645	1.22831e-08
2.65546e-05	0.00645	1.74012e-08
2.65598e-05	0.00645	7.99687e-08
2.6565e-05	0.00645	1.48716e-07
2.65702e-05	0.00645	1.1007e-06
2.65754e-05	0.00645	4.46692e-06
2.65806e-05	0.00645	9.77086e-06
2.65858e-05	0.00645	2.34936e-05
2.6591e-05	0.00645	0.000153016
2.65962e-05	0.00645	0.000128583
2.66014e-05	0.00645	0.000360107
2.66066e-05	0.00645	0.000613777
2.66118e-05	0.00645	0.000623632
2.6617e-05	0.00645	0.00062321
2.66222e-05	0.00645	0.000682612
2.66274e-05	0.00645	0.00196213
2.66326e-05	0.00645	0.000148577
2.66378e-05	0.00645	3.68884e-05
2.6643e-05	0.00645	4.0904e-05
2.66482e-05	0.00645	9.40251e-06
2.66534e-05	0.00645	1.47664e-06
2.66586e-05	0.00645	9.38937e-07
2.66638e-05	0.00645	2.43551e-07
2.6669e-05	0.00645	5.14261e-08
2.66742e-05	0.00645	1.67864e-08
2.66794e-05	0.00645	4.2225e-09
2.66846e-05	0.00645	5.81862e-10
2.66898e-05	0.00645	1.78967e-10
2.6695e-05	0.00645	2.78736e-11
2.67002e-05	0.00645	6.58867e-12
2.67054e-05	0.00645	3.87016e-13
2.67106e-05	0.00645	8.69623e-14
2.67158e-05	0.00645	3.61059e-15
2.6721e-05	0.00645	2.25372e-16
2.67262e-05	0.00645	5.89862e-18
2.67314e-05	0.00645	7.88974e-19
2.67366e-05	0.00645	3.20975e-20
2.67418e-05	0.00645	1.48296e-21
2.6747e-05	0.00645	1.05639e-22
2.67522e-05	0.00645	2.44906e-24
2.67574e-05	0.00645	3.1559e-26
2.67626e-05	0.00645	1.06105e-27
2.67678e-05	0.00645	6.21059e-29
2.6773e-05	0.00645	1.46413e-30
2.67782e-05	0.00645	7.91175e-33
2.67834e-05	0.00645	2.14195e-34
2.67886e-05	0.00645	7.32638e-36
2.67938e-05	0.00645	2.96509e-38
2.6799e-05	0.00645	1.81417e-40
2.68042e-05	0.00645	1.66045e-42
2.68094e-05	0.00645	4.55747e-44
2.68146e-05	0.00645	3.34978e-46
2.68198e-05	0.00645	2.00643e-48
2.6825e-05	0.00645	3.27014e-51
2.68302e-05	0.00645	7.03308e-54
2.68354e-05	0.00645	1.4213e-56
2.68406e-05	0.00645	6.901e-59
2.68458e-05	0.00645	5.54494e-61
2.6851e-05	0.00645	1.06917e-63
2.68562e-05	0.00645	1.00681e-65
2.68614e-05	0.00645	3.81158e-68
2.68666e-05	0.00645	5.84749e-71
2.68718e-05	0.00645	5.54204e-74
2.6877e-05	0.00645	3.16851e-76
2.68822e-05	0.00645	2.10757e-79
2.68874e-05	0.00645	2.58106e-83
2.68926e-05	0.00645	2.03711e-85
2.68978e-05	0.00645	2.92012e-89
2.6903e-05	0.00645	2.41334e-91
2.69082e-05	0.00645	2.85416e-94
2.69134e-05	0.00645	4.22329e-97
2.69186e-05	0.00645	4.0095e-100
2.69238e-05	0.00645	1.96694e-104
2.6929e-05	0.00645	4.57326e-107
2.69342e-05	0.00645	6.8481e-112
2.69394e-05	0.00645	2.29961e-116
2.69446e-05	0.00645	5.82341e-120
2.69498e-05	0.00645	1.30196e-122
2.6955e-05	0.00645	4.92703e-126
2.69602e-05	0.00645	7.4197e-131
2.69654e-05	0.00645	2.64166e-132
2.69706e-05	0.00645	2.66906e-137
2.69758e-05	0.00645	4.46894e-141
2.6981e-05	0.00645	2.95408e-144
2.69862e-05	0.00645	1.1043e-148
2.69914e-05	0.00645	1.13002e-151
2.69966e-05	0.00645	5.77193e-156
2.70018e-05	0.00645	3.02056e-162
2.7007e-05	0.00645	8.17231e-168
2.70122e-05	0.00645	3.81815e-172
2.70174e-05	0.00645	1.90713e-177
2.65026e-05	0.01075	9.08631e-16
2.65078e-05	0.01075	6.89686e-15
2.6513e-05	0.01075	1.03262e-14
2.65182e-05	0.01075	5.75689e-14
2.65234e-05	0.01075	7.07273e-13
2.65286e-05	0.01075	2.98519e-12
2.65338e-05	0.01075	5.39569e-11
2.6539e-05	0.01075	2.78846e-10
2.65442e-05	0.01075	2.29954e-09
2.65494e-05	0.01075	1.71485e-08
2.65546e-05	0.01075	5.91602e-08
2.65598e-05	0.01075	6.54072e-08
2.6565e-05	0.01075	2.05245e-07
2.65702e-05	0.01075	3.74527e-07
2.65754e-05	0.01075	4.18083e-06
2.65806e-05	0.01075	2.42084e-05
2.65858e-05	0.01075	3.85546e-05
2.6591e-05	0.01075	0.000143243
2.65962e-05	0.01075	0.000375332
2.66014e-05	0.01075	0.000471902
2.66066e-05	0.01075	0.00150111
2.66118e-05	0.01075	0.00105429
2.6617e-05	0.01075	0.00198963
2.66222e-05	0.01075	0.00294831
2.66274e-05	0.01075	0.00215696
2.66326e-05	0.01075	0.0034142
2.66378e-05	0.01075	0.000288819
2.6643e-05	0.01075	0.000111381
2.66482e-05	0.01075	3.8625e-05
2.66534e-05	0.01075	1.25297e-05
2.66586e-05	0.01075	3.25084e-06
2.66638e-05	0.01075	1.77059e-06
2.6669e-05	0.01075	5.26259e-07
2.66742e-05	0.01075	1.15944e-07
2.66794e-05	0.01075	3.67083e-08
2.66846e-05	0.01075	6.16747e-09
2.66898e-05	0.01075	1.37884e-09
2.6695e-05	0.01075	2.23828e-10
2.67002e-05	0.01075	7.81044e-11
2.67054e-05	0.01075	1.68414e-11
2.67106e-05	0.01075	4.10478e-12
2.67158e-05	0.01075	2.0156e-13
2.6721e-05	0.01075	1.56937e-14
2.67262e-05	0.01075	4.08433e-16
2.67314e-05	0.01075	2.12124e-17
2.67366e-05	0.01075	6.03912e-19
2.67418e-05	0.01075	5.97565e-20
2.6747e-05	0.01075	2.38025e-21
2.67522e-05	0.01075	2.24083e-22
2.67574e-05	0.01075	3.80998e-24
2.67626e-05	0.01075	3.57986e-26
2.67678e-05	0.01075	8.86837e-28
2.6773e-05	0.01075	8.47361e-29
2.67782e-05	0.01075	2.16961e-30
2.67834e-05	0.01075	8.60268e-33
2.67886e-05	0.01075	1.08809e-34
2.67938e-05	0.01075	1.0491e-36
2.6799e-05	0.01075	3.31654e-38
2.68042e-05	0.01075	2.48138e-40
2.68094e-05	0.01075	1.99277e-42
2.68146e-05	0.01075	4.29818e-44
2.68198e-05	0.01075	2.95969e-46
2.6825e-05	0.01075	1.54438e-48
2.68302e-05	0.01075	4.84443e-51
2.68354e-05	0.01075	4.33085e-54
2.68406e-05	0.01075	9.33769e-57
2.68458e-05	0.01075	5.04733e-59
2.6851e-05	0.01075	2.7547e-61
2.68562e-05	0.01075	1.381e-63
2.68614e-05	0.01075	4.89494e-66
2.68666e-05	0.01075	4.60831e-68
2.68718e-05	0.01075	8.88384e-71
2.6877e-05	0.01075	2.07971e-73
2.68822e-05	0.01075	3.59573e-77
2.68874e-05	0.01075	6.69018e-80
2.68926e-05	0.01075	9.15611e-83
2.68978e-05	0.01075	1.3838e-85
2.6903e-05	0.01075	1.95583e-89
2.69082e-05	0.01075	6.67783e-92
2.69134e-05	0.01075	3.60498e-95
2.69186e-05	0.01075	2.54862e-97
2.69238e-05	0.01075	1.94612e-100
2.6929e-05	0.01075	5.23926e-104
2.69342e-05	0.01075	1.09993e-108
2.69394e-05	0.01075	2.77423e-111
2.69446e-05	0.01075	1.50806e-115
2.69498e-05	0.01075	1.0182e-120
2.6955e-05	0.01075	3.09594e-124
2.69602e-05	0.01075	3.46256e-127
2.69654e-05	0.01075	6.35448e-131
2.69706e-05	0.01075	8.80446e-135
2.69758e-05	0.01075	7.55207e-139
2.6981e-05	0.01075	1.45638e-141
2.69862e-05	0.01075	5.14637e-146
2.69914e-05	0.01075	2.43879e-149
2.69966e-05	0.01075	4.47217e-153
2.70018e-05	0.01075	2.56371e-158
2.7007e-05	0.01075	4.32361e-164
2.70122e-05	0.01075	2.20468e-168
2.70174e-05	0.01075	3.05039e-173
2.65026e-05	0.01505	2.58573e-16
2.65078e-05	0.01505	2.66953e-15
2.6513e-05	0.01505	1.75812e-14
2.65182e-05	0.01505	8.00853e-14
2.65234e-05	0.01505	5.24568e-13
2.65286e-05	0.01505	3.22308e-12
2.65338e-05	0.01505	3.56824e-11
2.6539e-05	0.01505	3.61968e-10
2.65442e-05	0.01505	4.40399e-09
2.65494e-05	0.01505	1.02157e-08
2.65546e-05	0.01505	6.24497e-08
2.65598e-05	0.01505	1.31102e-07
2.6565e-05	0.01505	2.72629e-07
2.65702e-05	0.01505	8.562e-07
2.65754e-05	0.01505	3.4276e-06
2.65806e-05	0.01505	2.63823e-05
2.65858e-05	0.01505	0.000151859
2.6591e-05	0.01505	0.000345021
2.65962e-05	0.01505	0.000565908
2.66014e-05	0.01505	0.000936896
2.66066e-05	0.01505	0.0021184
2.66118e-05	0.01505	0.0140863
2.6617e-05	0.01505	0.00303761
2.66222e-05	0.01505	0.00450947
2.66274e-05	0.01505	0.00774124
2.66326e-05	0.01505	0.0108384
2.66378e-05	0.01505	0.0016394
2.6643e-05	0.01505	0.000368996
2.66482e-05	0.01505	0.000253491
2.66534e-05	0.01505	0.000106781
2.66586e-05	0.01505	1.73642e-05
2.66638e-05	0.01505	8.57282e-06
2.6669e-05	0.01505	4.76751e-06
2.66742e-05	0.01505	1.22986e-06
2.66794e-05	0.01505	2.30597e-07
2.66846e-05	0.01505	6.18628e-08
2.66898e-05	0.01505	1.39949e-08
2.6695e-05	0.01505	5.54734e-09
2.67002e-05	0.01505	9.83565e-10
2.67054e-05	0.01505	2.42623e-10
2.67106e-05	0.01505	1.72483e-11
2.67158e-05	0.01505	4.26312e-12
2.6721e-05	0.01505	2.01566e-13
2.67262e-05	0.01505	1.29018e-14
2.67314e-05	0.01505	2.2064e-16
2.67366e-05	0.01505	1.1598e-17
2.67418e-05	0.01505	1.46136e-18
2.6747e-05	0.01505	9.08129e-20
2.67522e-05	0.01505	2.29571e-21
2.67574e-05	0.01505	2.24548e-22
2.67626e-05	0.01505	3.05132e-24
2.67678e-05	0.01505	7.35154e-26
2.6773e-05	0.01505	1.46128e-27
2.67782e-05	0.01505	2.94132e-29
2.67834e-05	0.01505	8.61381e-31
2.67886e-05	0.01505	9.41613e-33
2.67938e-05	0.01505	3.12514e-34
2.6799e-05	0.01505	1.39558e-36
2.68042e-05	0.01505	1.33218e-38
2.68094e-05	0.01505	9.85389e-41
2.68146e-05	0.01505	3.19907e-42
2.68198e-05	0.01505	2.23115e-44
2.6825e-05	0.01505	9.51003e-47
2.68302e-05	0.01505	9.68815e-49
2.68354e-05	0.01505	5.28832e-52
2.68406e-05	0.01505	6.5847e-54
2.68458e-05	0.01505	3.81678e-57
2.6851e-05	0.01505	3.0877e-59
2.68562e-05	0.01505	2.30676e-61
2.68614e-05	0.01505	1.74971e-63
2.68666e-05	0.01505	8.6499e-66
2.68718e-05	0.01505	2.12772e-68
2.6877e-05	0.01505	2.80393e-71
2.68822e-05	0.01505	2.73971e-74
2.68874e-05	0.01505	5.37076e-77
2.68926e-05	0.01505	5.58775e-80
2.68978e-05	0.01505	3.03033e-83
2.6903e-05	0.01505	4.53977e-86
2.69082e-05	0.01505	1.98195e-89
2.69134e-05	0.01505	5.80609e-92
2.69186e-05	0.01505	2.84899e-95
2.69238e-05	0.01505	2.57215e-98
2.6929e-05	0.01505	3.75309e-102
2.69342e-05	0.01505	2.32631e-105
2.69394e-05	0.01505	6.24767e-109
2.69446e-05	0.01505	1.61253e-113
2.69498e-05	0.01505	8.57831e-116
2.6955e-05	0.01505	5.77086e-121
2.69602e-05	0.01505	8.05073e-125
2.69654e-05	0.01505	2.11069e-128
2.69706e-05	0.01505	6.72223e-131
2.69758e-05	0.01505	1.4668e-135
2.6981e-05	0.01505	8.47438e-140
2.69862e-05	0.01505	5.25265e-143
2.69914e-05	0.01505	2.7063e-146
2.69966e-05	0.01505	5.93924e-151
2.70018e-05	0.01505	2.86714e-154
2.7007e-05	0.01505	3.62448e-159
2.70122e-05	0.01505	5.14308e-165
2.70174e-05	0.01505	1.80462e-170
2.65026e-05	0.01935	6.44343e-17
2.65078e-05	0.01935	2.86225e-15
2.6513e-05	0.01935	2.59563e-14
2.65182e-05	0.01935	1.28597e-13
2.65234e-05	0.01935	6.12766e-13
2.65286e-05	0.01935	6.87336e-12
2.65338e-05	0.01935	5.53828e-11
2.6539e-05	0.01935	1.99654e-10
2.65442e-05	0.01935	1.96412e-09
2.65494e-05	0.01935	1.20293e-08
2.65546e-05	0.01935	5.41068e-08
2.65598e-05	0.01935	1.78435e-07
2.6565e-05	0.01935	5.88744e-07
2.65702e-05	0.01935	1.52391e-06
2.65754e-05	0.01935	5.61187e-06
2.65806e-05	0.01935	6.39876e-05
2.65858e-05	0.01935	0.000131942
2.6591e-05	0.01935	0.000538722
2.65962e-05	0.01935	0.00126283
2.66014e-05	0.01935	0.00310408
2.66066e-05	0.01935	0.0111601
2.66118e-05	0.01935	0.0151552
2.6617e-05	0.01935	0.0225947
2.66222e-05	0.01935	0.0164564
2.66274e-05	0.01935	0.0186104
2.66326e-05	0.01935	0.015209
2.66378e-05	0.01935	0.0148271
2.6643e-05	0.01935	0.00501927
2.66482e-05	0.01935	0.000860266
2.66534e-05	0.01935	0.000470086
2.66586e-05	0.01935	0.000146683
2.66638e-05	0.01935	5.77774e-05
2.6669e-05	0.01935	4.92402e-05
2.66742e-05	0.01935	1.11058e-05
2.66794e-05	0.01935	2.57853e-06
2.66846e-05	0.01935	7.44929e-07
2.66898e-05	0.01935	1.57477e-07
2.6695e-05	0.01935	1.75119e-08
2.67002e-05	0.01935	6.95794e-09
2.67054e-05	0.01935	7.95977e-10
2.67106e-05	0.01935	4.43511e-10
2.67158e-05	0.01935	8.48199e-11
2.6721e-05	0.01935	7.83618e-12
2.67262e-05	0.01935	3.51737e-13
2.67314e-05	0.01935	1.90481e-14
2.67366e-05	0.01935	1.57229e-15
2.67418e-05	0.01935	1.36004e-17
2.6747e-05	0.01935	1.27218e-18
2.67522e-05	0.01935	1.75666e-19
2.67574e-05	0.01935	3.04564e-21
2.67626e-05	0.01935	2.71813e-22
2.67678e-05	0.01935	2.18865e-24
2.6773e-05	0.01935	5.69614e-26
2.67782e-05	0.01935	3.76766e-27
2.67834e-05	0.01935	2.01944e-28
2.67886e-05	0.01935	1.51202e-30
2.67938e-05	0.01935	6.52642e-33
2.6799e-05	0.01935	7.01945e-34
2.68042e-05	0.01935	5.54791e-36
2.68094e-05	0.01935	1.82899e-38
2.68146e-05	0.01935	2.47339e-40
2.68198e-05	0.01935	2.44096e-42
2.6825e-05	0.01935	3.76578e-44
2.68302e-05	0.01935	4.85144e-46
2.68354e-05	0.01935	4.42332e-49
2.68406e-05	0.01935	2.22455e-52
2.68458e-05	0.01935	2.67929e-54
2.6851e-05	0.01935	2.94803e-57
2.68562e-05	0.01935	2.51745e-59
2.68614e-05	0.01935	1.01497e-60
2.68666e-05	0.01935	6.25413e-63
2.68718e-05	0.01935	2.90426e-65
2.6877e-05	0.01935	6.55297e-68
2.68822e-05	0.01935	7.38731e-71
2.68874e-05	0.01935	2.77938e-74
2.68926e-05	0.01935	1.92932e-77
2.68978e-05	0.01935	5.73845e-80
2.6903e-05	0.01935	4.31634e-82
2.69082e-05	0.01935	1.10516e-86
2.69134e-05	0.01935	9.84898e-90
2.69186e-05	0.01935	2.83387e-92
2.69238e-05	0.01935	4.38754e-96
2.6929e-05	0.01935	2.5131e-99
2.69342e-05	0.01935	7.05858e-103
2.69394e-05	0.01935	1.39789e-105
2.69446e-05	0.01935	6.25232e-110
2.69498e-05	0.01935	1.94309e-114
2.6955e-05	0.01935	6.03064e-118
2.69602e-05	0.01935	4.97816e-122
2.69654e-05	0.01935	7.94593e-125
2.69706e-05	0.01935	5.89946e-129
2.69758e-05	0.01935	3.86289e-132
2.6981e-05	0.01935	1.74297e-136
2.69862e-05	0.01935	2.25544e-140
2.69914e-05	0.01935	3.56362e-144
2.69966e-05	0.01935	2.43154e-146
2.70018e-05	0.01935	7.59973e-151
2.7007e-05	0.01935	2.13428e-156
2.70122e-05	0.01935	2.09141e-159
2.70174e-05	0.01935	3.44551e-166
2.65026e-05	0.02365	6.74001e-17
2.65078e-05	0.02365	9.95766e-16
2.6513e-05	0.02365	1.72317e-14
2.65182e-05	0.02365	9.05076e-14
2.65234e-05	0.02365	5.82652e-13
2.65286e-05	0.02365	1.51408e-11
2.65338e-05	0.02365	2.72033e-11
2.6539e-05	0.02365	1.30916e-10
2.65442e-05	0.02365	1.49768e-09
2.65494e-05	0.02365	1.96288e-08
2.65546e-05	0.02365	7.52863e-08
2.65598e-05	0.02365	1.60044e-07
2.6565e-05	0.02365	9.1179e-07
2.65702e-05	0.02365	2.02533e-06
2.65754e-05	0.02365	1.00146e-05
2.65806e-05	0.02365	7.1415e-05
2.65858e-05	0.02365	0.000372469
2.6591e-05	0.02365	0.000784987
2.65962e-05	0.02365	0.0166854
2.66014e-05	0.02365	0.00694864
2.66066e-05	0.02365	0.0102215
2.66118e-05	0.02365	0.0208098
2.6617e-05	0.02365	0.0657297
2.66222e-05	0.02365	0.0530638
2.66274e-05	0.02365	0.0521854
2.66326e-05	0.02365	0.0597606
2.66378e-05	0.02365	0.0417756
2.6643e-05	0.02365	0.0175215
2.66482e-05	0.02365	0.00855639
2.66534e-05	0.02365	0.00324097
2.66586e-05	0.02365	0.00305525
2.66638e-05	0.02365	0.000329226
2.6669e-05	0.02365	0.000209384
2.66742e-05	0.02365	6.85426e-05
2.66794e-05	0.02365	3.14549e-05
2.66846e-05	0.02365	6.33436e-06
2.66898e-05	0.02365	2.60587e-06
2.6695e-05	0.02365	2.52239e-07
2.67002e-05	0.02365	1.07558e-07
2.67054e-05	0.02365	6.23676e-08
2.67106e-05	0.02365	4.50611e-09
2.67158e-05	0.02365	4.31906e-10
2.6721e-05	0.02365	3.02496e-10
2.67262e-05	0.02365	1.44323e-11
2.67314e-05	0.02365	5.78467e-13
2.67366e-05	0.02365	1.85996e-14
2.67418e-05	0.02365	9.7065e-16
2.6747e-05	0.02365	4.10407e-17
2.67522e-05	0.02365	1.9139e-18
2.67574e-05	0.02365	3.4821e-19
2.67626e-05	0.02365	8.79555e-21
2.67678e-05	0.02365	1.56946e-22
2.6773e-05	0.02365	3.0481e-24
2.67782e-05	0.02365	2.24659e-25
2.67834e-05	0.02365	1.35818e-27
2.67886e-05	0.02365	7.88317e-29
2.67938e-05	0.02365	5.29868e-31
2.6799e-05	0.02365	1.76206e-32
2.68042e-05	0.02365	3.06836e-34
2.68094e-05	0.02365	2.37929e-36
2.68146e-05	0.02365	1.1548e-38
2.68198e-05	0.02365	9.88435e-41
2.6825e-05	0.02365	1.162e-42
2.68302e-05	0.02365	2.94573e-44
2.68354e-05	0.02365	8.92063e-47
2.68406e-05	0.02365	3.33403e-50
2.68458e-05	0.02365	1.78404e-52
2.6851e-05	0.02365	1.26194e-54
2.68562e-05	0.02365	5.68997e-57
2.68614e-05	0.02365	7.73779e-59
2.68666e-05	0.02365	4.19359e-61
2.68718e-05	0.02365	1.89034e-62
2.6877e-05	0.02365	3.75056e-65
2.68822e-05	0.02365	1.13088e-67
2.68874e-05	0.02365	7.17919e-71
2.68926e-05	0.02365	8.19741e-74
2.68978e-05	0.02365	7.1208e-77
2.6903e-05	0.02365	1.55035e-80
2.69082e-05	0.02365	9.38518e-83
2.69134e-05	0.02365	4.0668e-87
2.69186e-05	0.02365	3.67785e-90
2.69238e-05	0.02365	6.94218e-94
2.6929e-05	0.02365	4.06235e-97
2.69342e-05	0.02365	8.3477e-100
2.69394e-05	0.02365	7.09242e-104
2.69446e-05	0.02365	3.68604e-108
2.69498e-05	0.02365	5.16781e-111
2.6955e-05	0.02365	2.55312e-113
2.69602e-05	0.02365	6.41965e-118
2.69654e-05	0.02365	1.68709e-121
2.69706e-05	0.02365	8.58841e-126
2.69758e-05	0.02365	1.95718e-129
2.6981e-05	0.02365	6.13976e-134
2.69862e-05	0.02365	1.066e-137
2.69914e-05	0.02365	2.93778e-141
2.69966e-05	0.02365	5.20284e-144
2.70018e-05	0.02365	1.58417e-148
2.7007e-05	0.02365	4.40392e-152
2.70122e-05	0.02365	2.82807e-157
2.70174e-05	0.02365	4.60798e-162
2.65026e-05	0.02795	9.06884e-18
2.65078e-05	0.02795	3.50584e-16
2.6513e-05	0.02795	5.44483e-15
2.65182e-05	0.02795	9.47572e-14
2.65234e-05	0.02795	6.20996e-13
2.65286e-05	0.02795	2.56031e-12
2.65338e-05	0.02795	4.45787e-11
2.6539e-05	0.02795	3.15142e-10
2.65442e-05	0.02795	8.56951e-10
2.65494e-05	0.02795	2.51091e-08
2.65546e-05	0.02795	1.51325e-07
2.65598e-05	0.02795	3.38232e-07
2.6565e-05	0.02795	8.10396e-07
2.65702e-05	0.02795	3.38752e-06
2.65754e-05	0.02795	1.14569e-05
2.65806e-05	0.02795	0.000180669
2.65858e-05	0.02795	0.000551393
2.6591e-05	0.02795	0.0014986
2.65962e-05	0.02795	0.00424588
2.66014e-05	0.02795	0.0516513
2.66066e-05	0.02795	0.0288854
2.66118e-05	0.02795	0.0676122
2.6617e-05	0.02795	0.146411
2.66222e-05	0.02795	0.407285
2.66274e-05	0.02795	0.165
2.66326e-05	0.02795	0.247125
2.66378e-05	0.02795	0.496348
2.6643e-05	0.02795	0.200479
2.66482e-05	0.02795	0.041623
2.66534e-05	0.02795	0.017843
2.66586e-05	0.02795	0.010774
2.66638e-05	0.02795	0.00525211
2.6669e-05	0.02795	0.000854289
2.66742e-05	0.02795	0.000607311
2.66794e-05	0.02795	0.0001905
2.66846e-05	0.02795	0.000146525
2.66898e-05	0.02795	1.25167e-05
2.6695e-05	0.02795	4.59719e-06
2.67002e-05	0.02795	6.39016e-07
2.67054e-05	0.02795	1.60136e-07
2.67106e-05	0.02795	2.97828e-08
2.67158e-05	0.02795	4.07123e-09
2.6721e-05	0.02795	1.53949e-09
2.67262e-05	0.02795	8.36066e-10
2.67314e-05	0.02795	3.74015e-11
2.67366e-05	0.02795	2.77105e-12
2.67418e-05	0.02795	1.80447e-13
2.6747e-05	0.02795	6.6167e-16
2.67522e-05	0.02795	6.60959e-17
2.67574e-05	0.02795	2.38178e-18
2.67626e-05	0.02795	9.52113e-20
2.67678e-05	0.02795	1.17092e-20
2.6773e-05	0.02795	1.26643e-22
2.67782e-05	0.02795	3.14946e-24
2.67834e-05	0.02795	4.64619e-26
2.67886e-05	0.02795	1.92301e-27
2.67938e-05	0.02795	3.81359e-29
2.6799e-05	0.02795	2.33924e-30
2.68042e-05	0.02795	2.26867e-32
2.68094e-05	0.02795	2.2344e-34
2.68146e-05	0.02795	5.03127e-37
2.68198e-05	0.02795	7.71707e-39
2.6825e-05	0.02795	8.54841e-41
2.68302e-05	0.02795	2.13814e-42
2.68354e-05	0.02795	7.02509e-45
2.68406e-05	0.02795	5.40034e-47
2.68458e-05	0.02795	1.84339e-50
2.6851e-05	0.02795	1.61592e-52
2.68562e-05	0.02795	6.4986e-55
2.68614e-05	0.02795	5.39887e-57
2.68666e-05	0.02795	5.29633e-59
2.68718e-05	0.02795	3.79614e-60
2.6877e-05	0.02795	3.19984e-62
2.68822e-05	0.02795	2.30655e-65
2.68874e-05	0.02795	6.34276e-68
