#gamma	N_0	probability

2.71465e-05	0.3175	3.27475e-202
2.71535e-05	0.3175	1.79198e-208
2.71605e-05	0.3175	4.71947e-213
2.71675e-05	0.3175	1.82594e-222
2.71745e-05	0.3175	5.47043e-227
2.71815e-05	0.3175	6.01803e-240
2.71885e-05	0.3175	9.43176e-248
2.71955e-05	0.3175	7.49449e-252
2.72025e-05	0.3175	2.40935e-255
2.72095e-05	0.3175	7.08256e-258
2.72165e-05	0.3175	5.63843e-267
2.65235e-05	0.3225	1.86999e-15
2.65305e-05	0.3225	1.82351e-13
2.65375e-05	0.3225	1.35145e-12
2.65445e-05	0.3225	9.06091e-12
2.65515e-05	0.3225	1.52938e-11
2.65585e-05	0.3225	4.63702e-11
2.65655e-05	0.3225	5.92836e-11
2.65725e-05	0.3225	7.37242e-11
2.65795e-05	0.3225	2.52647e-11
2.65865e-05	0.3225	6.89384e-12
2.65935e-05	0.3225	9.86417e-12
2.66005e-05	0.3225	2.78248e-12
2.66075e-05	0.3225	6.40632e-12
2.66145e-05	0.3225	4.68964e-12
2.66215e-05	0.3225	1.46517e-11
2.66285e-05	0.3225	6.9461e-12
2.66355e-05	0.3225	9.88027e-13
2.66425e-05	0.3225	3.52281e-13
2.66495e-05	0.3225	4.66159e-13
2.66565e-05	0.3225	2.37054e-14
2.66635e-05	0.3225	2.35336e-14
2.66705e-05	0.3225	1.66597e-15
2.66775e-05	0.3225	7.68882e-15
2.66845e-05	0.3225	6.41879e-15
2.66915e-05	0.3225	1.00515e-14
2.66985e-05	0.3225	2.90179e-16
2.67055e-05	0.3225	2.37127e-17
2.67125e-05	0.3225	5.55272e-19
2.67195e-05	0.3225	1.81869e-20
2.67265e-05	0.3225	3.33595e-21
2.67335e-05	0.3225	1.91226e-22
2.67405e-05	0.3225	9.2464e-23
2.67475e-05	0.3225	1.16168e-23
2.67545e-05	0.3225	1.27107e-24
2.67615e-05	0.3225	1.37775e-25
2.67685e-05	0.3225	1.10267e-27
2.67755e-05	0.3225	2.50945e-29
2.67825e-05	0.3225	1.13761e-30
2.67895e-05	0.3225	5.81245e-32
2.67965e-05	0.3225	4.85498e-33
2.68035e-05	0.3225	1.96049e-34
2.68105e-05	0.3225	5.55918e-36
2.68175e-05	0.3225	1.26719e-37
2.68245e-05	0.3225	7.3302e-39
2.68315e-05	0.3225	7.57177e-43
2.68385e-05	0.3225	2.23265e-44
2.68455e-05	0.3225	7.12195e-46
2.68525e-05	0.3225	1.24773e-47
2.68595e-05	0.3225	3.79978e-49
2.68665e-05	0.3225	1.10136e-50
2.68735e-05	0.3225	2.74187e-53
2.68805e-05	0.3225	7.05396e-55
2.68875e-05	0.3225	1.64546e-57
2.68945e-05	0.3225	2.02008e-60
2.69015e-05	0.3225	4.20658e-64
2.69085e-05	0.3225	8.14806e-67
2.69155e-05	0.3225	1.54593e-69
2.69225e-05	0.3225	3.47853e-72
2.69295e-05	0.3225	4.72221e-74
2.69365e-05	0.3225	4.24346e-76
2.69435e-05	0.3225	2.01354e-78
2.69505e-05	0.3225	3.27408e-81
2.69575e-05	0.3225	1.98085e-84
2.69645e-05	0.3225	1.95036e-88
2.69715e-05	0.3225	2.00422e-93
2.69785e-05	0.3225	1.99191e-96
2.69855e-05	0.3225	6.11383e-100
2.69925e-05	0.3225	5.58704e-102
2.69995e-05	0.3225	2.58483e-106
2.70065e-05	0.3225	5.2263e-109
2.70135e-05	0.3225	3.38618e-111
2.70205e-05	0.3225	3.72696e-115
2.70275e-05	0.3225	4.24765e-117
2.70345e-05	0.3225	8.08497e-120
2.70415e-05	0.3225	1.66537e-123
2.70485e-05	0.3225	1.44821e-131
2.70555e-05	0.3225	1.78093e-134
2.70625e-05	0.3225	2.15269e-137
2.70695e-05	0.3225	1.57715e-142
2.70765e-05	0.3225	2.00795e-146
2.70835e-05	0.3225	2.16607e-151
2.70905e-05	0.3225	1.62692e-153
2.70975e-05	0.3225	1.89662e-159
2.71045e-05	0.3225	7.34951e-165
2.71115e-05	0.3225	1.54413e-170
2.71185e-05	0.3225	2.99489e-178
2.71255e-05	0.3225	2.44996e-182
2.71325e-05	0.3225	1.05257e-187
2.71395e-05	0.3225	1.40565e-192
2.71465e-05	0.3225	1.06962e-197
2.71535e-05	0.3225	1.4907e-200
2.71605e-05	0.3225	1.0764e-206
2.71675e-05	0.3225	4.7375e-214
2.71745e-05	0.3225	7.34994e-219
2.71815e-05	0.3225	1.86836e-223
2.71885e-05	0.3225	2.12831e-229
2.71955e-05	0.3225	2.42663e-243
2.72025e-05	0.3225	2.86105e-246
2.72095e-05	0.3225	1.4324e-252
2.72165e-05	0.3225	1.35372e-260
2.65235e-05	0.3275	1.74835e-13
2.65305e-05	0.3275	2.55225e-13
2.65375e-05	0.3275	1.0347e-12
2.65445e-05	0.3275	8.8691e-12
2.65515e-05	0.3275	2.76841e-11
2.65585e-05	0.3275	6.82362e-11
2.65655e-05	0.3275	9.60785e-11
2.65725e-05	0.3275	1.11591e-10
2.65795e-05	0.3275	1.64813e-10
2.65865e-05	0.3275	2.56076e-10
2.65935e-05	0.3275	5.73962e-11
2.66005e-05	0.3275	1.24296e-11
2.66075e-05	0.3275	9.68975e-11
2.66145e-05	0.3275	8.65438e-11
2.66215e-05	0.3275	4.46357e-11
2.66285e-05	0.3275	7.62177e-11
2.66355e-05	0.3275	2.63502e-11
2.66425e-05	0.3275	5.61134e-11
2.66495e-05	0.3275	5.08089e-11
2.66565e-05	0.3275	4.0887e-12
2.66635e-05	0.3275	3.33482e-13
2.66705e-05	0.3275	5.66877e-14
2.66775e-05	0.3275	2.03239e-14
2.66845e-05	0.3275	4.73675e-14
2.66915e-05	0.3275	8.85121e-15
2.66985e-05	0.3275	2.89488e-15
2.67055e-05	0.3275	6.32886e-16
2.67125e-05	0.3275	4.92678e-17
2.67195e-05	0.3275	2.14338e-18
2.67265e-05	0.3275	2.97203e-19
2.67335e-05	0.3275	5.86256e-21
2.67405e-05	0.3275	6.83883e-22
2.67475e-05	0.3275	1.37487e-22
2.67545e-05	0.3275	2.93325e-23
2.67615e-05	0.3275	6.90719e-24
2.67685e-05	0.3275	1.46879e-25
2.67755e-05	0.3275	1.33292e-26
2.67825e-05	0.3275	2.59592e-29
2.67895e-05	0.3275	7.66861e-31
2.67965e-05	0.3275	8.71774e-32
2.68035e-05	0.3275	4.80686e-33
2.68105e-05	0.3275	1.47777e-34
2.68175e-05	0.3275	5.17377e-36
2.68245e-05	0.3275	8.8082e-38
2.68315e-05	0.3275	1.22078e-39
2.68385e-05	0.3275	3.03024e-42
2.68455e-05	0.3275	9.3887e-44
2.68525e-05	0.3275	2.60784e-45
2.68595e-05	0.3275	1.68374e-47
2.68665e-05	0.3275	2.71951e-49
2.68735e-05	0.3275	9.22175e-51
2.68805e-05	0.3275	3.90688e-53
2.68875e-05	0.3275	2.15072e-55
2.68945e-05	0.3275	2.89235e-57
2.69015e-05	0.3275	2.68827e-60
2.69085e-05	0.3275	8.7353e-64
2.69155e-05	0.3275	1.16845e-66
2.69225e-05	0.3275	2.56274e-68
2.69295e-05	0.3275	6.99231e-72
2.69365e-05	0.3275	9.81673e-74
2.69435e-05	0.3275	2.27185e-76
2.69505e-05	0.3275	7.12854e-79
2.69575e-05	0.3275	4.88158e-81
2.69645e-05	0.3275	6.39164e-84
2.69715e-05	0.3275	1.20906e-86
2.69785e-05	0.3275	1.53624e-93
2.69855e-05	0.3275	1.06951e-95
2.69925e-05	0.3275	1.56382e-97
2.69995e-05	0.3275	4.251e-100
2.70065e-05	0.3275	1.08553e-103
2.70135e-05	0.3275	2.42697e-106
2.70205e-05	0.3275	1.20899e-110
2.70275e-05	0.3275	2.02859e-113
2.70345e-05	0.3275	7.95583e-116
2.70415e-05	0.3275	3.5296e-120
2.70485e-05	0.3275	8.65879e-127
2.70555e-05	0.3275	3.19924e-130
2.70625e-05	0.3275	9.47716e-134
2.70695e-05	0.3275	6.55344e-137
2.70765e-05	0.3275	2.60717e-142
2.70835e-05	0.3275	4.26987e-145
2.70905e-05	0.3275	1.8952e-148
2.70975e-05	0.3275	4.38793e-155
2.71045e-05	0.3275	8.53365e-158
2.71115e-05	0.3275	1.08922e-162
2.71185e-05	0.3275	1.78373e-168
2.71255e-05	0.3275	1.5518e-179
2.71325e-05	0.3275	3.48056e-182
2.71395e-05	0.3275	7.01753e-188
2.71465e-05	0.3275	7.13514e-192
2.71535e-05	0.3275	1.09357e-197
2.71605e-05	0.3275	4.77997e-201
2.71675e-05	0.3275	3.4021e-203
2.71745e-05	0.3275	1.95487e-210
2.71815e-05	0.3275	1.4538e-213
2.71885e-05	0.3275	1.98247e-221
2.71955e-05	0.3275	3.22926e-234
2.72025e-05	0.3275	1.13491e-238
2.72095e-05	0.3275	1.5899e-246
2.72165e-05	0.3275	1.91166e-248
2.65235e-05	0.3325	3.01395e-13
2.65305e-05	0.3325	3.33097e-13
2.65375e-05	0.3325	1.51817e-12
2.65445e-05	0.3325	4.93208e-12
2.65515e-05	0.3325	2.39873e-11
2.65585e-05	0.3325	4.55989e-11
2.65655e-05	0.3325	2.35082e-10
2.65725e-05	0.3325	2.16064e-10
2.65795e-05	0.3325	3.26479e-10
2.65865e-05	0.3325	7.28115e-10
2.65935e-05	0.3325	1.56234e-10
2.66005e-05	0.3325	2.11776e-09
2.66075e-05	0.3325	1.58393e-09
2.66145e-05	0.3325	2.79656e-10
2.66215e-05	0.3325	3.19685e-10
2.66285e-05	0.3325	9.70165e-10
2.66355e-05	0.3325	9.39216e-10
2.66425e-05	0.3325	7.90168e-10
2.66495e-05	0.3325	2.74152e-10
2.66565e-05	0.3325	8.07044e-11
2.66635e-05	0.3325	5.40122e-12
2.66705e-05	0.3325	2.35221e-12
2.66775e-05	0.3325	3.63073e-12
2.66845e-05	0.3325	1.17305e-12
2.66915e-05	0.3325	5.53781e-14
2.66985e-05	0.3325	3.28159e-14
2.67055e-05	0.3325	9.29415e-15
2.67125e-05	0.3325	5.95226e-16
2.67195e-05	0.3325	8.58486e-17
2.67265e-05	0.3325	1.2681e-17
2.67335e-05	0.3325	1.53297e-18
2.67405e-05	0.3325	4.00474e-20
2.67475e-05	0.3325	2.1566e-20
2.67545e-05	0.3325	5.32836e-22
2.67615e-05	0.3325	7.50563e-23
2.67685e-05	0.3325	9.57556e-24
2.67755e-05	0.3325	8.76892e-26
2.67825e-05	0.3325	3.83442e-27
2.67895e-05	0.3325	1.20345e-28
2.67965e-05	0.3325	2.22449e-30
2.68035e-05	0.3325	2.70335e-31
2.68105e-05	0.3325	1.47175e-32
2.68175e-05	0.3325	7.67989e-34
2.68245e-05	0.3325	1.77148e-35
2.68315e-05	0.3325	1.12233e-37
2.68385e-05	0.3325	2.7955e-39
2.68455e-05	0.3325	2.33409e-41
2.68525e-05	0.3325	4.98191e-43
2.68595e-05	0.3325	1.22067e-44
2.68665e-05	0.3325	8.6056e-47
2.68735e-05	0.3325	3.27696e-49
2.68805e-05	0.3325	7.90761e-51
2.68875e-05	0.3325	3.36484e-53
2.68945e-05	0.3325	1.27752e-55
2.69015e-05	0.3325	8.00072e-58
2.69085e-05	0.3325	7.47944e-61
2.69155e-05	0.3325	9.16131e-64
2.69225e-05	0.3325	7.95749e-66
2.69295e-05	0.3325	4.05431e-68
2.69365e-05	0.3325	1.63933e-70
2.69435e-05	0.3325	2.22584e-73
2.69505e-05	0.3325	7.5003e-76
2.69575e-05	0.3325	3.00072e-78
2.69645e-05	0.3325	4.21388e-81
2.69715e-05	0.3325	1.51253e-83
2.69785e-05	0.3325	5.07043e-85
2.69855e-05	0.3325	8.44501e-90
2.69925e-05	0.3325	3.59461e-94
2.69995e-05	0.3325	3.92403e-96
2.70065e-05	0.3325	8.40795e-100
2.70135e-05	0.3325	1.56619e-103
2.70205e-05	0.3325	1.43398e-104
2.70275e-05	0.3325	7.80669e-109
2.70345e-05	0.3325	1.81153e-112
2.70415e-05	0.3325	1.16469e-114
2.70485e-05	0.3325	2.41694e-117
2.70555e-05	0.3325	4.996e-123
2.70625e-05	0.3325	2.23665e-130
2.70695e-05	0.3325	4.57557e-132
2.70765e-05	0.3325	4.53877e-136
2.70835e-05	0.3325	2.12727e-139
2.70905e-05	0.3325	6.89771e-145
2.70975e-05	0.3325	2.61748e-148
2.71045e-05	0.3325	6.02179e-154
2.71115e-05	0.3325	1.84758e-157
2.71185e-05	0.3325	1.14898e-161
2.71255e-05	0.3325	3.20382e-168
2.71325e-05	0.3325	4.28209e-178
2.71395e-05	0.3325	4.17844e-182
2.71465e-05	0.3325	1.70329e-186
2.71535e-05	0.3325	2.35953e-192
2.71605e-05	0.3325	1.03386e-194
2.71675e-05	0.3325	5.96397e-200
2.71745e-05	0.3325	1.32128e-202
2.71815e-05	0.3325	1.38896e-207
2.71885e-05	0.3325	9.70497e-213
2.71955e-05	0.3325	7.53501e-217
2.72025e-05	0.3325	1.24924e-229
2.72095e-05	0.3325	3.90535e-237
2.72165e-05	0.3325	1.12389e-243
2.65235e-05	0.3375	1.75011e-13
2.65305e-05	0.3375	1.66005e-12
2.65375e-05	0.3375	1.95804e-12
2.65445e-05	0.3375	4.09188e-12
2.65515e-05	0.3375	6.31869e-11
2.65585e-05	0.3375	1.05044e-10
2.65655e-05	0.3375	1.73891e-10
2.65725e-05	0.3375	8.03969e-10
2.65795e-05	0.3375	6.95854e-10
2.65865e-05	0.3375	2.70459e-09
2.65935e-05	0.3375	1.62173e-09
2.66005e-05	0.3375	4.67042e-08
2.66075e-05	0.3375	8.78829e-09
2.66145e-05	0.3375	4.94451e-08
2.66215e-05	0.3375	8.21753e-09
2.66285e-05	0.3375	3.19434e-09
2.66355e-05	0.3375	5.56891e-09
2.66425e-05	0.3375	3.66359e-09
2.66495e-05	0.3375	1.01992e-09
2.66565e-05	0.3375	3.28855e-09
2.66635e-05	0.3375	7.41908e-09
2.66705e-05	0.3375	4.84168e-10
2.66775e-05	0.3375	1.74101e-10
2.66845e-05	0.3375	2.52232e-10
2.66915e-05	0.3375	7.3317e-13
2.66985e-05	0.3375	1.85718e-13
2.67055e-05	0.3375	5.58639e-14
2.67125e-05	0.3375	9.45055e-15
2.67195e-05	0.3375	1.08621e-15
2.67265e-05	0.3375	1.85014e-16
2.67335e-05	0.3375	1.75653e-16
2.67405e-05	0.3375	2.11165e-18
2.67475e-05	0.3375	1.78576e-18
2.67545e-05	0.3375	7.10719e-20
2.67615e-05	0.3375	1.03416e-20
2.67685e-05	0.3375	2.63435e-22
2.67755e-05	0.3375	3.66147e-23
2.67825e-05	0.3375	9.93523e-25
2.67895e-05	0.3375	1.01856e-26
2.67965e-05	0.3375	2.83575e-28
2.68035e-05	0.3375	3.22919e-29
2.68105e-05	0.3375	8.299e-30
2.68175e-05	0.3375	1.18151e-32
2.68245e-05	0.3375	1.63461e-34
2.68315e-05	0.3375	7.07687e-36
2.68385e-05	0.3375	6.93969e-38
2.68455e-05	0.3375	1.5668e-39
2.68525e-05	0.3375	9.61808e-41
2.68595e-05	0.3375	1.49984e-41
2.68665e-05	0.3375	4.76025e-44
2.68735e-05	0.3375	1.65458e-46
2.68805e-05	0.3375	2.86159e-48
2.68875e-05	0.3375	4.78778e-51
2.68945e-05	0.3375	1.0136e-52
2.69015e-05	0.3375	1.11134e-54
2.69085e-05	0.3375	1.34933e-57
2.69155e-05	0.3375	1.76309e-60
2.69225e-05	0.3375	5.90066e-63
2.69295e-05	0.3375	2.50083e-65
2.69365e-05	0.3375	2.55645e-68
2.69435e-05	0.3375	5.64317e-70
2.69505e-05	0.3375	7.14368e-73
2.69575e-05	0.3375	4.77588e-75
2.69645e-05	0.3375	1.68672e-78
2.69715e-05	0.3375	8.48447e-80
2.69785e-05	0.3375	2.19409e-82
2.69855e-05	0.3375	1.68448e-85
2.69925e-05	0.3375	7.89225e-88
2.69995e-05	0.3375	1.09332e-92
2.70065e-05	0.3375	2.28681e-95
2.70135e-05	0.3375	6.46313e-99
2.70205e-05	0.3375	1.31078e-101
2.70275e-05	0.3375	6.22513e-104
2.70345e-05	0.3375	1.18757e-108
2.70415e-05	0.3375	4.75493e-112
2.70485e-05	0.3375	1.50606e-114
2.70555e-05	0.3375	2.12749e-118
2.70625e-05	0.3375	6.24733e-123
2.70695e-05	0.3375	1.44911e-127
2.70765e-05	0.3375	6.4456e-133
2.70835e-05	0.3375	2.59566e-137
2.70905e-05	0.3375	3.75675e-140
2.70975e-05	0.3375	1.65779e-143
2.71045e-05	0.3375	4.33481e-148
2.71115e-05	0.3375	4.62424e-153
2.71185e-05	0.3375	7.96935e-158
2.71255e-05	0.3375	1.73262e-161
2.71325e-05	0.3375	8.57526e-168
2.71395e-05	0.3375	9.96949e-171
2.71465e-05	0.3375	1.13883e-179
2.71535e-05	0.3375	1.4096e-183
2.71605e-05	0.3375	5.14067e-189
2.71675e-05	0.3375	1.57023e-192
2.71745e-05	0.3375	1.03916e-196
2.71815e-05	0.3375	3.57337e-202
2.71885e-05	0.3375	3.82149e-205
2.71955e-05	0.3375	4.66036e-209
2.72025e-05	0.3375	1.79974e-216
2.72095e-05	0.3375	1.1695e-226
2.72165e-05	0.3375	1.37047e-235
2.65235e-05	0.3425	8.00984e-14
2.65305e-05	0.3425	6.24446e-13
2.65375e-05	0.3425	5.90194e-12
2.65445e-05	0.3425	6.22523e-12
2.65515e-05	0.3425	3.07281e-11
2.65585e-05	0.3425	9.12441e-11
2.65655e-05	0.3425	4.79569e-10
2.65725e-05	0.3425	2.4616e-09
2.65795e-05	0.3425	5.77268e-09
2.65865e-05	0.3425	3.70717e-09
2.65935e-05	0.3425	1.99182e-07
2.66005e-05	0.3425	1.21086e-07
2.66075e-05	0.3425	4.54784e-07
2.66145e-05	0.3425	1.68526e-07
2.66215e-05	0.3425	6.90905e-08
2.66285e-05	0.3425	2.39525e-08
2.66355e-05	0.3425	4.03916e-09
2.66425e-05	0.3425	9.14521e-09
2.66495e-05	0.3425	4.50615e-09
2.66565e-05	0.3425	2.69209e-08
2.66635e-05	0.3425	1.35725e-07
2.66705e-05	0.3425	7.66255e-09
2.66775e-05	0.3425	1.12841e-08
2.66845e-05	0.3425	3.57944e-09
2.66915e-05	0.3425	8.82327e-10
2.66985e-05	0.3425	9.58047e-12
2.67055e-05	0.3425	1.10043e-12
2.67125e-05	0.3425	6.58989e-14
2.67195e-05	0.3425	9.55359e-15
2.67265e-05	0.3425	1.21835e-15
2.67335e-05	0.3425	1.33822e-15
2.67405e-05	0.3425	9.87791e-16
2.67475e-05	0.3425	5.41938e-17
2.67545e-05	0.3425	9.36816e-18
2.67615e-05	0.3425	7.76955e-19
2.67685e-05	0.3425	9.80807e-21
2.67755e-05	0.3425	1.08418e-21
2.67825e-05	0.3425	3.74482e-23
2.67895e-05	0.3425	1.13957e-24
2.67965e-05	0.3425	1.41887e-26
2.68035e-05	0.3425	1.08654e-27
2.68105e-05	0.3425	4.00266e-28
2.68175e-05	0.3425	3.11864e-29
2.68245e-05	0.3425	2.63162e-31
2.68315e-05	0.3425	2.91873e-34
2.68385e-05	0.3425	2.32573e-35
2.68455e-05	0.3425	2.14821e-37
2.68525e-05	0.3425	5.25937e-39
2.68595e-05	0.3425	1.93434e-40
2.68665e-05	0.3425	1.34531e-41
2.68735e-05	0.3425	3.15875e-43
2.68805e-05	0.3425	1.33482e-45
2.68875e-05	0.3425	3.75725e-48
2.68945e-05	0.3425	3.01041e-50
2.69015e-05	0.3425	3.38195e-53
2.69085e-05	0.3425	2.63562e-55
2.69155e-05	0.3425	5.07726e-57
2.69225e-05	0.3425	2.35139e-60
2.69295e-05	0.3425	1.23672e-62
2.69365e-05	0.3425	1.16652e-64
2.69435e-05	0.3425	6.48698e-67
2.69505e-05	0.3425	2.93233e-70
2.69575e-05	0.3425	2.24374e-72
2.69645e-05	0.3425	1.27944e-75
2.69715e-05	0.3425	7.76894e-78
