#theta_0	N_0	probability

-0.0003928	0.5014	0
-0.0003784	0.5014	0
-0.000364	0.5014	0
-0.0003496	0.5014	0
-0.0003352	0.5014	0
-0.0003208	0.5014	0
-0.0003064	0.5014	0
-0.000292	0.5014	0
-0.0002776	0.5014	0
-0.0002632	0.5014	0
-0.0002488	0.5014	0
-0.0002344	0.5014	0
-0.00022	0.5014	0
-0.0002056	0.5014	0
-0.0001912	0.5014	0
-0.0001768	0.5014	0
-0.0001624	0.5014	0
-0.000148	0.5014	0
-0.0001336	0.5014	0
-0.0001192	0.5014	0
-0.0001048	0.5014	0
-9.04e-05	0.5014	0
-7.6e-05	0.5014	0
-6.16e-05	0.5014	0
-4.72e-05	0.5014	0
-3.28e-05	0.5014	0
-1.84e-05	0.5014	0
-4e-06	0.5014	0
1.04e-05	0.5014	0
2.48e-05	0.5014	0
3.92e-05	0.5014	0
5.36e-05	0.5014	0
6.8e-05	0.5014	0
8.24e-05	0.5014	0
9.68e-05	0.5014	0
0.0001112	0.5014	0
0.0001256	0.5014	0
0.00014	0.5014	0
0.0001544	0.5014	0
0.0001688	0.5014	0
0.0001832	0.5014	0
0.0001976	0.5014	0
0.000212	0.5014	0
0.0002264	0.5014	0
0.0002408	0.5014	0
0.0002552	0.5014	0
0.0002696	0.5014	8.39767e-37
0.000284	0.5014	6.79139e-31
0.0002984	0.5014	3.6887e-34
0.0003128	0.5014	2.54263e-37
-0.0003928	0.5042	0
-0.0003784	0.5042	0
-0.000364	0.5042	0
-0.0003496	0.5042	0
-0.0003352	0.5042	0
-0.0003208	0.5042	0
-0.0003064	0.5042	0
-0.000292	0.5042	0
-0.0002776	0.5042	0
-0.0002632	0.5042	0
-0.0002488	0.5042	0
-0.0002344	0.5042	0
-0.00022	0.5042	0
-0.0002056	0.5042	0
-0.0001912	0.5042	0
-0.0001768	0.5042	0
-0.0001624	0.5042	0
-0.000148	0.5042	0
-0.0001336	0.5042	0
-0.0001192	0.5042	0
-0.0001048	0.5042	0
-9.04e-05	0.5042	0
-7.6e-05	0.5042	0
-6.16e-05	0.5042	0
-4.72e-05	0.5042	0
-3.28e-05	0.5042	0
-1.84e-05	0.5042	0
-4e-06	0.5042	0
1.04e-05	0.5042	0
2.48e-05	0.5042	0
3.92e-05	0.5042	0
5.36e-05	0.5042	0
6.8e-05	0.5042	0
8.24e-05	0.5042	0
9.68e-05	0.5042	0
0.0001112	0.5042	0
0.0001256	0.5042	0
0.00014	0.5042	0
0.0001544	0.5042	0
0.0001688	0.5042	0
0.0001832	0.5042	0
0.0001976	0.5042	0
0.000212	0.5042	0
0.0002264	0.5042	2.82715e-21
0.0002408	0.5042	3.70652e-21
0.0002552	0.5042	1.26073e-24
0.0002696	0.5042	7.3181e-28
0.000284	0.5042	4.08964e-31
0.0002984	0.5042	3.13311e-34
0.0003128	0.5042	2.39835e-37
-0.0003928	0.507	0
-0.0003784	0.507	0
-0.000364	0.507	0
-0.0003496	0.507	0
-0.0003352	0.507	0
-0.0003208	0.507	0
-0.0003064	0.507	0
-0.000292	0.507	0
-0.0002776	0.507	0
-0.0002632	0.507	0
-0.0002488	0.507	0
-0.0002344	0.507	0
-0.00022	0.507	0
-0.0002056	0.507	0
-0.0001912	0.507	0
-0.0001768	0.507	0
-0.0001624	0.507	0
-0.000148	0.507	0
-0.0001336	0.507	0
-0.0001192	0.507	0
-0.0001048	0.507	0
-9.04e-05	0.507	0
-7.6e-05	0.507	0
-6.16e-05	0.507	0
-4.72e-05	0.507	0
-3.28e-05	0.507	0
-1.84e-05	0.507	0
