#gamma	theta_0	probability

2.6987e-05	-0.0001544	8.26338e-72
2.69914e-05	-0.0001544	6.36233e-73
2.69958e-05	-0.0001544	1.1315e-74
2.70002e-05	-0.0001544	2.91754e-77
2.70046e-05	-0.0001544	2.35664e-78
2.7009e-05	-0.0001544	6.62519e-81
2.70134e-05	-0.0001544	7.54756e-83
2.70178e-05	-0.0001544	2.8957e-84
2.65822e-05	-0.0001432	2.6972e-35
2.65866e-05	-0.0001432	9.20739e-34
2.6591e-05	-0.0001432	1.74534e-33
2.65954e-05	-0.0001432	3.54498e-32
2.65998e-05	-0.0001432	1.93056e-31
2.66042e-05	-0.0001432	3.2803e-31
2.66086e-05	-0.0001432	1.75105e-30
2.6613e-05	-0.0001432	5.42113e-30
2.66174e-05	-0.0001432	1.45146e-29
2.66218e-05	-0.0001432	4.70898e-29
2.66262e-05	-0.0001432	9.16377e-29
2.66306e-05	-0.0001432	4.34477e-28
2.6635e-05	-0.0001432	1.32331e-27
2.66394e-05	-0.0001432	5.74878e-27
2.66438e-05	-0.0001432	2.09145e-26
2.66482e-05	-0.0001432	2.97759e-26
2.66526e-05	-0.0001432	1.09949e-25
2.6657e-05	-0.0001432	1.95381e-25
2.66614e-05	-0.0001432	3.10779e-25
2.66658e-05	-0.0001432	3.59355e-25
2.66702e-05	-0.0001432	6.49013e-25
2.66746e-05	-0.0001432	1.22413e-24
2.6679e-05	-0.0001432	2.11658e-24
2.66834e-05	-0.0001432	2.22496e-24
2.66878e-05	-0.0001432	2.3954e-24
2.66922e-05	-0.0001432	5.18103e-24
2.66966e-05	-0.0001432	3.5045e-24
2.6701e-05	-0.0001432	6.96963e-24
2.67054e-05	-0.0001432	7.02954e-24
2.67098e-05	-0.0001432	6.11786e-24
2.67142e-05	-0.0001432	5.43802e-24
2.67186e-05	-0.0001432	6.15527e-24
2.6723e-05	-0.0001432	5.58814e-24
2.67274e-05	-0.0001432	4.98393e-24
2.67318e-05	-0.0001432	9.53107e-24
2.67362e-05	-0.0001432	6.13515e-24
2.67406e-05	-0.0001432	6.27985e-24
2.6745e-05	-0.0001432	6.09184e-24
2.67494e-05	-0.0001432	8.13779e-24
2.67538e-05	-0.0001432	1.58804e-23
2.67582e-05	-0.0001432	7.48798e-24
2.67626e-05	-0.0001432	1.00003e-23
2.6767e-05	-0.0001432	3.38561e-24
2.67714e-05	-0.0001432	1.11377e-24
2.67758e-05	-0.0001432	1.76424e-24
2.67802e-05	-0.0001432	1.15042e-24
2.67846e-05	-0.0001432	3.15125e-25
2.6789e-05	-0.0001432	8.95531e-26
2.67934e-05	-0.0001432	5.70789e-26
2.67978e-05	-0.0001432	3.21897e-26
2.68022e-05	-0.0001432	1.77235e-26
2.68066e-05	-0.0001432	1.04615e-26
2.6811e-05	-0.0001432	4.20073e-27
2.68154e-05	-0.0001432	8.33931e-28
2.68198e-05	-0.0001432	3.26869e-28
2.68242e-05	-0.0001432	9.1427e-29
2.68286e-05	-0.0001432	4.25914e-29
2.6833e-05	-0.0001432	1.51725e-29
2.68374e-05	-0.0001432	4.04573e-30
2.68418e-05	-0.0001432	7.9177e-31
2.68462e-05	-0.0001432	1.99922e-31
2.68506e-05	-0.0001432	2.96123e-32
2.6855e-05	-0.0001432	4.16325e-33
2.68594e-05	-0.0001432	2.00812e-33
2.68638e-05	-0.0001432	2.28155e-34
2.68682e-05	-0.0001432	4.52519e-35
2.68726e-05	-0.0001432	1.28374e-35
2.6877e-05	-0.0001432	1.48298e-36
2.68814e-05	-0.0001432	5.84821e-38
2.68858e-05	-0.0001432	3.33517e-39
2.68902e-05	-0.0001432	3.89329e-40
2.68946e-05	-0.0001432	3.03338e-41
2.6899e-05	-0.0001432	1.96757e-42
2.69034e-05	-0.0001432	4.26613e-43
2.69078e-05	-0.0001432	5.87142e-44
2.69122e-05	-0.0001432	2.55331e-45
2.69166e-05	-0.0001432	1.50407e-46
2.6921e-05	-0.0001432	2.92358e-47
2.69254e-05	-0.0001432	3.27808e-48
2.69298e-05	-0.0001432	3.22512e-49
2.69342e-05	-0.0001432	1.45614e-50
2.69386e-05	-0.0001432	7.30582e-52
2.6943e-05	-0.0001432	2.83361e-53
2.69474e-05	-0.0001432	1.29563e-54
2.69518e-05	-0.0001432	1.57843e-55
2.69562e-05	-0.0001432	4.08258e-57
2.69606e-05	-0.0001432	2.90851e-58
2.6965e-05	-0.0001432	4.90127e-60
2.69694e-05	-0.0001432	7.46476e-61
2.69738e-05	-0.0001432	1.93262e-62
2.69782e-05	-0.0001432	7.40665e-64
2.69826e-05	-0.0001432	1.96888e-65
2.6987e-05	-0.0001432	1.92816e-67
2.69914e-05	-0.0001432	1.7397e-69
2.69958e-05	-0.0001432	3.74267e-70
2.70002e-05	-0.0001432	1.43419e-72
2.70046e-05	-0.0001432	8.03018e-76
2.7009e-05	-0.0001432	1.02316e-76
2.70134e-05	-0.0001432	1.10872e-78
2.70178e-05	-0.0001432	2.76845e-80
2.65822e-05	-0.000132	1.39184e-32
2.65866e-05	-0.000132	1.1658e-31
2.6591e-05	-0.000132	1.03312e-30
2.65954e-05	-0.000132	3.55405e-30
2.65998e-05	-0.000132	1.35733e-29
2.66042e-05	-0.000132	1.84305e-28
2.66086e-05	-0.000132	1.78787e-27
2.6613e-05	-0.000132	2.44547e-27
2.66174e-05	-0.000132	8.87231e-27
2.66218e-05	-0.000132	1.00255e-26
2.66262e-05	-0.000132	2.94287e-26
2.66306e-05	-0.000132	1.31233e-25
2.6635e-05	-0.000132	3.69798e-25
2.66394e-05	-0.000132	1.2995e-24
2.66438e-05	-0.000132	3.60071e-24
2.66482e-05	-0.000132	4.33665e-24
2.66526e-05	-0.000132	1.24245e-23
2.6657e-05	-0.000132	2.16376e-23
2.66614e-05	-0.000132	4.7532e-23
2.66658e-05	-0.000132	7.33668e-23
2.66702e-05	-0.000132	1.28174e-22
2.66746e-05	-0.000132	8.7274e-23
2.6679e-05	-0.000132	2.43003e-22
2.66834e-05	-0.000132	3.14851e-22
2.66878e-05	-0.000132	5.60987e-22
2.66922e-05	-0.000132	4.38257e-22
2.66966e-05	-0.000132	3.2522e-22
2.6701e-05	-0.000132	5.95584e-22
2.67054e-05	-0.000132	7.05076e-22
2.67098e-05	-0.000132	8.82286e-22
2.67142e-05	-0.000132	1.46684e-21
2.67186e-05	-0.000132	1.67304e-21
2.6723e-05	-0.000132	1.6143e-21
2.67274e-05	-0.000132	5.28907e-21
2.67318e-05	-0.000132	4.85829e-21
2.67362e-05	-0.000132	1.09361e-20
2.67406e-05	-0.000132	6.97532e-21
2.6745e-05	-0.000132	1.39557e-20
2.67494e-05	-0.000132	8.54933e-21
2.67538e-05	-0.000132	7.11893e-21
2.67582e-05	-0.000132	1.24905e-20
2.67626e-05	-0.000132	3.11212e-20
2.6767e-05	-0.000132	1.27528e-20
2.67714e-05	-0.000132	9.49858e-21
2.67758e-05	-0.000132	2.83456e-21
2.67802e-05	-0.000132	5.19735e-22
2.67846e-05	-0.000132	1.89113e-22
2.6789e-05	-0.000132	1.21367e-22
2.67934e-05	-0.000132	1.88278e-22
2.67978e-05	-0.000132	8.06613e-23
2.68022e-05	-0.000132	3.68181e-23
2.68066e-05	-0.000132	1.67255e-23
2.6811e-05	-0.000132	8.92116e-24
2.68154e-05	-0.000132	2.00921e-24
2.68198e-05	-0.000132	4.59571e-25
2.68242e-05	-0.000132	9.69541e-26
2.68286e-05	-0.000132	2.50895e-26
2.6833e-05	-0.000132	6.74505e-27
2.68374e-05	-0.000132	2.40991e-27
2.68418e-05	-0.000132	4.89256e-28
2.68462e-05	-0.000132	2.53896e-28
2.68506e-05	-0.000132	2.89791e-29
2.6855e-05	-0.000132	2.19914e-30
2.68594e-05	-0.000132	6.53775e-31
2.68638e-05	-0.000132	9.04769e-32
2.68682e-05	-0.000132	2.30563e-32
2.68726e-05	-0.000132	3.9598e-33
2.6877e-05	-0.000132	1.73367e-33
2.68814e-05	-0.000132	1.18575e-34
2.68858e-05	-0.000132	1.18881e-35
2.68902e-05	-0.000132	3.06972e-36
2.68946e-05	-0.000132	2.27236e-38
2.6899e-05	-0.000132	3.79172e-39
2.69034e-05	-0.000132	5.08274e-40
2.69078e-05	-0.000132	1.4521e-40
2.69122e-05	-0.000132	1.18554e-40
2.69166e-05	-0.000132	3.99135e-41
2.6921e-05	-0.000132	2.82085e-42
2.69254e-05	-0.000132	2.882e-44
2.69298e-05	-0.000132	4.83587e-46
2.69342e-05	-0.000132	2.54914e-47
2.69386e-05	-0.000132	3.43921e-48
2.6943e-05	-0.000132	1.69443e-49
2.69474e-05	-0.000132	1.34936e-50
2.69518e-05	-0.000132	9.53001e-52
2.69562e-05	-0.000132	6.22208e-53
2.69606e-05	-0.000132	1.07003e-54
2.6965e-05	-0.000132	4.62174e-56
2.69694e-05	-0.000132	2.41061e-57
2.69738e-05	-0.000132	1.65023e-58
2.69782e-05	-0.000132	2.17596e-60
2.69826e-05	-0.000132	7.37453e-62
2.6987e-05	-0.000132	2.88463e-63
2.69914e-05	-0.000132	2.43809e-65
2.69958e-05	-0.000132	6.13707e-67
2.70002e-05	-0.000132	7.12951e-69
2.70046e-05	-0.000132	3.08458e-71
2.7009e-05	-0.000132	1.24867e-73
2.70134e-05	-0.000132	1.73434e-75
2.70178e-05	-0.000132	5.55531e-77
2.65822e-05	-0.0001208	1.46136e-30
2.65866e-05	-0.0001208	7.18568e-30
2.6591e-05	-0.0001208	1.00043e-28
2.65954e-05	-0.0001208	7.61678e-28
2.65998e-05	-0.0001208	1.81037e-27
2.66042e-05	-0.0001208	1.34806e-26
2.66086e-05	-0.0001208	5.86081e-26
2.6613e-05	-0.0001208	1.3719e-25
2.66174e-05	-0.0001208	4.56799e-25
2.66218e-05	-0.0001208	3.04076e-24
2.66262e-05	-0.0001208	1.65081e-23
2.66306e-05	-0.0001208	5.8402e-23
2.6635e-05	-0.0001208	9.66061e-23
2.66394e-05	-0.0001208	1.97235e-22
2.66438e-05	-0.0001208	4.55477e-22
2.66482e-05	-0.0001208	8.97375e-22
2.66526e-05	-0.0001208	1.80606e-21
2.6657e-05	-0.0001208	3.3682e-21
2.66614e-05	-0.0001208	5.86119e-21
2.66658e-05	-0.0001208	9.86687e-21
2.66702e-05	-0.0001208	1.25078e-20
2.66746e-05	-0.0001208	2.23326e-20
2.6679e-05	-0.0001208	2.85404e-20
2.66834e-05	-0.0001208	3.46021e-20
2.66878e-05	-0.0001208	5.17878e-20
2.66922e-05	-0.0001208	4.20825e-20
2.66966e-05	-0.0001208	5.37117e-20
2.6701e-05	-0.0001208	6.10617e-20
2.67054e-05	-0.0001208	1.70497e-19
2.67098e-05	-0.0001208	2.91396e-19
2.67142e-05	-0.0001208	5.80953e-19
2.67186e-05	-0.0001208	6.1866e-19
2.6723e-05	-0.0001208	2.15651e-18
2.67274e-05	-0.0001208	1.7337e-18
2.67318e-05	-0.0001208	2.3776e-18
2.67362e-05	-0.0001208	3.70735e-18
2.67406e-05	-0.0001208	4.80826e-18
2.6745e-05	-0.0001208	9.403e-18
2.67494e-05	-0.0001208	1.42974e-17
2.67538e-05	-0.0001208	6.08243e-18
2.67582e-05	-0.0001208	9.06534e-18
2.67626e-05	-0.0001208	6.9871e-18
2.6767e-05	-0.0001208	1.44018e-17
2.67714e-05	-0.0001208	7.00137e-18
2.67758e-05	-0.0001208	2.69907e-18
2.67802e-05	-0.0001208	6.39368e-19
2.67846e-05	-0.0001208	2.28078e-19
2.6789e-05	-0.0001208	1.60388e-19
2.67934e-05	-0.0001208	1.88834e-19
2.67978e-05	-0.0001208	1.36504e-19
2.68022e-05	-0.0001208	9.03936e-20
2.68066e-05	-0.0001208	1.3445e-20
2.6811e-05	-0.0001208	2.47759e-20
2.68154e-05	-0.0001208	2.01411e-21
2.68198e-05	-0.0001208	1.99243e-22
2.68242e-05	-0.0001208	9.1786e-23
2.68286e-05	-0.0001208	1.42131e-23
2.6833e-05	-0.0001208	7.07825e-24
2.68374e-05	-0.0001208	1.66751e-24
2.68418e-05	-0.0001208	1.20223e-24
2.68462e-05	-0.0001208	6.08417e-25
2.68506e-05	-0.0001208	2.87324e-26
2.6855e-05	-0.0001208	2.73119e-27
2.68594e-05	-0.0001208	2.58257e-28
2.68638e-05	-0.0001208	7.70936e-29
2.68682e-05	-0.0001208	1.5461e-29
2.68726e-05	-0.0001208	2.09448e-30
2.6877e-05	-0.0001208	8.64946e-31
2.68814e-05	-0.0001208	3.1811e-31
2.68858e-05	-0.0001208	2.83974e-32
2.68902e-05	-0.0001208	1.7402e-33
2.68946e-05	-0.0001208	4.67354e-34
2.6899e-05	-0.0001208	1.24871e-35
2.69034e-05	-0.0001208	1.4935e-36
2.69078e-05	-0.0001208	4.29793e-37
2.69122e-05	-0.0001208	1.43519e-37
2.69166e-05	-0.0001208	4.09701e-38
2.6921e-05	-0.0001208	1.88754e-38
2.69254e-05	-0.0001208	5.62456e-40
2.69298e-05	-0.0001208	5.56817e-42
2.69342e-05	-0.0001208	1.3644e-43
2.69386e-05	-0.0001208	2.6476e-44
2.6943e-05	-0.0001208	8.94406e-46
2.69474e-05	-0.0001208	8.29922e-47
2.69518e-05	-0.0001208	2.12741e-47
2.69562e-05	-0.0001208	3.34884e-49
2.69606e-05	-0.0001208	1.60659e-50
2.6965e-05	-0.0001208	2.7194e-52
2.69694e-05	-0.0001208	1.01879e-52
2.69738e-05	-0.0001208	3.76688e-54
2.69782e-05	-0.0001208	6.8971e-56
2.69826e-05	-0.0001208	5.49013e-58
2.6987e-05	-0.0001208	5.41006e-59
2.69914e-05	-0.0001208	5.42542e-62
2.69958e-05	-0.0001208	1.15466e-63
2.70002e-05	-0.0001208	1.48899e-65
2.70046e-05	-0.0001208	5.4932e-67
2.7009e-05	-0.0001208	1.01803e-68
2.70134e-05	-0.0001208	3.29675e-71
2.70178e-05	-0.0001208	5.31733e-73
2.65822e-05	-0.0001096	1.5106e-28
2.65866e-05	-0.0001096	2.46636e-27
2.6591e-05	-0.0001096	1.2087e-26
2.65954e-05	-0.0001096	4.86606e-26
2.65998e-05	-0.0001096	2.57907e-25
2.66042e-05	-0.0001096	1.16706e-24
2.66086e-05	-0.0001096	6.87798e-24
2.6613e-05	-0.0001096	4.15351e-23
2.66174e-05	-0.0001096	1.79563e-22
2.66218e-05	-0.0001096	3.17832e-22
2.66262e-05	-0.0001096	7.20352e-22
2.66306e-05	-0.0001096	3.50144e-21
2.6635e-05	-0.0001096	9.89701e-21
2.66394e-05	-0.0001096	3.68898e-20
2.66438e-05	-0.0001096	5.98161e-20
2.66482e-05	-0.0001096	9.90485e-20
2.66526e-05	-0.0001096	1.77232e-19
2.6657e-05	-0.0001096	3.19028e-19
2.66614e-05	-0.0001096	4.79118e-19
2.66658e-05	-0.0001096	7.26169e-19
2.66702e-05	-0.0001096	1.55031e-18
2.66746e-05	-0.0001096	1.98373e-18
2.6679e-05	-0.0001096	2.12711e-18
2.66834e-05	-0.0001096	2.78443e-18
2.66878e-05	-0.0001096	3.33459e-18
2.66922e-05	-0.0001096	8.90263e-18
2.66966e-05	-0.0001096	1.82625e-17
2.6701e-05	-0.0001096	3.0294e-17
2.67054e-05	-0.0001096	5.70571e-17
2.67098e-05	-0.0001096	1.37955e-16
2.67142e-05	-0.0001096	4.23844e-16
2.67186e-05	-0.0001096	1.04118e-15
2.6723e-05	-0.0001096	5.08418e-15
2.67274e-05	-0.0001096	1.67742e-15
2.67318e-05	-0.0001096	4.25412e-15
2.67362e-05	-0.0001096	3.9424e-15
2.67406e-05	-0.0001096	4.114e-15
2.6745e-05	-0.0001096	6.67867e-15
2.67494e-05	-0.0001096	1.64305e-14
2.67538e-05	-0.0001096	1.45417e-14
2.67582e-05	-0.0001096	7.99577e-15
2.67626e-05	-0.0001096	8.79847e-15
2.6767e-05	-0.0001096	3.47962e-15
2.67714e-05	-0.0001096	2.51153e-15
2.67758e-05	-0.0001096	1.84248e-15
2.67802e-05	-0.0001096	1.07701e-15
2.67846e-05	-0.0001096	4.30041e-16
2.6789e-05	-0.0001096	2.03149e-16
2.67934e-05	-0.0001096	4.39621e-17
2.67978e-05	-0.0001096	1.8931e-17
2.68022e-05	-0.0001096	7.34932e-18
2.68066e-05	-0.0001096	4.35438e-18
2.6811e-05	-0.0001096	1.31784e-18
2.68154e-05	-0.0001096	4.53195e-19
2.68198e-05	-0.0001096	1.44878e-19
2.68242e-05	-0.0001096	2.86827e-20
2.68286e-05	-0.0001096	4.25004e-21
2.6833e-05	-0.0001096	1.29446e-21
2.68374e-05	-0.0001096	5.50349e-22
2.68418e-05	-0.0001096	1.37675e-22
2.68462e-05	-0.0001096	5.49976e-23
2.68506e-05	-0.0001096	1.72009e-23
2.6855e-05	-0.0001096	2.89875e-24
2.68594e-05	-0.0001096	3.66211e-25
2.68638e-05	-0.0001096	1.3138e-25
2.68682e-05	-0.0001096	1.48216e-26
2.68726e-05	-0.0001096	4.58405e-27
2.6877e-05	-0.0001096	4.75858e-28
2.68814e-05	-0.0001096	6.76947e-29
2.68858e-05	-0.0001096	1.25022e-29
2.68902e-05	-0.0001096	6.71506e-30
2.68946e-05	-0.0001096	1.28945e-30
2.6899e-05	-0.0001096	1.89826e-31
2.69034e-05	-0.0001096	1.82794e-32
2.69078e-05	-0.0001096	1.94543e-33
2.69122e-05	-0.0001096	4.06444e-34
2.69166e-05	-0.0001096	1.54715e-35
2.6921e-05	-0.0001096	8.17493e-37
2.69254e-05	-0.0001096	3.03066e-37
2.69298e-05	-0.0001096	4.99788e-38
2.69342e-05	-0.0001096	1.83605e-39
2.69386e-05	-0.0001096	1.20596e-40
2.6943e-05	-0.0001096	7.66953e-42
2.69474e-05	-0.0001096	1.48811e-42
2.69518e-05	-0.0001096	1.02961e-44
2.69562e-05	-0.0001096	7.69705e-46
2.69606e-05	-0.0001096	2.21676e-47
2.6965e-05	-0.0001096	2.8576e-48
2.69694e-05	-0.0001096	3.9537e-49
2.69738e-05	-0.0001096	1.78753e-50
2.69782e-05	-0.0001096	4.40396e-52
2.69826e-05	-0.0001096	2.84771e-54
2.6987e-05	-0.0001096	6.99359e-56
2.69914e-05	-0.0001096	2.05251e-57
2.69958e-05	-0.0001096	9.25382e-60
2.70002e-05	-0.0001096	1.13048e-61
2.70046e-05	-0.0001096	1.89981e-63
2.7009e-05	-0.0001096	2.23543e-65
2.70134e-05	-0.0001096	2.02289e-67
2.70178e-05	-0.0001096	4.87591e-69
2.65822e-05	-9.84e-05	7.19563e-27
2.65866e-05	-9.84e-05	2.2964e-26
2.6591e-05	-9.84e-05	4.37102e-25
2.65954e-05	-9.84e-05	4.96284e-24
2.65998e-05	-9.84e-05	2.55395e-23
2.66042e-05	-9.84e-05	1.50458e-22
2.66086e-05	-9.84e-05	5.85351e-22
2.6613e-05	-9.84e-05	2.29516e-21
2.66174e-05	-9.84e-05	6.38106e-21
2.66218e-05	-9.84e-05	2.37913e-20
2.66262e-05	-9.84e-05	7.16909e-20
2.66306e-05	-9.84e-05	2.2043e-19
2.6635e-05	-9.84e-05	7.30057e-19
2.66394e-05	-9.84e-05	1.8047e-18
2.66438e-05	-9.84e-05	5.01608e-18
2.66482e-05	-9.84e-05	1.08989e-17
2.66526e-05	-9.84e-05	1.74844e-17
2.6657e-05	-9.84e-05	5.48749e-17
2.66614e-05	-9.84e-05	7.3831e-17
2.66658e-05	-9.84e-05	1.02174e-16
2.66702e-05	-9.84e-05	1.05818e-16
2.66746e-05	-9.84e-05	1.79283e-16
2.6679e-05	-9.84e-05	3.24526e-16
2.66834e-05	-9.84e-05	3.92684e-16
2.66878e-05	-9.84e-05	7.05488e-16
2.66922e-05	-9.84e-05	1.61912e-15
2.66966e-05	-9.84e-05	3.02902e-15
2.6701e-05	-9.84e-05	8.46428e-15
2.67054e-05	-9.84e-05	1.99202e-14
2.67098e-05	-9.84e-05	4.49551e-14
2.67142e-05	-9.84e-05	1.14426e-13
2.67186e-05	-9.84e-05	3.85505e-13
2.6723e-05	-9.84e-05	7.86438e-13
2.67274e-05	-9.84e-05	1.18907e-12
2.67318e-05	-9.84e-05	1.52763e-12
2.67362e-05	-9.84e-05	3.17039e-12
2.67406e-05	-9.84e-05	3.4018e-12
2.6745e-05	-9.84e-05	2.56391e-12
2.67494e-05	-9.84e-05	4.19582e-12
2.67538e-05	-9.84e-05	2.77433e-12
2.67582e-05	-9.84e-05	1.59105e-12
2.67626e-05	-9.84e-05	1.86878e-12
2.6767e-05	-9.84e-05	1.06691e-12
2.67714e-05	-9.84e-05	1.05633e-12
2.67758e-05	-9.84e-05	1.10816e-12
2.67802e-05	-9.84e-05	3.94158e-13
2.67846e-05	-9.84e-05	3.37345e-13
2.6789e-05	-9.84e-05	1.19275e-13
2.67934e-05	-9.84e-05	2.54339e-14
2.67978e-05	-9.84e-05	8.18997e-15
2.68022e-05	-9.84e-05	1.58933e-15
2.68066e-05	-9.84e-05	5.14163e-16
2.6811e-05	-9.84e-05	1.23183e-16
2.68154e-05	-9.84e-05	5.70724e-17
2.68198e-05	-9.84e-05	2.34972e-17
2.68242e-05	-9.84e-05	5.40693e-18
2.68286e-05	-9.84e-05	1.61646e-18
2.6833e-05	-9.84e-05	5.85611e-19
2.68374e-05	-9.84e-05	1.34693e-19
2.68418e-05	-9.84e-05	4.00165e-20
2.68462e-05	-9.84e-05	1.08076e-20
2.68506e-05	-9.84e-05	2.59398e-21
2.6855e-05	-9.84e-05	6.49394e-22
2.68594e-05	-9.84e-05	2.51694e-22
2.68638e-05	-9.84e-05	6.65728e-23
2.68682e-05	-9.84e-05	3.2839e-23
2.68726e-05	-9.84e-05	1.19882e-23
2.6877e-05	-9.84e-05	4.05191e-24
2.68814e-05	-9.84e-05	7.8532e-26
2.68858e-05	-9.84e-05	2.42795e-26
2.68902e-05	-9.84e-05	6.59572e-27
2.68946e-05	-9.84e-05	3.94432e-27
2.6899e-05	-9.84e-05	5.35677e-28
2.69034e-05	-9.84e-05	1.59137e-28
2.69078e-05	-9.84e-05	7.59366e-29
2.69122e-05	-9.84e-05	5.57837e-30
2.69166e-05	-9.84e-05	1.49012e-32
2.6921e-05	-9.84e-05	2.2091e-33
2.69254e-05	-9.84e-05	4.57126e-34
2.69298e-05	-9.84e-05	1.09462e-34
2.69342e-05	-9.84e-05	1.35899e-35
2.69386e-05	-9.84e-05	4.42494e-36
2.6943e-05	-9.84e-05	3.75287e-37
2.69474e-05	-9.84e-05	1.08344e-39
2.69518e-05	-9.84e-05	1.15661e-40
2.69562e-05	-9.84e-05	2.66468e-42
2.69606e-05	-9.84e-05	1.38478e-43
2.6965e-05	-9.84e-05	8.03793e-45
2.69694e-05	-9.84e-05	1.57359e-46
2.69738e-05	-9.84e-05	8.5802e-48
2.69782e-05	-9.84e-05	2.27369e-49
2.69826e-05	-9.84e-05	6.95799e-51
2.6987e-05	-9.84e-05	3.98938e-53
2.69914e-05	-9.84e-05	2.48925e-54
2.69958e-05	-9.84e-05	3.71408e-56
2.70002e-05	-9.84e-05	3.9444e-58
2.70046e-05	-9.84e-05	3.37728e-60
2.7009e-05	-9.84e-05	1.51511e-61
2.70134e-05	-9.84e-05	3.69306e-63
2.70178e-05	-9.84e-05	2.72596e-65
2.65822e-05	-8.72e-05	3.32155e-25
2.65866e-05	-8.72e-05	2.14839e-24
2.6591e-05	-8.72e-05	1.98716e-23
2.65954e-05	-8.72e-05	1.39258e-22
2.65998e-05	-8.72e-05	5.92584e-22
2.66042e-05	-8.72e-05	2.49208e-21
2.66086e-05	-8.72e-05	8.10917e-21
