#theta_0	N_0	probability

-0.0001544	0.20225	2.77203e-45
-0.0001432	0.20225	3.63615e-43
-0.000132	0.20225	2.36826e-40
-0.0001208	0.20225	4.82945e-38
-0.0001096	0.20225	1.74525e-36
-9.84e-05	0.20225	1.61835e-34
-8.72e-05	0.20225	4.8047e-32
-7.6e-05	0.20225	1.18894e-28
-6.48e-05	0.20225	3.9221e-27
-5.36e-05	0.20225	1.3362e-25
-4.24e-05	0.20225	6.66229e-24
-3.12e-05	0.20225	6.26357e-23
-2e-05	0.20225	4.21011e-22
-8.8e-06	0.20225	7.89168e-22
2.4e-06	0.20225	7.97899e-21
1.36e-05	0.20225	1.19774e-20
2.48e-05	0.20225	9.75539e-20
3.6e-05	0.20225	5.28005e-19
4.72e-05	0.20225	9.11032e-18
5.84e-05	0.20225	4.88584e-17
6.96e-05	0.20225	9.61486e-17
8.08e-05	0.20225	1.59886e-16
9.2e-05	0.20225	1.00082e-16
0.0001032	0.20225	4.43013e-17
0.0001144	0.20225	4.34882e-17
0.0001256	0.20225	1.32311e-17
0.0001368	0.20225	1.88685e-18
0.000148	0.20225	4.94919e-19
0.0001592	0.20225	1.27788e-19
0.0001704	0.20225	5.30129e-20
0.0001816	0.20225	1.43636e-20
0.0001928	0.20225	1.96931e-21
0.000204	0.20225	2.53952e-22
0.0002152	0.20225	5.77731e-23
0.0002264	0.20225	3.6864e-24
0.0002376	0.20225	3.82145e-26
0.0002488	0.20225	4.79254e-28
0.00026	0.20225	4.04332e-30
0.0002712	0.20225	8.72085e-32
0.0002824	0.20225	1.73972e-34
0.0002936	0.20225	1.39511e-36
0.0003048	0.20225	3.03106e-38
0.000316	0.20225	6.89675e-40
0.0003272	0.20225	5.7534e-42
0.0003384	0.20225	3.86109e-44
0.0003496	0.20225	2.71795e-47
0.0003608	0.20225	1.26114e-49
0.000372	0.20225	3.08315e-54
0.0003832	0.20225	4.66696e-58
0.0003944	0.20225	3.36811e-61
-0.0001544	0.20675	6.50252e-45
-0.0001432	0.20675	1.27361e-42
-0.000132	0.20675	1.09291e-38
-0.0001208	0.20675	2.12429e-37
-0.0001096	0.20675	1.52812e-35
-9.84e-05	0.20675	7.42845e-34
-8.72e-05	0.20675	3.24447e-31
-7.6e-05	0.20675	2.56188e-28
-6.48e-05	0.20675	2.51658e-26
-5.36e-05	0.20675	1.55727e-24
-4.24e-05	0.20675	3.43486e-23
-3.12e-05	0.20675	2.96233e-22
-2e-05	0.20675	1.2732e-21
-8.8e-06	0.20675	5.46324e-21
2.4e-06	0.20675	3.19278e-20
1.36e-05	0.20675	9.71056e-20
2.48e-05	0.20675	2.01703e-19
3.6e-05	0.20675	2.1265e-18
4.72e-05	0.20675	1.82104e-17
5.84e-05	0.20675	1.71646e-16
6.96e-05	0.20675	8.93793e-16
8.08e-05	0.20675	9.34317e-16
9.2e-05	0.20675	1.629e-15
0.0001032	0.20675	1.17334e-15
0.0001144	0.20675	2.23063e-16
0.0001256	0.20675	8.89159e-17
0.0001368	0.20675	1.32376e-17
0.000148	0.20675	9.29817e-18
0.0001592	0.20675	1.77615e-18
0.0001704	0.20675	6.43385e-19
0.0001816	0.20675	3.35807e-19
0.0001928	0.20675	5.12405e-20
0.000204	0.20675	3.83149e-21
0.0002152	0.20675	3.21114e-22
0.0002264	0.20675	1.65087e-23
0.0002376	0.20675	1.00684e-24
0.0002488	0.20675	4.54751e-27
0.00026	0.20675	2.05102e-29
0.0002712	0.20675	4.76529e-31
0.0002824	0.20675	2.23099e-33
0.0002936	0.20675	1.01117e-35
0.0003048	0.20675	1.38252e-37
0.000316	0.20675	2.32655e-39
0.0003272	0.20675	5.10524e-41
0.0003384	0.20675	2.22956e-43
0.0003496	0.20675	1.83719e-46
0.0003608	0.20675	4.88008e-49
0.000372	0.20675	7.01245e-52
0.0003832	0.20675	1.36929e-56
0.0003944	0.20675	6.19391e-60
-0.0001544	0.21125	2.60905e-44
-0.0001432	0.21125	7.32467e-42
-0.000132	0.21125	6.31164e-38
-0.0001208	0.21125	8.57902e-37
-0.0001096	0.21125	6.71494e-35
-9.84e-05	0.21125	3.41906e-33
-8.72e-05	0.21125	7.29339e-31
-7.6e-05	0.21125	9.51958e-28
-6.48e-05	0.21125	1.62822e-25
-5.36e-05	0.21125	6.10815e-24
-4.24e-05	0.21125	1.95971e-22
-3.12e-05	0.21125	1.32909e-21
-2e-05	0.21125	5.10627e-21
-8.8e-06	0.21125	8.56894e-20
2.4e-06	0.21125	1.80475e-19
1.36e-05	0.21125	2.26254e-19
2.48e-05	0.21125	6.6183e-19
3.6e-05	0.21125	5.01458e-18
4.72e-05	0.21125	7.95998e-17
5.84e-05	0.21125	7.73676e-16
6.96e-05	0.21125	3.39289e-15
8.08e-05	0.21125	6.571e-15
9.2e-05	0.21125	2.18085e-14
0.0001032	0.21125	3.15892e-14
0.0001144	0.21125	8.26314e-15
0.0001256	0.21125	1.19695e-15
0.0001368	0.21125	3.19021e-16
0.000148	0.21125	4.47916e-17
0.0001592	0.21125	1.27736e-17
0.0001704	0.21125	5.17172e-18
0.0001816	0.21125	3.65435e-18
0.0001928	0.21125	3.16767e-19
0.000204	0.21125	1.66722e-20
0.0002152	0.21125	1.44554e-21
0.0002264	0.21125	1.55197e-22
0.0002376	0.21125	4.64588e-24
0.0002488	0.21125	1.25515e-25
0.00026	0.21125	4.76219e-28
0.0002712	0.21125	1.15434e-30
0.0002824	0.21125	2.33676e-32
0.0002936	0.21125	1.67592e-34
0.0003048	0.21125	1.05254e-36
0.000316	0.21125	2.38493e-38
0.0003272	0.21125	3.14101e-40
0.0003384	0.21125	1.16836e-42
0.0003496	0.21125	5.49762e-45
0.0003608	0.21125	7.18523e-48
0.000372	0.21125	7.39694e-51
0.0003832	0.21125	1.40708e-55
0.0003944	0.21125	1.98379e-59
-0.0001544	0.21575	5.8079e-44
-0.0001432	0.21575	7.12832e-41
-0.000132	0.21575	1.17424e-37
-0.0001208	0.21575	7.18532e-36
-0.0001096	0.21575	3.03733e-34
-9.84e-05	0.21575	1.41296e-32
-8.72e-05	0.21575	4.29807e-30
-7.6e-05	0.21575	2.96852e-27
-6.48e-05	0.21575	8.235e-25
-5.36e-05	0.21575	1.03607e-22
-4.24e-05	0.21575	9.15119e-22
-3.12e-05	0.21575	4.01929e-21
-2e-05	0.21575	4.84403e-20
-8.8e-06	0.21575	4.07432e-19
2.4e-06	0.21575	6.47547e-19
1.36e-05	0.21575	2.3465e-18
2.48e-05	0.21575	3.67377e-18
3.6e-05	0.21575	2.63804e-17
4.72e-05	0.21575	5.58421e-16
5.84e-05	0.21575	7.43091e-15
6.96e-05	0.21575	3.01415e-14
8.08e-05	0.21575	1.32358e-13
9.2e-05	0.21575	4.38401e-13
0.0001032	0.21575	2.1386e-13
0.0001144	0.21575	1.02421e-13
0.0001256	0.21575	9.53981e-15
0.0001368	0.21575	5.30233e-15
0.000148	0.21575	6.08542e-16
0.0001592	0.21575	2.05862e-16
0.0001704	0.21575	4.82379e-17
0.0001816	0.21575	1.01735e-17
0.0001928	0.21575	9.16334e-19
0.000204	0.21575	1.14824e-19
0.0002152	0.21575	4.56072e-21
0.0002264	0.21575	5.65489e-22
0.0002376	0.21575	2.30639e-23
0.0002488	0.21575	7.51313e-25
0.00026	0.21575	6.97813e-27
0.0002712	0.21575	2.62211e-29
0.0002824	0.21575	1.29049e-31
0.0002936	0.21575	9.726e-34
0.0003048	0.21575	6.35878e-36
0.000316	0.21575	1.77646e-37
0.0003272	0.21575	1.76524e-39
0.0003384	0.21575	9.84133e-42
0.0003496	0.21575	1.1845e-43
0.0003608	0.21575	3.54501e-47
0.000372	0.21575	7.6059e-50
0.0003832	0.21575	5.82788e-54
0.0003944	0.21575	3.045e-58
-0.0001544	0.22025	1.59916e-42
-0.0001432	0.22025	4.06655e-40
-0.000132	0.22025	9.81278e-38
-0.0001208	0.22025	1.29764e-35
-0.0001096	0.22025	1.7552e-33
-9.84e-05	0.22025	6.24252e-32
-8.72e-05	0.22025	1.46227e-29
-7.6e-05	0.22025	1.26383e-26
-6.48e-05	0.22025	2.49181e-24
-5.36e-05	0.22025	1.50631e-22
-4.24e-05	0.22025	4.2881e-21
-3.12e-05	0.22025	3.0325e-20
-2e-05	0.22025	2.77903e-19
-8.8e-06	0.22025	7.94715e-18
2.4e-06	0.22025	1.82325e-17
1.36e-05	0.22025	3.49588e-17
2.48e-05	0.22025	5.5323e-17
3.6e-05	0.22025	2.82042e-16
4.72e-05	0.22025	3.20696e-15
5.84e-05	0.22025	3.05686e-14
6.96e-05	0.22025	2.81285e-13
8.08e-05	0.22025	6.79446e-13
9.2e-05	0.22025	9.68215e-13
0.0001032	0.22025	1.29975e-12
0.0001144	0.22025	1.1555e-12
0.0001256	0.22025	4.76595e-13
0.0001368	0.22025	4.8032e-14
0.000148	0.22025	4.68647e-15
0.0001592	0.22025	8.33801e-16
0.0001704	0.22025	1.52243e-16
0.0001816	0.22025	1.88652e-17
0.0001928	0.22025	2.71556e-18
0.000204	0.22025	2.9339e-19
0.0002152	0.22025	2.47954e-20
0.0002264	0.22025	3.23966e-21
0.0002376	0.22025	1.4522e-22
0.0002488	0.22025	5.27155e-24
0.00026	0.22025	1.71828e-25
0.0002712	0.22025	7.51036e-28
0.0002824	0.22025	1.6985e-30
0.0002936	0.22025	9.97773e-33
0.0003048	0.22025	1.26613e-34
0.000316	0.22025	9.61516e-37
0.0003272	0.22025	1.21695e-38
0.0003384	0.22025	4.30649e-41
0.0003496	0.22025	7.18592e-43
0.0003608	0.22025	8.17128e-46
0.000372	0.22025	1.78475e-49
0.0003832	0.22025	6.85052e-53
0.0003944	0.22025	1.55318e-57
-0.0001544	0.22475	5.31625e-42
-0.0001432	0.22475	2.45286e-39
-0.000132	0.22475	5.29871e-37
-0.0001208	0.22475	1.01886e-34
-0.0001096	0.22475	3.42944e-33
-9.84e-05	0.22475	2.2827e-31
-8.72e-05	0.22475	5.87811e-29
-7.6e-05	0.22475	2.54327e-26
-6.48e-05	0.22475	7.15332e-24
-5.36e-05	0.22475	2.62039e-21
-4.24e-05	0.22475	2.6478e-20
-3.12e-05	0.22475	2.97904e-19
-2e-05	0.22475	5.90433e-18
-8.8e-06	0.22475	3.72849e-17
2.4e-06	0.22475	7.31576e-17
1.36e-05	0.22475	3.71266e-16
2.48e-05	0.22475	6.11523e-16
3.6e-05	0.22475	2.35992e-15
4.72e-05	0.22475	2.17218e-14
5.84e-05	0.22475	1.90462e-13
6.96e-05	0.22475	1.10442e-12
8.08e-05	0.22475	2.82886e-12
9.2e-05	0.22475	3.93374e-12
0.0001032	0.22475	2.12709e-11
0.0001144	0.22475	2.26648e-11
0.0001256	0.22475	3.36406e-12
0.0001368	0.22475	1.81428e-13
0.000148	0.22475	2.08278e-14
0.0001592	0.22475	2.39813e-15
0.0001704	0.22475	4.12123e-16
0.0001816	0.22475	6.86731e-17
0.0001928	0.22475	8.19831e-18
0.000204	0.22475	8.17162e-19
0.0002152	0.22475	1.15301e-19
0.0002264	0.22475	5.90992e-21
0.0002376	0.22475	1.12553e-21
0.0002488	0.22475	6.39796e-23
0.00026	0.22475	2.20015e-24
0.0002712	0.22475	3.91342e-26
0.0002824	0.22475	3.18338e-29
0.0002936	0.22475	1.22138e-31
0.0003048	0.22475	2.98187e-33
0.000316	0.22475	5.07807e-36
0.0003272	0.22475	6.625e-38
0.0003384	0.22475	3.47591e-40
0.0003496	0.22475	4.30953e-42
0.0003608	0.22475	3.13128e-45
0.000372	0.22475	1.74891e-48
0.0003832	0.22475	6.56841e-52
0.0003944	0.22475	8.29956e-56
-0.0001544	0.22925	3.71315e-41
-0.0001432	0.22925	4.3624e-38
-0.000132	0.22925	2.20899e-36
-0.0001208	0.22925	4.93439e-34
-0.0001096	0.22925	4.5977e-32
-9.84e-05	0.22925	1.84598e-30
-8.72e-05	0.22925	4.72222e-28
-7.6e-05	0.22925	1.46344e-25
-6.48e-05	0.22925	3.10856e-23
-5.36e-05	0.22925	1.51517e-21
-4.24e-05	0.22925	1.2468e-19
-3.12e-05	0.22925	1.93795e-18
-2e-05	0.22925	1.99475e-17
-8.8e-06	0.22925	1.47744e-16
2.4e-06	0.22925	4.40612e-16
1.36e-05	0.22925	1.6794e-15
2.48e-05	0.22925	5.73381e-15
3.6e-05	0.22925	1.188e-14
4.72e-05	0.22925	1.3828e-13
5.84e-05	0.22925	2.35339e-12
6.96e-05	0.22925	7.41204e-12
8.08e-05	0.22925	1.53409e-11
9.2e-05	0.22925	9.13476e-11
0.0001032	0.22925	1.80956e-10
0.0001144	0.22925	9.46653e-11
0.0001256	0.22925	1.46192e-11
0.0001368	0.22925	5.59377e-13
0.000148	0.22925	1.3203e-13
0.0001592	0.22925	1.30031e-14
0.0001704	0.22925	1.20226e-15
0.0001816	0.22925	3.5064e-16
0.0001928	0.22925	3.03584e-17
0.000204	0.22925	3.23028e-18
0.0002152	0.22925	2.22702e-19
0.0002264	0.22925	3.26691e-20
0.0002376	0.22925	4.85973e-21
0.0002488	0.22925	2.47601e-22
0.00026	0.22925	9.85695e-24
0.0002712	0.22925	6.66398e-25
0.0002824	0.22925	1.27531e-27
0.0002936	0.22925	1.94777e-30
0.0003048	0.22925	2.51832e-32
0.000316	0.22925	2.17342e-34
0.0003272	0.22925	7.86876e-37
0.0003384	0.22925	1.03923e-39
0.0003496	0.22925	8.42962e-42
0.0003608	0.22925	3.86582e-44
0.000372	0.22925	2.47042e-47
0.0003832	0.22925	6.08235e-51
0.0003944	0.22925	3.42413e-55
-0.0001544	0.23375	9.71706e-40
-0.0001432	0.23375	3.30215e-37
-0.000132	0.23375	7.73418e-35
-0.0001208	0.23375	3.78264e-33
-0.0001096	0.23375	9.27318e-32
-9.84e-05	0.23375	2.81581e-30
-8.72e-05	0.23375	5.73964e-28
-7.6e-05	0.23375	2.85852e-25
-6.48e-05	0.23375	4.43043e-23
-5.36e-05	0.23375	1.83871e-20
-4.24e-05	0.23375	5.23776e-19
-3.12e-05	0.23375	7.07398e-18
-2e-05	0.23375	1.8432e-16
-8.8e-06	0.23375	1.01701e-15
2.4e-06	0.23375	2.2478e-15
1.36e-05	0.23375	8.72914e-15
2.48e-05	0.23375	2.87948e-14
3.6e-05	0.23375	8.39377e-14
4.72e-05	0.23375	6.36745e-13
5.84e-05	0.23375	9.36376e-12
6.96e-05	0.23375	8.10084e-11
8.08e-05	0.23375	5.19671e-10
9.2e-05	0.23375	7.4801e-10
0.0001032	0.23375	8.876e-10
0.0001144	0.23375	4.02245e-10
