#n_l	N_0	probability

1.41577	0.23625	1.25979e-13
1.41678	0.23625	3.84251e-13
1.41778	0.23625	1.03866e-12
1.41879	0.23625	2.57582e-12
1.4198	0.23625	6.02401e-12
1.42081	0.23625	1.27317e-11
1.42182	0.23625	2.46876e-11
1.42282	0.23625	4.48436e-11
1.42383	0.23625	7.30682e-11
1.42484	0.23625	1.0796e-10
1.42585	0.23625	1.51666e-10
1.42686	0.23625	1.90318e-10
1.42786	0.23625	2.23732e-10
1.42887	0.23625	2.42541e-10
1.42988	0.23625	2.46092e-10
1.43089	0.23625	2.28559e-10
1.4319	0.23625	1.99105e-10
1.4329	0.23625	1.58129e-10
1.43391	0.23625	1.18815e-10
1.43492	0.23625	8.29226e-11
1.43593	0.23625	5.34587e-11
1.43694	0.23625	3.23241e-11
1.43794	0.23625	1.797e-11
1.43895	0.23625	9.25153e-12
1.43996	0.23625	4.38983e-12
1.44097	0.23625	1.88789e-12
1.44198	0.23625	7.55263e-13
1.44298	0.23625	2.68696e-13
1.44399	0.23625	8.76771e-14
1.445	0.23625	2.54265e-14
1.44601	0.23625	6.8118e-15
1.44702	0.23625	1.49146e-15
1.44802	0.23625	2.77885e-16
1.44903	0.23625	3.61628e-17
1.45004	0.23625	3.30606e-18
1.45105	0.23625	2.0146e-19
1.45206	0.23625	6.02175e-21
1.45306	0.23625	6.81536e-25
1.45407	0.23625	1.37895e-36
1.45508	0.23625	3.23905e-57
1.45609	0.23625	5.28125e-89
1.4571	0.23625	0
1.4077	0.25375	1.06391e-25
1.40871	0.25375	5.04462e-22
1.40972	0.25375	1.78736e-20
1.41073	0.25375	3.97582e-19
1.41174	0.25375	4.65121e-18
1.41274	0.25375	3.48689e-17
1.41375	0.25375	1.80826e-16
1.41476	0.25375	7.33882e-16
1.41577	0.25375	2.56533e-15
1.41678	0.25375	7.82065e-15
1.41778	0.25375	2.08062e-14
1.41879	0.25375	5.0958e-14
1.4198	0.25375	1.17474e-13
1.42081	0.25375	2.53266e-13
1.42182	0.25375	4.8787e-13
1.42282	0.25375	8.79997e-13
1.42383	0.25375	1.40063e-12
1.42484	0.25375	2.11422e-12
1.42585	0.25375	2.86662e-12
1.42686	0.25375	3.59546e-12
1.42786	0.25375	4.1551e-12
1.42887	0.25375	4.5261e-12
1.42988	0.25375	4.45882e-12
1.43089	0.25375	4.14552e-12
1.4319	0.25375	3.56195e-12
1.4329	0.25375	2.81327e-12
1.43391	0.25375	2.08238e-12
1.43492	0.25375	1.43426e-12
1.43593	0.25375	9.02948e-13
1.43694	0.25375	5.29711e-13
1.43794	0.25375	2.92268e-13
1.43895	0.25375	1.48128e-13
1.43996	0.25375	6.8345e-14
1.44097	0.25375	2.91654e-14
1.44198	0.25375	1.1333e-14
1.44298	0.25375	3.91651e-15
1.44399	0.25375	1.24768e-15
1.445	0.25375	3.58292e-16
1.44601	0.25375	8.94409e-17
1.44702	0.25375	1.94239e-17
1.44802	0.25375	3.16142e-18
1.44903	0.25375	3.84741e-19
1.45004	0.25375	2.8999e-20
1.45105	0.25375	1.59076e-21
1.45206	0.25375	4.45866e-23
1.45306	0.25375	1.85555e-28
1.45407	0.25375	6.29373e-42
1.45508	0.25375	1.29795e-64
1.45609	0.25375	9.54259e-101
1.4571	0.25375	0
1.4077	0.27125	1.49124e-26
1.40871	0.27125	4.63076e-24
1.40972	0.27125	2.96199e-22
1.41073	0.27125	5.25169e-21
1.41174	0.27125	4.91573e-20
1.41274	0.27125	3.26616e-19
1.41375	0.27125	1.56992e-18
1.41476	0.27125	6.11172e-18
1.41577	0.27125	2.08358e-17
1.41678	0.27125	6.0429e-17
1.41778	0.27125	1.51113e-16
1.41879	0.27125	3.64607e-16
1.4198	0.27125	8.24985e-16
1.42081	0.27125	1.72343e-15
1.42182	0.27125	3.20431e-15
1.42282	0.27125	5.49904e-15
1.42383	0.27125	8.76834e-15
1.42484	0.27125	1.25689e-14
1.42585	0.27125	1.64809e-14
1.42686	0.27125	2.02334e-14
