#theta_0	N_0	probability

0.00172	0.13	-nan
0.0018	0.13	-nan
0.00188	0.13	-nan
0.00196	0.13	-nan
-0.00196	0.15	-nan
-0.00188	0.15	-nan
-0.0018	0.15	-nan
-0.00172	0.15	-nan
-0.00164	0.15	-nan
-0.00156	0.15	-nan
-0.00148	0.15	-nan
-0.0014	0.15	-nan
-0.00132	0.15	-nan
-0.00124	0.15	-nan
-0.00116	0.15	-nan
-0.00108	0.15	-nan
-0.001	0.15	-nan
-0.00092	0.15	-nan
-0.00084	0.15	-nan
-0.00076	0.15	-nan
-0.00068	0.15	-nan
-0.0006	0.15	-nan
-0.00052	0.15	-nan
-0.00044	0.15	-nan
-0.00036	0.15	-nan
-0.00028	0.15	-nan
-0.0002	0.15	-nan
-0.00012	0.15	-nan
-4e-05	0.15	-nan
4e-05	0.15	-nan
0.00012	0.15	-nan
0.0002	0.15	-nan
0.00028	0.15	-nan
0.00036	0.15	-nan
0.00044	0.15	-nan
0.00052	0.15	-nan
0.0006	0.15	-nan
0.00068	0.15	-nan
0.00076	0.15	-nan
0.00084	0.15	-nan
0.00092	0.15	-nan
0.001	0.15	-nan
0.00108	0.15	-nan
0.00116	0.15	-nan
0.00124	0.15	-nan
0.00132	0.15	-nan
0.0014	0.15	-nan
0.00148	0.15	-nan
0.00156	0.15	-nan
0.00164	0.15	-nan
0.00172	0.15	-nan
0.0018	0.15	-nan
0.00188	0.15	-nan
0.00196	0.15	-nan
-0.00196	0.17	-nan
-0.00188	0.17	-nan
-0.0018	0.17	-nan
-0.00172	0.17	-nan
-0.00164	0.17	-nan
-0.00156	0.17	-nan
-0.00148	0.17	-nan
-0.0014	0.17	-nan
-0.00132	0.17	-nan
-0.00124	0.17	-nan
-0.00116	0.17	-nan
-0.00108	0.17	-nan
-0.001	0.17	-nan
-0.00092	0.17	-nan
-0.00084	0.17	-nan
-0.00076	0.17	-nan
-0.00068	0.17	-nan
-0.0006	0.17	-nan
-0.00052	0.17	-nan
-0.00044	0.17	-nan
-0.00036	0.17	-nan
-0.00028	0.17	-nan
-0.0002	0.17	-nan
-0.00012	0.17	-nan
-4e-05	0.17	-nan
4e-05	0.17	-nan
0.00012	0.17	-nan
0.0002	0.17	-nan
0.00028	0.17	-nan
0.00036	0.17	-nan
0.00044	0.17	-nan
0.00052	0.17	-nan
0.0006	0.17	-nan
0.00068	0.17	-nan
0.00076	0.17	-nan
0.00084	0.17	-nan
0.00092	0.17	-nan
0.001	0.17	-nan
0.00108	0.17	-nan
0.00116	0.17	-nan
0.00124	0.17	-nan
0.00132	0.17	-nan
0.0014	0.17	-nan
0.00148	0.17	-nan
0.00156	0.17	-nan
0.00164	0.17	-nan
0.00172	0.17	-nan
0.0018	0.17	-nan
0.00188	0.17	-nan
0.00196	0.17	-nan
-0.00196	0.19	-nan
-0.00188	0.19	-nan
-0.0018	0.19	-nan
-0.00172	0.19	-nan
-0.00164	0.19	-nan
-0.00156	0.19	-nan
-0.00148	0.19	-nan
-0.0014	0.19	-nan
-0.00132	0.19	-nan
-0.00124	0.19	-nan
-0.00116	0.19	-nan
-0.00108	0.19	-nan
-0.001	0.19	-nan
-0.00092	0.19	-nan
-0.00084	0.19	-nan
-0.00076	0.19	-nan
-0.00068	0.19	-nan
-0.0006	0.19	-nan
-0.00052	0.19	-nan
-0.00044	0.19	-nan
-0.00036	0.19	-nan
-0.00028	0.19	-nan
-0.0002	0.19	-nan
-0.00012	0.19	-nan
-4e-05	0.19	-nan
4e-05	0.19	-nan
0.00012	0.19	-nan
0.0002	0.19	-nan
0.00028	0.19	-nan
0.00036	0.19	-nan
0.00044	0.19	-nan
0.00052	0.19	-nan
0.0006	0.19	-nan
0.00068	0.19	-nan
0.00076	0.19	-nan
0.00084	0.19	-nan
0.00092	0.19	-nan
0.001	0.19	-nan
0.00108	0.19	-nan
0.00116	0.19	-nan
0.00124	0.19	-nan
0.00132	0.19	-nan
0.0014	0.19	-nan
0.00148	0.19	-nan
0.00156	0.19	-nan
0.00164	0.19	-nan
0.00172	0.19	-nan
0.0018	0.19	-nan
0.00188	0.19	-nan
