#n_l	theta_0	probability

1.43089	-0.0001	0.0959942
1.4319	-0.0001	0.0997123
1.4329	-0.0001	0.0963198
1.43391	-0.0001	0.0859759
1.43492	-0.0001	0.072623
1.43593	-0.0001	0.0567728
1.43694	-0.0001	0.0412056
1.43794	-0.0001	0.0275405
1.43895	-0.0001	0.0174304
1.43996	-0.0001	0.0101281
1.44097	-0.0001	0.00546702
1.44198	-0.0001	0.00275375
1.44298	-0.0001	0.00125216
1.44399	-0.0001	0.000528042
1.445	-0.0001	0.000203151
1.44601	-0.0001	7.08361e-05
1.44702	-0.0001	2.22857e-05
1.44802	-0.0001	6.32215e-06
1.44903	-0.0001	1.60245e-06
1.45004	-0.0001	3.3912e-07
1.45105	-0.0001	5.55672e-08
1.45206	-0.0001	6.69141e-09
1.45306	-0.0001	5.29172e-10
1.45407	-0.0001	3.40505e-11
1.45508	-0.0001	5.86869e-13
1.45609	-0.0001	3.70984e-18
1.4571	-0.0001	4.87836e-32
1.4077	-6e-05	5.30326e-26
1.40871	-6e-05	5.6839e-17
1.40972	-6e-05	3.79746e-11
1.41073	-6e-05	7.19031e-08
1.41174	-6e-05	3.37675e-06
1.41274	-6e-05	0.000100947
1.41375	-6e-05	0.00150265
1.41476	-6e-05	0.0136431
1.41577	-6e-05	0.0810401
1.41678	-6e-05	0.356051
1.41778	-6e-05	1.30383
1.41879	-6e-05	4.19199
1.4198	-6e-05	12.0769
1.42081	-6e-05	31.1904
1.42182	-6e-05	76.0071
1.42282	-6e-05	171.089
1.42383	-6e-05	352.935
1.42484	-6e-05	665.425
1.42585	-6e-05	1151.85
1.42686	-6e-05	1831.3
1.42786	-6e-05	2650.46
1.42887	-6e-05	3578.77
1.42988	-6e-05	4428.12
1.43089	-6e-05	5082.5
1.4319	-6e-05	5411.78
1.4329	-6e-05	5335.68
1.43391	-6e-05	4914
1.43492	-6e-05	4185.85
1.43593	-6e-05	3335.56
1.43694	-6e-05	2446.05
1.43794	-6e-05	1676.14
1.43895	-6e-05	1065.44
1.43996	-6e-05	629.206
1.44097	-6e-05	351.045
1.44198	-6e-05	177.72
1.44298	-6e-05	83.0983
1.44399	-6e-05	35.5228
1.445	-6e-05	13.8329
1.44601	-6e-05	4.90367
1.44702	-6e-05	1.59754
1.44802	-6e-05	0.450285
1.44903	-6e-05	0.11829
1.45004	-6e-05	0.0255416
1.45105	-6e-05	0.00427664
1.45206	-6e-05	0.00051095
1.45306	-6e-05	4.04262e-05
