#n_l	N_0	probability

1.5025	-0.045	-nan
1.5055	-0.045	-nan
1.5085	-0.045	-nan
1.5115	-0.045	-nan
1.5145	-0.045	-nan
1.5175	-0.045	-nan
1.5205	-0.045	-nan
1.5235	-0.045	-nan
1.5265	-0.045	-nan
1.5295	-0.045	-nan
1.5325	-0.045	-nan
1.5355	-0.045	-nan
1.5385	-0.045	-nan
1.5415	-0.045	-nan
1.5445	-0.045	-nan
1.5475	-0.045	-nan
1.5505	-0.045	-nan
1.5535	-0.045	-nan
1.5565	-0.045	-nan
1.5595	-0.045	-nan
1.5625	-0.045	-nan
1.5655	-0.045	-nan
1.5685	-0.045	-nan
1.5715	-0.045	-nan
1.5745	-0.045	-nan
1.5775	-0.045	-nan
1.5805	-0.045	-nan
1.5835	-0.045	-nan
1.5865	-0.045	-nan
1.5895	-0.045	-nan
1.5925	-0.045	-nan
1.5955	-0.045	-nan
1.5985	-0.045	-nan
1.3015	-0.035	-nan
1.3045	-0.035	-nan
1.3075	-0.035	-nan
1.3105	-0.035	-nan
1.3135	-0.035	-nan
1.3165	-0.035	-nan
1.3195	-0.035	-nan
1.3225	-0.035	-nan
1.3255	-0.035	-nan
1.3285	-0.035	-nan
1.3315	-0.035	-nan
1.3345	-0.035	-nan
1.3375	-0.035	-nan
1.3405	-0.035	-nan
1.3435	-0.035	-nan
1.3465	-0.035	-nan
1.3495	-0.035	-nan
1.3525	-0.035	-nan
1.3555	-0.035	-nan
1.3585	-0.035	-nan
1.3615	-0.035	-nan
1.3645	-0.035	-nan
1.3675	-0.035	-nan
1.3705	-0.035	-nan
1.3735	-0.035	-nan
1.3765	-0.035	-nan
1.3795	-0.035	-nan
1.3825	-0.035	-nan
1.3855	-0.035	-nan
1.3885	-0.035	-nan
1.3915	-0.035	-nan
1.3945	-0.035	-nan
1.3975	-0.035	-nan
1.4005	-0.035	-nan
1.4035	-0.035	-nan
1.4065	-0.035	-nan
1.4095	-0.035	-nan
1.4125	-0.035	-nan
1.4155	-0.035	-nan
1.4185	-0.035	-nan
1.4215	-0.035	-nan
1.4245	-0.035	-nan
1.4275	-0.035	-nan
1.4305	-0.035	-nan
1.4335	-0.035	-nan
1.4365	-0.035	-nan
1.4395	-0.035	-nan
1.4425	-0.035	-nan
1.4455	-0.035	-nan
1.4485	-0.035	-nan
1.4515	-0.035	-nan
1.4545	-0.035	-nan
1.4575	-0.035	-nan
1.4605	-0.035	-nan
1.4635	-0.035	-nan
1.4665	-0.035	-nan
1.4695	-0.035	-nan
1.4725	-0.035	-nan
1.4755	-0.035	-nan
1.4785	-0.035	-nan
1.4815	-0.035	-nan
1.4845	-0.035	-nan
1.4875	-0.035	-nan
1.4905	-0.035	-nan
1.4935	-0.035	-nan
1.4965	-0.035	-nan
1.4995	-0.035	-nan
1.5025	-0.035	-nan
1.5055	-0.035	-nan
1.5085	-0.035	-nan
1.5115	-0.035	-nan
1.5145	-0.035	-nan
1.5175	-0.035	-nan
1.5205	-0.035	-nan
1.5235	-0.035	-nan
1.5265	-0.035	-nan
1.5295	-0.035	-nan
1.5325	-0.035	-nan
1.5355	-0.035	-nan
1.5385	-0.035	-nan
1.5415	-0.035	-nan
1.5445	-0.035	-nan
1.5475	-0.035	-nan
1.5505	-0.035	-nan
1.5535	-0.035	-nan
1.5565	-0.035	-nan
1.5595	-0.035	-nan
1.5625	-0.035	-nan
1.5655	-0.035	-nan
1.5685	-0.035	-nan
1.5715	-0.035	-nan
1.5745	-0.035	-nan
1.5775	-0.035	-nan
1.5805	-0.035	-nan
1.5835	-0.035	-nan
1.5865	-0.035	-nan
1.5895	-0.035	-nan
1.5925	-0.035	-nan
1.5955	-0.035	-nan
1.5985	-0.035	-nan
1.3015	-0.025	-nan
1.3045	-0.025	-nan
1.3075	-0.025	-nan
1.3105	-0.025	-nan
1.3135	-0.025	-nan
1.3165	-0.025	-nan
1.3195	-0.025	-nan
1.3225	-0.025	-nan
1.3255	-0.025	-nan
1.3285	-0.025	-nan
1.3315	-0.025	-nan
1.3345	-0.025	-nan
1.3375	-0.025	-nan
1.3405	-0.025	-nan
1.3435	-0.025	-nan
1.3465	-0.025	-nan
1.3495	-0.025	-nan
1.3525	-0.025	-nan
1.3555	-0.025	-nan
1.3585	-0.025	-nan
1.3615	-0.025	-nan
1.3645	-0.025	-nan
1.3675	-0.025	-nan
1.3705	-0.025	-nan
1.3735	-0.025	-nan
1.3765	-0.025	-nan
1.3795	-0.025	-nan
1.3825	-0.025	-nan
1.3855	-0.025	-nan
1.3885	-0.025	-nan
1.3915	-0.025	-nan
1.3945	-0.025	-nan
1.3975	-0.025	-nan
1.4005	-0.025	-nan
1.4035	-0.025	-nan
1.4065	-0.025	-nan
1.4095	-0.025	-nan
1.4125	-0.025	-nan
1.4155	-0.025	-nan
1.4185	-0.025	-nan
1.4215	-0.025	-nan
1.4245	-0.025	-nan
1.4275	-0.025	-nan
1.4305	-0.025	-nan
1.4335	-0.025	-nan
1.4365	-0.025	-nan
1.4395	-0.025	-nan
1.4425	-0.025	-nan
1.4455	-0.025	-nan
1.4485	-0.025	-nan
1.4515	-0.025	-nan
1.4545	-0.025	-nan
1.4575	-0.025	-nan
1.4605	-0.025	-nan
1.4635	-0.025	-nan
1.4665	-0.025	-nan
1.4695	-0.025	-nan
1.4725	-0.025	-nan
1.4755	-0.025	-nan
1.4785	-0.025	-nan
1.4815	-0.025	-nan
1.4845	-0.025	-nan
1.4875	-0.025	-nan
1.4905	-0.025	-nan
1.4935	-0.025	-nan
1.4965	-0.025	-nan
1.4995	-0.025	-nan
1.5025	-0.025	-nan
1.5055	-0.025	-nan
1.5085	-0.025	-nan
1.5115	-0.025	-nan
1.5145	-0.025	-nan
1.5175	-0.025	-nan
1.5205	-0.025	-nan
1.5235	-0.025	-nan
1.5265	-0.025	-nan
1.5295	-0.025	-nan
1.5325	-0.025	-nan
1.5355	-0.025	-nan
1.5385	-0.025	-nan
1.5415	-0.025	-nan
1.5445	-0.025	-nan
1.5475	-0.025	-nan
1.5505	-0.025	-nan
1.5535	-0.025	-nan
1.5565	-0.025	-nan
1.5595	-0.025	-nan
1.5625	-0.025	-nan
1.5655	-0.025	-nan
1.5685	-0.025	-nan
1.5715	-0.025	-nan
1.5745	-0.025	-nan
1.5775	-0.025	-nan
1.5805	-0.025	-nan
1.5835	-0.025	-nan
1.5865	-0.025	-nan
1.5895	-0.025	-nan
1.5925	-0.025	-nan
1.5955	-0.025	-nan
1.5985	-0.025	-nan
1.3015	-0.015	-nan
1.3045	-0.015	-nan
1.3075	-0.015	-nan
1.3105	-0.015	-nan
1.3135	-0.015	-nan
1.3165	-0.015	-nan
1.3195	-0.015	-nan
1.3225	-0.015	-nan
1.3255	-0.015	-nan
1.3285	-0.015	-nan
1.3315	-0.015	-nan
1.3345	-0.015	-nan
1.3375	-0.015	-nan
1.3405	-0.015	-nan
1.3435	-0.015	-nan
1.3465	-0.015	-nan
1.3495	-0.015	-nan
1.3525	-0.015	-nan
1.3555	-0.015	-nan
1.3585	-0.015	-nan
1.3615	-0.015	-nan
1.3645	-0.015	-nan
1.3675	-0.015	-nan
1.3705	-0.015	-nan
1.3735	-0.015	-nan
1.3765	-0.015	-nan
1.3795	-0.015	-nan
1.3825	-0.015	-nan
1.3855	-0.015	-nan
1.3885	-0.015	-nan
1.3915	-0.015	-nan
1.3945	-0.015	-nan
1.3975	-0.015	-nan
1.4005	-0.015	-nan
1.4035	-0.015	-nan
1.4065	-0.015	-nan
1.4095	-0.015	-nan
1.4125	-0.015	-nan
1.4155	-0.015	-nan
1.4185	-0.015	-nan
1.4215	-0.015	-nan
1.4245	-0.015	-nan
1.4275	-0.015	-nan
1.4305	-0.015	-nan
1.4335	-0.015	-nan
1.4365	-0.015	-nan
1.4395	-0.015	-nan
1.4425	-0.015	-nan
1.4455	-0.015	-nan
1.4485	-0.015	-nan
1.4515	-0.015	-nan
1.4545	-0.015	-nan
1.4575	-0.015	-nan
1.4605	-0.015	-nan
1.4635	-0.015	-nan
1.4665	-0.015	-nan
1.4695	-0.015	-nan
1.4725	-0.015	-nan
1.4755	-0.015	-nan
1.4785	-0.015	-nan
1.4815	-0.015	-nan
1.4845	-0.015	-nan
1.4875	-0.015	-nan
1.4905	-0.015	-nan
1.4935	-0.015	-nan
1.4965	-0.015	-nan
1.4995	-0.015	-nan
1.5025	-0.015	-nan
1.5055	-0.015	-nan
1.5085	-0.015	-nan
1.5115	-0.015	-nan
1.5145	-0.015	-nan
1.5175	-0.015	-nan
1.5205	-0.015	-nan
1.5235	-0.015	-nan
1.5265	-0.015	-nan
1.5295	-0.015	-nan
1.5325	-0.015	-nan
1.5355	-0.015	-nan
1.5385	-0.015	-nan
1.5415	-0.015	-nan
1.5445	-0.015	-nan
1.5475	-0.015	-nan
1.5505	-0.015	-nan
1.5535	-0.015	-nan
1.5565	-0.015	-nan
1.5595	-0.015	-nan
1.5625	-0.015	-nan
1.5655	-0.015	-nan
1.5685	-0.015	-nan
1.5715	-0.015	-nan
1.5745	-0.015	-nan
1.5775	-0.015	-nan
1.5805	-0.015	-nan
1.5835	-0.015	-nan
1.5865	-0.015	-nan
1.5895	-0.015	-nan
1.5925	-0.015	-nan
1.5955	-0.015	-nan
1.5985	-0.015	-nan
1.3015	-0.005	-nan
1.3045	-0.005	-nan
1.3075	-0.005	-nan
1.3105	-0.005	-nan
1.3135	-0.005	-nan
1.3165	-0.005	-nan
1.3195	-0.005	-nan
1.3225	-0.005	-nan
1.3255	-0.005	-nan
1.3285	-0.005	-nan
1.3315	-0.005	-nan
1.3345	-0.005	-nan
1.3375	-0.005	-nan
1.3405	-0.005	-nan
