#n_l	N_0	probability

1.42746	0.16	1.11865e-23
1.42754	0.16	4.31081e-23
1.42762	0.16	2.71251e-22
1.4277	0.16	2.59256e-21
1.42778	0.16	5.74011e-21
1.42785	0.16	2.13592e-20
1.42793	0.16	1.62622e-19
1.42801	0.16	4.22913e-19
1.42809	0.16	4.60893e-18
1.42817	0.16	6.18625e-18
1.42824	0.16	9.20424e-18
1.42832	0.16	9.70348e-17
1.4284	0.16	7.08389e-16
1.42848	0.16	4.12897e-15
1.42856	0.16	1.79425e-14
1.42863	0.16	5.53551e-14
1.42871	0.16	3.91227e-13
1.42879	0.16	7.80298e-13
1.42887	0.16	3.52585e-12
1.42895	0.16	6.80638e-12
1.42902	0.16	1.56554e-10
1.4291	0.16	2.8245e-10
1.42918	0.16	8.47123e-10
1.42926	0.16	6.18461e-09
1.42934	0.16	2.95164e-08
1.42941	0.16	2.7596e-08
1.42949	0.16	1.75288e-07
1.42957	0.16	5.98176e-07
1.42965	0.16	9.25986e-07
1.42973	0.16	2.26109e-06
1.4298	0.16	1.2842e-05
1.42988	0.16	2.06958e-05
1.42996	0.16	3.70386e-05
1.42224	0.168	1.49252e-110
1.42232	0.168	9.44261e-109
1.42239	0.168	5.75895e-107
1.42247	0.168	2.96644e-105
1.42255	0.168	1.14836e-103
1.42263	0.168	3.82524e-102
1.42271	0.168	1.89626e-99
1.42278	0.168	6.78229e-98
1.42286	0.168	1.44663e-96
1.42294	0.168	8.94179e-96
1.42302	0.168	2.07408e-94
1.4231	0.168	2.68588e-92
1.42317	0.168	2.49977e-90
1.42325	0.168	2.86177e-88
1.42333	0.168	1.58597e-86
1.42341	0.168	8.35459e-86
1.42349	0.168	1.73976e-83
1.42356	0.168	1.24434e-80
1.42364	0.168	9.79606e-80
1.42372	0.168	4.67538e-79
