#n_l	theta_0	probability

1.42863	-0.000368	2.44142e-26
1.42871	-0.000368	2.72408e-26
1.42879	-0.000368	4.61467e-26
1.42887	-0.000368	4.61867e-26
1.42895	-0.000368	1.96463e-26
1.42902	-0.000368	3.20455e-26
1.4291	-0.000368	2.54537e-26
1.42918	-0.000368	2.23677e-26
1.42926	-0.000368	8.581e-27
1.42934	-0.000368	1.46672e-26
1.42941	-0.000368	1.8182e-27
1.42949	-0.000368	1.32504e-28
1.42957	-0.000368	2.36976e-27
1.42965	-0.000368	5.49156e-27
1.42973	-0.000368	8.00687e-26
1.4298	-0.000368	2.92501e-24
1.42988	-0.000368	1.59704e-25
1.42996	-0.000368	2.85559e-25
1.42224	-0.0003552	4.11135e-36
1.42232	-0.0003552	4.80845e-36
1.42239	-0.0003552	7.77458e-36
1.42247	-0.0003552	3.38595e-36
1.42255	-0.0003552	1.00031e-35
1.42263	-0.0003552	1.64694e-35
1.42271	-0.0003552	3.13855e-35
1.42278	-0.0003552	6.04306e-35
1.42286	-0.0003552	1.98985e-34
1.42294	-0.0003552	1.0858e-32
1.42302	-0.0003552	1.27674e-32
1.4231	-0.0003552	5.64671e-32
1.42317	-0.0003552	1.26377e-31
1.42325	-0.0003552	1.13204e-31
1.42333	-0.0003552	6.26717e-31
1.42341	-0.0003552	1.09073e-30
1.42349	-0.0003552	1.15321e-30
1.42356	-0.0003552	2.5873e-30
1.42364	-0.0003552	2.54319e-30
1.42372	-0.0003552	6.85461e-30
1.4238	-0.0003552	7.28097e-29
1.42388	-0.0003552	1.14691e-28
1.42395	-0.0003552	1.53734e-28
1.42403	-0.0003552	1.95483e-28
1.42411	-0.0003552	2.35091e-28
1.42419	-0.0003552	2.3904e-28
1.42427	-0.0003552	1.26448e-28
1.42434	-0.0003552	5.12166e-28
1.42442	-0.0003552	1.04539e-27
1.4245	-0.0003552	2.96991e-27
1.42458	-0.0003552	5.20986e-27
1.42466	-0.0003552	2.91043e-27
1.42473	-0.0003552	1.27196e-26
1.42481	-0.0003552	3.60686e-26
1.42489	-0.0003552	1.12477e-26
1.42497	-0.0003552	7.90392e-26
1.42505	-0.0003552	4.59041e-26
1.42512	-0.0003552	1.01225e-25
1.4252	-0.0003552	1.60338e-25
1.42528	-0.0003552	9.40977e-26
1.42536	-0.0003552	2.73794e-25
1.42544	-0.0003552	2.32828e-25
1.42551	-0.0003552	4.96004e-25
1.42559	-0.0003552	6.42213e-25
1.42567	-0.0003552	1.6508e-24
1.42575	-0.0003552	1.58285e-24
1.42583	-0.0003552	2.07005e-24
1.4259	-0.0003552	3.53723e-24
1.42598	-0.0003552	6.14641e-24
1.42606	-0.0003552	7.90369e-24
1.42614	-0.0003552	1.32616e-23
1.42622	-0.0003552	2.76188e-23
1.42629	-0.0003552	5.88653e-23
1.42637	-0.0003552	6.01331e-23
1.42645	-0.0003552	1.64842e-22
1.42653	-0.0003552	2.19836e-22
1.42661	-0.0003552	8.31104e-23
1.42668	-0.0003552	9.4786e-23
1.42676	-0.0003552	2.5534e-22
1.42684	-0.0003552	1.46344e-22
1.42692	-0.0003552	1.93983e-22
1.427	-0.0003552	1.30132e-22
1.42707	-0.0003552	9.29362e-23
1.42715	-0.0003552	1.76207e-22
1.42723	-0.0003552	2.95398e-22
1.42731	-0.0003552	3.37356e-22
1.42739	-0.0003552	4.32388e-22
1.42746	-0.0003552	5.70805e-22
1.42754	-0.0003552	2.17291e-22
1.42762	-0.0003552	5.63045e-22
1.4277	-0.0003552	3.44315e-22
1.42778	-0.0003552	1.21585e-22
1.42785	-0.0003552	6.76615e-22
1.42793	-0.0003552	1.53234e-22
1.42801	-0.0003552	2.0396e-23
1.42809	-0.0003552	3.24027e-23
1.42817	-0.0003552	1.79134e-23
1.42824	-0.0003552	1.03622e-23
1.42832	-0.0003552	8.90698e-24
1.4284	-0.0003552	6.1145e-24
1.42848	-0.0003552	5.39831e-24
1.42856	-0.0003552	1.25906e-23
1.42863	-0.0003552	6.50552e-24
1.42871	-0.0003552	1.34005e-23
1.42879	-0.0003552	1.2884e-23
1.42887	-0.0003552	8.00248e-24
1.42895	-0.0003552	1.6693e-23
1.42902	-0.0003552	8.93976e-24
1.4291	-0.0003552	1.72303e-23
1.42918	-0.0003552	1.39674e-23
1.42926	-0.0003552	8.10466e-24
1.42934	-0.0003552	1.65855e-23
1.42941	-0.0003552	1.3296e-23
1.42949	-0.0003552	1.15932e-23
1.42957	-0.0003552	1.3125e-23
1.42965	-0.0003552	1.96372e-22
1.42973	-0.0003552	7.14362e-23
1.4298	-0.0003552	2.44359e-22
1.42988	-0.0003552	4.87599e-22
1.42996	-0.0003552	4.67453e-21
1.42224	-0.0003424	5.75328e-34
1.42232	-0.0003424	3.87578e-34
1.42239	-0.0003424	5.08545e-34
1.42247	-0.0003424	2.58518e-33
1.42255	-0.0003424	2.94135e-33
1.42263	-0.0003424	5.03693e-33
1.42271	-0.0003424	4.37949e-32
1.42278	-0.0003424	1.10249e-31
1.42286	-0.0003424	3.18225e-31
1.42294	-0.0003424	5.54291e-31
1.42302	-0.0003424	1.16341e-30
1.4231	-0.0003424	8.32412e-30
1.42317	-0.0003424	1.43435e-29
1.42325	-0.0003424	2.93724e-29
1.42333	-0.0003424	3.14302e-29
1.42341	-0.0003424	3.84531e-29
1.42349	-0.0003424	5.25985e-29
1.42356	-0.0003424	3.56132e-28
1.42364	-0.0003424	5.21281e-27
1.42372	-0.0003424	4.61573e-27
1.4238	-0.0003424	3.63595e-27
1.42388	-0.0003424	5.52483e-27
1.42395	-0.0003424	2.29181e-26
1.42403	-0.0003424	1.28411e-26
1.42411	-0.0003424	3.80888e-26
