42.2183	-nan	2.91782
42.832	-nan	2.9483
43.5193	-nan	2.94805
44.1671	-nan	3.00139
44.7926	-nan	2.92125
45.4438	-nan	2.90923
46.023	-nan	2.86008
46.6457	-nan	2.74198
47.2435	-nan	2.6947
47.8817	-nan	2.63951
48.5194	-nan	2.65439
49.1375	-nan	2.77722
49.714	-nan	2.77255
50.3147	-nan	2.56666
50.9749	-nan	2.46407
