-31	Uniform	-0.040365	-0.040305
32	Uniform	0.0409501	0.0410101
-32	Uniform	-0.0410101	-0.0409501
33	Uniform	0.0415853	0.0416453
-33	Uniform	-0.0416453	-0.0415853
34	Uniform	0.0422109	0.0422709
-34	Uniform	-0.0422709	-0.0422109
35	Uniform	0.0428273	0.0428873
-35	Uniform	-0.0428873	-0.0428273
36	Uniform	0.043435	0.043495
-36	Uniform	-0.043495	-0.043435
37	Uniform	0.0440343	0.0440943
-37	Uniform	-0.0440943	-0.0440343
38	Uniform	0.0446255	0.0446855
-38	Uniform	-0.0446855	-0.0446255
39	Uniform	0.045209	0.045269
-39	Uniform	-0.045269	-0.045209
40	Uniform	0.045785	0.045845
-40	Uniform	-0.045845	-0.045785
41	Uniform	0.0463539	0.0464139
-41	Uniform	-0.0464139	-0.0463539
42	Uniform	0.0469159	0.0469759
-42	Uniform	-0.0469759	-0.0469159
43	Uniform	0.0474712	0.0475312
-43	Uniform	-0.0475312	-0.0474712
44	Uniform	0.0480201	0.0480801
-44	Uniform	-0.0480801	-0.0480201
45	Uniform	0.0485628	0.0486228
-45	Uniform	-0.0486228	-0.0485628
46	Uniform	0.0490994	0.0491594
-46	Uniform	-0.0491594	-0.0490994
47	Uniform	0.0496303	0.0496903
-47	Uniform	-0.0496903	-0.0496303
48	Uniform	0.0501555	0.0502155
-48	Uniform	-0.0502155	-0.0501555
49	Uniform	0.0506753	0.0507353
-49	Uniform	-0.0507353	-0.0506753
50	Uniform	0.0511898	0.0512498
-50	Uniform	-0.0512498	-0.0511898
51	Uniform	0.0516991	0.0517591
-51	Uniform	-0.0517591	-0.0516991
52	Uniform	0.0522035	0.0522635
-52	Uniform	-0.0522635	-0.0522035
53	Uniform	0.0527031	0.0527631
-53	Uniform	-0.0527631	-0.0527031
54	Uniform	0.0531979	0.0532579
-54	Uniform	-0.0532579	-0.0531979
55	Uniform	0.0536882	0.0537482
-55	Uniform	-0.0537482	-0.0536882
56	Uniform	0.054174	0.054234
-56	Uniform	-0.054234	-0.054174
57	Uniform	0.0546555	0.0547155
-57	Uniform	-0.0547155	-0.0546555
58	Uniform	0.0551328	0.0551928
-58	Uniform	-0.0551928	-0.0551328
59	Uniform	0.055606	0.055666
-59	Uniform	-0.055666	-0.055606
60	Uniform	0.0560752	0.0561352
-60	Uniform	-0.0561352	-0.0560752
61	Uniform	0.0565405	0.0566005
-61	Uniform	-0.0566005	-0.0565405
62	Uniform	0.0570019	0.0570619
-62	Uniform	-0.0570619	-0.0570019
63	Uniform	0.0574597	0.0575197
-63	Uniform	-0.0575197	-0.0574597
64	Uniform	0.0579138	0.0579738
-64	Uniform	-0.0579738	-0.0579138
65	Uniform	0.0583644	0.0584244
-65	Uniform	-0.0584244	-0.0583644
66	Uniform	0.0588116	0.0588716
-66	Uniform	-0.0588716	-0.0588116
67	Uniform	0.0592553	0.0593153
-67	Uniform	-0.0593153	-0.0592553
68	Uniform	0.0596957	0.0597557
-68	Uniform	-0.0597557	-0.0596957
69	Uniform	0.0601329	0.0601929
-69	Uniform	-0.0601929	-0.0601329
70	Uniform	0.060567	0.060627
-70	Uniform	-0.060627	-0.060567
71	Uniform	0.0609979	0.0610579
-71	Uniform	-0.0610579	-0.0609979
72	Uniform	0.0614258	0.0614858
-72	Uniform	-0.0614858	-0.0614258
73	Uniform	0.0618508	0.0619108
-73	Uniform	-0.0619108	-0.0618508
74	Uniform	0.0622728	0.0623328
-74	Uniform	-0.0623328	-0.0622728
75	Uniform	0.062692	0.062752
-75	Uniform	-0.062752	-0.062692
76	Uniform	0.0631084	0.0631684
-76	Uniform	-0.0631684	-0.0631084
77	Uniform	0.0635221	0.0635821
-77	Uniform	-0.0635821	-0.0635221
78	Uniform	0.063933	0.063993
-78	Uniform	-0.063993	-0.063933
79	Uniform	0.0643414	0.0644014
-79	Uniform	-0.0644014	-0.0643414
80	Uniform	0.0647471	0.0648071
-80	Uniform	-0.0648071	-0.0647471
81	Uniform	0.0651503	0.0652103
-81	Uniform	-0.0652103	-0.0651503
82	Uniform	0.0655511	0.0656111
-82	Uniform	-0.0656111	-0.0655511
83	Uniform	0.0659494	0.0660094
-83	Uniform	-0.0660094	-0.0659494
84	Uniform	0.0663452	0.0664052
-84	Uniform	-0.0664052	-0.0663452
