-46.2917	-nan	3.39251
-45.7564	-nan	3.18507
-45.1712	-nan	2.99362
-44.6183	-nan	3.0005
-44.0809	-nan	2.96048
-43.5383	-nan	2.98175
-43.0028	-nan	2.9642
-42.3817	-nan	2.98581
-41.7451	-nan	3.11262
-41.1567	-nan	3.10701
-40.5299	-nan	2.99979
-39.8888	-nan	3.06324
-39.3376	-nan	3.10143
-38.7519	-nan	3.0387
-38.1842	-nan	3.04955
-37.5608	-nan	2.99476
-36.9365	-nan	3.07106
-36.317	-nan	3.14628
-35.687	-nan	3.33661
-35.1083	-nan	3.36509
-34.4325	-nan	3.30987
-33.7959	-nan	3.38936
-33.2249	-nan	3.35766
-32.6857	-nan	3.27473
-32.1261	-nan	3.35659
-31.6019	-nan	3.42487
-31.0121	-nan	3.59204
-30.4437	-nan	3.82659
-29.8408	-nan	3.96783
-29.2692	-nan	4.06764
-28.7188	-nan	4.01773
-28.1448	-nan	3.85095
-27.5639	-nan	3.98076
-27.0364	-nan	4.15298
-26.4804	-nan	4.05062
-25.8722	-nan	4.07878
-25.2988	-nan	4.16318
-24.7235	-nan	4.06647
-24.1341	-nan	4.14463
-23.5674	-nan	4.33762
-23.0254	-nan	4.32295
-22.4697	-nan	4.2172
-21.8523	-nan	4.21112
-21.2691	-nan	4.51726
-20.7129	-nan	4.63597
-20.1205	-nan	4.69144
-19.5108	-nan	4.65813
-18.9118	-nan	4.74474
-18.3591	-nan	4.69623
-17.7927	-nan	4.89511
-17.2663	-nan	4.96569
-16.6766	-nan	4.9503
-16.0859	-nan	5.0051
-15.4915	-nan	4.96633
-14.8972	-nan	5.25137
-14.3791	-nan	5.2864
-13.82	-nan	5.26715
-13.2138	-nan	5.39035
-12.608	-nan	5.82564
-12.0468	-nan	5.93481
-11.4478	-nan	5.95057
-10.9021	-nan	6.19547
-10.3329	-nan	6.36891
-9.76197	-nan	6.82217
-9.24764	-nan	7.32753
-8.69129	-nan	7.35888
-8.14153	-nan	7.52899
-7.54117	-nan	7.87274
-7.01791	-nan	8.01147
-6.47343	-nan	8.29231
-5.93606	-nan	8.56664
-5.35442	-nan	8.8541
-4.75533	-nan	9.58455
-4.19277	-nan	9.68019
-3.60539	-nan	10.8151
-3.04249	-nan	11.6644
-2.41514	-nan	13.7569
-1.79967	-nan	18.5324
-1.35195	-nan	28.1074
-1.03011	-nan	44.4785
-0.133538	-nan	50.7868
1.03018	nan	71.237
1.30027	nan	32.75
1.91247	nan	24.9026
2.5053	nan	19.8645
3.15166	nan	16.3586
3.74877	nan	12.841
4.32118	nan	10.8875
4.95958	nan	10.4483
5.57549	nan	10.4876
6.1829	nan	9.93076
6.76682	nan	9.8996
7.32677	nan	8.24859
7.95197	nan	7.57865
8.51949	nan	7.34342
9.14841	nan	6.72321
9.75698	nan	6.40117
10.3161	nan	6.3475
10.896	nan	6.0179
11.4719	nan	6.10735
12.0728	nan	6.33831
12.6814	nan	6.30323
13.2839	nan	5.87316
13.9373	nan	5.51286
14.3927	nan	5.5877
14.9103	nan	5.76201
15.5826	nan	5.93871
16.2265	nan	6.02623
16.8249	nan	5.7439
17.3482	nan	5.21776
17.9007	nan	5.13185
18.424	nan	4.95969
19.0645	nan	4.89135
19.6474	nan	5.1093
20.2209	nan	4.78336
20.8301	nan	4.70496
21.3771	nan	4.88994
21.9159	nan	5.08715
22.5023	nan	4.87833
23.1419	nan	4.78561
23.7387	nan	4.65511
24.3315	nan	4.69973
24.8902	nan	4.49479
25.49	nan	4.25929
26.097	nan	3.93571
26.6642	nan	3.68467
27.2012	nan	3.74542
27.7452	nan	3.76862
28.3296	nan	3.70603
28.9848	nan	3.56586
29.6105	nan	3.56192
30.2037	nan	3.4577
30.8174	nan	3.32845
31.4477	nan	3.2018
32.0774	nan	3.39726
32.5771	nan	3.49919
33.1392	nan	3.35471
33.7399	nan	3.31185
34.3778	nan	3.32671
34.9965	nan	3.33386
35.6213	nan	3.33801
36.2395	nan	3.2776
36.8534	nan	3.28217
37.4541	nan	3.01654
38.1567	nan	2.89159
38.7687	nan	2.97588
