#gamma	N_0	probability

2.72959e-05	0.29242	56.4035
2.73082e-05	0.29242	18.6844
2.73205e-05	0.29242	86.5055
2.73328e-05	0.29242	117.133
2.7345e-05	0.29242	222.509
2.73573e-05	0.29242	18.1158
2.73696e-05	0.29242	100.614
2.73819e-05	0.29242	55.0664
2.73941e-05	0.29242	56.5859
2.74064e-05	0.29242	24.6924
2.74187e-05	0.29242	5.69985
2.7431e-05	0.29242	0.721201
2.74433e-05	0.29242	5.1875
2.74555e-05	0.29242	6.06081
2.74678e-05	0.29242	0
2.74801e-05	0.29242	0
2.74924e-05	0.29242	0
2.75046e-05	0.29242	0
2.75169e-05	0.29242	0
2.75292e-05	0.29242	0
2.75415e-05	0.29242	0
2.63261e-05	0.293388	471.609
2.63384e-05	0.293388	403.404
2.63507e-05	0.293388	2357.67
2.6363e-05	0.293388	2880.5
2.63752e-05	0.293388	7563.26
2.63875e-05	0.293388	8668.14
2.63998e-05	0.293388	1954.42
2.64121e-05	0.293388	60.6054
2.64243e-05	0.293388	95.899
2.64366e-05	0.293388	449.925
2.64489e-05	0.293388	59943.7
2.64612e-05	0.293388	7768.48
2.64734e-05	0.293388	10505.2
2.64857e-05	0.293388	109485
2.6498e-05	0.293388	32372.6
2.65103e-05	0.293388	75800.5
2.65226e-05	0.293388	60911.3
2.65348e-05	0.293388	15574.4
2.65471e-05	0.293388	461.26
2.65594e-05	0.293388	1552.14
2.65717e-05	0.293388	20347.4
2.65839e-05	0.293388	374967
2.65962e-05	0.293388	32538.7
2.66085e-05	0.293388	50767.1
2.66208e-05	0.293388	290978
2.6633e-05	0.293388	358275
2.66453e-05	0.293388	301159
2.66576e-05	0.293388	132072
2.66699e-05	0.293388	15112
2.66821e-05	0.293388	2143.75
2.66944e-05	0.293388	15855.2
2.67067e-05	0.293388	125439
2.6719e-05	0.293388	185105
2.67312e-05	0.293388	102338
2.67435e-05	0.293388	242491
2.67558e-05	0.293388	377807
2.67681e-05	0.293388	414101
2.67803e-05	0.293388	312129
2.67926e-05	0.293388	70712
2.68049e-05	0.293388	2399.93
2.68172e-05	0.293388	7418.13
2.68295e-05	0.293388	138174
2.68417e-05	0.293388	451616
2.6854e-05	0.293388	104456
2.68663e-05	0.293388	758248
2.68786e-05	0.293388	226628
2.68908e-05	0.293388	621219
2.69031e-05	0.293388	322898
2.69154e-05	0.293388	49194.8
2.69277e-05	0.293388	1363.71
2.69399e-05	0.293388	5294.55
2.69522e-05	0.293388	100662
2.69645e-05	0.293388	481430
2.69768e-05	0.293388	81374.3
2.6989e-05	0.293388	52046.4
2.70013e-05	0.293388	273060
2.70136e-05	0.293388	226050
2.70259e-05	0.293388	117058
2.70381e-05	0.293388	51739.3
2.70504e-05	0.293388	662.328
2.70627e-05	0.293388	2383.7
2.7075e-05	0.293388	32139.9
2.70873e-05	0.293388	126779
2.70995e-05	0.293388	20501.9
2.71118e-05	0.293388	24060.6
2.71241e-05	0.293388	29597.1
2.71364e-05	0.293388	24644
2.71486e-05	0.293388	14906.8
2.71609e-05	0.293388	8104.69
2.71732e-05	0.293388	82.82
2.71855e-05	0.293388	966.702
2.71977e-05	0.293388	24911.6
2.721e-05	0.293388	3254.56
2.72223e-05	0.293388	2684.29
2.72346e-05	0.293388	3294.01
2.72468e-05	0.293388	0.00161033
2.72591e-05	0.293388	3780.13
2.72714e-05	0.293388	1771.8
2.72837e-05	0.293388	21.064
2.72959e-05	0.293388	95.6215
2.73082e-05	0.293388	434.64
2.73205e-05	0.293388	5664.64
2.73328e-05	0.293388	314.685
2.7345e-05	0.293388	578.423
2.73573e-05	0.293388	202.671
2.73696e-05	0.293388	202.429
2.73819e-05	0.293388	96.8968
2.73941e-05	0.293388	16.1701
2.74064e-05	0.293388	1.9327
2.74187e-05	0.293388	3.22375
2.7431e-05	0.293388	130.788
2.74433e-05	0.293388	12.8039
2.74555e-05	0.293388	7.29787
2.74678e-05	0.293388	4.49447e-06
2.74801e-05	0.293388	0
2.74924e-05	0.293388	0
2.75046e-05	0.293388	0
2.75169e-05	0.293388	0
2.75292e-05	0.293388	0
2.75415e-05	0.293388	0
2.63261e-05	0.294356	886.124
2.63384e-05	0.294356	21400
2.63507e-05	0.294356	7270.04
2.6363e-05	0.294356	8227.02
2.63752e-05	0.294356	4857.87
2.63875e-05	0.294356	1335.15
2.63998e-05	0.294356	56.5547
2.64121e-05	0.294356	58.0285
2.64243e-05	0.294356	273.749
2.64366e-05	0.294356	2184.56
2.64489e-05	0.294356	7930.34
2.64612e-05	0.294356	12765.6
2.64734e-05	0.294356	113577
2.64857e-05	0.294356	97343.8
2.6498e-05	0.294356	55418.7
2.65103e-05	0.294356	227747
2.65226e-05	0.294356	12128.3
2.65348e-05	0.294356	268.796
2.65471e-05	0.294356	850.223
2.65594e-05	0.294356	3767.32
2.65717e-05	0.294356	14130.8
2.65839e-05	0.294356	15699.3
2.65962e-05	0.294356	248266
2.66085e-05	0.294356	1.86009e+06
2.66208e-05	0.294356	408207
2.6633e-05	0.294356	199434
2.66453e-05	0.294356	171191
2.66576e-05	0.294356	19030.8
2.66699e-05	0.294356	1287.45
2.66821e-05	0.294356	6788.48
2.66944e-05	0.294356	27886.6
2.67067e-05	0.294356	251260
2.6719e-05	0.294356	331602
2.67312e-05	0.294356	3.28079e+06
2.67435e-05	0.294356	657570
2.67558e-05	0.294356	640626
2.67681e-05	0.294356	405789
2.67803e-05	0.294356	35519.9
2.67926e-05	0.294356	2630.74
2.68049e-05	0.294356	3303.53
2.68172e-05	0.294356	22489.5
2.68295e-05	0.294356	264830
2.68417e-05	0.294356	171537
2.6854e-05	0.294356	3.41669e+06
2.68663e-05	0.294356	1.08362e+06
2.68786e-05	0.294356	350599
2.68908e-05	0.294356	320031
2.69031e-05	0.294356	114402
2.69154e-05	0.294356	2003.55
2.69277e-05	0.294356	3575.96
2.69399e-05	0.294356	13446.7
2.69522e-05	0.294356	606510
2.69645e-05	0.294356	28825.5
2.69768e-05	0.294356	2.5956e+06
2.6989e-05	0.294356	1.024e+06
2.70013e-05	0.294356	214550
2.70136e-05	0.294356	109273
2.70259e-05	0.294356	39344.5
2.70381e-05	0.294356	2494.1
2.70504e-05	0.294356	1666.81
2.70627e-05	0.294356	8682.17
2.7075e-05	0.294356	48427.1
2.70873e-05	0.294356	9872.11
2.70995e-05	0.294356	734818
2.71118e-05	0.294356	350665
2.71241e-05	0.294356	32106.5
2.71364e-05	0.294356	16968.3
2.71486e-05	0.294356	3402.22
2.71609e-05	0.294356	120.62
2.71732e-05	0.294356	402.871
2.71855e-05	0.294356	4049.12
2.71977e-05	0.294356	10262.8
2.721e-05	0.294356	5454.27
2.72223e-05	0.294356	37055.6
2.72346e-05	0.294356	7213.57
2.72468e-05	0.294356	0.0193707
2.72591e-05	0.294356	1369.89
2.72714e-05	0.294356	119.299
2.72837e-05	0.294356	27.2293
2.72959e-05	0.294356	96.8214
2.73082e-05	0.294356	2605.96
2.73205e-05	0.294356	192.753
2.73328e-05	0.294356	6625.09
2.7345e-05	0.294356	1764.11
2.73573e-05	0.294356	240.027
2.73696e-05	0.294356	88.8975
2.73819e-05	0.294356	34.7121
2.73941e-05	0.294356	1.06578
2.74064e-05	0.294356	3.25715
2.74187e-05	0.294356	19.2888
2.7431e-05	0.294356	29.1755
2.74433e-05	0.294356	28.0686
2.74555e-05	0.294356	162.531
2.74678e-05	0.294356	6.99163e-05
2.74801e-05	0.294356	0
2.74924e-05	0.294356	0
2.75046e-05	0.294356	0
2.75169e-05	0.294356	0
2.75292e-05	0.294356	0
2.75415e-05	0.294356	0
2.63261e-05	0.295324	2104.04
2.63384e-05	0.295324	1909.83
2.63507e-05	0.295324	4346.73
2.6363e-05	0.295324	33711.3
2.63752e-05	0.295324	4978.33
2.63875e-05	0.295324	13080.3
2.63998e-05	0.295324	28.2111
2.64121e-05	0.295324	76.4257
2.64243e-05	0.295324	216.105
2.64366e-05	0.295324	4111.13
2.64489e-05	0.295324	11430.7
2.64612e-05	0.295324	131269
2.64734e-05	0.295324	22139.7
2.64857e-05	0.295324	60354.2
2.6498e-05	0.295324	89889.5
2.65103e-05	0.295324	55642.8
2.65226e-05	0.295324	1267.18
2.65348e-05	0.295324	329.349
2.65471e-05	0.295324	859.191
2.65594e-05	0.295324	5164.47
2.65717e-05	0.295324	10817.9
2.65839e-05	0.295324	126470
2.65962e-05	0.295324	741093
2.66085e-05	0.295324	92824.6
2.66208e-05	0.295324	1.07061e+06
2.6633e-05	0.295324	1.0513e+06
