#theta_0	N_0	probability

0.000244	0.27095	0
0.000252	0.27095	0
0.00026	0.27095	0
0.000268	0.27095	0
0.000276	0.27095	0
0.000284	0.27095	0
0.000292	0.27095	0
0.0003	0.27095	0
0.000308	0.27095	0
0.000316	0.27095	0
0.000324	0.27095	0
0.000332	0.27095	0
0.00034	0.27095	0
0.000348	0.27095	0
0.000356	0.27095	0
0.000364	0.27095	0
0.000372	0.27095	0
0.00038	0.27095	0
0.000388	0.27095	0
0.000396	0.27095	0
0.000404	0.27095	0
0.000412	0.27095	0
0.00042	0.27095	0
0.000428	0.27095	0
0.000436	0.27095	0
0.000444	0.27095	0
0.000452	0.27095	0
0.00046	0.27095	0
0.000468	0.27095	0
0.000476	0.27095	0
0.000484	0.27095	0
0.000492	0.27095	0
0.0005	0.27095	0
0.000508	0.27095	0
0.000516	0.27095	0
0.000524	0.27095	0
0.000532	0.27095	0
0.00054	0.27095	0
0.000548	0.27095	0
0.000556	0.27095	0
0.000564	0.27095	0
0.000572	0.27095	0
0.00058	0.27095	0
0.000588	0.27095	0
0.000596	0.27095	0
0.000604	0.27095	0
0.000612	0.27095	0
0.00062	0.27095	0
0.000628	0.27095	0
0.000636	0.27095	0
0.000244	0.27285	0
0.000252	0.27285	0
0.00026	0.27285	0
0.000268	0.27285	0
0.000276	0.27285	0
0.000284	0.27285	0
0.000292	0.27285	0
0.0003	0.27285	0
0.000308	0.27285	0
0.000316	0.27285	0
0.000324	0.27285	0
0.000332	0.27285	0.000944725
0.00034	0.27285	1.27429e-07
0.000348	0.27285	0
0.000356	0.27285	0
0.000364	0.27285	0
0.000372	0.27285	0
0.00038	0.27285	0
0.000388	0.27285	0
0.000396	0.27285	0
0.000404	0.27285	0
0.000412	0.27285	0
0.00042	0.27285	0
0.000428	0.27285	0
0.000436	0.27285	0
0.000444	0.27285	0
0.000452	0.27285	0
0.00046	0.27285	0
0.000468	0.27285	0
0.000476	0.27285	0
0.000484	0.27285	0
0.000492	0.27285	0
0.0005	0.27285	0
0.000508	0.27285	0
0.000516	0.27285	0
0.000524	0.27285	0
0.000532	0.27285	0
0.00054	0.27285	0
0.000548	0.27285	0
0.000556	0.27285	0
0.000564	0.27285	0
0.000572	0.27285	0
0.00058	0.27285	0
0.000588	0.27285	0
0.000596	0.27285	0
0.000604	0.27285	0
0.000612	0.27285	0
0.00062	0.27285	0
0.000628	0.27285	0
0.000636	0.27285	0
0.000244	0.27475	0
0.000252	0.27475	0
0.00026	0.27475	0
0.000268	0.27475	0
0.000276	0.27475	0
0.000284	0.27475	0
0.000292	0.27475	0
0.0003	0.27475	0
0.000308	0.27475	0
0.000316	0.27475	0
0.000324	0.27475	0
0.000332	0.27475	6.02632e-05
0.00034	0.27475	0.0632647
0.000348	0.27475	0.000271352
0.000356	0.27475	0
0.000364	0.27475	0
