#gamma	N_0	probability

2.71371e-05	0.7853	0
2.71513e-05	0.7853	0
2.71655e-05	0.7853	115.433
2.71797e-05	0.7853	71.985
2.71939e-05	0.7853	39.3956
2.72081e-05	0.7853	25.0098
2.72223e-05	0.7853	0
2.72365e-05	0.7853	0
2.72507e-05	0.7853	0
2.72649e-05	0.7853	0
2.72791e-05	0.7853	0
2.72933e-05	0.7853	0.197931
2.73075e-05	0.7853	0.0785243
2.73217e-05	0.7853	0.0434005
2.73359e-05	0.7853	34980.2
2.73501e-05	0.7853	0.0201012
2.73643e-05	0.7853	0
2.73785e-05	0.7853	0
2.73927e-05	0.7853	0
2.74069e-05	0.7853	0
2.74211e-05	0.7853	0
2.74353e-05	0.7853	0
2.74495e-05	0.7853	0
2.74637e-05	0.7853	0
2.74779e-05	0.7853	0
2.74921e-05	0.7853	137.681
2.75063e-05	0.7853	0
2.75205e-05	0.7853	0
2.75347e-05	0.7853	0
2.75489e-05	0.7853	0
2.75631e-05	0.7853	0
2.75773e-05	0.7853	0
2.75915e-05	0.7853	0
2.76057e-05	0.7853	0
2.76199e-05	0.7853	0
2.76341e-05	0.7853	0
2.76483e-05	0.7853	0.0660855
2.76625e-05	0.7853	0.0373326
2.76767e-05	0.7853	0.0298661
2.76909e-05	0.7853	0.0202688
2.77051e-05	0.7853	0
2.77193e-05	0.7853	0
2.77335e-05	0.7853	0
2.77477e-05	0.7853	0
2.77619e-05	0.7853	0
2.77761e-05	0.7853	0
2.77903e-05	0.7853	0
2.78045e-05	0.7853	0
2.78187e-05	0.7853	0
2.78329e-05	0.7853	0
