#gamma	theta_0	probability

2.6507e-05	-0.0002976	0
2.65226e-05	-0.0002976	0
2.65382e-05	-0.0002976	0
2.65538e-05	-0.0002976	0
2.65694e-05	-0.0002976	0
2.6585e-05	-0.0002976	0
2.66006e-05	-0.0002976	0
2.66162e-05	-0.0002976	0
2.66318e-05	-0.0002976	0
2.66474e-05	-0.0002976	0
2.6663e-05	-0.0002976	0
2.66786e-05	-0.0002976	0
2.66942e-05	-0.0002976	0
2.67098e-05	-0.0002976	0
2.67254e-05	-0.0002976	0
2.6741e-05	-0.0002976	0
2.67566e-05	-0.0002976	0
2.67722e-05	-0.0002976	0
2.67878e-05	-0.0002976	0
2.68034e-05	-0.0002976	0
2.6819e-05	-0.0002976	0
2.68346e-05	-0.0002976	0
2.68502e-05	-0.0002976	0
2.68658e-05	-0.0002976	0
2.68814e-05	-0.0002976	0
2.6897e-05	-0.0002976	0
2.69126e-05	-0.0002976	0
2.69282e-05	-0.0002976	0
2.69438e-05	-0.0002976	0
2.69594e-05	-0.0002976	0
2.6975e-05	-0.0002976	0
2.69906e-05	-0.0002976	0
2.70062e-05	-0.0002976	0
2.70218e-05	-0.0002976	0
2.70374e-05	-0.0002976	0
2.7053e-05	-0.0002976	0
2.70686e-05	-0.0002976	0
2.70842e-05	-0.0002976	0
2.70998e-05	-0.0002976	0
2.71154e-05	-0.0002976	0
2.7131e-05	-0.0002976	0
2.71466e-05	-0.0002976	0
2.71622e-05	-0.0002976	0
2.71778e-05	-0.0002976	0
2.71934e-05	-0.0002976	0
2.7209e-05	-0.0002976	0
2.72246e-05	-0.0002976	0
2.72402e-05	-0.0002976	0
2.72558e-05	-0.0002976	0
2.72714e-05	-0.0002976	0
2.7287e-05	-0.0002976	0
2.73026e-05	-0.0002976	0
2.73182e-05	-0.0002976	0
2.73338e-05	-0.0002976	0
2.73494e-05	-0.0002976	0
2.7365e-05	-0.0002976	0
2.73806e-05	-0.0002976	0
2.73962e-05	-0.0002976	0
2.74118e-05	-0.0002976	0
2.74274e-05	-0.0002976	0
2.7443e-05	-0.0002976	0
2.74586e-05	-0.0002976	0
2.74742e-05	-0.0002976	0
2.74898e-05	-0.0002976	0
2.75054e-05	-0.0002976	0
2.7521e-05	-0.0002976	0
2.75366e-05	-0.0002976	0
2.75522e-05	-0.0002976	0
2.60078e-05	-0.0002912	0
2.60234e-05	-0.0002912	0
2.6039e-05	-0.0002912	0
2.60546e-05	-0.0002912	0
2.60702e-05	-0.0002912	0
2.60858e-05	-0.0002912	0
2.61014e-05	-0.0002912	0
2.6117e-05	-0.0002912	0
2.61326e-05	-0.0002912	0
2.61482e-05	-0.0002912	0
2.61638e-05	-0.0002912	0
2.61794e-05	-0.0002912	0
2.6195e-05	-0.0002912	0
2.62106e-05	-0.0002912	0
2.62262e-05	-0.0002912	0
2.62418e-05	-0.0002912	0
2.62574e-05	-0.0002912	0
2.6273e-05	-0.0002912	0
2.62886e-05	-0.0002912	0
2.63042e-05	-0.0002912	0
2.63198e-05	-0.0002912	0
2.63354e-05	-0.0002912	0
2.6351e-05	-0.0002912	0
2.63666e-05	-0.0002912	0
2.63822e-05	-0.0002912	0
2.63978e-05	-0.0002912	0
2.64134e-05	-0.0002912	0
2.6429e-05	-0.0002912	0
2.64446e-05	-0.0002912	0
2.64602e-05	-0.0002912	0
2.64758e-05	-0.0002912	0
2.64914e-05	-0.0002912	0
2.6507e-05	-0.0002912	0
2.65226e-05	-0.0002912	0
2.65382e-05	-0.0002912	0
2.65538e-05	-0.0002912	0
2.65694e-05	-0.0002912	0
2.6585e-05	-0.0002912	0
2.66006e-05	-0.0002912	0
2.66162e-05	-0.0002912	0
2.66318e-05	-0.0002912	0
2.66474e-05	-0.0002912	0
2.6663e-05	-0.0002912	0
2.66786e-05	-0.0002912	0
2.66942e-05	-0.0002912	0
2.67098e-05	-0.0002912	0
2.67254e-05	-0.0002912	0
2.6741e-05	-0.0002912	0
2.67566e-05	-0.0002912	0
2.67722e-05	-0.0002912	0
2.67878e-05	-0.0002912	0
2.68034e-05	-0.0002912	0
2.6819e-05	-0.0002912	0
2.68346e-05	-0.0002912	0
2.68502e-05	-0.0002912	0
2.68658e-05	-0.0002912	0
2.68814e-05	-0.0002912	0
2.6897e-05	-0.0002912	0
2.69126e-05	-0.0002912	0
2.69282e-05	-0.0002912	0
2.69438e-05	-0.0002912	0
2.69594e-05	-0.0002912	0
2.6975e-05	-0.0002912	0
2.69906e-05	-0.0002912	0
2.70062e-05	-0.0002912	0
2.70218e-05	-0.0002912	0
2.70374e-05	-0.0002912	0
2.7053e-05	-0.0002912	0
2.70686e-05	-0.0002912	0
2.70842e-05	-0.0002912	0
2.70998e-05	-0.0002912	0
2.71154e-05	-0.0002912	0
2.7131e-05	-0.0002912	0
2.71466e-05	-0.0002912	0
2.71622e-05	-0.0002912	0
2.71778e-05	-0.0002912	0
2.71934e-05	-0.0002912	0
2.7209e-05	-0.0002912	0
2.72246e-05	-0.0002912	0
2.72402e-05	-0.0002912	0
2.72558e-05	-0.0002912	0
2.72714e-05	-0.0002912	0
2.7287e-05	-0.0002912	0
2.73026e-05	-0.0002912	0
2.73182e-05	-0.0002912	0
2.73338e-05	-0.0002912	0
2.73494e-05	-0.0002912	0
2.7365e-05	-0.0002912	0
2.73806e-05	-0.0002912	0
2.73962e-05	-0.0002912	0
2.74118e-05	-0.0002912	0
2.74274e-05	-0.0002912	0
2.7443e-05	-0.0002912	0
2.74586e-05	-0.0002912	0
2.74742e-05	-0.0002912	0
2.74898e-05	-0.0002912	0
2.75054e-05	-0.0002912	0
2.7521e-05	-0.0002912	0
2.75366e-05	-0.0002912	0
2.75522e-05	-0.0002912	0
2.60078e-05	-0.0002848	0
2.60234e-05	-0.0002848	0
2.6039e-05	-0.0002848	0
2.60546e-05	-0.0002848	0
2.60702e-05	-0.0002848	0
2.60858e-05	-0.0002848	0
2.61014e-05	-0.0002848	0
2.6117e-05	-0.0002848	0
2.61326e-05	-0.0002848	0
2.61482e-05	-0.0002848	0
2.61638e-05	-0.0002848	0
2.61794e-05	-0.0002848	0
2.6195e-05	-0.0002848	0
2.62106e-05	-0.0002848	0
2.62262e-05	-0.0002848	0
2.62418e-05	-0.0002848	0
2.62574e-05	-0.0002848	0
2.6273e-05	-0.0002848	0
2.62886e-05	-0.0002848	0
2.63042e-05	-0.0002848	0
2.63198e-05	-0.0002848	0
2.63354e-05	-0.0002848	0
2.6351e-05	-0.0002848	0
2.63666e-05	-0.0002848	0
2.63822e-05	-0.0002848	0
2.63978e-05	-0.0002848	0
2.64134e-05	-0.0002848	0
2.6429e-05	-0.0002848	0
2.64446e-05	-0.0002848	0
2.64602e-05	-0.0002848	0
2.64758e-05	-0.0002848	0
2.64914e-05	-0.0002848	0
2.6507e-05	-0.0002848	0
2.65226e-05	-0.0002848	0
2.65382e-05	-0.0002848	0
2.65538e-05	-0.0002848	0
2.65694e-05	-0.0002848	0
2.6585e-05	-0.0002848	0
2.66006e-05	-0.0002848	0
2.66162e-05	-0.0002848	0
2.66318e-05	-0.0002848	0
2.66474e-05	-0.0002848	0
2.6663e-05	-0.0002848	0
2.66786e-05	-0.0002848	0
2.66942e-05	-0.0002848	0
2.67098e-05	-0.0002848	0
2.67254e-05	-0.0002848	0
2.6741e-05	-0.0002848	0
2.67566e-05	-0.0002848	0
2.67722e-05	-0.0002848	0
2.67878e-05	-0.0002848	0
2.68034e-05	-0.0002848	0
2.6819e-05	-0.0002848	0
2.68346e-05	-0.0002848	0
2.68502e-05	-0.0002848	0
2.68658e-05	-0.0002848	0
2.68814e-05	-0.0002848	0
2.6897e-05	-0.0002848	0
2.69126e-05	-0.0002848	0
2.69282e-05	-0.0002848	0
2.69438e-05	-0.0002848	0
2.69594e-05	-0.0002848	0
2.6975e-05	-0.0002848	0
2.69906e-05	-0.0002848	0
2.70062e-05	-0.0002848	0
2.70218e-05	-0.0002848	0
2.70374e-05	-0.0002848	0
2.7053e-05	-0.0002848	0
2.70686e-05	-0.0002848	0
2.70842e-05	-0.0002848	0
2.70998e-05	-0.0002848	0
2.71154e-05	-0.0002848	0
2.7131e-05	-0.0002848	0
2.71466e-05	-0.0002848	0
2.71622e-05	-0.0002848	0
2.71778e-05	-0.0002848	0
2.71934e-05	-0.0002848	0
2.7209e-05	-0.0002848	0
2.72246e-05	-0.0002848	0
2.72402e-05	-0.0002848	0
2.72558e-05	-0.0002848	0
2.72714e-05	-0.0002848	0
2.7287e-05	-0.0002848	0
2.73026e-05	-0.0002848	0
2.73182e-05	-0.0002848	0
2.73338e-05	-0.0002848	0
2.73494e-05	-0.0002848	0
2.7365e-05	-0.0002848	0
2.73806e-05	-0.0002848	0
2.73962e-05	-0.0002848	0
2.74118e-05	-0.0002848	0
2.74274e-05	-0.0002848	0
2.7443e-05	-0.0002848	0
2.74586e-05	-0.0002848	0
2.74742e-05	-0.0002848	0
2.74898e-05	-0.0002848	0
2.75054e-05	-0.0002848	0
2.7521e-05	-0.0002848	0
2.75366e-05	-0.0002848	0
2.75522e-05	-0.0002848	0
2.60078e-05	-0.0002784	0
2.60234e-05	-0.0002784	0
2.6039e-05	-0.0002784	0
2.60546e-05	-0.0002784	0
2.60702e-05	-0.0002784	0
2.60858e-05	-0.0002784	0
2.61014e-05	-0.0002784	0
2.6117e-05	-0.0002784	0
2.61326e-05	-0.0002784	0
2.61482e-05	-0.0002784	0
2.61638e-05	-0.0002784	0
2.61794e-05	-0.0002784	0
2.6195e-05	-0.0002784	0
2.62106e-05	-0.0002784	0
2.62262e-05	-0.0002784	0
2.62418e-05	-0.0002784	0
2.62574e-05	-0.0002784	0
2.6273e-05	-0.0002784	0
2.62886e-05	-0.0002784	0
2.63042e-05	-0.0002784	0
2.63198e-05	-0.0002784	0
2.63354e-05	-0.0002784	0
2.6351e-05	-0.0002784	0
2.63666e-05	-0.0002784	0
2.63822e-05	-0.0002784	0
2.63978e-05	-0.0002784	0
2.64134e-05	-0.0002784	0
2.6429e-05	-0.0002784	0
2.64446e-05	-0.0002784	0
2.64602e-05	-0.0002784	0
2.64758e-05	-0.0002784	0
2.64914e-05	-0.0002784	0
2.6507e-05	-0.0002784	0
2.65226e-05	-0.0002784	0
2.65382e-05	-0.0002784	0
2.65538e-05	-0.0002784	0
2.65694e-05	-0.0002784	0
2.6585e-05	-0.0002784	0
2.66006e-05	-0.0002784	2.83706e-30
2.66162e-05	-0.0002784	4.25627e-31
2.66318e-05	-0.0002784	3.91355e-31
2.66474e-05	-0.0002784	2.36346e-32
2.6663e-05	-0.0002784	5.19441e-29
2.66786e-05	-0.0002784	6.7272e-29
2.66942e-05	-0.0002784	2.66738e-29
2.67098e-05	-0.0002784	1.04582e-28
2.67254e-05	-0.0002784	1.05664e-28
2.6741e-05	-0.0002784	2.14516e-27
2.67566e-05	-0.0002784	1.4357e-27
2.67722e-05	-0.0002784	4.44634e-28
2.67878e-05	-0.0002784	5.00913e-28
2.68034e-05	-0.0002784	4.69707e-28
2.6819e-05	-0.0002784	3.76896e-28
2.68346e-05	-0.0002784	5.6197e-28
2.68502e-05	-0.0002784	2.90873e-27
2.68658e-05	-0.0002784	5.9442e-27
2.68814e-05	-0.0002784	1.64403e-27
2.6897e-05	-0.0002784	1.29863e-27
2.69126e-05	-0.0002784	2.8103e-27
2.69282e-05	-0.0002784	5.25687e-27
2.69438e-05	-0.0002784	2.20064e-27
2.69594e-05	-0.0002784	2.94855e-27
2.6975e-05	-0.0002784	3.01934e-27
2.69906e-05	-0.0002784	8.47847e-28
2.70062e-05	-0.0002784	2.48466e-27
2.70218e-05	-0.0002784	2.70218e-27
2.70374e-05	-0.0002784	2.1765e-27
2.7053e-05	-0.0002784	2.15913e-27
2.70686e-05	-0.0002784	7.05166e-27
2.70842e-05	-0.0002784	6.41838e-27
2.70998e-05	-0.0002784	1.62904e-27
2.71154e-05	-0.0002784	2.06669e-27
2.7131e-05	-0.0002784	8.93102e-28
2.71466e-05	-0.0002784	6.20589e-28
2.71622e-05	-0.0002784	2.28331e-27
2.71778e-05	-0.0002784	1.51795e-27
2.71934e-05	-0.0002784	6.22816e-28
2.7209e-05	-0.0002784	3.43646e-28
2.72246e-05	-0.0002784	3.80281e-28
2.72402e-05	-0.0002784	1.38168e-28
2.72558e-05	-0.0002784	2.53987e-28
2.72714e-05	-0.0002784	2.28896e-28
2.7287e-05	-0.0002784	1.20693e-28
2.73026e-05	-0.0002784	6.2221e-29
2.73182e-05	-0.0002784	5.54771e-29
2.73338e-05	-0.0002784	6.58671e-29
2.73494e-05	-0.0002784	2.89376e-29
2.7365e-05	-0.0002784	1.85818e-29
2.73806e-05	-0.0002784	1.54681e-29
2.73962e-05	-0.0002784	1.66909e-29
2.74118e-05	-0.0002784	1.83103e-29
2.74274e-05	-0.0002784	1.10643e-31
2.7443e-05	-0.0002784	1.73632e-35
2.74586e-05	-0.0002784	0
2.74742e-05	-0.0002784	0
2.74898e-05	-0.0002784	0
2.75054e-05	-0.0002784	0
2.7521e-05	-0.0002784	0
2.75366e-05	-0.0002784	0
2.75522e-05	-0.0002784	0
2.60078e-05	-0.000272	0
2.60234e-05	-0.000272	0
2.6039e-05	-0.000272	0
2.60546e-05	-0.000272	0
