#theta_0	N_0	probability

0.000484	0.4016	0
0.000492	0.4016	0
0.0005	0.4016	0
0.000508	0.4016	0
0.000516	0.4016	2.83739e-22
0.000524	0.4016	5.12421e-17
0.000532	0.4016	4.51182e-13
0.00054	0.4016	2.19522e-10
0.000548	0.4016	6.2138e-09
0.000556	0.4016	0
0.000564	0.4016	0
0.000572	0.4016	0
0.00058	0.4016	0
0.000588	0.4016	0
0.000596	0.4016	0
0.000604	0.4016	0
0.000612	0.4016	0
0.00062	0.4016	0
0.000628	0.4016	0
0.000636	0.4016	0
0.000644	0.4016	0
0.000652	0.4016	0
0.00066	0.4016	0
0.000668	0.4016	0
0.000676	0.4016	0
0.000684	0.4016	0
0.000692	0.4016	0
0.0007	0.4016	0
0.000708	0.4016	0
0.000716	0.4016	0
0.000724	0.4016	0
0.000732	0.4016	0
0.00074	0.4016	0
0.000748	0.4016	0
0.000756	0.4016	0
0.000764	0.4016	0
0.000772	0.4016	0
0.00078	0.4016	0
0.000788	0.4016	0
0.000796	0.4016	0
0.000804	0.4016	0
0.000812	0.4016	0
0.00082	0.4016	0
0.000828	0.4016	0
0.000836	0.4016	0
0.000844	0.4016	0
0.000852	0.4016	0
0.00086	0.4016	0
0.000868	0.4016	0
0.000876	0.4016	0
0.000484	0.4048	0
0.000492	0.4048	0
0.0005	0.4048	0
0.000508	0.4048	0
0.000516	0.4048	8.45176e-22
0.000524	0.4048	1.85154e-15
0.000532	0.4048	4.84037e-13
0.00054	0.4048	2.38202e-10
0.000548	0.4048	3.96107e-08
0.000556	0.4048	6.98798e-07
0.000564	0.4048	2.58089e-06
0.000572	0.4048	0
0.00058	0.4048	0
0.000588	0.4048	0
0.000596	0.4048	0
0.000604	0.4048	0
0.000612	0.4048	0
0.00062	0.4048	0
0.000628	0.4048	0
0.000636	0.4048	0
0.000644	0.4048	0
0.000652	0.4048	0
0.00066	0.4048	0
0.000668	0.4048	0
0.000676	0.4048	0
0.000684	0.4048	0
0.000692	0.4048	0
0.0007	0.4048	0
0.000708	0.4048	0
0.000716	0.4048	0
0.000724	0.4048	0
0.000732	0.4048	0
0.00074	0.4048	0
0.000748	0.4048	0
0.000756	0.4048	0
0.000764	0.4048	0
0.000772	0.4048	0
0.00078	0.4048	0
0.000788	0.4048	0
0.000796	0.4048	0
0.000804	0.4048	0
0.000812	0.4048	0
0.00082	0.4048	0
0.000828	0.4048	0
0.000836	0.4048	0
0.000844	0.4048	0
0.000852	0.4048	0
0.00086	0.4048	0
0.000868	0.4048	0
0.000876	0.4048	0
0.000484	0.408	0
0.000492	0.408	0
0.0005	0.408	0
0.000508	0.408	0
0.000516	0.408	2.9463e-22
0.000524	0.408	8.37652e-16
0.000532	0.408	1.40497e-11
0.00054	0.408	6.07323e-09
0.000548	0.408	6.26597e-08
0.000556	0.408	3.75621e-06
0.000564	0.408	9.96725e-05
0.000572	0.408	7.57992e-05
0.00058	0.408	1.10307e-05
0.000588	0.408	0
0.000596	0.408	0
0.000604	0.408	0
0.000612	0.408	0
0.00062	0.408	0
0.000628	0.408	0
0.000636	0.408	0
0.000644	0.408	0
0.000652	0.408	0
0.00066	0.408	0
0.000668	0.408	0
0.000676	0.408	0
0.000684	0.408	0
0.000692	0.408	0
0.0007	0.408	0
0.000708	0.408	0
0.000716	0.408	0
0.000724	0.408	0
0.000732	0.408	0
0.00074	0.408	0
0.000748	0.408	0
0.000756	0.408	0
0.000764	0.408	0
0.000772	0.408	0
0.00078	0.408	0
0.000788	0.408	0
0.000796	0.408	0
0.000804	0.408	0
0.000812	0.408	0
0.00082	0.408	0
0.000828	0.408	0
0.000836	0.408	0
0.000844	0.408	0
0.000852	0.408	0
0.00086	0.408	0
0.000868	0.408	0
0.000876	0.408	0
0.000484	0.4112	0
0.000492	0.4112	0
0.0005	0.4112	0
0.000508	0.4112	0
0.000516	0.4112	0
0.000524	0.4112	2.84895e-16
0.000532	0.4112	5.06914e-12
0.00054	0.4112	1.00642e-08
0.000548	0.4112	1.7034e-06
0.000556	0.4112	2.82022e-05
0.000564	0.4112	0.000247332
0.000572	0.4112	0.00349434
0.00058	0.4112	0.0125372
0.000588	0.4112	0.000589664
0.000596	0.4112	7.68152e-06
0.000604	0.4112	0
0.000612	0.4112	0
0.00062	0.4112	0
0.000628	0.4112	0
0.000636	0.4112	0
0.000644	0.4112	0
0.000652	0.4112	0
0.00066	0.4112	0
0.000668	0.4112	0
0.000676	0.4112	0
0.000684	0.4112	0
0.000692	0.4112	0
0.0007	0.4112	0
0.000708	0.4112	0
0.000716	0.4112	0
0.000724	0.4112	0
0.000732	0.4112	0
0.00074	0.4112	0
0.000748	0.4112	0
0.000756	0.4112	0
0.000764	0.4112	0
0.000772	0.4112	0
0.00078	0.4112	0
0.000788	0.4112	0
0.000796	0.4112	0
0.000804	0.4112	0
0.000812	0.4112	0
0.00082	0.4112	0
0.000828	0.4112	0
0.000836	0.4112	0
0.000844	0.4112	0
0.000852	0.4112	0
0.00086	0.4112	0
0.000868	0.4112	0
0.000876	0.4112	0
0.000484	0.4144	0
0.000492	0.4144	0
0.0005	0.4144	0
0.000508	0.4144	0
0.000516	0.4144	0
0.000524	0.4144	1.24553e-17
0.000532	0.4144	1.51953e-12
0.00054	0.4144	3.60629e-09
0.000548	0.4144	1.53111e-06
0.000556	0.4144	0.000130189
0.000564	0.4144	0.00359865
0.000572	0.4144	0.0118671
