#gamma	N_0	probability

2.76918e-05	0.256874	0
2.77078e-05	0.256874	0
2.77239e-05	0.256874	0
2.77399e-05	0.256874	0
2.77559e-05	0.256874	0
2.7772e-05	0.256874	0
2.61842e-05	0.25959	0
2.62003e-05	0.25959	2.16241e-12
2.62163e-05	0.25959	9.44761e-12
2.62323e-05	0.25959	8.31268e-12
2.62484e-05	0.25959	5.85631e-11
2.62644e-05	0.25959	3.80247e-11
2.62804e-05	0.25959	5.73328e-09
2.62965e-05	0.25959	6.60767e-11
2.63125e-05	0.25959	1.24569e-10
2.63286e-05	0.25959	8.35578e-10
2.63446e-05	0.25959	3.90936e-10
2.63606e-05	0.25959	4.76761e-10
2.63767e-05	0.25959	1.41597e-07
2.63927e-05	0.25959	6.76396e-10
2.64088e-05	0.25959	4.62261e-09
2.64248e-05	0.25959	1.14649e-08
2.64408e-05	0.25959	3.58831e-09
2.64569e-05	0.25959	9.75089e-07
2.64729e-05	0.25959	6.79042e-09
2.64889e-05	0.25959	8.87009e-09
2.6505e-05	0.25959	4.02994e-08
2.6521e-05	0.25959	2.11898e-05
2.65371e-05	0.25959	1.73484e-08
2.65531e-05	0.25959	1.93837e-08
2.65691e-05	0.25959	2.18947e-08
2.65852e-05	0.25959	9.08447e-08
2.66012e-05	0.25959	1.94157e-07
2.66172e-05	0.25959	5.26792e-06
2.66333e-05	0.25959	1.2191e-05
2.66493e-05	0.25959	2.13206e-08
2.66654e-05	0.25959	8.4218e-08
2.66814e-05	0.25959	4.07848e-07
2.66974e-05	0.25959	6.11378e-07
2.67135e-05	0.25959	1.1416e-07
2.67295e-05	0.25959	3.24067e-07
2.67455e-05	0.25959	1.00895e-07
2.67616e-05	0.25959	1.88998e-07
2.67776e-05	0.25959	7.5105e-07
2.67937e-05	0.25959	2.36115e-05
2.68097e-05	0.25959	1.85891e-07
2.68257e-05	0.25959	7.67749e-08
2.68418e-05	0.25959	1.39881e-07
2.68578e-05	0.25959	4.25737e-08
2.68739e-05	0.25959	1.06827e-07
2.68899e-05	0.25959	1.63571e-05
2.69059e-05	0.25959	3.30402e-07
2.6922e-05	0.25959	1.09288e-07
2.6938e-05	0.25959	1.26568e-07
2.6954e-05	0.25959	3.37342e-07
2.69701e-05	0.25959	7.48817e-08
2.69861e-05	0.25959	9.34096e-06
2.70022e-05	0.25959	6.56286e-08
2.70182e-05	0.25959	7.92628e-08
2.70342e-05	0.25959	2.83192e-08
2.70503e-05	0.25959	2.66163e-07
2.70663e-05	0.25959	2.33838e-08
2.70823e-05	0.25959	3.19106e-06
2.70984e-05	0.25959	3.24526e-08
2.71144e-05	0.25959	1.2917e-08
2.71305e-05	0.25959	8.96583e-09
2.71465e-05	0.25959	1.28227e-08
2.71625e-05	0.25959	7.05121e-09
2.71786e-05	0.25959	1.01578e-06
2.71946e-05	0.25959	1.94898e-06
2.72107e-05	0.25959	4.71548e-09
2.72267e-05	0.25959	1.75096e-09
2.72427e-05	0.25959	2.6125e-09
2.72588e-05	0.25959	1.11569e-09
2.72748e-05	0.25959	2.24504e-07
2.72908e-05	0.25959	2.70789e-07
2.73069e-05	0.25959	1.13167e-09
2.73229e-05	0.25959	3.12152e-09
2.7339e-05	0.25959	3.52687e-10
2.7355e-05	0.25959	1.49816e-10
2.7371e-05	0.25959	3.66376e-08
2.73871e-05	0.25959	3.35403e-08
2.74031e-05	0.25959	4.59317e-11
2.74191e-05	0.25959	1.66616e-10
2.74352e-05	0.25959	1.65173e-11
2.74512e-05	0.25959	2.97078e-11
2.74673e-05	0.25959	3.49476e-09
2.74833e-05	0.25959	1.56172e-09
2.74993e-05	0.25959	4.72741e-12
2.75154e-05	0.25959	0
2.75314e-05	0.25959	0
2.75474e-05	0.25959	0
2.75635e-05	0.25959	0
2.75795e-05	0.25959	0
2.75956e-05	0.25959	0
2.76116e-05	0.25959	0
2.76276e-05	0.25959	0
2.76437e-05	0.25959	0
2.76597e-05	0.25959	0
2.76758e-05	0.25959	0
2.76918e-05	0.25959	0
2.77078e-05	0.25959	0
2.77239e-05	0.25959	0
2.77399e-05	0.25959	0
2.77559e-05	0.25959	0
2.7772e-05	0.25959	0
2.61842e-05	0.262306	0
2.62003e-05	0.262306	2.60018e-11
2.62163e-05	0.262306	8.13793e-09
2.62323e-05	0.262306	2.28995e-08
2.62484e-05	0.262306	2.46979e-08
2.62644e-05	0.262306	1.40549e-08
2.62804e-05	0.262306	4.85187e-08
2.62965e-05	0.262306	1.37707e-07
2.63125e-05	0.262306	4.52227e-08
2.63286e-05	0.262306	3.64319e-07
2.63446e-05	0.262306	1.27984e-06
2.63606e-05	0.262306	4.28497e-06
