#gamma	theta_0	probability

2.6954e-05	0.00023968	0
2.69701e-05	0.00023968	0
2.69861e-05	0.00023968	0
2.70022e-05	0.00023968	0
2.70182e-05	0.00023968	0
2.70342e-05	0.00023968	0
2.70503e-05	0.00023968	0
2.70663e-05	0.00023968	0
2.70823e-05	0.00023968	0
2.70984e-05	0.00023968	0
2.71144e-05	0.00023968	0
2.71305e-05	0.00023968	0
2.71465e-05	0.00023968	0
2.71625e-05	0.00023968	0
2.71786e-05	0.00023968	0
2.71946e-05	0.00023968	0
2.72107e-05	0.00023968	0
2.72267e-05	0.00023968	0
2.72427e-05	0.00023968	0
2.72588e-05	0.00023968	0
2.72748e-05	0.00023968	0
2.72908e-05	0.00023968	0
2.73069e-05	0.00023968	0
2.73229e-05	0.00023968	0
2.7339e-05	0.00023968	0
2.7355e-05	0.00023968	0
2.7371e-05	0.00023968	0
2.73871e-05	0.00023968	0
2.74031e-05	0.00023968	0
2.74191e-05	0.00023968	0
2.74352e-05	0.00023968	0
2.74512e-05	0.00023968	0
2.74673e-05	0.00023968	0
2.74833e-05	0.00023968	0
2.74993e-05	0.00023968	0
2.75154e-05	0.00023968	0
2.75314e-05	0.00023968	0
2.75474e-05	0.00023968	0
2.75635e-05	0.00023968	0
2.75795e-05	0.00023968	0
2.75956e-05	0.00023968	0
2.76116e-05	0.00023968	0
2.76276e-05	0.00023968	0
2.76437e-05	0.00023968	0
2.76597e-05	0.00023968	0
2.76758e-05	0.00023968	0
2.76918e-05	0.00023968	0
2.77078e-05	0.00023968	0
2.77239e-05	0.00023968	0
2.77399e-05	0.00023968	0
2.77559e-05	0.00023968	0
2.7772e-05	0.00023968	0
2.61842e-05	0.0002448	0
2.62003e-05	0.0002448	0
2.62163e-05	0.0002448	1.69667e-08
2.62323e-05	0.0002448	1.84875e-07
2.62484e-05	0.0002448	5.25305e-07
2.62644e-05	0.0002448	9.60174e-07
2.62804e-05	0.0002448	4.13449e-06
2.62965e-05	0.0002448	1.06928e-07
2.63125e-05	0.0002448	1.43693e-07
2.63286e-05	0.0002448	6.31114e-06
2.63446e-05	0.0002448	3.90486e-08
2.63606e-05	0.0002448	1.51677e-07
2.63767e-05	0.0002448	7.90814e-07
2.63927e-05	0.0002448	3.28537e-06
2.64088e-05	0.0002448	3.20448e-05
2.64248e-05	0.0002448	8.88158e-05
2.64408e-05	0.0002448	7.19569e-07
2.64569e-05	0.0002448	4.0192e-06
2.64729e-05	0.0002448	1.18389e-05
2.64889e-05	0.0002448	0.000131575
2.6505e-05	0.0002448	3.67798e-07
2.6521e-05	0.0002448	1.50585e-06
2.65371e-05	0.0002448	6.50915e-06
2.65531e-05	0.0002448	3.03902e-05
2.65691e-05	0.0002448	5.26814e-05
2.65852e-05	0.0002448	0.00106188
2.66012e-05	0.0002448	4.98034e-06
2.66172e-05	0.0002448	9.2886e-06
2.66333e-05	0.0002448	2.51391e-05
2.66493e-05	0.0002448	0.000132161
2.66654e-05	0.0002448	8.60574e-07
2.66814e-05	0.0002448	3.28721e-06
2.66974e-05	0.0002448	1.55613e-05
2.67135e-05	0.0002448	5.31177e-05
2.67295e-05	0.0002448	0.000109193
2.67455e-05	0.0002448	0.000193803
2.67616e-05	0.0002448	0.00430181
2.67776e-05	0.0002448	5.18746e-06
2.67937e-05	0.0002448	2.53269e-05
2.68097e-05	0.0002448	6.6742e-05
2.68257e-05	0.0002448	0.000321548
2.68418e-05	0.0002448	0.000296336
2.68578e-05	0.0002448	3.3436e-06
2.68739e-05	0.0002448	8.22524e-06
2.68899e-05	0.0002448	3.24389e-05
2.69059e-05	0.0002448	8.22012e-05
2.6922e-05	0.0002448	0
2.6938e-05	0.0002448	1.33993e-06
2.6954e-05	0.0002448	5.38733e-06
2.69701e-05	0.0002448	1.59954e-05
2.69861e-05	0.0002448	2.28127e-05
2.70022e-05	0.0002448	3.88584e-05
2.70182e-05	0.0002448	0
2.70342e-05	0.0002448	7.25971e-07
2.70503e-05	0.0002448	3.87879e-06
2.70663e-05	0.0002448	9.32449e-06
2.70823e-05	0.0002448	1.08452e-05
2.70984e-05	0.0002448	1.73347e-05
2.71144e-05	0.0002448	0
2.71305e-05	0.0002448	8.57465e-07
2.71465e-05	0.0002448	8.04958e-07
2.71625e-05	0.0002448	2.81167e-06
2.71786e-05	0.0002448	3.14947e-06
2.71946e-05	0.0002448	4.57666e-06
2.72107e-05	0.0002448	0
2.72267e-05	0.0002448	1.92305e-07
2.72427e-05	0.0002448	1.69387e-07
2.72588e-05	0.0002448	5.19429e-07
2.72748e-05	0.0002448	5.92567e-07
2.72908e-05	0.0002448	0
2.73069e-05	0.0002448	0
2.73229e-05	0.0002448	3.7668e-08
2.7339e-05	0.0002448	2.61391e-08
2.7355e-05	0.0002448	8.28402e-08
2.7371e-05	0.0002448	3.22484e-08
2.73871e-05	0.0002448	0
2.74031e-05	0.0002448	0
2.74191e-05	0.0002448	1.75434e-09
2.74352e-05	0.0002448	1.37226e-09
2.74512e-05	0.0002448	1.84396e-09
2.74673e-05	0.0002448	0
2.74833e-05	0.0002448	0
2.74993e-05	0.0002448	0
2.75154e-05	0.0002448	0
2.75314e-05	0.0002448	0
2.75474e-05	0.0002448	0
2.75635e-05	0.0002448	0
2.75795e-05	0.0002448	0
2.75956e-05	0.0002448	0
2.76116e-05	0.0002448	0
2.76276e-05	0.0002448	0
2.76437e-05	0.0002448	0
2.76597e-05	0.0002448	0
2.76758e-05	0.0002448	0
2.76918e-05	0.0002448	0
2.77078e-05	0.0002448	0
2.77239e-05	0.0002448	0
2.77399e-05	0.0002448	0
2.77559e-05	0.0002448	0
2.7772e-05	0.0002448	0
2.61842e-05	0.00024992	0
2.62003e-05	0.00024992	0
2.62163e-05	0.00024992	3.35352e-06
2.62323e-05	0.00024992	2.62475e-05
2.62484e-05	0.00024992	3.23099e-05
2.62644e-05	0.00024992	3.5537e-05
2.62804e-05	0.00024992	0.000133441
2.62965e-05	0.00024992	6.35677e-05
2.63125e-05	0.00024992	0.00021526
2.63286e-05	0.00024992	0.000355213
2.63446e-05	0.00024992	0.00125966
2.63606e-05	0.00024992	0.00178918
2.63767e-05	0.00024992	0.00842055
2.63927e-05	0.00024992	0.000904998
2.64088e-05	0.00024992	0.000694379
2.64248e-05	0.00024992	0.00525147
2.64408e-05	0.00024992	0.00815662
2.64569e-05	0.00024992	0.00237894
2.64729e-05	0.00024992	0.00757005
2.64889e-05	0.00024992	0.0110231
2.6505e-05	0.00024992	0.0253535
2.6521e-05	0.00024992	0.0514899
2.65371e-05	0.00024992	0.0883158
2.65531e-05	0.00024992	0.0214511
2.65691e-05	0.00024992	0.0212464
2.65852e-05	0.00024992	0.0191952
2.66012e-05	0.00024992	0.116693
2.66172e-05	0.00024992	0.00690563
2.66333e-05	0.00024992	0.0319727
2.66493e-05	0.00024992	0.0872627
2.66654e-05	0.00024992	0.15925
2.66814e-05	0.00024992	0.273951
2.66974e-05	0.00024992	0.0140785
2.67135e-05	0.00024992	0.0175954
2.67295e-05	0.00024992	0.0567903
2.67455e-05	0.00024992	0.116531
2.67616e-05	0.00024992	0.0910767
2.67776e-05	0.00024992	0.646068
2.67937e-05	0.00024992	0.024621
2.68097e-05	0.00024992	0.102046
2.68257e-05	0.00024992	0.121533
2.68418e-05	0.00024992	0.243377
2.68578e-05	0.00024992	0.00409004
2.68739e-05	0.00024992	0.00829207
2.68899e-05	0.00024992	0.023365
2.69059e-05	0.00024992	0.0921419
2.6922e-05	0.00024992	0.121772
2.6938e-05	0.00024992	0.00277591
2.6954e-05	0.00024992	0.00260041
2.69701e-05	0.00024992	0.00606021
2.69861e-05	0.00024992	0.0178229
2.70022e-05	0.00024992	0.0492276
2.70182e-05	0.00024992	0.0877413
2.70342e-05	0.00024992	0.0581253
2.70503e-05	0.00024992	0.00195161
2.70663e-05	0.00024992	0.00399721
2.70823e-05	0.00024992	0.00560212
2.70984e-05	0.00024992	0.0260438
2.71144e-05	0.00024992	0.0451229
2.71305e-05	0.00024992	0.00045709
2.71465e-05	0.00024992	0.000659087
2.71625e-05	0.00024992	0.000959767
2.71786e-05	0.00024992	0.00179476
2.71946e-05	0.00024992	0.0124438
2.72107e-05	0.00024992	0.000136645
2.72267e-05	0.00024992	0.000211018
2.72427e-05	0.00024992	0.000120623
2.72588e-05	0.00024992	0.000152492
2.72748e-05	0.00024992	0.000400497
2.72908e-05	0.00024992	0.00221666
2.73069e-05	0.00024992	1.50742e-07
2.73229e-05	0.00024992	3.1965e-05
2.7339e-05	0.00024992	2.06296e-05
2.7355e-05	0.00024992	3.31338e-05
2.7371e-05	0.00024992	5.85865e-05
2.73871e-05	0.00024992	0.000303299
2.74031e-05	0.00024992	1.2066e-06
2.74191e-05	0.00024992	8.69219e-08
2.74352e-05	0.00024992	7.70489e-07
2.74512e-05	0.00024992	2.22665e-06
2.74673e-05	0.00024992	4.68963e-06
2.74833e-05	0.00024992	1.84094e-05
2.74993e-05	0.00024992	3.61806e-08
2.75154e-05	0.00024992	1.75575e-07
2.75314e-05	0.00024992	0
2.75474e-05	0.00024992	0
2.75635e-05	0.00024992	0
2.75795e-05	0.00024992	0
2.75956e-05	0.00024992	0
2.76116e-05	0.00024992	0
2.76276e-05	0.00024992	0
2.76437e-05	0.00024992	0
2.76597e-05	0.00024992	0
2.76758e-05	0.00024992	0
2.76918e-05	0.00024992	0
2.77078e-05	0.00024992	0
2.77239e-05	0.00024992	0
2.77399e-05	0.00024992	0
2.77559e-05	0.00024992	0
2.7772e-05	0.00024992	0
2.61842e-05	0.00025504	0
2.62003e-05	0.00025504	1.73944e-09
2.62163e-05	0.00025504	1.21176e-05
2.62323e-05	0.00025504	0.00538685
2.62484e-05	0.00025504	0.00152584
2.62644e-05	0.00025504	0.000903748
2.62804e-05	0.00025504	0.00197031
2.62965e-05	0.00025504	0.00944792
2.63125e-05	0.00025504	0.0262469
2.63286e-05	0.00025504	0.109109
2.63446e-05	0.00025504	0.0126781
2.63606e-05	0.00025504	0.0304389
2.63767e-05	0.00025504	0.143796
2.63927e-05	0.00025504	0.233809
2.64088e-05	0.00025504	0.10314
2.64248e-05	0.00025504	0.131657
2.64408e-05	0.00025504	0.255614
2.64569e-05	0.00025504	0.174402
2.64729e-05	0.00025504	1.0671
2.64889e-05	0.00025504	0.224627
2.6505e-05	0.00025504	0.714033
2.6521e-05	0.00025504	0.76397
2.65371e-05	0.00025504	1.64781
2.65531e-05	0.00025504	3.43804
2.65691e-05	0.00025504	1.64635
2.65852e-05	0.00025504	1.89426
2.66012e-05	0.00025504	2.63502
2.66172e-05	0.00025504	1.19606
2.66333e-05	0.00025504	2.72063
2.66493e-05	0.00025504	15.692
2.66654e-05	0.00025504	3.84387
2.66814e-05	0.00025504	5.82544
2.66974e-05	0.00025504	9.76944
2.67135e-05	0.00025504	13.7279
2.67295e-05	0.00025504	4.65817
2.67455e-05	0.00025504	2.69325
2.67616e-05	0.00025504	4.95301
2.67776e-05	0.00025504	13.4797
2.67937e-05	0.00025504	5.10533
2.68097e-05	0.00025504	8.92067
2.68257e-05	0.00025504	45.129
2.68418e-05	0.00025504	9.42569
2.68578e-05	0.00025504	1.62345
2.68739e-05	0.00025504	3.71576
2.68899e-05	0.00025504	7.20356
2.69059e-05	0.00025504	3.25052
2.6922e-05	0.00025504	7.6065
2.6938e-05	0.00025504	6.84379
2.6954e-05	0.00025504	11.012
2.69701e-05	0.00025504	4.28099
2.69861e-05	0.00025504	1.25709
2.70022e-05	0.00025504	2.36979
2.70182e-05	0.00025504	2.48152
2.70342e-05	0.00025504	4.7263
2.70503e-05	0.00025504	6.6195
2.70663e-05	0.00025504	1.13832
2.70823e-05	0.00025504	0.238726
2.70984e-05	0.00025504	1.06
2.71144e-05	0.00025504	1.29711
2.71305e-05	0.00025504	2.0896
2.71465e-05	0.00025504	0.230242
2.71625e-05	0.00025504	0.353521
2.71786e-05	0.00025504	0.0876216
2.71946e-05	0.00025504	0.317522
2.72107e-05	0.00025504	0.372025
2.72267e-05	0.00025504	0.0453423
2.72427e-05	0.00025504	0.0549024
2.72588e-05	0.00025504	0.0436751
2.72748e-05	0.00025504	0.0155942
2.72908e-05	0.00025504	0.0568556
2.73069e-05	0.00025504	0.0656903
2.73229e-05	0.00025504	0.00373192
2.7339e-05	0.00025504	0.0073157
2.7355e-05	0.00025504	0.00257986
2.7371e-05	0.00025504	0.00277317
2.73871e-05	0.00025504	0.00874638
2.74031e-05	0.00025504	0.000512974
2.74191e-05	0.00025504	0.000617742
2.74352e-05	0.00025504	0.000148505
2.74512e-05	0.00025504	0.000158633
2.74673e-05	0.00025504	0.000213074
2.74833e-05	0.00025504	0.000702654
2.74993e-05	0.00025504	0.000585435
2.75154e-05	0.00025504	1.88378e-05
2.75314e-05	0.00025504	2.64797e-05
2.75474e-05	0.00025504	0
2.75635e-05	0.00025504	0
2.75795e-05	0.00025504	0
2.75956e-05	0.00025504	0
2.76116e-05	0.00025504	0
2.76276e-05	0.00025504	0
2.76437e-05	0.00025504	0
2.76597e-05	0.00025504	0
2.76758e-05	0.00025504	0
2.76918e-05	0.00025504	0
2.77078e-05	0.00025504	0
2.77239e-05	0.00025504	0
2.77399e-05	0.00025504	0
2.77559e-05	0.00025504	0
2.7772e-05	0.00025504	0
2.61842e-05	0.00026016	0
2.62003e-05	0.00026016	2.86489e-08
2.62163e-05	0.00026016	0.000156253
2.62323e-05	0.00026016	0.0178049
2.62484e-05	0.00026016	1.32507
2.62644e-05	0.00026016	0.99957
2.62804e-05	0.00026016	0.145348
2.62965e-05	0.00026016	0.989104
2.63125e-05	0.00026016	0.985573
2.63286e-05	0.00026016	1.77795
2.63446e-05	0.00026016	0.707999
2.63606e-05	0.00026016	3.37185
2.63767e-05	0.00026016	11.922
2.63927e-05	0.00026016	28.1535
2.64088e-05	0.00026016	36.5615
2.64248e-05	0.00026016	195.36
2.64408e-05	0.00026016	18.9622
2.64569e-05	0.00026016	101.115
2.64729e-05	0.00026016	126.562
2.64889e-05	0.00026016	115.933
2.6505e-05	0.00026016	17.6111
2.6521e-05	0.00026016	45.6269
2.65371e-05	0.00026016	97.6227
2.65531e-05	0.00026016	477.648
2.65691e-05	0.00026016	382.876
2.65852e-05	0.00026016	1417.18
2.66012e-05	0.00026016	167.176
2.66172e-05	0.00026016	158.608
2.66333e-05	0.00026016	193.666
2.66493e-05	0.00026016	1725.24
2.66654e-05	0.00026016	83.7037
2.66814e-05	0.00026016	240.519
2.66974e-05	0.00026016	329.393
2.67135e-05	0.00026016	865.666
2.67295e-05	0.00026016	3106.41
2.67455e-05	0.00026016	336.579
2.67616e-05	0.00026016	176.038
2.67776e-05	0.00026016	430.559
2.67937e-05	0.00026016	483.876
2.68097e-05	0.00026016	978.405
2.68257e-05	0.00026016	5409.47
2.68418e-05	0.00026016	182.516
2.68578e-05	0.00026016	627.87
2.68739e-05	0.00026016	234.891
2.68899e-05	0.00026016	684.12
2.69059e-05	0.00026016	1229.37
2.6922e-05	0.00026016	125.72
2.6938e-05	0.00026016	166.677
2.6954e-05	0.00026016	447.238
2.69701e-05	0.00026016	895.782
2.69861e-05	0.00026016	66.7433
2.70022e-05	0.00026016	57.0143
2.70182e-05	0.00026016	72.0298
2.70342e-05	0.00026016	104.13
2.70503e-05	0.00026016	308.593
2.70663e-05	0.00026016	246.177
2.70823e-05	0.00026016	69.0757
2.70984e-05	0.00026016	38.358
2.71144e-05	0.00026016	34.2043
2.71305e-05	0.00026016	38.3224
2.71465e-05	0.00026016	87.0084
2.71625e-05	0.00026016	113.654
2.71786e-05	0.00026016	9.75064
2.71946e-05	0.00026016	7.16008
2.72107e-05	0.00026016	10.7764
2.72267e-05	0.00026016	9.59853
2.72427e-05	0.00026016	19.985
2.72588e-05	0.00026016	22.3636
2.72748e-05	0.00026016	1.23532
2.72908e-05	0.00026016	1.05047
2.73069e-05	0.00026016	1.78663
2.73229e-05	0.00026016	0.133984
2.7339e-05	0.00026016	3.70868
2.7355e-05	0.00026016	0.373565
2.7371e-05	0.00026016	0.0894102
2.73871e-05	0.00026016	0.154224
2.74031e-05	0.00026016	0.22642
2.74191e-05	0.00026016	0.104453
2.74352e-05	0.00026016	0.0140387
2.74512e-05	0.00026016	0.0180471
2.74673e-05	0.00026016	0.00575902
2.74833e-05	0.00026016	0.00887292
2.74993e-05	0.00026016	0.0177537
2.75154e-05	0.00026016	0.00208207
2.75314e-05	0.00026016	0.00057485
2.75474e-05	0.00026016	0.000503852
2.75635e-05	0.00026016	0
2.75795e-05	0.00026016	0
2.75956e-05	0.00026016	0
2.76116e-05	0.00026016	0
2.76276e-05	0.00026016	0
2.76437e-05	0.00026016	0
2.76597e-05	0.00026016	0
2.76758e-05	0.00026016	0
2.76918e-05	0.00026016	0
2.77078e-05	0.00026016	0
2.77239e-05	0.00026016	0
2.77399e-05	0.00026016	0
2.77559e-05	0.00026016	0
2.7772e-05	0.00026016	0
2.61842e-05	0.00026528	0
2.62003e-05	0.00026528	1.65944e-08
2.62163e-05	0.00026528	0.00218969
2.62323e-05	0.00026528	0.241503
2.62484e-05	0.00026528	1.84791
2.62644e-05	0.00026528	12.9298
2.62804e-05	0.00026528	19.4905
2.62965e-05	0.00026528	17.5044
2.63125e-05	0.00026528	37.68
2.63286e-05	0.00026528	53.7761
2.63446e-05	0.00026528	26.9539
2.63606e-05	0.00026528	52.4834
2.63767e-05	0.00026528	114.537
2.63927e-05	0.00026528	262.722
2.64088e-05	0.00026528	383.632
2.64248e-05	0.00026528	565.642
2.64408e-05	0.00026528	542.945
2.64569e-05	0.00026528	1245.17
2.64729e-05	0.00026528	1566.17
2.64889e-05	0.00026528	3717.75
2.6505e-05	0.00026528	3528.98
2.6521e-05	0.00026528	2054.73
2.65371e-05	0.00026528	2124.91
2.65531e-05	0.00026528	3275.12
2.65691e-05	0.00026528	7746.34
2.65852e-05	0.00026528	13527.5
2.66012e-05	0.00026528	6247.75
2.66172e-05	0.00026528	14711.8
2.66333e-05	0.00026528	9082.1
2.66493e-05	0.00026528	15370.2
2.66654e-05	0.00026528	4528.93
2.66814e-05	0.00026528	11331
2.66974e-05	0.00026528	16451.8
2.67135e-05	0.00026528	17139.4
2.67295e-05	0.00026528	28193.6
2.67455e-05	0.00026528	44556.9
2.67616e-05	0.00026528	90756.1
2.67776e-05	0.00026528	33372.2
2.67937e-05	0.00026528	21931.9
2.68097e-05	0.00026528	22620.4
2.68257e-05	0.00026528	21026.9
2.68418e-05	0.00026528	69808.2
2.68578e-05	0.00026528	33735.8
2.68739e-05	0.00026528	34252.9
2.68899e-05	0.00026528	45786.9
2.69059e-05	0.00026528	35195.7
2.6922e-05	0.00026528	7482.2
2.6938e-05	0.00026528	8686.49
2.6954e-05	0.00026528	16131.9
2.69701e-05	0.00026528	19053.1
2.69861e-05	0.00026528	41556.4
2.70022e-05	0.00026528	5771.52
2.70182e-05	0.00026528	5839.03
2.70342e-05	0.00026528	4428.18
2.70503e-05	0.00026528	8074.5
2.70663e-05	0.00026528	12881
2.70823e-05	0.00026528	16438.3
2.70984e-05	0.00026528	20741.6
2.71144e-05	0.00026528	2235.32
2.71305e-05	0.00026528	1940.65
2.71465e-05	0.00026528	3392.31
2.71625e-05	0.00026528	2667.16
2.71786e-05	0.00026528	5101.48
2.71946e-05	0.00026528	1282.29
2.72107e-05	0.00026528	312.551
2.72267e-05	0.00026528	497.974
2.72427e-05	0.00026528	1358.41
2.72588e-05	0.00026528	660.113
2.72748e-05	0.00026528	947.509
2.72908e-05	0.00026528	169.195
2.73069e-05	0.00026528	60.5737
2.73229e-05	0.00026528	91.7159
2.7339e-05	0.00026528	8.14837
2.7355e-05	0.00026528	153.96
2.7371e-05	0.00026528	38.2668
2.73871e-05	0.00026528	14.0077
2.74031e-05	0.00026528	15.1085
2.74191e-05	0.00026528	4.10966
2.74352e-05	0.00026528	21.621
2.74512e-05	0.00026528	1.0512
2.74673e-05	0.00026528	0.226741
2.74833e-05	0.00026528	1.12816
2.74993e-05	0.00026528	0.915924
2.75154e-05	0.00026528	0.733993
2.75314e-05	0.00026528	0.143494
2.75474e-05	0.00026528	0.00571179
2.75635e-05	0.00026528	0.00679019
2.75795e-05	0.00026528	0
2.75956e-05	0.00026528	0
2.76116e-05	0.00026528	0
2.76276e-05	0.00026528	0
2.76437e-05	0.00026528	0
2.76597e-05	0.00026528	0
2.76758e-05	0.00026528	0
2.76918e-05	0.00026528	0
2.77078e-05	0.00026528	0
2.77239e-05	0.00026528	0
2.77399e-05	0.00026528	0
2.77559e-05	0.00026528	0
2.7772e-05	0.00026528	0
2.61842e-05	0.0002704	0
2.62003e-05	0.0002704	6.77026e-08
2.62163e-05	0.0002704	0.00219857
2.62323e-05	0.0002704	2.40196
2.62484e-05	0.0002704	21.955
2.62644e-05	0.0002704	53.7866
2.62804e-05	0.0002704	123.573
2.62965e-05	0.0002704	217.732
2.63125e-05	0.0002704	464.302
2.63286e-05	0.0002704	318.464
2.63446e-05	0.0002704	719.743
2.63606e-05	0.0002704	1429.26
2.63767e-05	0.0002704	2428.87
2.63927e-05	0.0002704	2475.4
2.64088e-05	0.0002704	2385.33
2.64248e-05	0.0002704	3703.2
2.64408e-05	0.0002704	8014.54
2.64569e-05	0.0002704	12118.9
2.64729e-05	0.0002704	28167
2.64889e-05	0.0002704	18029.9
2.6505e-05	0.0002704	18159.1
2.6521e-05	0.0002704	44860.9
2.65371e-05	0.0002704	85360.6
2.65531e-05	0.0002704	56781.8
2.65691e-05	0.0002704	43823.4
2.65852e-05	0.0002704	69697.9
2.66012e-05	0.0002704	122518
2.66172e-05	0.0002704	164435
2.66333e-05	0.0002704	248583
2.66493e-05	0.0002704	142568
2.66654e-05	0.0002704	230565
2.66814e-05	0.0002704	240462
2.66974e-05	0.0002704	252418
2.67135e-05	0.0002704	456036
2.67295e-05	0.0002704	205696
2.67455e-05	0.0002704	265541
2.67616e-05	0.0002704	413574
2.67776e-05	0.0002704	834035
2.67937e-05	0.0002704	412953
2.68097e-05	0.0002704	650429
2.68257e-05	0.0002704	299095
2.68418e-05	0.0002704	483911
2.68578e-05	0.0002704	355116
2.68739e-05	0.0002704	740091
2.68899e-05	0.0002704	687155
2.69059e-05	0.0002704	375181
2.6922e-05	0.0002704	409634
2.6938e-05	0.0002704	214316
2.6954e-05	0.0002704	349300
2.69701e-05	0.0002704	527088
2.69861e-05	0.0002704	232565
2.70022e-05	0.0002704	188879
2.70182e-05	0.0002704	251958
2.70342e-05	0.0002704	194318
2.70503e-05	0.0002704	151289
2.70663e-05	0.0002704	91370.4
2.70823e-05	0.0002704	88582.4
2.70984e-05	0.0002704	145458
2.71144e-05	0.0002704	132508
2.71305e-05	0.0002704	65688.3
2.71465e-05	0.0002704	51211.6
2.71625e-05	0.0002704	26214.3
2.71786e-05	0.0002704	40281.6
2.71946e-05	0.0002704	33343.5
2.72107e-05	0.0002704	41918.3
2.72267e-05	0.0002704	9960.75
2.72427e-05	0.0002704	13049.7
