#theta_0	N_0	probability

-0.000236	0.51125	0
-0.000228	0.51125	0
-0.00022	0.51125	0
-0.000212	0.51125	0
-0.000204	0.51125	0
-0.000196	0.51125	0
-0.000188	0.51125	0
-0.00018	0.51125	0
-0.000172	0.51125	0
-0.000164	0.51125	0
-0.000156	0.51125	0
-0.000148	0.51125	0
-0.00014	0.51125	0
-0.000132	0.51125	0
-0.000124	0.51125	0
-0.000116	0.51125	0
-0.000108	0.51125	0
-0.0001	0.51125	0
-9.2e-05	0.51125	0
-8.4e-05	0.51125	0
-7.6e-05	0.51125	0
-6.8e-05	0.51125	0
-6e-05	0.51125	0
-5.2e-05	0.51125	0
-4.4e-05	0.51125	0
-3.6e-05	0.51125	0
-2.8e-05	0.51125	0
-2e-05	0.51125	0
-1.2e-05	0.51125	0
-4e-06	0.51125	0
4e-06	0.51125	0
1.2e-05	0.51125	0
2e-05	0.51125	0
2.8e-05	0.51125	0
3.6e-05	0.51125	0
4.4e-05	0.51125	0
5.2e-05	0.51125	0
6e-05	0.51125	0
6.8e-05	0.51125	0
7.6e-05	0.51125	0
8.4e-05	0.51125	0
9.2e-05	0.51125	0
0.0001	0.51125	0
0.000108	0.51125	0
0.000116	0.51125	0
0.000124	0.51125	0
0.000132	0.51125	0
0.00014	0.51125	0
0.000148	0.51125	2.53281e-48
0.000156	0.51125	1.4241e-32
-0.000236	0.51375	0
-0.000228	0.51375	0
-0.00022	0.51375	0
-0.000212	0.51375	0
-0.000204	0.51375	0
-0.000196	0.51375	0
-0.000188	0.51375	0
-0.00018	0.51375	0
-0.000172	0.51375	0
-0.000164	0.51375	0
-0.000156	0.51375	0
-0.000148	0.51375	0
-0.00014	0.51375	0
-0.000132	0.51375	0
-0.000124	0.51375	0
-0.000116	0.51375	0
-0.000108	0.51375	0
-0.0001	0.51375	0
-9.2e-05	0.51375	0
-8.4e-05	0.51375	0
-7.6e-05	0.51375	0
-6.8e-05	0.51375	0
-6e-05	0.51375	0
-5.2e-05	0.51375	0
-4.4e-05	0.51375	0
-3.6e-05	0.51375	0
-2.8e-05	0.51375	0
-2e-05	0.51375	0
-1.2e-05	0.51375	0
-4e-06	0.51375	0
4e-06	0.51375	0
1.2e-05	0.51375	0
2e-05	0.51375	0
2.8e-05	0.51375	0
3.6e-05	0.51375	0
4.4e-05	0.51375	0
5.2e-05	0.51375	0
6e-05	0.51375	0
6.8e-05	0.51375	0
7.6e-05	0.51375	0
8.4e-05	0.51375	0
9.2e-05	0.51375	0
0.0001	0.51375	4.81771e-51
0.000108	0.51375	6.059e-19
0.000116	0.51375	8.66974e-18
0.000124	0.51375	4.03645e-20
0.000132	0.51375	1.27085e-22
0.00014	0.51375	4.45795e-25
0.000148	0.51375	1.50431e-27
0.000156	0.51375	9.68257e-31
-0.000236	0.51625	0
-0.000228	0.51625	0
-0.00022	0.51625	0
-0.000212	0.51625	0
-0.000204	0.51625	0
-0.000196	0.51625	0
-0.000188	0.51625	0
-0.00018	0.51625	0
-0.000172	0.51625	0
-0.000164	0.51625	0
-0.000156	0.51625	0
-0.000148	0.51625	0
-0.00014	0.51625	0
-0.000132	0.51625	0
-0.000124	0.51625	0
-0.000116	0.51625	0
-0.000108	0.51625	0
-0.0001	0.51625	0
-9.2e-05	0.51625	0
-8.4e-05	0.51625	0
-7.6e-05	0.51625	0
-6.8e-05	0.51625	0
-6e-05	0.51625	0
-5.2e-05	0.51625	0
-4.4e-05	0.51625	0
-3.6e-05	0.51625	0
-2.8e-05	0.51625	0
-2e-05	0.51625	0
-1.2e-05	0.51625	0
-4e-06	0.51625	0
4e-06	0.51625	0
1.2e-05	0.51625	0
2e-05	0.51625	0
2.8e-05	0.51625	0
3.6e-05	0.51625	0
4.4e-05	0.51625	0
5.2e-05	0.51625	0
6e-05	0.51625	1.91858e-10
6.8e-05	0.51625	5.39066e-07
7.6e-05	0.51625	1.60845e-08
8.4e-05	0.51625	4.1417e-10
9.2e-05	0.51625	6.99454e-12
0.0001	0.51625	9.05489e-14
0.000108	0.51625	1.00698e-15
0.000116	0.51625	7.03597e-18
0.000124	0.51625	3.09586e-20
0.000132	0.51625	1.31924e-22
0.00014	0.51625	4.4545e-25
0.000148	0.51625	1.77565e-27
0.000156	0.51625	3.80277e-30
-0.000236	0.51875	0
-0.000228	0.51875	0
-0.00022	0.51875	0
-0.000212	0.51875	0
-0.000204	0.51875	0
-0.000196	0.51875	0
-0.000188	0.51875	0
-0.00018	0.51875	0
-0.000172	0.51875	0
-0.000164	0.51875	0
-0.000156	0.51875	0
-0.000148	0.51875	0
-0.00014	0.51875	0
-0.000132	0.51875	0
-0.000124	0.51875	0
-0.000116	0.51875	0
-0.000108	0.51875	0
-0.0001	0.51875	0
-9.2e-05	0.51875	0
-8.4e-05	0.51875	0
-7.6e-05	0.51875	0
-6.8e-05	0.51875	0
-6e-05	0.51875	0
-5.2e-05	0.51875	0
-4.4e-05	0.51875	0
-3.6e-05	0.51875	0
-2.8e-05	0.51875	0
-2e-05	0.51875	0
-1.2e-05	0.51875	0
-4e-06	0.51875	0
4e-06	0.51875	0
1.2e-05	0.51875	3.93998e-05
2e-05	0.51875	2.3784
2.8e-05	0.51875	0.324872
3.6e-05	0.51875	0.0368715
4.4e-05	0.51875	0.00378997
5.2e-05	0.51875	0.000281403
6e-05	0.51875	1.13829e-05
6.8e-05	0.51875	4.38778e-07
7.6e-05	0.51875	1.56805e-08
8.4e-05	0.51875	3.76058e-10
9.2e-05	0.51875	6.03019e-12
0.0001	0.51875	9.21059e-14
0.000108	0.51875	8.77928e-16
0.000116	0.51875	6.16404e-18
0.000124	0.51875	3.04964e-20
0.000132	0.51875	1.17913e-22
0.00014	0.51875	2.63383e-24
