-0.0052	0
0	4.30405e-08
0.0052	3.05137e-07
0.0104	1.27554e-07
0.0156	5.63715e-07
0.0208	5.86274e-07
0.026	3.25142e-06
0.0312	2.57397e-06
0.0364	5.14714e-06
0.0416	1.22474e-05
0.0468	8.135e-05
0.052	0.000186686
0.0572	0.000367702
0.0624	0.0104566
0.0676	0.0106686
0.0728	0.040295
0.078	0.0944991
0.0832	2.32648
0.0884	0.245381
0.0936	0.262076
0.0988	0.263744
0.104	0.0195571
0.1092	0.0123049
0.1144	0.0132324
0.1196	0.0270831
0.1248	0.0651302
0.13	6.42271
0.1352	176.901
0.1404	3.02277
0.1456	0.566776
0.1508	0.519921
0.156	0.548833
0.1612	0.912642
0.1664	0.0157951
0.1716	0.00516329
0.1768	6.79284e-05
0.182	9.62616e-06
0.1872	2.33572e-05
0.1924	1.37205e-08
0.1976	5.75542e-09
0.2028	1.25673e-08
0.208	7.84783e-09
0.2132	1.50421e-08
0.2184	3.88308e-08
0.2236	1.42995e-08
0.2288	2.40239e-09
0.234	1.86192e-13
0.2392	5.56932e-15
0.2444	1.29987e-16
0.2496	3.66589e-20
0.2548	1.25922e-22
0.2652	0
