#n_l	N_0	probability

1.42188	0.22772	28055.7
1.42195	0.22772	35902
1.42202	0.22772	47859.6
1.4221	0.22772	53617.5
1.42217	0.22772	73179.1
1.42224	0.22772	121235
1.42231	0.22772	223355
1.42238	0.22772	258148
1.42245	0.22772	536455
1.42252	0.22772	760983
1.42259	0.22772	949106
1.42266	0.22772	1.5316e+06
1.42273	0.22772	1.93749e+06
1.4228	0.22772	2.64394e+06
1.42287	0.22772	1.97287e+06
1.42294	0.22772	3.34865e+06
1.42301	0.22772	3.48952e+06
1.42308	0.22772	3.2373e+06
1.42315	0.22772	3.20845e+06
1.42322	0.22772	2.9206e+06
1.42329	0.22772	2.60815e+06
1.42337	0.22772	1.48083e+06
1.42344	0.22772	1.6266e+06
1.42351	0.22772	1.45911e+06
1.42358	0.22772	678816
1.42365	0.22772	520833
1.42372	0.22772	425232
1.42379	0.22772	247736
1.42386	0.22772	110696
1.42393	0.22772	64400.3
1.424	0.22772	39715.5
1.42407	0.22772	13745.1
1.42414	0.22772	9432.74
1.42421	0.22772	5076.92
1.42428	0.22772	1244.08
1.42435	0.22772	341.017
1.42442	0.22772	246.363
1.42449	0.22772	84.1515
1.42456	0.22772	44.5585
1.42464	0.22772	30.9179
1.42471	0.22772	16.9884
1.42478	0.22772	8.6408
1.42485	0.22772	3.83815
1.42492	0.22772	2.13065
1.42499	0.22772	0.728669
1.42506	0.22772	0.293958
1.42513	0.22772	0.0916047
1.4252	0.22772	0.0261741
1.42527	0.22772	0.00779894
1.42534	0.22772	0.00178287
1.42541	0.22772	5.55445e-05
1.42548	0.22772	4.92905e-06
1.42555	0.22772	1.15918e-05
1.42562	0.22772	2.16098e-07
1.42569	0.22772	4.84371e-08
1.42576	0.22772	8.2922e-09
1.42583	0.22772	1.29185e-09
1.42591	0.22772	1.98715e-10
1.42598	0.22772	4.26457e-11
1.42605	0.22772	7.11056e-12
1.42612	0.22772	4.06346e-13
1.42619	0.22772	1.17098e-13
1.42626	0.22772	3.06415e-14
1.42633	0.22772	4.24043e-15
1.41934	0.22796	1.25844e-14
1.41941	0.22796	1.89413e-13
1.41948	0.22796	8.30231e-12
1.41955	0.22796	2.8205e-11
1.41963	0.22796	4.15029e-10
1.4197	0.22796	9.20904e-10
1.41977	0.22796	2.51995e-09
1.41984	0.22796	8.31884e-09
1.41991	0.22796	2.64536e-08
1.41998	0.22796	6.10903e-08
1.42005	0.22796	1.99297e-07
1.42012	0.22796	4.56651e-07
1.42019	0.22796	1.30561e-06
1.42026	0.22796	7.94858e-06
1.42033	0.22796	2.81383e-05
1.4204	0.22796	0.000157013
1.42047	0.22796	0.000250697
1.42054	0.22796	0.000988848
1.42061	0.22796	0.00277544
