#n_l	theta_0	probability

1.43343	-0.0003032	2.4343e-46
1.43352	-0.0003032	3.23017e-46
1.4336	-0.0003032	4.26737e-46
1.43369	-0.0003032	7.71696e-46
1.43378	-0.0003032	2.99828e-45
1.43387	-0.0003032	1.49589e-44
1.43396	-0.0003032	1.52262e-44
1.43404	-0.0003032	1.30002e-43
1.43413	-0.0003032	7.38697e-43
1.43422	-0.0003032	1.27038e-42
1.43431	-0.0003032	1.20466e-42
1.4344	-0.0003032	5.50335e-42
1.43448	-0.0003032	3.56924e-41
1.43457	-0.0003032	4.6079e-41
1.43466	-0.0003032	1.62573e-41
1.43475	-0.0003032	4.81485e-41
1.43484	-0.0003032	1.73388e-40
1.43492	-0.0003032	1.64763e-40
1.43501	-0.0003032	7.12672e-41
1.4351	-0.0003032	6.49891e-41
1.43519	-0.0003032	2.5042e-40
1.43528	-0.0003032	1.78878e-40
1.43536	-0.0003032	6.55588e-41
1.43545	-0.0003032	4.9317e-41
1.43554	-0.0003032	6.48197e-41
1.43563	-0.0003032	5.65616e-41
1.43572	-0.0003032	2.14001e-41
1.4358	-0.0003032	1.63925e-41
1.43589	-0.0003032	7.73209e-42
1.43598	-0.0003032	4.62684e-42
1.43607	-0.0003032	2.09315e-42
1.43616	-0.0003032	1.34045e-42
1.43624	-0.0003032	6.82677e-43
1.43633	-0.0003032	1.6524e-43
1.43642	-0.0003032	9.44646e-44
1.43651	-0.0003032	3.38539e-44
1.4366	-0.0003032	1.52226e-44
1.43668	-0.0003032	2.45384e-45
1.43677	-0.0003032	9.43349e-46
1.43686	-0.0003032	2.04287e-46
1.43695	-0.0003032	7.16408e-47
1.43704	-0.0003032	4.38635e-48
1.43712	-0.0003032	4.70371e-49
1.43721	-0.0003032	8.24653e-50
1.4373	-0.0003032	2.47876e-50
1.43739	-0.0003032	8.53916e-51
1.43748	-0.0003032	1.84554e-51
1.43756	-0.0003032	3.96914e-52
1.43765	-0.0003032	9.04172e-53
1.43774	-0.0003032	2.41494e-53
1.43783	-0.0003032	4.23864e-54
1.43792	-0.0003032	1.57413e-54
1.438	-0.0003032	3.03025e-55
1.43809	-0.0003032	1.10478e-55
1.43818	-0.0003032	2.20946e-56
1.43827	-0.0003032	7.0273e-57
1.43836	-0.0003032	2.67522e-57
1.42964	-0.000292	2.92616e-79
1.42973	-0.000292	5.17773e-78
1.42982	-0.000292	9.41513e-77
1.42991	-0.000292	7.39861e-76
1.43	-0.000292	1.09124e-74
1.43008	-0.000292	3.74503e-74
1.43017	-0.000292	2.63144e-73
1.43026	-0.000292	1.00195e-72
1.43035	-0.000292	1.22323e-71
1.43044	-0.000292	5.40048e-69
1.43052	-0.000292	3.66981e-68
1.43061	-0.000292	1.45203e-67
1.4307	-0.000292	5.85076e-64
1.43079	-0.000292	5.84887e-62
1.43088	-0.000292	2.83694e-58
1.43096	-0.000292	7.047e-56
1.43105	-0.000292	9.46105e-55
1.43114	-0.000292	2.91005e-54
1.43123	-0.000292	2.66489e-53
1.43132	-0.000292	1.77074e-52
1.4314	-0.000292	7.58143e-51
1.43149	-0.000292	3.06763e-50
1.43158	-0.000292	2.195e-49
1.43167	-0.000292	1.12152e-48
1.43176	-0.000292	5.52534e-48
1.43184	-0.000292	1.60136e-47
1.43193	-0.000292	4.58664e-47
1.43202	-0.000292	1.07197e-46
1.43211	-0.000292	3.7353e-46
1.4322	-0.000292	1.0482e-45
1.43228	-0.000292	1.26673e-45
1.43237	-0.000292	2.25617e-45
1.43246	-0.000292	6.92462e-45
1.43255	-0.000292	1.29438e-44
1.43264	-0.000292	1.28747e-44
1.43272	-0.000292	1.98238e-44
1.43281	-0.000292	3.9947e-44
1.4329	-0.000292	4.68522e-44
1.43299	-0.000292	3.94459e-44
1.43308	-0.000292	4.28717e-44
1.43316	-0.000292	1.353e-43
1.43325	-0.000292	1.79707e-43
1.43334	-0.000292	5.74574e-43
1.43343	-0.000292	1.4818e-42
1.43352	-0.000292	2.26001e-42
1.4336	-0.000292	4.44081e-41
1.43369	-0.000292	2.30765e-40
1.43378	-0.000292	3.91763e-40
1.43387	-0.000292	5.27636e-40
1.43396	-0.000292	5.94952e-39
1.43404	-0.000292	1.2346e-38
1.43413	-0.000292	2.00852e-38
1.43422	-0.000292	1.89303e-38
1.43431	-0.000292	9.51581e-38
1.4344	-0.000292	1.22035e-37
1.43448	-0.000292	3.67377e-37
1.43457	-0.000292	3.59409e-37
1.43466	-0.000292	3.14907e-37
1.43475	-0.000292	3.20837e-37
1.43484	-0.000292	3.89715e-37
1.43492	-0.000292	6.16487e-37
1.43501	-0.000292	7.17646e-37
1.4351	-0.000292	4.69147e-37
1.43519	-0.000292	4.02076e-37
1.43528	-0.000292	3.70361e-37
1.43536	-0.000292	2.43378e-37
1.43545	-0.000292	2.59975e-37
1.43554	-0.000292	1.82136e-37
1.43563	-0.000292	1.55915e-37
1.43572	-0.000292	9.9746e-38
1.4358	-0.000292	7.00028e-38
1.43589	-0.000292	4.14057e-38
1.43598	-0.000292	2.62062e-38
1.43607	-0.000292	2.04111e-38
1.43616	-0.000292	8.23061e-39
1.43624	-0.000292	4.09989e-39
1.43633	-0.000292	2.1084e-39
1.43642	-0.000292	1.359e-39
1.43651	-0.000292	2.90393e-40
1.4366	-0.000292	1.33786e-40
1.43668	-0.000292	4.28694e-41
1.43677	-0.000292	1.23719e-41
1.43686	-0.000292	2.01212e-42
1.43695	-0.000292	2.12394e-43
1.43704	-0.000292	5.27412e-44
1.43712	-0.000292	1.11182e-44
1.43721	-0.000292	5.53445e-46
1.4373	-0.000292	6.29342e-47
1.43739	-0.000292	1.03958e-47
1.43748	-0.000292	4.41155e-48
1.43756	-0.000292	7.62105e-49
1.43765	-0.000292	5.08434e-50
1.43774	-0.000292	2.24262e-50
1.43783	-0.000292	9.55685e-51
1.43792	-0.000292	3.661e-51
1.438	-0.000292	1.42656e-51
1.43809	-0.000292	6.64348e-52
1.43818	-0.000292	2.04704e-52
1.43827	-0.000292	8.83979e-53
1.43836	-0.000292	1.57964e-53
1.42964	-0.0002808	2.8581e-76
1.42973	-0.0002808	8.57353e-75
1.42982	-0.0002808	2.55482e-73
1.42991	-0.0002808	7.29095e-73
1.43	-0.0002808	4.6012e-72
1.43008	-0.0002808	2.32264e-71
1.43017	-0.0002808	3.56454e-69
1.43026	-0.0002808	2.77614e-68
1.43035	-0.0002808	1.17477e-66
1.43044	-0.0002808	1.23775e-65
1.43052	-0.0002808	6.33513e-62
1.43061	-0.0002808	8.0943e-58
1.4307	-0.0002808	4.19035e-55
1.43079	-0.0002808	1.27271e-53
1.43088	-0.0002808	1.53483e-52
1.43096	-0.0002808	2.84207e-51
1.43105	-0.0002808	1.68428e-50
1.43114	-0.0002808	1.07689e-49
1.43123	-0.0002808	7.59839e-49
1.43132	-0.0002808	9.90898e-48
1.4314	-0.0002808	2.3041e-47
1.43149	-0.0002808	9.13358e-47
1.43158	-0.0002808	2.11575e-46
1.43167	-0.0002808	2.34677e-45
1.43176	-0.0002808	3.28171e-45
1.43184	-0.0002808	6.74171e-45
1.43193	-0.0002808	1.16129e-44
1.43202	-0.0002808	4.43574e-44
1.43211	-0.0002808	9.18474e-44
1.4322	-0.0002808	2.28292e-43
1.43228	-0.0002808	3.16737e-43
1.43237	-0.0002808	6.19467e-43
1.43246	-0.0002808	1.16563e-42
1.43255	-0.0002808	4.3266e-42
1.43264	-0.0002808	5.62939e-42
1.43272	-0.0002808	9.58054e-42
1.43281	-0.0002808	1.26261e-41
1.4329	-0.0002808	3.74021e-41
1.43299	-0.0002808	4.82753e-41
1.43308	-0.0002808	1.39133e-40
1.43316	-0.0002808	2.82093e-40
1.43325	-0.0002808	4.63546e-40
1.43334	-0.0002808	3.9069e-38
1.43343	-0.0002808	3.88431e-36
1.43352	-0.0002808	1.51091e-35
1.4336	-0.0002808	5.77901e-36
1.43369	-0.0002808	5.11844e-35
1.43378	-0.0002808	6.451e-34
1.43387	-0.0002808	8.38991e-34
1.43396	-0.0002808	3.86514e-34
1.43404	-0.0002808	1.95599e-33
1.43413	-0.0002808	9.80524e-33
1.43422	-0.0002808	1.50802e-32
1.43431	-0.0002808	4.01687e-33
1.4344	-0.0002808	1.00159e-32
1.43448	-0.0002808	6.98149e-33
1.43457	-0.0002808	3.1618e-32
1.43466	-0.0002808	9.54489e-33
1.43475	-0.0002808	1.60642e-32
1.43484	-0.0002808	9.68008e-33
1.43492	-0.0002808	1.81627e-32
1.43501	-0.0002808	7.10179e-33
1.4351	-0.0002808	7.72953e-33
1.43519	-0.0002808	4.29847e-33
1.43528	-0.0002808	5.66241e-33
1.43536	-0.0002808	2.0552e-33
1.43545	-0.0002808	1.39817e-33
1.43554	-0.0002808	6.28868e-34
1.43563	-0.0002808	4.18273e-34
1.43572	-0.0002808	1.96722e-34
1.4358	-0.0002808	1.1022e-34
1.43589	-0.0002808	4.98624e-35
1.43598	-0.0002808	1.70365e-35
1.43607	-0.0002808	8.08188e-36
1.43616	-0.0002808	4.0794e-36
1.43624	-0.0002808	1.4977e-36
1.43633	-0.0002808	4.48462e-37
1.43642	-0.0002808	1.41011e-37
1.43651	-0.0002808	5.44253e-38
1.4366	-0.0002808	1.842e-38
1.43668	-0.0002808	4.53727e-39
1.43677	-0.0002808	1.02656e-39
1.43686	-0.0002808	2.67037e-40
1.43695	-0.0002808	5.33781e-41
1.43704	-0.0002808	1.14853e-41
1.43712	-0.0002808	2.51694e-42
1.43721	-0.0002808	5.18467e-43
1.4373	-0.0002808	9.69962e-44
1.43739	-0.0002808	2.89496e-44
1.43748	-0.0002808	7.93613e-45
1.43756	-0.0002808	1.56043e-45
1.43765	-0.0002808	5.11168e-46
1.43774	-0.0002808	1.42145e-46
1.43783	-0.0002808	3.60844e-47
1.43792	-0.0002808	1.28963e-47
1.438	-0.0002808	3.61599e-48
1.43809	-0.0002808	1.64186e-48
1.43818	-0.0002808	5.91119e-49
1.43827	-0.0002808	2.79195e-49
1.43836	-0.0002808	6.50612e-50
1.42964	-0.0002696	6.78089e-72
1.42973	-0.0002696	3.13302e-71
1.42982	-0.0002696	5.40067e-71
1.42991	-0.0002696	1.75242e-69
1.43	-0.0002696	2.72847e-67
1.43008	-0.0002696	3.75597e-66
1.43017	-0.0002696	6.64471e-66
1.43026	-0.0002696	1.25692e-63
1.43035	-0.0002696	1.67367e-61
1.43044	-0.0002696	1.03687e-57
1.43052	-0.0002696	2.55566e-54
1.43061	-0.0002696	2.762e-52
1.4307	-0.0002696	1.68168e-50
1.43079	-0.0002696	3.43537e-49
1.43088	-0.0002696	3.35595e-48
1.43096	-0.0002696	1.25751e-46
1.43105	-0.0002696	3.74837e-46
1.43114	-0.0002696	2.38558e-45
1.43123	-0.0002696	1.53002e-44
1.43132	-0.0002696	7.54062e-44
1.4314	-0.0002696	3.83677e-43
1.43149	-0.0002696	6.82493e-43
1.43158	-0.0002696	2.64615e-42
1.43167	-0.0002696	7.84155e-42
1.43176	-0.0002696	1.897e-41
1.43184	-0.0002696	2.51945e-41
1.43193	-0.0002696	6.52207e-41
1.43202	-0.0002696	1.39898e-40
1.43211	-0.0002696	2.33026e-40
1.4322	-0.0002696	3.68667e-40
1.43228	-0.0002696	5.32823e-40
1.43237	-0.0002696	7.72456e-40
1.43246	-0.0002696	1.17664e-39
1.43255	-0.0002696	2.2137e-39
1.43264	-0.0002696	4.00755e-39
1.43272	-0.0002696	6.31835e-39
1.43281	-0.0002696	7.82154e-39
1.4329	-0.0002696	1.54757e-38
1.43299	-0.0002696	3.36255e-38
1.43308	-0.0002696	5.80029e-38
1.43316	-0.0002696	2.04297e-37
1.43325	-0.0002696	8.55169e-36
1.43334	-0.0002696	7.1261e-34
1.43343	-0.0002696	4.89623e-33
1.43352	-0.0002696	1.1664e-32
1.4336	-0.0002696	2.61873e-32
1.43369	-0.0002696	1.12769e-31
1.43378	-0.0002696	2.97258e-31
1.43387	-0.0002696	6.90164e-31
1.43396	-0.0002696	7.99968e-31
1.43404	-0.0002696	3.32938e-30
1.43413	-0.0002696	3.53176e-30
1.43422	-0.0002696	5.12048e-30
1.43431	-0.0002696	7.04126e-30
1.4344	-0.0002696	6.4185e-30
1.43448	-0.0002696	9.36491e-30
1.43457	-0.0002696	7.95465e-30
1.43466	-0.0002696	9.90417e-30
1.43475	-0.0002696	8.55899e-30
1.43484	-0.0002696	7.91961e-30
1.43492	-0.0002696	7.47103e-30
1.43501	-0.0002696	6.59008e-30
1.4351	-0.0002696	5.1097e-30
1.43519	-0.0002696	3.28646e-30
1.43528	-0.0002696	2.35738e-30
1.43536	-0.0002696	1.67554e-30
1.43545	-0.0002696	1.14059e-30
1.43554	-0.0002696	5.34449e-31
1.43563	-0.0002696	3.90671e-31
1.43572	-0.0002696	2.33957e-31
1.4358	-0.0002696	1.16072e-31
1.43589	-0.0002696	5.50842e-32
1.43598	-0.0002696	2.71633e-32
1.43607	-0.0002696	1.26206e-32
1.43616	-0.0002696	7.48703e-33
1.43624	-0.0002696	2.37552e-33
1.43633	-0.0002696	8.84673e-34
1.43642	-0.0002696	2.84258e-34
1.43651	-0.0002696	1.34308e-34
1.4366	-0.0002696	2.94533e-35
1.43668	-0.0002696	1.38879e-35
1.43677	-0.0002696	2.06416e-36
1.43686	-0.0002696	2.95672e-37
1.43695	-0.0002696	2.27932e-38
1.43704	-0.0002696	2.8485e-39
1.43712	-0.0002696	9.86383e-40
1.43721	-0.0002696	2.65501e-40
1.4373	-0.0002696	9.28474e-41
1.43739	-0.0002696	5.22847e-41
1.43748	-0.0002696	2.64094e-41
1.43756	-0.0002696	7.03365e-42
1.43765	-0.0002696	2.87733e-42
1.43774	-0.0002696	1.09066e-42
1.43783	-0.0002696	3.81191e-43
1.43792	-0.0002696	1.02439e-43
1.438	-0.0002696	2.83544e-44
1.43809	-0.0002696	6.34971e-45
1.43818	-0.0002696	9.24275e-46
1.43827	-0.0002696	2.71369e-46
1.43836	-0.0002696	1.11579e-46
1.42964	-0.0002584	2.86529e-69
1.42973	-0.0002584	3.80981e-68
1.42982	-0.0002584	6.24804e-67
1.42991	-0.0002584	3.48149e-65
1.43	-0.0002584	3.29498e-64
1.43008	-0.0002584	6.77364e-63
1.43017	-0.0002584	2.94599e-58
1.43026	-0.0002584	8.6108e-56
1.43035	-0.0002584	8.97453e-55
1.43044	-0.0002584	4.88481e-53
1.43052	-0.0002584	1.14947e-51
1.43061	-0.0002584	8.08624e-50
1.4307	-0.0002584	5.92073e-49
1.43079	-0.0002584	4.59955e-48
1.43088	-0.0002584	4.66116e-45
1.43096	-0.0002584	2.44671e-44
1.43105	-0.0002584	2.54888e-43
1.43114	-0.0002584	2.9488e-42
1.43123	-0.0002584	2.00431e-41
1.43132	-0.0002584	1.81671e-40
1.4314	-0.0002584	1.77197e-40
1.43149	-0.0002584	5.68676e-40
1.43158	-0.0002584	2.21159e-39
1.43167	-0.0002584	4.83352e-39
1.43176	-0.0002584	7.33041e-39
1.43184	-0.0002584	1.70546e-38
1.43193	-0.0002584	3.10486e-38
1.43202	-0.0002584	5.08962e-38
1.43211	-0.0002584	9.30524e-38
1.4322	-0.0002584	1.63991e-37
1.43228	-0.0002584	1.90438e-37
1.43237	-0.0002584	2.77437e-37
1.43246	-0.0002584	4.86353e-37
1.43255	-0.0002584	9.96599e-37
1.43264	-0.0002584	1.13351e-36
1.43272	-0.0002584	3.57451e-36
1.43281	-0.0002584	9.72291e-36
1.4329	-0.0002584	5.41199e-35
1.43299	-0.0002584	7.12716e-35
1.43308	-0.0002584	1.71838e-32
1.43316	-0.0002584	3.71048e-31
1.43325	-0.0002584	1.53133e-30
1.43334	-0.0002584	3.89714e-30
1.43343	-0.0002584	2.82259e-29
1.43352	-0.0002584	1.11081e-28
1.4336	-0.0002584	1.86028e-28
1.43369	-0.0002584	3.64204e-28
1.43378	-0.0002584	9.24443e-28
1.43387	-0.0002584	2.17075e-27
1.43396	-0.0002584	3.69262e-27
1.43404	-0.0002584	4.11756e-27
1.43413	-0.0002584	7.18751e-27
1.43422	-0.0002584	1.06013e-26
1.43431	-0.0002584	1.36343e-26
1.4344	-0.0002584	1.38831e-26
1.43448	-0.0002584	1.32523e-26
1.43457	-0.0002584	1.72878e-26
1.43466	-0.0002584	1.90555e-26
1.43475	-0.0002584	1.3929e-26
1.43484	-0.0002584	1.00427e-26
1.43492	-0.0002584	1.11427e-26
1.43501	-0.0002584	9.26253e-27
1.4351	-0.0002584	5.55179e-27
1.43519	-0.0002584	3.0923e-27
1.43528	-0.0002584	2.97583e-27
1.43536	-0.0002584	1.84357e-27
1.43545	-0.0002584	1.12641e-27
1.43554	-0.0002584	4.20626e-28
1.43563	-0.0002584	3.80042e-28
1.43572	-0.0002584	1.76242e-28
1.4358	-0.0002584	9.38838e-29
1.43589	-0.0002584	2.64297e-29
1.43598	-0.0002584	1.97827e-29
1.43607	-0.0002584	1.07751e-29
1.43616	-0.0002584	2.26731e-30
1.43624	-0.0002584	5.79051e-31
1.43633	-0.0002584	2.55783e-31
1.43642	-0.0002584	1.02555e-31
1.43651	-0.0002584	9.88386e-33
1.4366	-0.0002584	2.42843e-33
1.43668	-0.0002584	1.97114e-34
1.43677	-0.0002584	5.52875e-35
1.43686	-0.0002584	7.85682e-36
1.43695	-0.0002584	2.43047e-36
1.43704	-0.0002584	1.31672e-36
1.43712	-0.0002584	9.12754e-37
1.43721	-0.0002584	5.01026e-37
1.4373	-0.0002584	1.6604e-37
1.43739	-0.0002584	9.01533e-38
1.43748	-0.0002584	7.56267e-38
1.43756	-0.0002584	2.94766e-38
1.43765	-0.0002584	6.95599e-39
1.43774	-0.0002584	3.25314e-39
1.43783	-0.0002584	1.40986e-39
1.43792	-0.0002584	6.74712e-40
1.438	-0.0002584	9.49776e-41
1.43809	-0.0002584	4.75856e-41
1.43818	-0.0002584	1.0868e-41
1.43827	-0.0002584	3.12075e-42
1.43836	-0.0002584	9.11233e-43
1.42964	-0.0002472	5.12229e-68
1.42973	-0.0002472	2.05545e-66
1.42982	-0.0002472	4.53192e-64
1.42991	-0.0002472	8.35615e-63
1.43	-0.0002472	1.17825e-60
1.43008	-0.0002472	7.19995e-56
1.43017	-0.0002472	1.35482e-54
1.43026	-0.0002472	6.51508e-52
1.43035	-0.0002472	6.27983e-50
1.43044	-0.0002472	3.377e-47
1.43052	-0.0002472	7.25412e-47
1.43061	-0.0002472	5.98026e-46
1.4307	-0.0002472	1.12133e-44
1.43079	-0.0002472	2.11111e-43
1.43088	-0.0002472	3.33422e-43
1.43096	-0.0002472	3.94791e-42
1.43105	-0.0002472	3.61553e-41
1.43114	-0.0002472	2.7865e-40
1.43123	-0.0002472	5.50098e-39
1.43132	-0.0002472	1.20082e-38
1.4314	-0.0002472	2.5445e-38
1.43149	-0.0002472	7.55637e-38
1.43158	-0.0002472	3.0357e-37
1.43167	-0.0002472	1.04122e-36
1.43176	-0.0002472	1.77515e-36
1.43184	-0.0002472	1.00742e-35
1.43193	-0.0002472	1.08953e-35
1.43202	-0.0002472	3.81764e-35
1.43211	-0.0002472	4.22877e-35
1.4322	-0.0002472	2.55679e-34
1.43228	-0.0002472	1.72252e-34
1.43237	-0.0002472	4.39391e-34
1.43246	-0.0002472	4.44559e-34
1.43255	-0.0002472	1.45688e-33
1.43264	-0.0002472	2.15576e-33
1.43272	-0.0002472	4.19143e-33
1.43281	-0.0002472	9.44596e-32
1.4329	-0.0002472	2.82644e-30
1.43299	-0.0002472	9.12357e-30
1.43308	-0.0002472	5.83522e-29
1.43316	-0.0002472	1.80659e-28
1.43325	-0.0002472	6.44843e-28
1.43334	-0.0002472	1.13363e-27
1.43343	-0.0002472	8.51787e-27
1.43352	-0.0002472	2.09538e-26
1.4336	-0.0002472	2.21947e-26
1.43369	-0.0002472	4.73505e-26
1.43378	-0.0002472	1.66733e-25
1.43387	-0.0002472	3.86805e-25
1.43396	-0.0002472	3.67387e-25
1.43404	-0.0002472	9.17956e-25
1.43413	-0.0002472	1.0558e-24
1.43422	-0.0002472	2.66384e-24
1.43431	-0.0002472	2.08052e-24
1.4344	-0.0002472	4.34257e-24
1.43448	-0.0002472	3.23291e-24
1.43457	-0.0002472	6.58357e-24
1.43466	-0.0002472	6.4224e-24
1.43475	-0.0002472	5.86541e-24
1.43484	-0.0002472	3.46026e-24
1.43492	-0.0002472	5.85591e-24
1.43501	-0.0002472	4.15791e-24
1.4351	-0.0002472	2.49661e-24
1.43519	-0.0002472	1.62546e-24
1.43528	-0.0002472	1.03093e-24
1.43536	-0.0002472	8.73408e-25
1.43545	-0.0002472	2.50575e-25
1.43554	-0.0002472	2.14439e-25
1.43563	-0.0002472	1.02149e-25
1.43572	-0.0002472	5.6565e-26
1.4358	-0.0002472	1.74158e-26
1.43589	-0.0002472	8.99511e-27
1.43598	-0.0002472	2.9549e-27
1.43607	-0.0002472	9.90957e-28
1.43616	-0.0002472	3.26627e-28
1.43624	-0.0002472	6.27869e-29
1.43633	-0.0002472	1.25099e-29
1.43642	-0.0002472	2.21711e-30
1.43651	-0.0002472	2.6606e-31
1.4366	-0.0002472	8.94072e-32
1.43668	-0.0002472	1.3965e-32
1.43677	-0.0002472	2.96554e-33
1.43686	-0.0002472	1.72093e-33
1.43695	-0.0002472	8.82129e-34
1.43704	-0.0002472	4.61857e-34
1.43712	-0.0002472	3.56765e-34
1.43721	-0.0002472	2.26963e-34
1.4373	-0.0002472	1.10836e-34
1.43739	-0.0002472	6.43572e-35
1.43748	-0.0002472	4.94501e-35
1.43756	-0.0002472	2.62193e-35
1.43765	-0.0002472	1.01332e-35
1.43774	-0.0002472	8.05788e-36
1.43783	-0.0002472	4.65491e-36
1.43792	-0.0002472	1.7739e-36
1.438	-0.0002472	8.24288e-37
1.43809	-0.0002472	5.95838e-37
1.43818	-0.0002472	1.82864e-37
1.43827	-0.0002472	6.65308e-38
1.43836	-0.0002472	2.68855e-38
1.42964	-0.000236	7.32684e-64
1.42973	-0.000236	2.99216e-62
1.42982	-0.000236	1.7174e-60
1.42991	-0.000236	6.00353e-57
1.43	-0.000236	4.13305e-53
