#n_l	theta_0	probability

1.42329	-0.00027904	1.35324e-14
1.42337	-0.00027904	1.2687e-14
1.42344	-0.00027904	8.59293e-15
1.42351	-0.00027904	7.91138e-15
1.42358	-0.00027904	6.9338e-15
1.42365	-0.00027904	4.88546e-15
1.42372	-0.00027904	3.52829e-15
1.42379	-0.00027904	3.22817e-15
1.42386	-0.00027904	2.42499e-15
1.42393	-0.00027904	1.79766e-15
1.424	-0.00027904	1.59655e-15
1.42407	-0.00027904	1.42727e-15
1.42414	-0.00027904	1.16013e-15
1.42421	-0.00027904	1.04403e-15
1.42428	-0.00027904	9.01532e-16
1.42435	-0.00027904	7.65187e-16
1.42442	-0.00027904	6.2617e-16
1.42449	-0.00027904	5.15297e-16
1.42456	-0.00027904	3.74758e-16
1.42464	-0.00027904	2.73947e-16
1.42471	-0.00027904	1.94923e-16
1.42478	-0.00027904	1.25704e-16
1.42485	-0.00027904	7.95868e-17
1.42492	-0.00027904	4.84943e-17
1.42499	-0.00027904	2.83344e-17
1.42506	-0.00027904	1.48547e-17
1.42513	-0.00027904	8.01235e-18
1.4252	-0.00027904	4.0049e-18
1.42527	-0.00027904	1.80881e-18
1.42534	-0.00027904	8.05407e-19
1.42541	-0.00027904	3.07469e-19
1.42548	-0.00027904	1.18753e-19
1.42555	-0.00027904	5.35346e-20
1.42562	-0.00027904	2.23435e-20
1.42569	-0.00027904	1.08521e-20
1.42576	-0.00027904	6.16013e-21
1.42583	-0.00027904	3.46331e-21
1.42591	-0.00027904	1.79899e-21
1.42598	-0.00027904	1.05304e-21
1.42605	-0.00027904	6.33178e-22
1.42612	-0.00027904	3.19916e-22
1.42619	-0.00027904	1.44193e-22
1.42626	-0.00027904	7.32811e-23
1.42633	-0.00027904	3.30172e-23
1.41934	-0.000276736	6.07167e-44
1.41941	-0.000276736	3.24897e-42
1.41948	-0.000276736	1.55709e-41
1.41955	-0.000276736	1.95921e-40
1.41963	-0.000276736	1.58245e-39
1.4197	-0.000276736	2.0191e-38
1.41977	-0.000276736	1.4888e-37
1.41984	-0.000276736	2.17983e-36
1.41991	-0.000276736	1.0177e-34
1.41998	-0.000276736	1.91856e-33
1.42005	-0.000276736	1.67075e-33
1.42012	-0.000276736	2.87858e-32
1.42019	-0.000276736	2.18237e-31
1.42026	-0.000276736	1.1569e-30
1.42033	-0.000276736	3.09604e-30
1.4204	-0.000276736	5.24635e-29
1.42047	-0.000276736	3.9296e-27
1.42054	-0.000276736	1.00159e-26
1.42061	-0.000276736	2.54162e-26
1.42068	-0.000276736	1.13535e-25
1.42075	-0.000276736	4.24094e-25
1.42083	-0.000276736	2.87434e-23
1.4209	-0.000276736	1.8253e-22
1.42097	-0.000276736	1.07486e-21
1.42104	-0.000276736	1.64494e-21
1.42111	-0.000276736	5.65927e-21
1.42118	-0.000276736	1.81472e-20
1.42125	-0.000276736	5.31416e-20
1.42132	-0.000276736	1.26537e-19
