#n_l	N_0	probability

1.43809	0.742	3.50398e-26
1.43818	0.742	1.87438e-26
1.43827	0.742	1.57456e-26
1.43836	0.742	4.60433e-27
1.42964	0.746	3.6922e-91
1.42973	0.746	1.08624e-88
1.42982	0.746	6.24451e-86
1.42991	0.746	4.85137e-84
1.43	0.746	4.58587e-82
1.43008	0.746	8.84631e-80
1.43017	0.746	4.58659e-78
1.43026	0.746	9.71346e-77
1.43035	0.746	1.6534e-74
1.43044	0.746	3.83438e-73
1.43052	0.746	2.57735e-72
1.43061	0.746	4.29376e-71
1.4307	0.746	2.71059e-68
1.43079	0.746	1.39733e-65
1.43088	0.746	2.52118e-64
1.43096	0.746	4.26325e-62
1.43105	0.746	8.52633e-61
1.43114	0.746	4.82254e-58
1.43123	0.746	4.28141e-57
1.43132	0.746	2.56349e-54
1.4314	0.746	4.98233e-53
1.43149	0.746	2.73929e-51
1.43158	0.746	1.42935e-50
1.43167	0.746	4.81936e-49
1.43176	0.746	2.41097e-48
1.43184	0.746	1.9039e-46
1.43193	0.746	7.14612e-46
1.43202	0.746	2.48062e-43
1.43211	0.746	2.93555e-42
1.4322	0.746	4.70196e-40
1.43228	0.746	2.0497e-38
1.43237	0.746	7.89491e-38
1.43246	0.746	2.14764e-37
1.43255	0.746	1.32621e-36
1.43264	0.746	7.03998e-36
1.43272	0.746	2.51672e-35
1.43281	0.746	9.82539e-35
1.4329	0.746	4.92646e-34
1.43299	0.746	1.90527e-33
1.43308	0.746	1.8588e-32
1.43316	0.746	7.28042e-32
1.43325	0.746	4.23072e-31
1.43334	0.746	6.05948e-30
1.43343	0.746	2.46041e-29
1.43352	0.746	6.66095e-29
1.4336	0.746	3.50641e-28
1.43369	0.746	1.85163e-27
1.43378	0.746	7.27326e-27
1.43387	0.746	3.56049e-26
1.43396	0.746	1.17533e-25
1.43404	0.746	4.29056e-25
1.43413	0.746	1.47879e-24
1.43422	0.746	7.31971e-24
1.43431	0.746	1.4771e-23
1.4344	0.746	6.77509e-23
1.43448	0.746	2.0748e-22
1.43457	0.746	1.25208e-21
1.43466	0.746	2.2634e-21
1.43475	0.746	5.83074e-21
1.43484	0.746	1.06892e-20
1.43492	0.746	4.10317e-20
1.43501	0.746	6.66949e-20
1.4351	0.746	1.115e-19
1.43519	0.746	9.07693e-20
1.43528	0.746	2.97189e-19
1.43536	0.746	3.98643e-19
1.43545	0.746	3.25717e-19
1.43554	0.746	2.67436e-19
1.43563	0.746	4.83651e-19
1.43572	0.746	6.76383e-19
1.4358	0.746	3.86116e-19
1.43589	0.746	2.25518e-19
1.43598	0.746	3.25222e-19
1.43607	0.746	5.05435e-19
1.43616	0.746	2.04955e-19
1.43624	0.746	1.02253e-19
1.43633	0.746	9.52509e-20
1.43642	0.746	1.3136e-19
1.43651	0.746	5.08088e-20
1.4366	0.746	2.37277e-20
1.43668	0.746	1.68866e-20
1.43677	0.746	1.45823e-20
1.43686	0.746	5.91076e-21
1.43695	0.746	2.62653e-21
1.43704	0.746	1.69833e-21
1.43712	0.746	9.96689e-22
1.43721	0.746	3.48104e-22
1.4373	0.746	1.55599e-22
1.43739	0.746	7.72849e-23
1.43748	0.746	2.33175e-23
1.43756	0.746	1.13746e-23
1.43765	0.746	5.21058e-24
1.43774	0.746	2.17287e-24
1.43783	0.746	1.18819e-24
1.43792	0.746	6.52356e-25
1.438	0.746	3.84641e-25
1.43809	0.746	1.59891e-25
1.43818	0.746	6.43353e-26
1.43827	0.746	2.62049e-26
1.43836	0.746	1.32615e-26
1.42964	0.75	9.93595e-89
1.42973	0.75	8.39737e-86
1.42982	0.75	1.16135e-83
1.42991	0.75	4.1124e-81
1.43	0.75	2.31087e-78
1.43008	0.75	1.83063e-77
1.43017	0.75	8.48127e-76
1.43026	0.75	5.37587e-74
1.43035	0.75	2.3895e-73
1.43044	0.75	1.62246e-71
1.43052	0.75	3.07365e-69
1.43061	0.75	8.62524e-68
1.4307	0.75	3.26269e-65
1.43079	0.75	6.56149e-64
1.43088	0.75	1.13579e-61
1.43096	0.75	5.74121e-60
1.43105	0.75	4.14709e-58
1.43114	0.75	2.67441e-56
1.43123	0.75	8.80548e-54
1.43132	0.75	1.36958e-52
1.4314	0.75	4.27464e-51
1.43149	0.75	9.93827e-50
1.43158	0.75	1.07028e-48
1.43167	0.75	1.02062e-47
1.43176	0.75	7.45326e-46
1.43184	0.75	2.45538e-45
1.43193	0.75	3.81678e-43
1.43202	0.75	9.3034e-42
1.43211	0.75	7.80487e-40
1.4322	0.75	2.08045e-38
1.43228	0.75	2.93081e-37
1.43237	0.75	1.13891e-36
1.43246	0.75	2.26638e-36
1.43255	0.75	1.45267e-35
1.43264	0.75	1.99823e-34
1.43272	0.75	1.12425e-33
1.43281	0.75	5.14187e-33
1.4329	0.75	7.26323e-33
1.43299	0.75	4.76404e-32
1.43308	0.75	1.65692e-31
1.43316	0.75	8.56452e-31
1.43325	0.75	1.53682e-29
1.43334	0.75	5.2402e-29
1.43343	0.75	3.88811e-28
1.43352	0.75	2.23812e-27
1.4336	0.75	4.75792e-27
1.43369	0.75	1.41944e-26
1.43378	0.75	8.5033e-26
1.43387	0.75	2.55325e-25
1.43396	0.75	1.11698e-24
1.43404	0.75	2.67351e-24
1.43413	0.75	1.10818e-23
1.43422	0.75	3.04386e-23
1.43431	0.75	2.8284e-22
1.4344	0.75	1.52661e-21
1.43448	0.75	2.4498e-21
1.43457	0.75	6.93624e-21
1.43466	0.75	3.55191e-20
1.43475	0.75	9.17966e-20
1.43484	0.75	9.62247e-20
1.43492	0.75	2.35331e-19
1.43501	0.75	6.51867e-19
1.4351	0.75	9.70354e-19
1.43519	0.75	7.00525e-19
1.43528	0.75	1.04193e-18
1.43536	0.75	3.40484e-18
1.43545	0.75	2.96712e-18
1.43554	0.75	1.54449e-18
1.43563	0.75	1.68223e-18
1.43572	0.75	5.15085e-18
1.4358	0.75	2.71321e-18
1.43589	0.75	1.46851e-18
1.43598	0.75	1.22825e-18
1.43607	0.75	2.79815e-18
1.43616	0.75	1.52425e-18
1.43624	0.75	6.64506e-19
1.43633	0.75	3.84502e-19
1.43642	0.75	5.34929e-19
1.43651	0.75	2.98058e-19
1.4366	0.75	1.25866e-19
1.43668	0.75	6.94132e-20
1.43677	0.75	4.02333e-20
1.43686	0.75	5.07393e-20
1.43695	0.75	1.25444e-20
1.43704	0.75	5.86098e-21
1.43712	0.75	2.73477e-21
1.43721	0.75	2.77959e-21
1.4373	0.75	5.42741e-22
1.43739	0.75	2.27478e-22
1.43748	0.75	9.42442e-23
1.43756	0.75	4.41153e-23
1.43765	0.75	1.68285e-23
1.43774	0.75	1.25844e-23
1.43783	0.75	5.42472e-24
1.43792	0.75	3.14427e-24
1.438	0.75	9.86919e-25
1.43809	0.75	8.63817e-25
1.43818	0.75	3.118e-25
1.43827	0.75	1.66323e-25
1.43836	0.75	3.91685e-26
1.42964	0.754	1.52289e-84
1.42973	0.754	5.69614e-83
1.42982	0.754	1.37977e-80
1.42991	0.754	6.33579e-79
1.43	0.754	1.30204e-77
1.43008	0.754	1.12073e-74
1.43017	0.754	1.84583e-73
1.43026	0.754	2.53445e-72
1.43035	0.754	3.82916e-71
1.43044	0.754	4.43081e-69
1.43052	0.754	8.92762e-67
1.43061	0.754	2.42309e-64
1.4307	0.754	2.12026e-63
1.43079	0.754	1.51105e-60
1.43088	0.754	1.36195e-59
1.43096	0.754	2.35303e-57
1.43105	0.754	7.14766e-55
1.43114	0.754	3.48463e-53
1.43123	0.754	1.44468e-51
1.43132	0.754	1.31993e-49
1.4314	0.754	1.43948e-48
1.43149	0.754	1.35795e-47
1.43158	0.754	1.77025e-46
1.43167	0.754	8.23709e-46
1.43176	0.754	3.82862e-44
1.43184	0.754	1.6914e-42
1.43193	0.754	7.94799e-41
1.43202	0.754	7.13709e-39
1.43211	0.754	5.8114e-38
1.4322	0.754	4.4154e-37
1.43228	0.754	5.20328e-36
1.43237	0.754	2.48575e-35
1.43246	0.754	1.43583e-34
1.43255	0.754	1.60155e-33
1.43264	0.754	5.9809e-33
1.43272	0.754	3.68716e-32
1.43281	0.754	5.64637e-32
1.4329	0.754	3.19623e-31
1.43299	0.754	1.01722e-30
1.43308	0.754	5.04672e-30
1.43316	0.754	3.37888e-29
1.43325	0.754	2.86985e-28
1.43334	0.754	1.58433e-27
1.43343	0.754	6.80956e-27
1.43352	0.754	3.92107e-26
1.4336	0.754	9.45938e-26
1.43369	0.754	3.67835e-25
1.43378	0.754	1.16108e-24
1.43387	0.754	3.63925e-24
1.43396	0.754	1.21155e-23
1.43404	0.754	5.17692e-23
1.43413	0.754	1.52485e-22
1.43422	0.754	3.75897e-22
1.43431	0.754	1.57496e-21
1.4344	0.754	7.69452e-21
1.43448	0.754	1.14362e-20
1.43457	0.754	3.5988e-20
1.43466	0.754	8.973e-20
1.43475	0.754	4.92117e-19
1.43484	0.754	4.58794e-19
1.43492	0.754	1.07395e-18
1.43501	0.754	1.22528e-18
1.4351	0.754	5.33424e-18
1.43519	0.754	4.95127e-18
1.43528	0.754	8.18446e-18
1.43536	0.754	8.71481e-18
1.43545	0.754	9.56866e-18
1.43554	0.754	1.30828e-17
1.43563	0.754	1.08295e-17
1.43572	0.754	1.15844e-17
1.4358	0.754	9.3249e-18
1.43589	0.754	1.38349e-17
1.43598	0.754	7.21504e-18
1.43607	0.754	4.93563e-18
1.43616	0.754	5.48585e-18
1.43624	0.754	5.85382e-18
1.43633	0.754	2.46154e-18
1.43642	0.754	1.20977e-18
1.43651	0.754	8.59138e-19
1.4366	0.754	7.49223e-19
1.43668	0.754	4.64946e-19
1.43677	0.754	1.79373e-19
1.43686	0.754	7.25008e-20
1.43695	0.754	6.29934e-20
1.43704	0.754	3.64624e-20
1.43712	0.754	1.41297e-20
1.43721	0.754	4.26569e-21
1.4373	0.754	2.71278e-21
1.43739	0.754	1.26547e-21
1.43748	0.754	4.53699e-22
1.43756	0.754	1.66708e-22
1.43765	0.754	1.08102e-22
1.43774	0.754	5.16108e-23
1.43783	0.754	3.48548e-23
1.43792	0.754	1.07612e-23
1.438	0.754	7.21499e-24
1.43809	0.754	2.94745e-24
1.43818	0.754	2.14451e-24
1.43827	0.754	3.91316e-25
1.43836	0.754	1.96856e-25
1.42964	0.758	3.24964e-82
1.42973	0.758	7.66812e-80
1.42982	0.758	8.25444e-79
1.42991	0.758	1.29973e-75
1.43	0.758	6.28515e-75
1.43008	0.758	1.85086e-73
1.43017	0.758	4.38438e-72
1.43026	0.758	4.51885e-71
1.43035	0.758	5.4371e-69
1.43044	0.758	5.04644e-66
1.43052	0.758	7.07105e-64
1.43061	0.758	5.72116e-63
1.4307	0.758	3.20125e-60
1.43079	0.758	8.82033e-59
1.43088	0.758	6.79873e-55
1.43096	0.758	2.64779e-53
1.43105	0.758	1.29983e-52
1.43114	0.758	1.19093e-50
1.43123	0.758	2.87962e-49
1.43132	0.758	8.64073e-48
1.4314	0.758	1.00241e-46
1.43149	0.758	1.01161e-45
1.43158	0.758	9.81347e-45
1.43167	0.758	2.24295e-43
1.43176	0.758	6.82075e-42
1.43184	0.758	1.32037e-39
1.43193	0.758	1.33528e-38
1.43202	0.758	6.15141e-37
1.43211	0.758	1.87916e-35
1.4322	0.758	7.64704e-35
1.43228	0.758	3.13283e-34
1.43237	0.758	3.4507e-33
1.43246	0.758	6.99463e-33
1.43255	0.758	2.77717e-32
1.43264	0.758	2.15163e-31
1.43272	0.758	6.92965e-31
1.43281	0.758	1.59175e-30
1.4329	0.758	4.05319e-30
1.43299	0.758	3.1057e-29
1.43308	0.758	1.33678e-28
1.43316	0.758	1.1626e-27
1.43325	0.758	6.57684e-27
1.43334	0.758	2.05304e-26
1.43343	0.758	1.80887e-25
1.43352	0.758	3.34508e-25
1.4336	0.758	1.23857e-24
1.43369	0.758	5.99015e-24
1.43378	0.758	2.59653e-23
1.43387	0.758	6.72927e-23
1.43396	0.758	2.88247e-22
1.43404	0.758	5.4391e-22
1.43413	0.758	4.33889e-21
1.43422	0.758	6.41942e-21
1.43431	0.758	2.74316e-20
1.4344	0.758	4.18733e-20
1.43448	0.758	2.28684e-19
1.43457	0.758	3.78738e-19
1.43466	0.758	8.52191e-19
1.43475	0.758	1.45142e-18
1.43484	0.758	4.59097e-18
1.43492	0.758	7.94149e-18
1.43501	0.758	1.20264e-17
1.4351	0.758	1.37045e-17
1.43519	0.758	3.31948e-17
1.43528	0.758	3.92455e-17
1.43536	0.758	3.26348e-17
1.43545	0.758	3.35558e-17
1.43554	0.758	5.77886e-17
1.43563	0.758	5.82529e-17
1.43572	0.758	3.60251e-17
1.4358	0.758	3.94545e-17
1.43589	0.758	3.89387e-17
1.43598	0.758	3.00998e-17
1.43607	0.758	1.86401e-17
1.43616	0.758	1.33747e-17
1.43624	0.758	1.21974e-17
1.43633	0.758	7.27276e-18
1.43642	0.758	5.34013e-18
1.43651	0.758	2.7254e-18
1.4366	0.758	1.99453e-18
1.43668	0.758	9.80438e-19
1.43677	0.758	6.62185e-19
1.43686	0.758	3.00466e-19
1.43695	0.758	1.57201e-19
1.43704	0.758	6.83945e-20
1.43712	0.758	3.4465e-20
1.43721	0.758	1.73257e-20
1.4373	0.758	6.25278e-21
1.43739	0.758	2.27691e-21
1.43748	0.758	1.96704e-21
1.43756	0.758	9.42101e-22
1.43765	0.758	4.44997e-22
1.43774	0.758	1.75088e-22
1.43783	0.758	2.15868e-22
1.43792	0.758	1.1627e-22
1.438	0.758	3.33891e-23
1.43809	0.758	1.16028e-23
1.43818	0.758	1.00677e-23
1.43827	0.758	5.35178e-24
1.43836	0.758	9.85734e-25
1.42964	0.762	1.43651e-79
1.42973	0.762	2.61395e-78
1.42982	0.762	1.19273e-75
1.42991	0.762	3.00623e-75
1.43	0.762	2.16136e-73
1.43008	0.762	2.94168e-72
1.43017	0.762	1.03334e-70
1.43026	0.762	5.12393e-68
1.43035	0.762	6.86687e-66
1.43044	0.762	1.3495e-63
1.43052	0.762	1.18651e-61
1.43061	0.762	5.50102e-60
1.4307	0.762	3.19314e-58
1.43079	0.762	2.90347e-55
1.43088	0.762	5.52824e-53
1.43096	0.762	1.1242e-50
1.43105	0.762	1.16884e-49
1.43114	0.762	8.94081e-49
1.43123	0.762	4.29528e-47
1.43132	0.762	4.62473e-46
1.4314	0.762	6.02385e-45
1.43149	0.762	6.76627e-44
1.43158	0.762	1.03642e-42
1.43167	0.762	3.20432e-41
1.43176	0.762	8.52639e-39
1.43184	0.762	1.52065e-37
1.43193	0.762	5.92054e-36
1.43202	0.762	2.07375e-35
1.43211	0.762	4.04725e-34
1.4322	0.762	2.53468e-33
1.43228	0.762	1.62617e-32
1.43237	0.762	4.98233e-32
1.43246	0.762	5.90631e-31
1.43255	0.762	1.58169e-30
1.43264	0.762	3.4736e-30
1.43272	0.762	1.70732e-29
1.43281	0.762	8.38197e-29
1.4329	0.762	1.64288e-28
1.43299	0.762	8.906e-28
1.43308	0.762	5.89757e-27
1.43316	0.762	1.14064e-26
1.43325	0.762	6.75754e-26
1.43334	0.762	4.15002e-25
1.43343	0.762	1.56613e-24
1.43352	0.762	4.96796e-24
1.4336	0.762	1.48019e-23
1.43369	0.762	7.34713e-23
1.43378	0.762	3.84437e-22
1.43387	0.762	1.71406e-21
1.43396	0.762	5.45647e-21
1.43404	0.762	1.32238e-20
1.43413	0.762	3.12962e-20
1.43422	0.762	1.20003e-19
1.43431	0.762	3.55347e-19
1.4344	0.762	1.12427e-18
1.43448	0.762	1.55502e-18
1.43457	0.762	3.99259e-18
1.43466	0.762	7.4464e-18
1.43475	0.762	2.58211e-17
1.43484	0.762	2.28545e-17
1.43492	0.762	3.74217e-17
1.43501	0.762	5.86336e-17
1.4351	0.762	1.46067e-16
1.43519	0.762	1.86079e-16
1.43528	0.762	1.28905e-16
1.43536	0.762	1.54057e-16
1.43545	0.762	2.03499e-16
1.43554	0.762	3.12069e-16
1.43563	0.762	1.69265e-16
1.43572	0.762	1.63908e-16
1.4358	0.762	1.93693e-16
1.43589	0.762	1.78633e-16
1.43598	0.762	1.10044e-16
1.43607	0.762	8.2187e-17
1.43616	0.762	6.1226e-17
1.43624	0.762	4.21417e-17
1.43633	0.762	3.03185e-17
1.43642	0.762	1.91718e-17
1.43651	0.762	1.0825e-17
1.4366	0.762	6.27423e-18
1.43668	0.762	3.94831e-18
1.43677	0.762	1.99781e-18
1.43686	0.762	1.00775e-18
1.43695	0.762	4.96289e-19
1.43704	0.762	2.24687e-19
1.43712	0.762	1.00462e-19
1.43721	0.762	5.17094e-20
1.4373	0.762	2.49563e-20
1.43739	0.762	7.13185e-21
1.43748	0.762	4.40589e-21
1.43756	0.762	3.00347e-21
1.43765	0.762	2.96158e-21
1.43774	0.762	7.76105e-22
1.43783	0.762	4.27867e-22
1.43792	0.762	2.41691e-22
1.438	0.762	3.17857e-22
1.43809	0.762	4.81398e-23
1.43818	0.762	2.13702e-23
1.43827	0.762	7.28941e-24
1.43836	0.762	1.11558e-23
1.42964	0.766	1.91323e-78
1.42973	0.766	2.67643e-76
1.42982	0.766	6.45445e-75
1.42991	0.766	2.25576e-73
1.43	0.766	3.73415e-72
1.43008	0.766	1.81464e-70
1.43017	0.766	1.60279e-67
1.43026	0.766	1.23513e-65
1.43035	0.766	1.2835e-62
1.43044	0.766	8.38167e-61
1.43052	0.766	8.05262e-60
1.43061	0.766	3.50252e-57
1.4307	0.766	6.01145e-54
1.43079	0.766	6.77011e-52
1.43088	0.766	2.81754e-49
1.43096	0.766	2.95451e-48
1.43105	0.766	3.12841e-47
1.43114	0.766	1.3601e-46
1.43123	0.766	1.18112e-45
1.43132	0.766	1.05956e-44
1.4314	0.766	1.3549e-43
1.43149	0.766	1.10729e-42
1.43158	0.766	1.19573e-40
1.43167	0.766	3.63822e-39
1.43176	0.766	1.84341e-37
1.43184	0.766	1.6122e-35
1.43193	0.766	6.43153e-34
1.43202	0.766	3.03931e-33
1.43211	0.766	1.63897e-32
1.4322	0.766	1.54513e-31
1.43228	0.766	4.79986e-31
1.43237	0.766	2.28388e-30
1.43246	0.766	1.68122e-29
1.43255	0.766	4.58702e-29
1.43264	0.766	2.13845e-28
1.43272	0.766	6.53012e-28
1.43281	0.766	1.83357e-27
1.4329	0.766	3.70415e-27
1.43299	0.766	1.66303e-26
1.43308	0.766	7.55373e-26
1.43316	0.766	5.85358e-25
1.43325	0.766	9.94091e-25
1.43334	0.766	4.5845e-24
1.43343	0.766	2.58355e-23
1.43352	0.766	7.91548e-23
1.4336	0.766	3.41007e-22
1.43369	0.766	1.0296e-21
1.43378	0.766	6.25764e-21
1.43387	0.766	1.50677e-20
1.43396	0.766	7.68114e-20
1.43404	0.766	2.34986e-19
1.43413	0.766	4.23407e-19
1.43422	0.766	1.10065e-18
1.43431	0.766	6.47738e-18
1.4344	0.766	1.67117e-17
1.43448	0.766	1.37729e-17
1.43457	0.766	3.16259e-17
1.43466	0.766	1.56243e-16
1.43475	0.766	2.17428e-16
1.43484	0.766	1.96544e-16
1.43492	0.766	2.96157e-16
1.43501	0.766	6.62155e-16
1.4351	0.766	9.68271e-16
1.43519	0.766	8.02748e-16
1.43528	0.766	9.00997e-16
1.43536	0.766	1.36046e-15
1.43545	0.766	1.39391e-15
1.43554	0.766	7.77278e-16
1.43563	0.766	9.8384e-16
1.43572	0.766	1.13363e-15
1.4358	0.766	9.69813e-16
1.43589	0.766	4.45255e-16
1.43598	0.766	4.7337e-16
1.43607	0.766	3.83824e-16
1.43616	0.766	2.65198e-16
1.43624	0.766	1.26456e-16
1.43633	0.766	1.2491e-16
1.43642	0.766	7.80689e-17
1.43651	0.766	4.41466e-17
1.4366	0.766	1.86846e-17
1.43668	0.766	2.09542e-17
1.43677	0.766	7.68399e-18
1.43686	0.766	4.53201e-18
1.43695	0.766	1.80733e-18
1.43704	0.766	1.65131e-18
1.43712	0.766	4.16171e-19
1.43721	0.766	1.71828e-19
1.4373	0.766	1.06792e-19
1.43739	0.766	5.4143e-20
1.43748	0.766	2.43115e-20
1.43756	0.766	1.13206e-20
1.43765	0.766	7.01352e-21
1.43774	0.766	3.72847e-21
1.43783	0.766	1.85519e-21
1.43792	0.766	1.02548e-21
1.438	0.766	6.00868e-22
1.43809	0.766	2.57974e-22
1.43818	0.766	8.25228e-23
1.43827	0.766	2.77747e-23
1.43836	0.766	7.59328e-24
1.42964	0.77	2.56416e-76
1.42973	0.77	5.51031e-75
1.42982	0.77	2.68765e-73
1.42991	0.77	4.03831e-72
1.43	0.77	2.35087e-70
1.43008	0.77	1.00568e-67
1.43017	0.77	2.67504e-64
1.43026	0.77	1.14511e-61
1.43035	0.77	1.52116e-60
1.43044	0.77	3.54683e-59
1.43052	0.77	8.01786e-55
1.43061	0.77	6.96383e-53
1.4307	0.77	3.63612e-50
1.43079	0.77	5.79847e-49
1.43088	0.77	8.12657e-48
1.43096	0.77	6.47798e-47
1.43105	0.77	4.41336e-46
1.43114	0.77	4.0151e-45
1.43123	0.77	3.49573e-44
1.43132	0.77	2.70885e-43
1.4314	0.77	3.46193e-41
1.43149	0.77	2.67146e-39
1.43158	0.77	1.24464e-38
1.43167	0.77	4.79326e-36
1.43176	0.77	1.0657e-34
1.43184	0.77	3.4244e-33
1.43193	0.77	1.06012e-32
1.43202	0.77	8.1549e-32
1.43211	0.77	4.68348e-31
1.4322	0.77	5.18569e-30
1.43228	0.77	1.22626e-28
1.43237	0.77	2.62519e-28
1.43246	0.77	8.5589e-28
1.43255	0.77	4.36827e-27
1.43264	0.77	1.98654e-26
1.43272	0.77	2.07893e-26
1.43281	0.77	4.27247e-26
1.4329	0.77	1.88305e-25
1.43299	0.77	5.49907e-25
1.43308	0.77	1.43701e-24
1.43316	0.77	8.77932e-24
1.43325	0.77	2.63487e-23
1.43334	0.77	8.22232e-23
1.43343	0.77	3.3145e-22
1.43352	0.77	1.02472e-21
1.4336	0.77	8.75037e-21
1.43369	0.77	2.10894e-20
1.43378	0.77	7.84801e-20
1.43387	0.77	4.62675e-19
1.43396	0.77	1.30309e-18
1.43404	0.77	4.96266e-18
1.43413	0.77	8.16653e-18
1.43422	0.77	2.70004e-17
1.43431	0.77	6.06002e-17
1.4344	0.77	1.64305e-16
1.43448	0.77	1.94833e-16
1.43457	0.77	3.33889e-16
1.43466	0.77	5.93915e-16
1.43475	0.77	1.93459e-15
1.43484	0.77	2.86124e-15
1.43492	0.77	2.17198e-15
1.43501	0.77	2.75239e-15
1.4351	0.77	5.3255e-15
1.43519	0.77	7.26398e-15
1.43528	0.77	4.23924e-15
1.43536	0.77	5.04876e-15
1.43545	0.77	6.39472e-15
1.43554	0.77	6.73794e-15
1.43563	0.77	4.23975e-15
1.43572	0.77	4.12959e-15
1.4358	0.77	4.46245e-15
1.43589	0.77	3.10196e-15
1.43598	0.77	1.83134e-15
1.43607	0.77	1.34721e-15
1.43616	0.77	9.33795e-16
1.43624	0.77	7.07915e-16
1.43633	0.77	4.50899e-16
1.43642	0.77	2.65768e-16
1.43651	0.77	1.49411e-16
1.4366	0.77	9.24722e-17
1.43668	0.77	4.9924e-17
1.43677	0.77	3.08494e-17
1.43686	0.77	1.39384e-17
1.43695	0.77	7.54752e-18
1.43704	0.77	3.01372e-18
1.43712	0.77	1.72732e-18
1.43721	0.77	7.883e-19
1.4373	0.77	4.63166e-19
1.43739	0.77	1.57167e-19
1.43748	0.77	8.25992e-20
1.43756	0.77	4.8272e-20
1.43765	0.77	3.4272e-20
1.43774	0.77	1.01887e-20
1.43783	0.77	6.13365e-21
1.43792	0.77	3.2396e-21
1.438	0.77	1.68437e-21
1.43809	0.77	3.80782e-22
1.43818	0.77	2.37682e-22
1.43827	0.77	6.56919e-23
1.43836	0.77	1.68588e-23
1.42964	0.774	8.05682e-75
1.42973	0.774	8.51565e-73
1.42982	0.774	8.979e-72
1.42991	0.774	6.46032e-70
1.43	0.774	2.60468e-67
1.43008	0.774	8.05199e-65
1.43017	0.774	1.145e-62
1.43026	0.774	1.33305e-60
1.43035	0.774	3.21564e-57
1.43044	0.774	5.07192e-54
1.43052	0.774	8.19483e-53
1.43061	0.774	2.3373e-49
1.4307	0.774	1.65177e-48
1.43079	0.774	3.92984e-47
1.43088	0.774	1.07938e-46
1.43096	0.774	6.34052e-46
1.43105	0.774	6.31553e-45
1.43114	0.774	8.41684e-44
1.43123	0.774	5.54209e-43
1.43132	0.774	3.70528e-40
1.4314	0.774	5.25258e-39
1.43149	0.774	1.3284e-37
1.43158	0.774	2.01905e-35
