#n_l	N_0	probability

1.4142	0.05	1.31611e-158
1.4146	0.05	5.42984e-150
1.415	0.05	6.72129e-144
1.4154	0.05	3.36903e-138
1.4158	0.05	1.12046e-125
1.4162	0.05	1.70761e-118
1.4166	0.05	2.61238e-111
1.417	0.05	5.06937e-101
1.4174	0.05	4.85586e-92
1.4178	0.05	2.88417e-86
1.4182	0.05	1.00693e-74
1.4186	0.05	1.66426e-68
1.419	0.05	1.12075e-62
1.4194	0.05	2.08199e-54
1.4198	0.05	3.20863e-51
1.4202	0.05	1.89866e-44
1.4206	0.05	5.90423e-37
1.421	0.05	1.90446e-32
1.4214	0.05	1.38579e-29
1.4218	0.05	6.67636e-26
1.4222	0.05	7.46272e-21
1.4226	0.05	5.35395e-18
1.423	0.05	1.96073e-15
1.4234	0.05	1.91655e-11
1.4238	0.05	4.18112e-09
1.4242	0.05	1.09176e-07
1.4246	0.05	1.79791e-06
1.425	0.05	9.12196e-05
1.4254	0.05	0.00245629
1.4258	0.05	0.0319188
1.4262	0.05	0.0623088
1.4266	0.05	1.74406
1.427	0.05	15.1707
1.4274	0.05	8.65382
1.4278	0.05	2.66877
1.4282	0.05	0.153493
1.4286	0.05	0.0179026
1.429	0.05	0.00280865
1.4294	0.05	0.000188036
1.4298	0.05	5.01418e-06
1.4302	0.05	3.41458e-08
1.4306	0.05	2.70508e-09
1.431	0.05	5.58411e-11
1.4314	0.05	5.93124e-13
1.4318	0.05	4.85578e-16
1.4322	0.05	7.81186e-22
1.4326	0.05	2.20503e-25
1.433	0.05	2.99213e-28
1.4334	0.05	2.47965e-31
1.4338	0.05	4.78252e-38
1.4342	0.05	2.22814e-41
1.4346	0.05	2.78204e-44
1.435	0.05	5.14197e-51
1.4354	0.05	5.84283e-52
1.4358	0.05	3.78152e-58
1.4362	0.05	8.17592e-63
1.4366	0.05	1.48065e-71
1.437	0.05	2.52875e-74
1.4374	0.05	3.46776e-80
1.4378	0.05	3.04979e-86
1.4382	0.05	8.83573e-95
1.4386	0.05	1.12474e-99
1.439	0.05	1.14939e-107
1.4394	0.05	1.42972e-118
1.4398	0.05	3.21932e-125
1.4002	0.07	0
1.4006	0.07	0
1.401	0.07	0
1.4014	0.07	0
1.4018	0.07	0
1.4022	0.07	0
1.4026	0.07	0
1.403	0.07	0
1.4034	0.07	0
1.4038	0.07	0
1.4042	0.07	0
1.4046	0.07	0
1.405	0.07	0
1.4054	0.07	0
1.4058	0.07	0
1.4062	0.07	0
1.4066	0.07	0
1.407	0.07	0
1.4074	0.07	0
1.4078	0.07	0
1.4082	0.07	0
1.4086	0.07	0
1.409	0.07	0
1.4094	0.07	8.46334e-321
1.4098	0.07	4.55121e-310
1.4102	0.07	7.22804e-277
1.4106	0.07	5.41604e-264
1.411	0.07	1.24303e-251
1.4114	0.07	1.62515e-229
1.4118	0.07	1.50419e-217
1.4122	0.07	2.41023e-198
1.4126	0.07	3.80235e-188
1.413	0.07	5.9928e-182
1.4134	0.07	2.1458e-169
1.4138	0.07	2.0356e-158
1.4142	0.07	4.36633e-149
1.4146	0.07	1.84566e-146
1.415	0.07	8.04963e-138
1.4154	0.07	1.11456e-128
1.4158	0.07	6.37684e-121
1.4162	0.07	6.89038e-111
1.4166	0.07	5.85748e-101
1.417	0.07	9.37453e-94
1.4174	0.07	2.04851e-87
1.4178	0.07	1.96669e-76
1.4182	0.07	1.0824e-68
1.4186	0.07	7.28381e-64
1.419	0.07	6.44017e-56
1.4194	0.07	7.18708e-52
1.4198	0.07	7.59217e-46
1.4202	0.07	4.03001e-38
1.4206	0.07	1.43047e-35
1.421	0.07	1.16493e-30
1.4214	0.07	4.51347e-26
1.4218	0.07	1.79853e-22
1.4222	0.07	2.30072e-19
1.4226	0.07	8.0051e-16
1.423	0.07	2.65789e-12
1.4234	0.07	1.97662e-10
1.4238	0.07	1.71848e-08
1.4242	0.07	6.03792e-07
1.4246	0.07	5.89196e-05
1.425	0.07	0.00219026
1.4254	0.07	0.00583129
1.4258	0.07	0.0121358
1.4262	0.07	0.0292943
1.4266	0.07	0.0314049
1.427	0.07	0.0137843
1.4274	0.07	0.0067804
1.4278	0.07	0.00214852
1.4282	0.07	0.000182016
1.4286	0.07	9.84511e-05
1.429	0.07	1.8959e-06
1.4294	0.07	4.49702e-08
1.4298	0.07	2.50695e-09
1.4302	0.07	2.46934e-10
1.4306	0.07	1.08557e-11
1.431	0.07	1.51137e-15
1.4314	0.07	7.88866e-21
1.4318	0.07	5.29389e-24
1.4322	0.07	1.39086e-26
1.4326	0.07	1.4394e-30
1.433	0.07	7.83562e-35
1.4334	0.07	8.40297e-39
1.4338	0.07	1.84654e-42
1.4342	0.07	9.34418e-45
1.4346	0.07	1.82528e-46
1.435	0.07	2.64499e-50
1.4354	0.07	1.48139e-58
1.4358	0.07	8.53927e-69
1.4362	0.07	2.13813e-71
1.4366	0.07	2.72148e-74
1.437	0.07	1.4188e-80
1.4374	0.07	5.78756e-89
1.4378	0.07	4.70051e-95
1.4382	0.07	1.3733e-100
1.4386	0.07	2.00818e-110
1.439	0.07	1.42229e-119
1.4394	0.07	9.66238e-129
1.4398	0.07	4.27447e-136
1.4002	0.09	0
1.4006	0.09	0
1.401	0.09	0
1.4014	0.09	0
1.4018	0.09	0
1.4022	0.09	0
1.4026	0.09	0
1.403	0.09	0
1.4034	0.09	0
1.4038	0.09	0
1.4042	0.09	0
1.4046	0.09	0
1.405	0.09	0
1.4054	0.09	0
1.4058	0.09	0
1.4062	0.09	0
1.4066	0.09	0
1.407	0.09	0
1.4074	0.09	0
1.4078	0.09	0
1.4082	0.09	0
1.4086	0.09	0
1.409	0.09	5.03947e-322
1.4094	0.09	1.70349e-306
1.4098	0.09	5.65752e-298
1.4102	0.09	3.48769e-262
1.4106	0.09	3.73874e-251
1.411	0.09	3.45337e-229
1.4114	0.09	6.4883e-216
1.4118	0.09	2.6559e-208
1.4122	0.09	3.22047e-192
1.4126	0.09	1.44995e-181
1.413	0.09	7.30118e-173
1.4134	0.09	2.99767e-159
1.4138	0.09	1.43967e-148
1.4142	0.09	9.58438e-146
1.4146	0.09	1.89867e-137
1.415	0.09	4.93026e-125
1.4154	0.09	5.72924e-121
1.4158	0.09	2.22797e-111
1.4162	0.09	1.18107e-103
1.4166	0.09	1.99129e-94
1.417	0.09	7.80574e-88
1.4174	0.09	1.13181e-78
1.4178	0.09	6.54252e-70
1.4182	0.09	2.56988e-65
1.4186	0.09	7.33327e-58
1.419	0.09	2.91483e-52
1.4194	0.09	4.93888e-48
1.4198	0.09	5.38676e-40
1.4202	0.09	2.14959e-36
1.4206	0.09	2.01817e-31
1.421	0.09	3.45835e-26
1.4214	0.09	7.82268e-24
1.4218	0.09	4.27517e-20
1.4222	0.09	2.30152e-16
1.4226	0.09	2.73581e-14
1.423	0.09	6.93613e-12
1.4234	0.09	3.75016e-10
1.4238	0.09	2.02223e-08
1.4242	0.09	1.98654e-06
1.4246	0.09	1.8665e-05
1.425	0.09	6.76838e-05
1.4254	0.09	0.000265029
1.4258	0.09	0.00102143
1.4262	0.09	0.00241868
1.4266	0.09	0.000918447
1.427	0.09	0.000249115
1.4274	0.09	4.99959e-05
1.4278	0.09	5.65875e-06
1.4282	0.09	4.71356e-07
1.4286	0.09	3.74058e-08
1.429	0.09	1.31974e-09
1.4294	0.09	1.28969e-10
1.4298	0.09	1.86713e-11
1.4302	0.09	8.27364e-14
1.4306	0.09	4.98755e-19
1.431	0.09	3.03717e-23
1.4314	0.09	1.4372e-25
1.4318	0.09	2.42693e-28
1.4322	0.09	1.03927e-32
1.4326	0.09	1.05572e-35
1.433	0.09	4.18616e-39
1.4334	0.09	1.15987e-40
1.4338	0.09	2.09736e-42
1.4342	0.09	3.01471e-47
1.4346	0.09	9.95177e-52
1.435	0.09	3.72955e-63
1.4354	0.09	2.75768e-64
1.4358	0.09	8.39102e-67
1.4362	0.09	1.93738e-74
1.4366	0.09	1.08254e-76
1.437	0.09	2.02386e-92
1.4374	0.09	3.87282e-95
1.4378	0.09	7.6544e-101
1.4382	0.09	5.38174e-112
1.4386	0.09	1.08645e-123
1.439	0.09	5.57002e-129
1.4394	0.09	1.85211e-139
1.4398	0.09	9.09548e-154
1.4002	0.11	0
1.4006	0.11	0
1.401	0.11	0
1.4014	0.11	0
1.4018	0.11	0
1.4022	0.11	0
1.4026	0.11	0
1.403	0.11	0
1.4034	0.11	0
1.4038	0.11	0
1.4042	0.11	0
1.4046	0.11	0
1.405	0.11	0
1.4054	0.11	0
1.4058	0.11	0
1.4062	0.11	0
1.4066	0.11	0
1.407	0.11	0
1.4074	0.11	0
1.4078	0.11	0
1.4082	0.11	0
1.4086	0.11	4.94066e-324
1.409	0.11	2.23145e-307
1.4094	0.11	1.27284e-297
1.4098	0.11	2.06308e-259
1.4102	0.11	4.68274e-250
1.4106	0.11	3.27613e-230
1.411	0.11	4.9522e-217
1.4114	0.11	6.31404e-207
1.4118	0.11	4.58237e-192
1.4122	0.11	1.56964e-180
1.4126	0.11	7.68101e-174
1.413	0.11	1.77263e-162
1.4134	0.11	4.53933e-154
1.4138	0.11	7.70413e-147
1.4142	0.11	5.31954e-139
1.4146	0.11	1.68724e-128
1.415	0.11	2.22577e-121
1.4154	0.11	4.12348e-113
1.4158	0.11	7.25759e-105
1.4162	0.11	2.86982e-96
1.4166	0.11	4.46642e-87
1.417	0.11	1.95396e-78
1.4174	0.11	4.31818e-71
1.4178	0.11	1.23866e-65
1.4182	0.11	4.55673e-59
1.4186	0.11	9.47636e-53
1.419	0.11	1.30874e-49
1.4194	0.11	7.7776e-42
1.4198	0.11	3.16056e-37
1.4202	0.11	2.28575e-33
1.4206	0.11	2.25476e-28
1.421	0.11	2.57863e-25
1.4214	0.11	5.62897e-22
1.4218	0.11	1.87163e-17
1.4222	0.11	4.08633e-15
1.4226	0.11	2.99602e-14
1.423	0.11	1.68874e-11
1.4234	0.11	1.53986e-09
1.4238	0.11	1.53953e-08
1.4242	0.11	1.50737e-07
1.4246	0.11	1.76139e-06
1.425	0.11	2.3024e-05
1.4254	0.11	0.000193991
1.4258	0.11	8.09964e-05
1.4262	0.11	4.66615e-05
1.4266	0.11	6.60908e-06
1.427	0.11	1.21746e-06
1.4274	0.11	3.82254e-07
1.4278	0.11	4.28794e-08
1.4282	0.11	1.50043e-09
1.4286	0.11	3.44289e-11
1.429	0.11	7.33394e-13
1.4294	0.11	9.13043e-15
1.4298	0.11	1.37308e-18
1.4302	0.11	4.80484e-22
1.4306	0.11	6.1622e-25
1.431	0.11	5.19394e-27
1.4314	0.11	3.32494e-30
1.4318	0.11	3.18091e-33
1.4322	0.11	5.11049e-36
1.4326	0.11	4.60326e-39
1.433	0.11	2.98575e-40
1.4334	0.11	3.92617e-43
1.4338	0.11	2.12625e-48
1.4342	0.11	3.756e-52
1.4346	0.11	1.88084e-59
1.435	0.11	9.01211e-64
1.4354	0.11	1.09726e-69
1.4358	0.11	5.24632e-72
1.4362	0.11	7.35835e-88
1.4366	0.11	1.69532e-92
1.437	0.11	9.65048e-96
1.4374	0.11	8.47367e-102
1.4378	0.11	7.00371e-119
1.4382	0.11	3.75081e-124
1.4386	0.11	2.95174e-130
1.439	0.11	2.70658e-144
1.4394	0.11	2.69494e-153
1.4398	0.11	3.45391e-169
1.4002	0.13	0
1.4006	0.13	0
1.401	0.13	0
1.4014	0.13	0
1.4018	0.13	0
1.4022	0.13	0
1.4026	0.13	0
1.403	0.13	0
1.4034	0.13	0
1.4038	0.13	0
1.4042	0.13	0
1.4046	0.13	0
1.405	0.13	0
1.4054	0.13	0
1.4058	0.13	0
1.4062	0.13	0
1.4066	0.13	0
1.407	0.13	0
1.4074	0.13	0
1.4078	0.13	0
1.4082	0.13	0
1.4086	0.13	3.52573e-305
1.409	0.13	3.69451e-295
1.4094	0.13	5.01795e-265
1.4098	0.13	5.2841e-251
1.4102	0.13	1.0796e-238
1.4106	0.13	9.74191e-216
1.411	0.13	5.07542e-207
1.4114	0.13	1.47922e-192
1.4118	0.13	9.15803e-182
1.4122	0.13	8.41459e-173
1.4126	0.13	8.11446e-164
1.413	0.13	5.76045e-154
1.4134	0.13	6.15233e-146
1.4138	0.13	4.34117e-142
1.4142	0.13	4.14873e-133
1.4146	0.13	4.88266e-121
1.415	0.13	2.66665e-114
1.4154	0.13	2.20702e-105
1.4158	0.13	1.14869e-95
1.4162	0.13	1.25007e-88
1.4166	0.13	5.54394e-80
1.417	0.13	5.8001e-73
1.4174	0.13	1.25256e-65
1.4178	0.13	5.70124e-60
1.4182	0.13	1.55934e-54
1.4186	0.13	2.90133e-50
1.419	0.13	3.11361e-44
1.4194	0.13	3.57453e-37
1.4198	0.13	8.35409e-35
1.4202	0.13	2.42531e-30
1.4206	0.13	1.11825e-26
1.421	0.13	9.83904e-24
1.4214	0.13	1.44468e-19
1.4218	0.13	8.31304e-17
1.4222	0.13	1.44092e-15
1.4226	0.13	3.2073e-13
1.423	0.13	2.25865e-11
1.4234	0.13	4.82337e-10
1.4238	0.13	3.014e-09
1.4242	0.13	2.72998e-07
1.4246	0.13	1.00351e-06
1.425	0.13	7.8232e-07
1.4254	0.13	3.90378e-07
1.4258	0.13	1.67234e-07
1.4262	0.13	4.68809e-07
1.4266	0.13	5.24918e-07
1.427	0.13	1.12247e-07
1.4274	0.13	3.02273e-09
1.4278	0.13	5.93006e-11
1.4282	0.13	3.89102e-12
1.4286	0.13	3.02136e-14
1.429	0.13	2.72978e-18
1.4294	0.13	6.55255e-21
1.4298	0.13	3.68384e-24
1.4302	0.13	3.17432e-26
1.4306	0.13	1.48886e-27
1.431	0.13	2.02405e-30
1.4314	0.13	5.74713e-34
1.4318	0.13	3.39916e-36
1.4322	0.13	2.06525e-37
1.4326	0.13	5.371e-41
1.433	0.13	3.70621e-44
1.4334	0.13	7.90473e-49
1.4338	0.13	2.92952e-56
1.4342	0.13	8.45726e-58
1.4346	0.13	1.54402e-64
1.435	0.13	4.38009e-69
1.4354	0.13	6.77083e-84
1.4358	0.13	5.61102e-88
1.4362	0.13	3.98347e-94
1.4366	0.13	1.08617e-94
1.437	0.13	4.02375e-101
1.4374	0.13	1.44913e-121
1.4378	0.13	7.57386e-126
1.4382	0.13	1.78578e-133
1.4386	0.13	3.49592e-143
1.439	0.13	1.17812e-163
1.4394	0.13	7.03875e-172
1.4398	0.13	2.80963e-185
1.4002	0.15	0
1.4006	0.15	0
1.401	0.15	0
1.4014	0.15	0
1.4018	0.15	0
1.4022	0.15	0
1.4026	0.15	0
1.403	0.15	0
1.4034	0.15	0
1.4038	0.15	0
1.4042	0.15	0
1.4046	0.15	0
1.405	0.15	0
1.4054	0.15	0
1.4058	0.15	0
1.4062	0.15	0
1.4066	0.15	0
1.407	0.15	0
1.4074	0.15	0
1.4078	0.15	0
1.4082	0.15	1.14187e-302
1.4086	0.15	4.89641e-294
1.409	0.15	1.50946e-282
1.4094	0.15	1.2216e-248
1.4098	0.15	1.38496e-240
1.4102	0.15	1.96053e-218
1.4106	0.15	7.38315e-208
1.411	0.15	4.42188e-195
1.4114	0.15	3.10862e-180
1.4118	0.15	9.12282e-174
1.4122	0.15	3.26716e-164
1.4126	0.15	1.00696e-154
1.413	0.15	8.73853e-147
1.4134	0.15	9.39113e-142
1.4138	0.15	2.2827e-133
1.4142	0.15	9.1182e-123
1.4146	0.15	7.8992e-117
1.415	0.15	2.03621e-105
1.4154	0.15	3.69038e-97
1.4158	0.15	3.02987e-90
1.4162	0.15	1.33421e-80
1.4166	0.15	2.4685e-73
1.417	0.15	1.25334e-66
1.4174	0.15	1.18883e-61
1.4178	0.15	1.05681e-56
1.4182	0.15	6.01916e-51
1.4186	0.15	1.00958e-44
1.419	0.15	2.81911e-39
1.4194	0.15	1.67933e-35
1.4198	0.15	9.15463e-32
1.4202	0.15	4.34541e-27
1.4206	0.15	5.55152e-25
1.421	0.15	2.42958e-22
1.4214	0.15	2.31075e-19
1.4218	0.15	3.63464e-17
1.4222	0.15	5.28876e-15
1.4226	0.15	6.12657e-13
1.423	0.15	2.87276e-12
1.4234	0.15	9.67232e-11
1.4238	0.15	1.25758e-09
1.4242	0.15	6.88002e-09
1.4246	0.15	5.9859e-09
1.425	0.15	4.08256e-09
1.4254	0.15	1.77219e-08
1.4258	0.15	1.58946e-08
1.4262	0.15	7.64815e-09
1.4266	0.15	6.23731e-10
1.427	0.15	1.13279e-11
1.4274	0.15	3.82164e-13
1.4278	0.15	4.98544e-15
1.4282	0.15	5.62192e-17
1.4286	0.15	1.17237e-19
1.429	0.15	4.92652e-23
1.4294	0.15	3.10581e-24
1.4298	0.15	5.58344e-26
1.4302	0.15	8.22071e-29
1.4306	0.15	3.2265e-31
1.431	0.15	1.93084e-33
1.4314	0.15	6.98661e-35
1.4318	0.15	2.8287e-37
1.4322	0.15	2.63095e-41
1.4326	0.15	2.08724e-45
1.433	0.15	1.19681e-52
1.4334	0.15	7.01855e-56
1.4338	0.15	1.32735e-59
1.4342	0.15	1.73286e-64
1.4346	0.15	9.78082e-71
1.435	0.15	2.55688e-85
1.4354	0.15	6.96797e-89
1.4358	0.15	1.56751e-91
1.4362	0.15	9.01994e-95
1.4366	0.15	7.92108e-117
1.437	0.15	3.04882e-124
1.4374	0.15	1.14103e-127
1.4378	0.15	5.02301e-133
1.4382	0.15	1.52807e-158
1.4386	0.15	7.63097e-166
1.439	0.15	2.12971e-176
1.4394	0.15	1.25983e-187
1.4398	0.15	7.97762e-200
1.4002	0.17	0
1.4006	0.17	0
1.401	0.17	0
1.4014	0.17	0
1.4018	0.17	0
1.4022	0.17	0
1.4026	0.17	0
1.403	0.17	0
1.4034	0.17	0
1.4038	0.17	0
1.4042	0.17	0
1.4046	0.17	0
1.405	0.17	0
1.4054	0.17	0
1.4058	0.17	0
1.4062	0.17	0
1.4066	0.17	0
1.407	0.17	0
1.4074	0.17	0
1.4078	0.17	0
1.4082	0.17	5.62506e-293
1.4086	0.17	3.5904e-282
1.409	0.17	9.55018e-248
1.4094	0.17	1.06355e-238
1.4098	0.17	4.84479e-229
1.4102	0.17	9.89346e-207
1.4106	0.17	6.13111e-198
1.411	0.17	4.19295e-185
1.4114	0.17	8.55002e-173
1.4118	0.17	2.17709e-161
1.4122	0.17	3.10948e-155
1.4126	0.17	1.04661e-147
1.413	0.17	5.76731e-142
1.4134	0.17	8.2645e-135
1.4138	0.17	9.67392e-123
1.4142	0.17	9.62202e-118
1.4146	0.17	1.68678e-108
1.415	0.17	1.13439e-96
1.4154	0.17	1.82025e-92
1.4158	0.17	8.06561e-82
1.4162	0.17	7.62171e-75
1.4166	0.17	1.55482e-69
1.417	0.17	1.20659e-63
1.4174	0.17	1.82675e-57
1.4178	0.17	3.81382e-52
1.4182	0.17	1.39286e-45
1.4186	0.17	1.97528e-40
1.419	0.17	5.94953e-37
1.4194	0.17	5.81299e-33
1.4198	0.17	3.02651e-29
1.4202	0.17	7.13862e-27
1.4206	0.17	9.27929e-24
1.421	0.17	3.56279e-20
1.4214	0.17	3.08901e-18
1.4218	0.17	5.76678e-17
1.4222	0.17	7.32232e-15
1.4226	0.17	4.96712e-13
1.423	0.17	2.12743e-12
1.4234	0.17	1.99931e-11
1.4238	0.17	5.59427e-11
1.4242	0.17	5.29249e-11
1.4246	0.17	2.48139e-10
1.425	0.17	8.30958e-10
1.4254	0.17	3.62153e-10
1.4258	0.17	5.8349e-11
1.4262	0.17	2.40541e-12
1.4266	0.17	4.82417e-14
1.427	0.17	2.52622e-15
1.4274	0.17	9.309e-17
1.4278	0.17	9.61597e-19
1.4282	0.17	8.50394e-23
1.4286	0.17	4.82081e-24
1.429	0.17	5.4564e-25
1.4294	0.17	3.5738e-27
1.4298	0.17	1.18962e-29
1.4302	0.17	3.08172e-30
1.4306	0.17	2.89106e-32
1.431	0.17	1.24753e-33
1.4314	0.17	1.23118e-38
1.4318	0.17	1.02035e-41
1.4322	0.17	6.28168e-47
1.4326	0.17	5.04088e-51
1.433	0.17	2.02135e-56
1.4334	0.17	2.66983e-60
1.4338	0.17	6.15406e-66
1.4342	0.17	7.6491e-78
1.4346	0.17	3.80257e-83
1.435	0.17	6.45064e-87
1.4354	0.17	1.90058e-91
1.4358	0.17	4.46008e-112
1.4362	0.17	8.2948e-119
1.4366	0.17	2.43259e-124
1.437	0.17	4.46474e-125
1.4374	0.17	1.92597e-152
1.4378	0.17	1.60957e-163
1.4382	0.17	7.5318e-169
1.4386	0.17	2.21744e-177
1.439	0.17	3.80449e-188
1.4394	0.17	5.48809e-218
1.4398	0.17	1.26485e-229
1.4002	0.19	0
1.4006	0.19	0
1.401	0.19	0
1.4014	0.19	0
1.4018	0.19	0
1.4022	0.19	0
1.4026	0.19	0
1.403	0.19	0
1.4034	0.19	0
1.4038	0.19	0
1.4042	0.19	0
1.4046	0.19	0
1.405	0.19	0
1.4054	0.19	0
1.4058	0.19	0
1.4062	0.19	0
1.4066	0.19	0
1.407	0.19	0
1.4074	0.19	0
1.4078	0.19	1.33106e-288
